시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,20150,9973.5,31330.4,997350418965.0,80.5,91.9,78.43,149.67,0,0,0,1.41,59.41,178.31,179.09,567.22,1043.59,170.03,539.76,994.17,0.018,0.018,1,806.94,12.0,17.16,1,0,2.93,0.88,11860.0,10070.0,22000.0,27250.0,33850.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,5.0,5.7,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,12481.0,8576,134.96,0.6162,1.13,1.75,False,O,▲,17513,▲,O,X,0,0,0,8.96,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,12.23440366972477,4.017522935779817,7.0,76.4,OK,76.72615494680974,76.72615494680974,6,1,93.2,70.5,76.4,80.8,80.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리로,046970,기타 전문 도매업,11860,5021.33,5197.6,502133336985.0,84.2,83.6,95.34,196.88,0,0,0,18.72,67.75,42.04,669.63,732.28,763.17,660.57,704.82,713.75,0.071,0.071,1,681.44,12.0,335.74,1,0,1.62,0.91,6380.0,5410.0,12850.0,16020.0,20050.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.2,5.0,6.7,NORMAL+WARN:ATR%=20.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,6568.0,6912,71.56,0.2857,1.94,2.01,False,O,▲,9084,▲,O,X,0,0,0,10.81,248,0,1,1,1,0.0,기타 전문 도매업,기타,12.23440366972477,4.017522935779817,7.0,34.6,OK,56.0,56.0,6,1,88.9,42.4,34.6,59.4,59.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,남선알미늄,008350,1차 비철금속 제조업,3080,4690.74,3975.6,469074395594.0,86.3,90.2,68.74,109.44,0,0,0,7.5,41.28,71.11,83.99,155.6,174.02,74.93,128.14,124.6,0.059,0.059,1,79.05,12.0,20.23,1,0,4.56,0.81,1917.0,1629.0,3485.0,4130.0,4945.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,5.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1851.1,1934,59.2,0.5253,2.07,2.08,False,O,▲,2512,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,1차 비철금속 제조업,철강·금속,16.15157894736842,16.686315789473685,3.0,74.6,OK,61.08004070742658,61.08004070742658,6,1,92.2,66.5,74.6,78.4,78.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,6390,2522.88,6237.1,252287602920.0,84.5,89.7,106.2,145.38,0,0,0,29.88,90.46,107.47,280.81,322.06,684.05,271.75,294.6,634.63,0.0,0.0,1,284.59,12.0,72.7,1,0,1.87,1.0,3255.0,2765.0,6390.0,7900.0,9820.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,6.4,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,3910.0,2561,149.45,0.8413,1.23,1.9,False,O,▲,4222,▲,O,X,0,0,0,28.05,249,1,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,24.5890625,24.346145833333335,2.0,88.7,OK,79.5,79.5,6,1,93.4,82.3,88.7,88.0,88.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,파워넷,037030,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",8470,2496.84,2161.0,249684281020.0,76.3,91.8,58.93,92.54,0,0,0,21.0,49.12,62.26,144.09,217.23,191.07,135.03,189.77,141.65,0.0,0.0,1,39.09,12.0,58.83,1,0,4.91,0.89,5600.0,4755.0,9100.0,10920.0,13220.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,6.0,4.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,5208.0,5520,53.43,0.372,2.27,2.09,False,O,▲,6742,▲,O,X,0,0,0,1.43,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,18.627692307692307,9.127692307692307,5.0,46.7,OK,61.00802643983995,61.00802643983995,6,1,93.4,67.8,46.7,73.8,73.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,38900,2321.63,20665.5,232163295975.0,67.5,77.2,42.48,61.01,0,0,0,29.88,45.97,45.42,70.24,212.7,423.55,61.18,185.24,374.13,0.0,0.0,1,192.91,12.0,27.5,1,0,1.89,1.0,28650.0,24350.0,38900.0,43050.0,46250.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,5.0,2.4,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,🚀급등시동,1,1,22440.0,24702,57.47,0.2856,1.09,2.35,False,O,▲,29964,▲,O,X,11748,1245,12993,1.5,250,1,1,1,1,0.0,기타 금융업,금융,10.278837209302326,-0.6590697674418606,11.0,77.4,OK,73.74832909294125,73.74832909294125,6,1,93.6,97.9,77.4,92.1,92.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리넷,115440,통신 및 방송 장비 제조업,18460,2259.4,1992.6,225939507155.0,66.2,89.9,60.39,96.17,0,0,0,9.23,73.5,85.9,139.12,151.5,165.99,130.06,124.04,116.57,0.0,0.0,1,33.8,12.0,37.47,1,0,1.37,0.79,12080.0,10270.0,21350.0,25450.0,30700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.98,6.0,5.1,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,🚀급등시동,1,1,12479.0,12959,42.45,0.849,2.44,1.84,False,O,▲,13435,▲,O,X,0,0,0,16.45,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,24.5890625,24.346145833333335,2.0,31.0,OK,58.153213315819755,58.153213315819755,6,1,84.0,78.6,31.0,71.2,71.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSPI,한솔테크닉스,004710,전자부품 제조업,7400,1061.53,2352.5,106152673325.0,82.3,97.7,47.29,55.36,0,0,0,13.67,60.17,61.57,48.0,29.37,18.02,38.94,1.91,-31.4,0.0,0.0,1,0.03,11.1,-0.88,1,0,5.9,0.84,5280.0,4575.0,7950.0,8900.0,10100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.35,6.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,5957.5,6439,14.91,0.865,12.71,2.81,False,O,▲,5372,▲,O,X,0,0,0,7.53,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,24.5890625,24.346145833333335,2.0,84.3,OK,28.0,28.0,4,1,52.6,29.1,84.3,49.5,49.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,엠케이전자,033160,전자부품 제조업,24100,1027.48,5608.7,102747969780.0,65.9,78.5,35.22,50.31,0,0,0,24.29,48.31,58.55,75.27,175.74,145.92,66.21,148.28,96.5,0.0,0.0,1,157.42,12.0,21.14,0,0,3.74,0.92,18710.0,15900.0,25000.0,26550.0,29600.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,5.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,14621.0,14593,65.15,0.2505,2.6,2.84,False,O,▲,20244,▲,O,X,0,0,0,3.15,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,24.5890625,24.346145833333335,2.0,80.9,OK,70.5,70.5,6,1,93.8,100.0,80.9,93.7,93.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,퍼스텍,010820,무기 및 총포탄 제조업,11950,798.49,5828.2,79849447825.0,73.0,92.0,46.42,84.69,0,0,0,-0.42,56.01,81.06,58.28,209.18,175.66,49.22,181.72,126.24,0.0,0.0,1,30.9,12.0,1.98,1,0,2.72,0.95,8570.0,7280.0,12230.0,14520.0,17430.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,8124.0,7912,51.02,1.0685,1.09,2.58,False,O,▲,10315,▲,O,X,0,0,0,-4.17,250,0,1,1,1,0.0,무기 및 총포탄 제조업,기타,12.23440366972477,4.017522935779817,7.0,50.5,OK,81.73419179025645,81.73419179025645,6,1,80.6,100.0,50.5,82.3,82.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
