종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,1859000,1301.39,0.0,WAIT,False,False,True,1859000,1749000,2078000,2285800.0,64.8,44.2,69.9,74.9,74.9,65.2,58.20000076293945,0.0,특이사항 없음,,WAIT,④ 바닥 반등 시도,11.65,22.51,-0.19,-14.37,-21.33,0,0.99,0.59,0.96,1.0,0.56,1.0,0.67,69.3,70.0,6.6,14.75,0,0,-1.01,8.52,9.93,12.08,0.6,1,1,0.8,0.78,1,1,1732400.0,1829388,1.62,0.2844,1.31,1.53,False,O,▲,1795408,▲,O,X,0.90875,-1.5056249999999998,9.0,7,60.1,56.0,1.990909090909091,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,1236780,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),4,1,20260112,20260112,26.45,9.84,12.08,-14.37
122350,삼기,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,1410,389.65,0.0,ATTACK,True,True,False,1410,1309,1612,1773.2,70.2,100.0,62.8,62.1,62.1,60.0,64.4000015258789,0.0,특이사항 없음,📦박스돌파,ATTACK,③ 박스 / 중립,10.68,1.66,9.1,-0.79,-15.19,4,1.0,0.72,0.79,1.0,0.33,0.36,0.71,69.6,94.8,11.12,11.65,0,0,12.08,12.26,13.71,9.05,1.16,0,1,6.82,0.63,1,1,1210.3,1392,1.29,0.1168,17.09,2.6,False,O,▼,1272,▲,O,X,7.291025641025642,10.298717948717949,6.0,6,33.4,33.5,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,503,709999,503.0,71.0,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),3,2,20260112,20260112,26.45,9.84,9.05,-0.79
210120,캔버스엔,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물, 방송프로그램 제작 및 배급업",미디어·콘텐츠,1477,87.16,0.0,OVERHEAT,False,False,False,1477,1221,1989,2187.9,65.5,68.0,64.9,63.4,63.4,71.9,68.5,0.0,특이사항 없음,,OVERHEAT,④ 바닥 반등 시도,-9.72,-68.57,-11.3,-13.87,-85.42,0,1.0,1.0,0.0,1.0,0.85,0.08,0.79,48.9,45.6,9.14,54.57,0,0,18.54,25.7,22.67,-4.03,15.78,0,0,0.73,0.69,1,-1,1545.2,1394,5.94,0.7076,6.02,2.54,False,X,▲,1129,▲,O,X,5.829999999999999,-2.787142857142857,8.0,6,62.5,84.6,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,587,867500,587.0,86.8,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),4,3,20260112,20260112,26.45,9.84,-4.03,-13.87
017040,광명전기,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1344,298.78,0.0,ATTACK,True,True,False,1344,1260,1511,1662.1000000000001,65.0,100.0,56.3,53.9,53.9,43.3,61.900001525878906,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,4.92,-19.28,-6.92,-26.38,-63.12,3,0.99,0.62,0.92,1.0,0.12,0.28,0.87,65.5,60.9,6.62,9.4,0,1,8.74,5.0,8.39,0.07,0.33,0,0,5.72,0.96,1,1,1147.6,1285,4.56,0.0171,4.05,1.57,False,O,▲,1262,▲,O,X,-0.020000000000000018,-6.724166666666666,13.0,5,27.4,11.8,1.9880952380952381,0.0,🔇 변동성 축소 (BW 9.4%). 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,0,0,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),4,4,20260112,20260112,26.45,9.84,0.07,-26.38
094940,푸른기술,KOSDAQ,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,IT/전기전자,9200,85.24,0.0,ATTACK,True,True,False,9200,8190,11220,12342.000000000002,64.6,85.1,59.5,60.2,60.2,68.6,57.900001525878906,0.0,특이사항 없음,📦박스돌파,ATTACK,③ 박스 / 중립,12.47,17.2,10.89,-1.99,0.35,3,1.0,1.0,0.17,1.0,0.16,0.08,0.48,69.4,76.0,10.82,18.2,0,0,5.38,9.13,13.16,7.85,5.01,1,1,1.92,0.66,1,1,7603.0,8777,4.82,0.0113,2.34,-1.12,False,O,▲,8682,▲,O,X,6.950933333333334,20.092133333333333,3.0,6,63.4,16.1,2.0,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,0,0,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),3,5,20260112,20260112,26.45,9.84,7.85,-1.99
071970,HD현대마린엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,100200,256.5,0.0,WAIT,False,False,True,100200,89200,122200,134420.0,63.7,74.7,60.9,57.0,57.0,56.8,69.9000015258789,0.0,특이사항 없음,,WAIT,④ 바닥 반등 시도,15.57,104.91,3.73,-18.01,61.07,0,1.0,1.0,0.17,1.0,0.47,0.24,0.52,68.9,63.1,11.51,26.42,0,0,-0.3,15.84,7.4,8.44,5.36,0,0,1.25,0.87,1,1,82270.0,95620,4.79,0.2478,1.5,1.82,False,O,▲,94625,▲,O,X,8.07157894736842,16.116842105263157,4.0,5,43.2,47.4,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,5,567500,5.0,56.8,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),4,6,20260112,20260112,26.45,9.84,8.44,-18.01
347850,디앤디파마텍,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,103900,1356.39,0.0,NEUTRAL,False,False,False,103900,89400,132800,146080.0,63.5,35.1,70.6,68.1,68.1,61.7,76.5999984741211,0.0,특이사항 없음,,NEUTRAL,① 강한 상승 추세,19.01,188.12,17.43,130.99,171.27,2,1.0,1.0,0.02,1.0,0.68,1.0,0.35,63.7,64.1,10.23,24.72,0,0,0.78,10.77,16.35,140.83,0.0,1,0,1.44,0.75,1,1,84680.0,102355,1.51,0.3159,0.68,0.97,False,O,▲,101469,▲,O,X,6.265555555555555,15.045757575757575,5.0,6,45.1,68.0,1.993103448275862,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,12,1290726,12.0,129.1,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),1,7,20260112,20260112,26.45,9.84,140.83,130.99
038460,바이오스마트,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,4210,54.2,0.0,WAIT,False,False,True,4210,3440,5750,6325.000000000001,63.0,86.0,57.2,48.5,48.5,61.4,77.4000015258789,0.0,특이사항 없음,,WAIT,② 상승 후 조정,45.93,28.94,44.35,32.87,12.09,0,1.0,1.0,0.0,1.0,0.17,0.05,0.3,59.1,77.0,12.29,31.22,0,0,6.72,9.07,15.5,42.71,23.66,0,0,0.97,0.84,1,1,3266.5,4067,3.49,-0.1914,0.92,0.77,False,O,▲,3993,▲,O,X,6.950933333333334,20.092133333333333,3.0,4,70.0,16.8,2.0,0.0,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),2,8,20260112,20260112,26.45,9.84,42.71,32.87
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,279000,1694.12,0.0,ARMED,True,False,False,279000,255500,326000,358600.0,62.1,83.1,56.9,60.4,60.4,50.3,48.599998474121094,0.0,특이사항 없음,,ARMED,⑤ 하락 / 약세,3.91,100.14,-7.93,13.05,56.3,3,1.0,0.84,0.56,1.0,0.19,1.0,0.56,71.6,67.0,6.31,12.49,1,0,4.89,3.33,10.06,39.5,0.8,0,1,1.22,0.75,1,1,240850.0,271189,2.88,0.0514,1.33,0.26,False,O,▲,271338,▲,O,X,6.950933333333334,20.092133333333333,3.0,6,41.1,19.1,2.0,0.0,🌪️ 에너지 응축 시작 (3일차). 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),5,9,20260112,20260112,26.45,9.84,39.5,13.05
484810,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,17840,79.88,0.0,ATTACK,True,True,False,17840,15580,22400,24640.000000000004,61.9,100.0,52.4,46.4,46.4,51.2,66.5,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,17.91,25.72,16.33,-10.18,8.87,4,1.0,1.0,0.05,1.0,0.16,0.07,0.66,69.9,84.9,12.65,19.89,1,0,18.62,12.27,12.13,-0.34,2.06,0,1,2.89,0.76,1,1,14366.0,17093,4.37,0.0203,6.71,3.04,False,O,▲,15803,▲,O,X,8.07157894736842,16.116842105263157,4.0,4,44.8,16.4,2.017699115044248,0.0,🌪️ 에너지 응축 시작 (4일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,65.2,57.0,72.9,🔥 과열,1.철강·금속(+24.5%) / 2.반도체(+20.8%) / 3.IT/전기전자(+14.8%) / 4.조선·기계·설비(+12.9%) / 5.기타(+11.5%),4,10,20260112,20260112,26.45,9.84,-0.34,-10.18
