시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSDAQ,하나마이크론,067310,27600,900.9,18291.1,57.6,1.51,-297.71,-87.76515,1.36,-6.12,2.99,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",27460,28550,29640,26370
KOSPI,LG이노텍,011070,253500,886.77,59996.1,75.8,14.51,2103.1641,147.38142,1.55,5.19,16.82,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",223590,232440,241300,214730
KOSPI,두산우,000155,544000,426.11,21740.8,62.6,13.26,4876.3917,-2534.97979,1.41,7.09,20.89,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",485130,504340,523550,465920
KOSPI,한국타이어앤테크놀로지,161390,49350,363.55,61132.3,81.0,11.52,331.8851,123.0199,1.85,6.47,11.65,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",44700,46470,48240,42920
KOSDAQ,에이프릴바이오,397030,33150,331.43,7613.0,52.7,2.47,191.3951,-203.7185,0.98,0.15,16.93,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",32670,33970,35260,31380
KOSPI,두산로보틱스,454910,77100,329.16,49976.2,53.8,2.68,347.0468,-486.64729,0.49,-1.15,5.47,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",75840,78840,81850,72840
KOSDAQ,삼천당제약,000250,220500,320.42,51723.7,61.5,2.62,1188.4565,-1085.30416,0.91,-5.77,10.69,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",217020,225610,234210,208420
KOSDAQ,루닛,328130,44100,276.15,12879.2,59.3,6.8,522.6875,-23.14585,1.89,2.68,12.64,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",41710,43360,45010,40050
KOSPI,엔씨소프트,036570,221000,245.58,47612.3,70.2,3.96,802.9081,60.30725,1.07,0.23,8.6,5,초입,"MACD상승, MA20 근처, 상승구조, MACD>sig, 과열아님",214700,223200,231710,206200
KOSPI,GS,078930,50900,198.57,47293.9,69.1,6.51,219.384,75.18141,1.52,6.15,3.56,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",48270,50180,52090,46360
KOSDAQ,쏠리드,050890,7620,194.74,4629.6,60.0,1.13,17.5234,-59.56771,0.88,-5.46,8.39,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",7610,7910,8210,7310
KOSPI,한온시스템,018880,4275,182.58,29017.1,62.6,8.88,26.9075,-16.1141,1.28,-2.06,7.95,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",3970,4120,4280,3810
KOSDAQ,지엔씨에너지,119850,39650,179.42,6522.0,57.8,3.21,83.4673,-187.65792,0.39,-2.58,5.17,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",38800,40340,41880,37260
KOSDAQ,아이티센글로벌,124500,19700,154.66,4571.3,56.4,-0.24,-83.3912,30.43026,0.74,5.35,-0.4,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",19700,20240,20790,19160
KOSPI,아모레퍼시픽홀딩스,002790,26600,150.31,21135.9,58.7,4.03,106.0968,96.55955,3.76,4.72,5.56,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",25830,26850,27870,24800
KOSDAQ,퓨쳐켐,220100,20350,148.93,4497.8,59.4,6.52,285.425,-60.51482,1.42,3.56,13.94,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",19300,20060,20820,18530
KOSPI,현대해상,001450,28250,146.15,25255.5,58.1,2.16,96.4885,16.87043,0.97,3.48,1.25,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",27930,29040,30140,26820
KOSPI,BNK금융지주,138930,14690,145.37,46189.1,49.0,2.82,90.3566,9.21498,0.88,6.37,3.89,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",14430,15000,15570,13860
KOSDAQ,HK이노엔,195940,49450,133.08,14009.1,54.1,1.48,118.1554,-117.09112,1.03,0.1,3.78,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",49210,51160,53110,47270
KOSPI,금호타이어,073240,5010,131.66,14391.7,64.8,6.51,33.4119,12.98722,3.6,6.14,4.7,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",4750,4940,5130,4560
KOSDAQ,한국비엔씨,256840,5060,130.73,3460.8,53.5,-0.7,27.3043,-36.03999,0.97,-0.2,1.4,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",5060,5180,5290,4940
KOSDAQ,셀트리온제약,068760,62100,124.92,27124.8,63.4,3.79,201.0768,-279.95784,0.86,-2.66,9.72,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",60430,62830,65220,58040
KOSPI,JB금융지주,175330,23050,119.76,44067.7,48.5,1.74,122.0063,-0.33219,1.25,2.67,4.06,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",22880,23790,24690,21980
KOSPI,GS피앤엘,499790,40650,117.76,8061.2,49.8,1.01,408.8418,132.72244,1.16,6.0,2.91,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",40640,42250,43860,39040
KOSDAQ,씨앤지하이테크,264660,16870,116.07,1640.0,53.6,5.24,-14.3804,56.00615,1.66,5.97,11.13,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",16190,16830,17470,15550
KOSDAQ,파인엠텍,441270,9360,98.32,3523.1,50.0,0.53,116.3832,14.79102,0.96,7.22,5.76,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",9360,9690,10020,9030
KOSPI,한화손해보험,000370,5770,87.51,6735.8,60.5,5.32,47.2578,13.11836,2.21,6.46,6.65,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",5530,5750,5970,5310
KOSDAQ,세명전기,017510,11120,84.35,1695.4,63.9,3.12,33.014,-52.0018,0.28,-2.97,-1.24,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",10890,11320,11750,10460
KOSDAQ,큐렉소,060280,11270,84.22,4630.8,52.8,3.56,19.0304,-29.95646,0.8,6.82,1.26,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",10990,11430,11860,10560
KOSDAQ,케어젠,214370,64800,81.27,34807.3,54.4,2.95,-147.9382,104.68335,0.95,-0.15,9.09,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",63570,66090,68610,61060
KOSPI,팬오션,028670,3800,75.61,20313.6,53.9,0.72,2.273,4.1747,0.99,-0.78,-0.78,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",3800,3940,4080,3660
KOSPI,신풍제약,019170,13930,68.96,7380.8,56.0,2.26,26.3189,-27.14373,0.58,2.8,1.68,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",13760,14300,14850,13210
KOSPI,삼성화재우,000815,359000,59.22,11127.2,67.4,5.23,2002.8951,852.95263,1.2,6.21,5.59,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",344560,358210,371850,330920
KOSDAQ,휴온스글로벌,084110,57600,55.71,7292.1,57.1,3.48,83.6559,-218.29102,0.73,5.69,0.0,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",56220,58450,60670,54000
KOSDAQ,뉴로메카,348340,28800,52.97,3268.5,50.0,-0.52,24.2119,-212.23608,0.52,-9.72,4.35,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",28800,29520,30240,28080
KOSPI,솔루엠,248070,17750,51.13,8487.4,56.1,1.04,77.3283,-56.97314,1.11,-0.84,3.68,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",17740,18440,19150,17040
KOSPI,한화오션,042660,126800,5529.71,388532.2,59.6,1.27,-889.4835,-397.57826,1.17,-7.85,-6.21,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",126460,131470,136470,121450
KOSPI,대한전선,001440,24750,3623.29,46145.7,75.0,20.24,552.6713,-148.81828,1.89,2.27,32.71,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",20790,21610,22440,19970
KOSPI,삼성SDI,006400,306000,2807.87,246591.7,64.7,7.95,1116.1598,-2576.42477,0.71,-4.97,4.44,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",286310,297650,308990,274970
KOSPI,에이피알,278470,234000,2475.34,87587.7,49.8,-5.15,-1393.7643,-1465.66229,1.76,-8.24,-1.89,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",234000,228700,223400,239300
KOSPI,삼성중공업,010140,26300,1931.65,231440.0,64.9,2.06,-175.3611,-160.06665,0.83,-11.0,6.05,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",26030,27060,28090,25000
KOSDAQ,레인보우로보틱스,277810,404500,1531.04,78472.4,59.3,8.05,5748.6991,-4218.23783,0.82,-7.33,19.32,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",378120,393090,408070,363140
KOSPI,SK스퀘어,402340,279000,1502.77,369789.0,55.1,5.6,-2601.7159,396.33255,0.88,7.31,2.95,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",266840,277410,287980,256270
KOSPI,LG에너지솔루션,373220,463500,1305.75,1084590.0,59.5,2.16,-3642.511,-1355.34611,0.51,-2.01,-5.79,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",458240,476380,494530,440090
KOSPI,삼성전기,009150,222500,1300.05,166193.5,56.1,0.61,-1000.3502,-1110.93241,0.99,-9.18,0.23,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",222500,230470,238450,214530
KOSPI,코오롱모빌리티그룹,450140,10100,1159.04,6340.5,50.5,6.34,-37.5564,107.90981,4.54,26.41,11.97,4,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조",9590,9970,10350,9210
KOSDAQ,휴림로봇,090710,6310,1154.48,7537.7,54.5,8.54,8.4267,-78.95098,0.5,-2.17,3.78,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",5870,6100,6340,5640
KOSPI,산일전기,062040,143500,1111.34,43688.9,54.4,0.73,-211.2005,-1513.71039,0.67,-8.42,-0.83,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",143500,148810,154120,138190
KOSPI,LG화학,051910,382000,991.16,269662.8,64.9,3.58,-2819.0089,-1385.1077,0.48,-3.9,-4.74,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",372490,387240,401990,357740
KOSDAQ,모델솔루션,417970,19520,884.02,1248.6,94.2,46.85,552.0362,290.6035,11.24,51.91,55.79,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",13430,13960,14490,12890
KOSPI,KT&G,033780,135800,733.32,162787.2,35.4,-0.55,64.9069,-5.1845,1.85,1.19,-0.44,4,초입,"MA20 근처, 거래량증가, MACD>sig, 과열아님",135800,139150,142500,132450
KOSPI,포스코퓨처엠,003670,207000,634.49,184118.7,56.0,-0.44,-3223.237,-992.47179,0.36,-4.39,-14.46,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",207000,212330,217660,201670
KOSPI,YG PLUS,037270,6540,567.87,4163.6,49.5,-4.51,41.0564,-20.03208,4.13,-8.02,-1.8,4,초입,"RSI 45~65, 거래량증가, MACD>sig, 과열아님",6540,6440,6330,6640
KOSDAQ,켐트로닉스,089010,36500,565.02,5963.9,60.3,6.05,167.4884,-181.10664,0.82,4.43,12.31,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",34760,36140,37520,33380
KOSPI,삼성화재,000810,488000,557.02,224534.4,75.4,7.67,4564.0912,1083.86352,1.31,10.53,7.14,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",457760,475890,494020,439630
KOSPI,LS,006260,202000,556.1,64034.0,52.7,-0.45,-739.5054,-1217.95581,0.92,-3.35,-4.49,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",202000,207180,212350,196820
KOSDAQ,로보스타,090360,77200,555.42,7527.0,55.4,0.76,-1050.8912,-1052.90123,0.24,-11.16,-3.26,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",77200,80080,82960,74320
KOSPI,SK,034730,247500,554.35,179444.2,62.6,4.21,266.2561,-417.12932,0.78,-0.4,4.21,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",239880,249380,258880,230380
KOSPI,삼성공조,006660,15840,550.1,1287.2,69.9,12.66,154.9725,101.11489,12.81,17.33,15.7,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",14200,14760,15330,13640
KOSPI,삼성물산,028260,214000,494.79,363749.8,54.2,0.33,-1082.8473,-549.57985,0.6,-5.31,2.39,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",214000,221110,228220,206890
KOSDAQ,코스메카코리아,241710,76900,476.2,8212.9,67.6,14.25,576.1571,595.15404,5.61,16.34,13.25,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",67980,70680,73370,65290
KOSDAQ,HLB,028300,47600,454.18,62572.1,61.9,4.68,361.5031,-395.05473,0.87,-2.06,4.5,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",45920,47740,49560,44110
KOSPI,두산퓨얼셀,336260,36350,443.6,23807.0,56.7,0.14,-73.5199,-415.81785,0.39,-14.87,16.13,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",36350,37490,38630,35210
KOSDAQ,인벤티지랩,389470,54900,404.27,6790.6,83.5,21.44,1237.1882,-36.44761,1.26,7.65,31.03,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",45660,47470,49280,43850
KOSDAQ,뉴로핏,380550,23450,392.37,2728.8,54.0,8.63,116.2553,-51.03823,0.42,6.11,14.39,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",21800,22670,23530,20940
KOSDAQ,티로보틱스,117730,18740,358.54,3789.9,59.5,14.09,398.0547,-243.62629,0.62,1.74,35.4,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",16590,17250,17900,15930
KOSDAQ,LS마린솔루션,060370,28500,326.64,14888.1,66.2,8.77,204.95,-45.52794,1.37,-1.38,12.87,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",26460,27510,28560,25420
KOSPI,현대차2우B,005387,195800,323.98,68459.4,59.3,2.04,-69.5726,-920.44467,0.74,-11.0,2.62,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",193800,201480,209150,186130
KOSPI,메리츠금융지주,138040,115200,317.53,201855.5,42.8,1.55,577.7907,71.9334,1.06,4.25,1.32,4,초입,"MACD상승, MA20 근처, MACD>sig, 과열아님",114570,119110,123650,110040
KOSPI,키움증권,039490,281500,292.67,74508.1,51.7,1.85,-1070.3163,-1033.37165,0.61,-5.22,3.49,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",279160,290220,301280,268110
KOSPI,현대오토에버,307950,188800,281.62,51776.5,64.3,10.28,3967.011,-1768.25657,0.7,-7.22,20.49,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",172920,179770,186610,166070
KOSPI,디아이,003160,23250,236.48,6579.8,54.4,0.74,-356.9109,-20.79243,0.42,-5.1,-3.12,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",23250,24110,24970,22390
KOSPI,DB손해보험,005830,138800,231.42,98270.4,61.2,5.44,892.7024,509.30082,0.92,9.46,4.99,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",132960,138220,143490,127690
KOSPI,현대차우,005385,194000,227.25,45281.5,59.3,2.2,-75.3088,-872.68124,0.73,-10.6,2.75,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",191720,199310,206900,184130
KOSPI,GS리테일,007070,20150,217.72,16846.9,80.0,15.33,198.1139,113.53803,4.43,13.65,15.8,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",17650,18350,19040,16950
KOSDAQ,큐리옥스바이오시스템즈,445680,74700,200.16,12763.3,56.0,3.41,-249.2368,-141.47791,0.83,-1.32,9.85,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",72960,75850,78740,70070
KOSDAQ,피에스케이,319660,36750,191.47,10645.3,47.9,0.64,-296.2274,-148.50456,0.99,-2.65,-3.54,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",36750,38080,39410,35420
KOSPI,LG전자우,066575,53100,191.45,9125.8,82.8,17.88,742.8208,118.85977,2.1,18.66,18.26,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",45500,47300,49100,43700
KOSDAQ,파두,440110,24000,190.54,11868.4,63.0,1.27,-83.2189,-138.80201,0.76,-5.51,3.23,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",23940,24880,25830,22990
KOSPI,일동홀딩스,000230,13430,190.3,1549.9,87.4,43.24,539.7716,114.67989,1.95,58.56,58.93,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",9470,9840,10220,9090
KOSPI,현대백화점,069960,91400,187.15,20682.7,76.3,10.95,791.5346,432.44171,2.09,13.12,11.33,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",83200,86500,89790,79910
KOSDAQ,씨어스테크놀로지,458870,90400,186.36,11450.0,77.2,18.49,741.4339,240.09489,1.71,13.0,20.05,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",77060,80110,83160,74010
KOSDAQ,쓰리빌리언,394800,9530,181.29,3023.1,55.8,8.03,41.2535,-27.07154,0.91,3.47,16.65,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",8910,9260,9620,8560
KOSPI,코리아써키트,007810,21200,170.94,5007.6,61.8,7.12,68.8167,-55.41698,0.78,2.66,7.34,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",19990,20780,21570,19200
KOSPI,신세계,004170,192000,169.42,18518.7,70.8,7.97,1404.4169,750.5636,1.87,10.54,7.74,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",179610,186730,193840,172500
KOSDAQ,보로노이,310210,203500,162.39,37430.0,64.8,8.97,511.93,-604.30369,0.49,3.83,10.24,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",188620,196090,203560,181150
KOSPI,삼일제약,000520,10510,153.04,2279.8,59.3,9.47,92.1142,71.60926,5.06,10.63,13.38,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",9700,10080,10460,9310
KOSDAQ,메지온,140410,71600,152.2,21740.6,75.3,12.26,659.9045,296.34119,1.2,15.67,24.52,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",64420,66970,69520,61870
KOSDAQ,LS머트리얼즈,417200,13000,148.7,8794.8,64.4,10.82,244.145,-144.61183,0.82,-2.99,16.91,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",11850,12320,12790,11380
KOSPI,OCI홀딩스,010060,112500,146.88,21166.8,62.1,4.3,192.3536,-620.32362,0.64,-1.49,4.17,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",108940,113250,117570,104620
KOSDAQ,한국피아이엠,448900,31800,139.2,1909.4,62.6,13.63,30.1879,-191.70992,0.54,-8.36,14.8,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",28260,29380,30500,27150
KOSPI,SK바이오사이언스,302440,53900,128.78,42241.0,60.4,5.78,543.4438,-246.24536,0.88,6.31,9.66,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",51460,53500,55540,49430
KOSPI,HD현대에너지솔루션,322000,57600,128.25,6451.2,59.2,4.04,453.6164,-677.44969,0.89,1.41,9.3,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",55920,58130,60350,53700
