시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,금호건설,002990,건물 건설업,12350,2062.14,4601.6,206213666050.0,70.3,87.6,92.38,219.72,0,0,0,30.0,43.44,206.45,241.16,159.18,190.59,233.59,112.65,113.68,0.0,0.0,1,26.25,12.0,3.06,1,0,1.53,0.57,0,0,0,,1,1,8375.5,10120,22.03,-0.0674,2.98,0.54,False,O,▲,11911,▲,O,X,0.53,250,1,1,1,1,6740.0,5720.0,18900.0,23100.0,28400.0,hold,0.0,NORMAL+WARN:ATR%=25.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.13,6.0,11.9,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=25.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,19.405714285714286,51.019999999999996,1.0,0.1882012724117987,1.1337044853127884,0.0,OK,74.3,OK,44.12811475903513,44.12811475903513,4,1,82.7,73.0,74.3,78.6,78.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,파세코,037070,가정용 기기 제조업,8870,698.75,1774.0,69875170990.0,67.1,93.7,39.92,49.16,0,0,0,29.87,43.3,42.83,47.59,5.6,15.19,54.65,23.89,25.78,0.073,0.073,1,7.71,12.0,-16.97,1,0,3.83,1.0,0,0,0,,1,1,5443.0,7618,16.43,0.659,10.43,3.79,False,O,▲,6149,▲,O,X,3.37,250,1,1,1,1,6660.0,5650.0,8870.0,9980.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.17,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,가정용 기기 제조업,기타,1.5571428571428572,8.344821428571429,2.0,0.07601868255757771,0.12023273797588359,0.0,OK,37.8,OK,49.0,49.0,4,1,55.0,76.5,37.8,56.9,56.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,후성,093370,기초 화학물질 제조업,13260,532.22,14222.1,53221705050.0,35.3,45.7,-23.73,51.42,0,0,0,-8.49,-29.09,-28.71,17.87,34.35,75.4,10.3,-12.18,-1.51,0.6,0.242,0,-27.58,12.0,10.52,0,0,1.46,0.14,0,0,0,,0,-1,20879.0,15155,-12.51,-1.3947,0.41,-1.88,True,O,▲,16440,▼,X,X,0.07,250,0,1,1,1,13260.0,12430.0,23550.0,27500.0,32500.0,enter,100.0,SWING+WARN:ATR%=20.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,6.26,5.0,12.4,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=20.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기초 화학물질 제조업,화학·소재,-1.2329166666666667,-0.3866666666666667,7.0,0.1898836457659987,-0.016138876741269893,0.07692307692307693,OK,87.6,OK,7.362930031594427,7.362930031594427,4,1,51.2,0.0,87.6,45.7,45.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,성호전자,043260,전자부품 제조업,21250,456.89,15205.7,45688766475.0,16.1,33.7,-38.79,97.12,0,0,0,-3.85,-25.31,-42.41,-49.04,-47.66,89.9,-41.98,-29.37,100.49,0.902,0.105,0,-50.84,12.0,-45.07,0,0,1.34,0.05,0,0,0,,0,-1,34270.0,41466,-48.75,-0.2436,0.57,-1.65,False,X,▼,22562,▼,X,X,0.0,250,0,-1,1,1,21250.0,18060.0,52000.0,58800.0,,enter,100.0,NORMAL+WARN:ATR%=25.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.01,5.0,9.6,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=25.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,전자부품 제조업,IT/전기전자,-5.704,-15.5255,15.0,0.20789915966386555,-0.014451532502557147,0.045454545454545456,OK,91.0,OK,24.41760871610984,24.41760871610984,2,0,0.0,12.1,91.0,21.2,21.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,KBI메탈,024840,1차 비철금속 제조업,5450,425.83,2263.1,42582961405.0,57.0,68.2,20.21,51.99,0,0,0,6.24,50.97,23.3,33.58,120.65,192.85,40.64,138.94,203.44,0.192,0.007,1,14.95,12.0,-19.32,1,0,2.3,0.71,0,0,0,,1,-1,5671.5,5815,-6.28,1.2258,1.34,1.23,False,O,▲,4334,▲,O,X,2.34,249,0,1,1,1,4760.0,4045.0,6300.0,11760.0,14320.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,1차 비철금속 제조업,철강·금속,4.22,-11.2075,12.0,0.14318479685452162,0.03839452681441595,0.40540540540540543,OK,60.6,OK,42.0,42.0,6,1,50.0,50.0,60.6,52.1,52.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,283000,404.58,46817.0,40458271250.0,74.4,76.0,41.17,97.42,0,0,0,1.98,48.48,50.45,78.07,404.24,474.16,70.5,357.71,397.25,0.033,0.033,1,427.76,12.0,14.81,1,0,1.24,0.77,0,0,0,,1,1,191917.3,188391,50.22,0.6948,0.37,0.62,False,O,▲,264639,▲,O,X,4.86,250,0,1,1,1,210500.0,178900.0,326000.0,353000.0,434000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,5.0,3.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,기타,1.5571428571428572,8.344821428571429,2.0,0.13336900555275114,0.04536657279605239,0.03333333333333333,OK,38.9,OK,32.13147769851182,32.13147769851182,6,1,82.0,58.4,38.9,67.5,67.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한국콜마,161890,기타 화학제품 제조업,116300,401.39,27452.7,40139184200.0,85.1,84.1,25.11,50.24,0,0,0,-1.27,17.0,35.55,50.26,55.69,82.86,42.69,9.16,5.95,0.011,0.011,1,33.09,11.8,8.41,1,0,2.06,0.86,0,0,0,,1,1,94440.0,93182,24.81,0.4385,0.99,2.27,False,O,▲,109536,▲,O,X,-1.7,250,0,1,1,1,97600.0,84900.0,123000.0,136000.0,152500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.01,5.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 화학제품 제조업,화학·소재,-1.2329166666666667,-0.3866666666666667,7.0,0.058960815624616136,0.20851453681139903,0.6805555555555556,OK,29.3,OK,69.37739662807826,69.37739662807826,6,1,92.9,72.6,29.3,75.1,75.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,동신건설,025950,토목 건설업,16320,319.48,1370.9,31947632965.0,60.7,81.2,33.25,56.42,0,0,0,15.17,45.07,43.03,44.17,10.72,-11.26,51.23,29.01,-0.67,0.434,0.351,1,0.63,12.0,-8.47,1,0,5.04,0.81,0,0,0,,1,1,11719.0,15781,3.41,1.0249,5.34,1.91,False,O,▼,13112,▲,O,X,-2.61,250,0,-1,-1,1,12860.0,10930.0,17910.0,19000.0,20950.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.01,6.0,2.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,토목 건설업,건설·부동산,19.405714285714286,51.019999999999996,1.0,0.10714285714285715,0.16140136798262447,0.23577235772357724,OK,60.9,OK,56.5,56.5,6,1,27.2,75.8,60.9,46.1,46.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,일성건설,013360,토목 건설업,2085,291.01,1126.4,29101105746.0,57.9,73.9,43.72,79.93,0,0,0,29.74,62.89,53.76,76.84,13.69,2.46,69.27,-32.84,-74.45,0.034,0.034,1,10.56,12.0,4.07,1,0,1.64,0.89,0,0,0,🚀급등시동,1,1,1293.5,1862,11.97,1.0421,4.89,1.09,False,O,▲,1563,▲,O,X,-0.12,250,1,1,1,1,1523.0,1294.0,2200.0,2435.0,2535.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.04,6.0,3.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,토목 건설업,건설·부동산,19.405714285714286,51.019999999999996,1.0,0.1383007879410757,0.030422827878376153,0.0,OK,49.2,OK,53.5,53.5,8,1,88.8,86.1,49.2,80.2,80.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,가온칩스,399720,반도체 제조업,41500,149.11,4913.1,14910641425.0,30.0,34.4,-10.21,61.2,0,0,0,10.81,0.36,-15.22,-6.95,-31.52,-22.14,0.11,-13.23,-11.55,0.985,0.034,0,-32.32,12.0,-22.33,0,0,1.66,0.23,0,0,0,,0,-1,48870.0,61569,-32.6,0.311,2.58,-2.51,False,X,▼,35926,▼,O,X,19.76,250,0,-1,-1,1,43200.0,36650.0,63600.0,83200.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.16,6.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,반도체 제조업,반도체,-7.9775,-5.165833333333333,14.0,0.1144578313253012,-0.011860930882806353,0.11607142857142858,OK,55.8,OK,36.85502998693862,36.85502998693862,4,1,0.0,16.0,55.8,15.2,15.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,위메이드맥스,101730,소프트웨어 개발 및 공급업,4420,128.14,3704.1,12814322866.0,59.2,84.6,28.96,61.04,0,0,0,20.44,43.74,40.99,32.14,-4.64,-26.94,39.2,13.65,-16.35,0.701,0.228,0,-6.36,12.0,-14.61,1,0,0.85,0.62,0,0,0,,1,1,3558.0,4876,-9.36,0.8733,5.86,-1.05,False,X,▼,3779,▲,O,X,19.07,250,0,-1,-1,1,3600.0,3055.0,5550.0,7540.0,8160.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.14,6.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-5.704,-15.5255,15.0,0.112879767291532,0.5955219513165604,0.29411764705882354,OK,49.9,OK,31.95010805586151,31.95010805586151,4,1,9.9,10.5,49.9,18.0,18.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,엠케이전자,033160,전자부품 제조업,15340,103.55,3711.4,10355400595.0,12.0,24.2,-35.38,83.92,0,0,0,-4.18,-30.11,-43.5,-29.79,-5.6,76.32,-22.73,12.69,86.91,0.671,0.081,1,66.73,12.0,-30.93,0,0,1.45,0.05,0,0,0,,0,-1,22442.0,25599,-40.08,-0.3679,0.61,-2.9,False,X,▲,16133,▼,X,X,0.06,250,0,1,1,1,15340.0,14030.0,32250.0,33750.0,37000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.54,6.0,12.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,전자부품 제조업,IT/전기전자,-5.704,-15.5255,15.0,0.16176196684671262,-0.07807705529826105,0.10404624277456648,OK,69.6,OK,18.19671295111216,18.19671295111216,2,0,0.0,20.2,69.6,19.0,19.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,에이프릴바이오,397030,자연과학 및 공학 연구개발업,30600,84.91,7164.6,8490521525.0,33.0,37.0,-22.31,41.17,0,0,0,-6.42,-28.17,-14.64,-25.37,-40.0,-45.45,-18.31,-21.71,-34.86,1.0,0.019,0,-56.07,12.0,-13.72,1,0,1.03,0.06,0,0,0,,0,-1,44370.0,51314,-40.37,-0.5884,0.64,-3.0,True,X,▼,35955,▼,X,X,-1.53,250,0,-1,-1,1,30600.0,28650.0,47750.0,76700.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.37,5.0,8.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자연과학 및 공학 연구개발업,기타,1.5571428571428572,8.344821428571429,2.0,0.15406162464985995,-0.0324310360550304,0.018518518518518517,OK,83.7,OK,19.35822303090221,19.35822303090221,0,0,0.0,14.5,83.7,20.4,20.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
