시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,659000,11494.56,531058.6,1149456440500.0,93.9,82.8,38.29,58.61,0,0,0,2.17,39.92,39.77,63.12,71.39,131.23,52.25,38.44,71.93,0.017,0.017,1,72.06,9.6,23.47,1,0,1.09,0.91,500000.0,439000.0,686000.0,778000.0,895000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.2,4.0,3.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,563000.0,427364,54.2,0.6298,1.82,1.92,False,O,▲,555726,▲,O,X,0,0,0,6.36,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,20.205333333333336,22.352666666666668,1.0,57.1,OK,88.60524981912418,88.60524981912418,4,1,82.3,91.8,57.1,81.1,81.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK하이닉스,000660,반도체 제조업,1223000,35187.83,8716349.9,3518783111500.0,87.9,78.7,21.28,52.96,0,0,0,-0.08,7.66,18.39,22.91,61.99,128.6,12.04,29.04,69.3,0.0,0.0,1,111.28,9.1,22.83,1,0,0.88,0.98,1059000.0,937000.0,1233000.0,1276000.0,1369000.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,11.52,4.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1062800.0,938019,30.38,0.0138,0.67,1.08,False,O,▲,1214787,▲,O,X,0,0,0,0.25,250,0,1,1,1,0.0,반도체 제조업,반도체,10.085333333333333,23.23,2.0,9.2,OK,37.855106836038075,37.855106836038075,4,1,80.7,46.1,9.2,52.6,52.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,대우건설,047040,건물 건설업,32550,8216.56,133750.4,821655760225.0,91.3,81.1,44.62,102.79,0,0,0,-0.91,14.21,44.35,98.35,554.93,742.17,87.48,521.98,682.87,0.042,0.042,1,83.65,12.0,34.69,1,0,1.86,0.89,23650.0,20050.0,34650.0,42800.0,53200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.22,4.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,22270.0,16831,93.38,0.0569,0.53,1.49,False,O,▲,31365,▲,O,X,0,0,0,-3.04,250,0,1,1,1,0.0,건물 건설업,건설·부동산,2.13,13.651,7.0,81.3,OK,47.94102186947433,47.94102186947433,6,1,91.6,47.6,81.3,71.9,71.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,이수페타시스,007660,전자부품 제조업,161400,10910.29,118482.5,1091029116400.0,87.9,84.9,37.77,49.54,0,0,0,21.17,31.01,34.39,34.16,42.71,68.48,23.29,9.76,9.18,0.0,0.0,1,35.06,11.6,16.3,1,0,1.75,0.96,123000.0,104500.0,164400.0,183000.0,206500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,4.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,120430.0,119779,34.75,0.3402,5.36,2.95,False,O,▲,134345,▲,O,X,178024,12589,190613,1.35,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,8.927999999999999,18.005499999999998,3.0,65.8,OK,70.0,70.0,6,1,91.3,81.8,65.8,82.4,82.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,HD현대중공업,329180,선박 및 보트 건조업,641000,8553.33,672801.5,855333472500.0,85.8,86.6,30.01,37.08,0,0,0,11.28,35.09,32.3,22.56,4.57,2.72,11.69,-28.38,-56.58,0.006,0.006,1,14.55,9.1,7.83,1,0,1.08,0.99,518000.0,458000.0,643000.0,702000.0,776000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,11.58,4.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,518600.0,535916,19.61,0.5732,2.8,3.35,False,O,▲,532237,▲,O,X,0,0,0,0.17,250,0,1,1,1,0.0,선박 및 보트 건조업,조선·기계·설비,12.425342465753424,6.825068493150685,6.0,30.4,OK,87.83445378758717,87.83445378758717,4,1,83.4,97.4,30.4,78.4,78.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기,009150,전자부품 제조업,812000,7802.44,606512.8,780243659000.0,98.8,100.0,48.9,88.77,0,0,0,5.18,32.25,57.98,78.66,186.93,255.36,67.79,153.98,196.06,0.0,0.0,1,211.8,10.6,27.36,1,0,0.97,0.99,573000.0,491000.0,816000.0,966000.0,1156000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.31,4.0,3.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,660400.0,426740,90.28,0.3386,1.41,2.59,False,O,▲,727372,▲,O,X,0,0,0,3.37,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,8.927999999999999,18.005499999999998,3.0,74.3,OK,90.0,90.0,4,1,82.0,100.0,74.3,87.7,87.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,57700,7614.09,30652.9,761409403350.0,89.5,90.7,68.86,105.5,0,0,0,21.86,45.89,94.6,113.7,367.59,563.22,102.83,334.64,503.92,0.0,0.0,1,304.19,12.0,6.08,1,0,1.65,0.89,35900.0,30450.0,61500.0,74900.0,91800.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.18,5.0,4.7,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,35950.0,29224,97.44,0.4779,1.59,2.33,False,O,▲,46883,▲,O,X,10213,-2423,7790,-0.21,250,0,1,1,1,0.0,기타 금융업,금융,6.257222222222222,4.369722222222222,9.0,59.6,OK,74.07133388001962,74.07133388001962,6,1,89.0,78.3,59.6,78.8,78.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,삼천당제약,000250,의약품 제조업,403000,4679.37,94533.6,467937384250.0,26.4,24.8,-37.33,149.37,0,0,0,-15.25,-27.39,-16.91,-63.86,27.33,78.32,-74.73,-5.62,19.02,0.611,0.044,1,74.07,12.0,-19.66,0,0,0.95,0.06,403000.0,342500.0,1233000.0,1483000.0,1801000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.01,4.0,13.7,NORMAL+WARN:ATR%=24.7% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,561100.0,617616,-34.75,0.7751,1.89,-3.27,False,X,▲,429811,▲,X,X,0,0,0,-2.63,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,-0.1500000000000004,-15.872666666666667,15.0,43.4,OK,32.5,32.5,2,0,0.0,36.1,43.4,23.1,23.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,삼성전자우,005935,전기전자,151300,4018.35,1213987.6,401835089094.0,85.9,80.9,11.91,33.54,0,0,0,0.6,4.63,8.38,13.25,35.94,89.6,2.38,2.99,30.3,0.006,0.006,1,29.41,6.7,19.38,1,0,0.78,0.92,151300.0,138400.0,157900.0,183900.0,,BB_UPPER,75,FIBO_1.618,25,,0,v1_sl_first_gap_at_open,8.53,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,139790.0,129812,16.55,-0.0403,0.8,1.22,False,O,▲,151700,▲,X,X,76104,-5749,70355,0.0,250,0,1,1,1,0.0,전기전자,IT/전기전자,8.927999999999999,18.005499999999998,3.0,58.6,OK,43.445563013201166,43.445563013201166,2,0,56.1,52.0,58.6,55.0,55.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK스퀘어,402340,기타 금융업,720000,3498.99,950100.4,349899301500.0,91.4,74.2,23.92,61.13,0,0,0,0.28,8.27,24.57,19.01,61.25,147.0,8.14,28.3,87.7,0.0,0.0,1,27.73,9.9,18.48,1,0,0.76,0.97,610000.0,531000.0,727000.0,759000.0,807000.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,12.95,4.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,603300.0,562318,28.04,0.0265,0.84,0.5,False,O,▲,722692,▲,X,X,53280,-9360,43920,-0.97,250,0,1,1,1,0.0,기타 금융업,금융,6.257222222222222,4.369722222222222,9.0,49.5,OK,43.956357630085314,43.956357630085314,4,1,51.7,44.8,49.5,48.5,48.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
