종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
003530,한화투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,5140,200.26,0.0,ATTACK,True,True,False,5140,4780,5860,6446.000000000001,65.4,82.0,61.2,66.8,66.8,70.6,48.0,0.0,,🚀급등시동,ATTACK,④ 바닥 반등 시도,9.25,-21.88,-8.03,-34.64,-72.36,0,1.0,0.7,0.82,1.0,0.25,0.15,0.68,60.5,79.2,7.1,12.3,0,0,2.59,9.25,9.48,-8.87,2.33,1,1,1.43,0.88,1,1,4464.5,4975,3.31,0.1363,2.1,1.52,False,X,▼,4917,▲,O,X,11.040833333333333,-6.218333333333334,10.0,6,63.9,25.4,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,114,590000,114.0,59.0,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,11,20260115,20260115,25.77,8.61,-8.87,-34.64
277810,레인보우로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,519000,5616.3,0.0,WAIT,False,False,True,519000,466000,625000,687500.0,64.9,70.0,63.6,67.0,67.0,55.3,55.70000076293945,0.0,,,WAIT,① 강한 상승 추세,8.46,89.42,7.15,38.21,73.52,0,1.0,1.0,0.26,1.0,0.38,1.0,0.7,54.4,55.8,11.23,18.24,0,0,13.07,16.11,10.31,46.82,1.39,0,1,1.22,0.88,1,1,418000.0,482544,7.55,0.2377,3.86,2.89,False,O,▲,455988,▲,O,X,13.856166666666667,28.16416666666667,1.0,6,44.2,38.3,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1,770000,1.0,77.0,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),1,12,20260115,20260115,25.77,8.61,46.82,38.21
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,22250,350.64,0.0,ATTACK,True,True,False,22250,21050,24650,27115.000000000004,64.8,98.5,56.4,66.3,66.3,68.3,33.20000076293945,0.0,,🚀급등시동,ATTACK,④ 바닥 반등 시도,6.21,2.3,-11.07,-21.8,-48.18,5,1.0,0.54,0.99,1.0,0.19,0.27,0.75,59.2,57.6,4.85,7.5,1,1,3.01,6.97,5.45,3.97,1.47,1,1,1.43,0.92,1,1,19925.0,21514,3.42,0.1151,1.95,1.57,False,O,▲,21331,▲,O,X,11.040833333333333,-6.218333333333334,10.0,6,61.2,19.0,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,0,0,,,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,13,20260115,20260115,25.77,8.61,3.97,-21.8
094940,푸른기술,KOSDAQ,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,IT/전기전자,9540,58.74,0.0,ATTACK,True,True,False,9540,8410,11800,12980.000000000002,64.8,79.5,61.1,52.4,52.4,69.0,81.30000305175781,0.0,,🚀급등시동,ATTACK,③ 박스 / 중립,15.92,23.74,14.61,-3.77,7.84,1,1.0,1.0,0.1,1.0,0.33,0.04,0.38,67.9,78.3,12.79,24.48,0,0,6.12,16.34,13.84,4.84,5.01,1,0,1.44,0.79,1,1,7603.0,9136,4.41,0.1686,1.71,1.22,False,O,▲,9066,▲,O,X,11.934788732394367,20.89239436619718,4.0,5,55.9,33.4,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,61,582500,61.0,58.2,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),3,14,20260115,20260115,25.77,8.61,4.84,-3.77
098460,고영,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,28300,907.63,0.0,ARMED,True,False,False,28300,24600,35700,39270.0,64.2,48.3,68.2,60.6,60.6,61.1,86.0,0.0,,,ARMED,① 강한 상승 추세,8.85,86.18,7.54,59.94,70.28,0,1.0,1.0,0.04,1.0,0.54,0.69,0.28,65.2,70.0,11.46,30.7,0,0,0.71,6.19,23.58,68.55,5.33,1,0,4.38,0.69,1,1,22548.0,28517,-0.76,0.2614,0.69,1.17,False,O,▲,28101,▲,O,X,13.856166666666667,28.16416666666667,1.0,6,50.8,53.8,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,39,1115000,39.0,111.5,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),1,15,20260115,20260115,25.77,8.61,68.55,59.94
119850,지엔씨에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,34850,83.08,0.0,ATTACK,True,True,False,34850,31800,40900,44990.0,64.1,75.3,61.3,60.5,60.5,62.4,63.29999923706055,0.0,,,ATTACK,④ 바닥 반등 시도,3.11,-3.33,1.8,-10.99,-19.23,2,0.99,0.87,0.49,1.0,0.41,0.06,0.5,65.7,66.1,8.89,14.73,0,0,-0.29,11.16,12.78,-2.38,0.5,1,1,1.59,0.89,1,1,30305.0,33523,3.96,0.2427,1.21,1.73,False,O,▲,33038,▲,O,X,12.921428571428573,-0.9971428571428572,7.0,6,60.4,41.2,1.9836065573770492,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,16,585371,16.0,58.5,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,16,20260115,20260115,25.77,8.61,-2.38,-10.99
142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업,자동차 부품 및 내장품 판매업,자동차·모빌리티,7210,108.22,0.0,ATTACK,True,True,False,7210,6390,8840,9724.0,63.2,82.4,58.4,52.1,52.1,75.0,73.0,0.0,,📦박스돌파,ATTACK,⑤ 하락 / 약세,13.36,10.08,12.05,9.98,-5.82,4,0.99,1.0,0.13,1.0,0.48,0.08,0.41,70.4,86.1,13.71,19.34,0,0,4.19,17.43,18.0,18.59,2.72,1,1,2.14,0.92,1,1,5645.0,6781,6.31,0.2577,1.97,1.44,False,O,▲,6661,▲,O,X,22.759999999999998,19.488,2.0,5,63.4,48.0,1.9878048780487805,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),5,17,20260115,20260115,25.77,8.61,18.59,9.98
071050,한국금융지주,KOSPI,기타 금융업,기타 금융업,금융,177000,585.79,0.0,WAIT,False,False,True,177000,163400,204500,224950.00000000003,63.1,69.5,61.5,65.5,65.5,67.7,52.20000076293945,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,10.62,18.87,-6.66,-25.03,-31.61,0,1.0,0.78,0.7,1.0,0.13,0.44,0.57,64.3,69.1,6.73,14.51,0,0,1.55,6.82,9.46,0.74,2.01,1,1,1.18,0.8,1,1,156700.0,172822,2.42,0.0296,1.29,1.27,False,O,▲,173613,▲,O,X,4.9879411764705885,-11.34470588235294,14.0,6,62.9,12.6,2.0220588235294117,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,3,628454,3.0,62.8,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,18,20260115,20260115,25.77,8.61,0.74,-25.03
215100,로보로보,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,8360,276.59,0.0,ATTACK,True,True,False,8360,7390,10290,11319.000000000002,62.9,100.0,53.6,40.4,40.4,59.0,84.4000015258789,0.0,,,ATTACK,④ 바닥 반등 시도,-0.36,67.2,-1.67,-20.98,51.3,2,0.99,1.0,0.11,1.0,0.5,0.21,0.73,56.0,74.4,8.74,16.39,1,0,4.89,15.31,8.01,-12.37,-1.39,1,0,3.11,0.81,1,-1,8482.0,7999,4.51,0.3536,4.53,1.37,False,O,▲,7542,▲,O,X,11.934788732394367,20.89239436619718,4.0,4,47.5,49.9,1.9896907216494846,0.0,🌪️ 에너지 응축 시작 (2일차). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,19,20260115,20260115,25.77,8.61,-12.37,-20.98
001040,CJ,KOSPI,기타 금융업,기타 금융업,금융,190000,365.39,0.0,ATTACK,True,True,False,190000,177100,216000,237600.00000000003,62.8,89.0,56.3,64.1,64.1,70.7,38.099998474121094,0.0,,📦박스돌파,ATTACK,④ 바닥 반등 시도,7.34,15.78,-9.94,-14.53,-34.7,3,1.0,0.68,0.85,1.0,0.28,0.28,0.56,72.2,71.0,8.17,12.13,0,0,2.15,9.01,10.47,11.24,1.81,1,1,1.53,0.88,1,1,166720.0,183436,3.58,0.1467,1.83,1.19,False,O,▲,181985,▲,O,X,4.9879411764705885,-11.34470588235294,14.0,6,63.0,27.6,2.0155038759689923,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),4,20,20260115,20260115,25.77,8.61,11.24,-14.53
204320,HL만도,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,62500,1059.43,0.0,WAIT,False,False,True,62500,53400,80700,88770.0,62.4,37.3,68.7,61.4,61.4,59.1,85.5999984741211,0.0,,,WAIT,① 강한 상승 추세,19.27,78.57,1.99,45.93,28.09,0,1.0,1.0,0.01,1.0,0.29,0.8,0.33,63.7,46.4,9.72,26.14,0,0,0.64,10.23,6.47,71.7,9.31,1,0,1.05,0.69,1,1,50340.0,60194,3.83,0.1947,0.81,0.78,False,O,▲,60037,▲,O,X,22.759999999999998,19.488,2.0,6,57.9,29.5,2.0,0.0,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,18,1152500,18.0,115.2,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),1,21,20260115,20260115,25.77,8.61,71.7,45.93
353200,대덕전자,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,50600,1486.35,0.0,NEUTRAL,False,False,False,50600,45700,60400,66440.0,62.2,100.0,52.7,51.4,51.4,57.2,55.70000076293945,0.0,,,NEUTRAL,① 강한 상승 추세,10.48,149.26,-6.8,28.03,98.78,0,1.0,0.97,0.33,1.0,0.58,1.0,0.72,60.2,55.4,9.95,19.1,0,0,10.84,18.92,7.43,53.8,-6.52,0,1,1.19,0.95,1,1,41845.0,46484,8.85,0.4229,2.98,3.02,False,O,▲,43760,▲,O,X,11.934788732394367,20.89239436619718,4.0,5,39.1,57.7,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,78.7,80.2,77.2,🔥 과열,1.조선·기계·설비(+22.4%) / 2.자동차·모빌리티(+20.8%) / 3.반도체(+18.4%) / 4.IT/전기전자(+17.3%) / 5.철강·금속(+12.7%),1,22,20260115,20260115,25.77,8.61,53.8,28.03
