시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,13590,11943.0,21130.5,1194299785045.0,78.8,88.1,61.03,92.48,0,0,0,6.67,65.13,84.9,220.14,399.45,929.55,213.83,380.33,895.13,0.033,0.033,1,357.52,12.0,58.71,0,0,3.45,0.88,8860.0,7530.0,14870.0,18210.0,22500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.01,5.0,4.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,8784.0,6500,109.07,0.8414,2.01,1.25,False,O,▲,10582,▲,O,X,0,0,0,3.61,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,-0.8541052631578949,4.165473684210527,8.0,82.0,OK,62.0,62.0,6,1,93.2,63.6,82.0,83.6,83.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,남선알미늄,008350,1차 비철금속 제조업,2130,4241.29,2749.4,424128740857.0,65.4,84.0,38.23,56.98,0,0,0,18.01,53.79,53.13,49.47,71.08,92.41,43.16,51.96,57.99,0.0,0.0,1,58.54,12.0,2.34,0,0,3.93,0.84,1618.0,1375.0,2290.0,2365.0,2610.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,6.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,1327.7,1614,31.9,0.5383,3.97,1.46,False,O,▲,1701,▲,O,X,0,0,0,0.5,250,0,1,1,1,0.0,1차 비철금속 제조업,철강·금속,14.996111111111112,13.657777777777778,4.0,51.7,OK,59.5,59.5,6,1,83.8,86.1,51.7,78.0,78.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,삼천당제약,000250,의약품 제조업,618000,3167.55,144967.2,316755196500.0,44.9,43.6,-27.15,82.53,0,0,0,-4.63,-47.8,-34.33,-19.43,150.2,186.77,-25.74,131.08,152.35,0.335,0.124,1,176.54,12.0,-25.56,0,0,0.8,0.12,618000.0,525000.0,1233000.0,1505000.0,1851000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,4.0,6.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,1090000.0,578373,6.85,-2.5044,1.16,-2.73,False,O,▲,842602,▼,X,X,0,0,0,5.09,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,-10.016666666666667,-4.619999999999999,14.0,34.2,OK,39.43671006364684,39.43671006364684,0,0,1.9,33.8,34.2,16.3,16.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,한국첨단소재,062970,통신 및 방송 장비 제조업,4095,2628.24,1558.5,262824251323.0,76.3,73.4,76.36,139.48,0,0,0,14.55,42.43,126.74,182.61,168.88,115.41,176.3,149.76,80.99,0.0,0.0,1,90.95,12.0,47.66,1,0,2.93,0.84,2440.0,2070.0,4595.0,5500.0,6650.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.16,6.0,5.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,,1,-1,4205.5,2732,49.86,0.279,7.4,1.45,False,O,▲,3404,▲,O,X,0,0,0,5.73,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,3.969722222222222,26.4225,3.0,71.5,OK,23.97850165077347,23.97850165077347,6,1,92.6,15.6,71.5,69.1,69.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,풍산,103140,1차 비철금속 제조업,109300,2571.96,30630.5,257196082700.0,56.3,75.6,11.4,26.45,0,0,0,12.91,21.85,19.58,-4.21,-7.76,-16.18,-10.52,-26.88,-50.6,0.72,0.454,0,-5.6,11.5,-5.81,1,0,0.77,0.7,114200.0,102600.0,119300.0,159200.0,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,10.16,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,90540.0,117213,-6.75,0.5503,6.06,-1.86,False,O,▲,91798,▲,O,X,0,0,0,23.04,250,0,1,-1,1,0.0,1차 비철금속 제조업,철강·금속,14.996111111111112,13.657777777777778,4.0,42.7,OK,19.397689694363102,19.397689694363102,4,1,25.5,0.6,42.7,22.7,22.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,기가레인,049080,전자부품 제조업,2390,1897.92,2028.7,189791859059.0,88.7,99.9,171.84,259.33,0,0,0,16.87,121.5,345.07,419.57,299.67,406.36,413.26,280.55,371.94,0.158,0.158,0,-0.85,12.0,20.0,1,0,1.2,0.88,923.0,784.0,2655.0,3280.0,4075.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,12.5,NORMAL+WARN:ATR%=21.7% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,1347.4,1409,69.51,0.9654,3.82,-0.3,False,O,▲,1653,▲,O,X,0,0,0,12.47,249,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,3.969722222222222,26.4225,3.0,53.6,OK,23.5,23.5,6,1,83.2,3.8,53.6,57.4,57.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,GS글로벌,001250,상품 종합 도매업,3690,1474.11,3045.5,147411381633.0,82.3,94.7,39.02,42.84,0,3,0,16.4,43.58,43.3,46.43,60.43,48.49,40.12,41.31,14.07,0.0,0.0,1,2.26,11.0,1.22,1,0,3.71,0.87,2785.0,2445.0,3870.0,4325.0,4905.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.21,6.0,3.2,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,2859.5,2984,23.63,0.6218,9.26,3.08,False,O,▲,2811,▲,O,X,0,0,0,4.42,250,0,1,1,1,0.0,상품 종합 도매업,기타,-0.8541052631578949,4.165473684210527,8.0,34.7,OK,59.5,59.5,6,1,69.3,66.1,34.7,61.6,61.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,광전자,017900,반도체 제조업,5790,1299.5,3354.9,129949516388.0,83.9,78.6,107.1,141.63,0,0,0,29.97,85.87,187.34,211.79,221.67,203.14,205.48,202.55,168.72,0.0,0.0,1,62.2,12.0,10.25,1,0,1.94,1.0,2935.0,2495.0,5790.0,6890.0,8280.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.99,6.0,6.5,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,2658.9,3551,63.04,0.741,2.24,2.69,False,O,▲,3977,▲,O,X,0,0,0,7.3,250,2,1,1,1,0.0,반도체 제조업,반도체,3.5755000000000003,16.1985,5.0,58.8,OK,88.35891971124923,88.35891971124923,6,1,94.2,88.2,58.8,85.6,85.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,피노,033790,통신 및 방송 장비 제조업,10330,1045.02,7028.3,104502490610.0,85.5,88.9,58.05,114.78,0,0,0,0.88,24.01,128.29,103.75,86.46,179.57,97.44,67.34,145.15,0.0,0.0,1,34.24,12.0,2.22,1,0,1.38,0.79,6860.0,5830.0,11860.0,13870.0,16410.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.01,5.0,4.9,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6334.0,7914,30.53,0.4809,1.82,1.89,False,O,▲,9370,▲,O,X,0,0,0,1.07,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,3.969722222222222,26.4225,3.0,81.4,OK,78.0,78.0,6,1,73.7,90.7,81.4,79.5,79.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,후성,093370,기초 화학물질 제조업,9900,988.16,10618.3,98816348200.0,73.7,92.4,34.98,40.88,0,2,0,10.99,39.04,49.1,45.16,27.91,63.37,38.85,8.79,28.95,0.0,0.0,1,0.07,12.0,5.58,1,0,1.12,0.83,7700.0,6650.0,10590.0,11780.0,13300.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.64,5.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,7825.0,8263,19.8,0.572,7.55,0.34,False,O,▲,7804,▲,O,X,0,0,0,16.37,250,0,1,1,1,0.0,기초 화학물질 제조업,화학·소재,1.255945945945946,1.1205405405405406,9.0,51.8,OK,42.0,42.0,6,1,81.4,56.7,51.8,69.3,69.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
