시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,LG전자,066570,통신 및 방송 장비 제조업,225500,6962.88,367304.9,696288321750.0,48.7,55.4,-11.7,89.06,0,0,0,-0.22,-25.58,0.0,17.82,97.46,138.12,14.26,51.08,,0.234,0.149,1,87.59,12.0,18.37,0,0,0.77,0.19,0,0,0,,0,-1,382600.0,222177,1.5,-1.7768,0.62,-0.35,False,O,▲,281873,▼,X,X,4.65,250,0,1,1,1,225500.0,201000.0,438000.0,529000.0,645000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.86,4.0,8.7,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,IT/전기전자,0.10229729729729745,3.253243243243243,5.0,0.19955654101995565,-0.015089347814321332,0.4489795918367347,OK,63.0,OK,10.99572251878725,10.99572251878725,4,1,24.4,16.2,63.0,30.1,30.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,대우건설,047040,건물 건설업,21850,3727.2,89783.3,372720280675.0,27.7,59.0,-13.48,57.23,0,0,0,6.85,0.46,-14.15,-24.53,82.39,486.58,-28.09,36.01,,0.341,0.075,1,28.33,12.0,-21.35,0,0,2.76,0.19,0,0,0,,0,-1,26164.5,23524,-7.12,0.5209,1.51,0.18,False,O,▲,19679,▼,O,X,16.63,250,0,1,1,1,21500.0,18290.0,33200.0,40350.0,48100.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,14.93,4.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,건물 건설업,건설·부동산,4.3388888888888895,-16.964444444444446,13.0,0.1115233736515201,-0.002314193941671114,0.21428571428571427,OK,43.3,OK,29.0,29.0,4,1,23.7,22.2,43.3,27.2,27.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,후성,093370,기초 화학물질 제조업,19010,3372.6,20389.2,337259650285.0,75.5,91.7,49.33,65.67,0,1,0,20.55,63.46,59.88,58.02,178.33,137.63,54.46,131.95,,0.0,0.0,1,73.07,12.0,-5.39,1,0,2.88,0.89,48285,1844,50129,,1,1,12640.0,12994,46.3,1.1121,3.49,2.96,False,O,▲,14101,▲,O,X,5.33,250,0,1,1,1,13370.0,11360.0,20050.0,23750.0,28500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.03,5.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기초 화학물질 제조업,화학·소재,6.03945945945946,-4.1432432432432424,8.0,0.08878785601563087,0.13307426831190178,0.2988505747126437,OK,83.4,OK,55.694376661587256,55.694376661587256,4,1,53.4,47.9,83.4,58.0,58.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,미래에셋생명,085620,보험업,28300,1881.96,38255.9,188195774825.0,81.1,96.2,57.6,105.22,0,0,0,-3.58,52.23,92.91,100.14,64.92,219.41,96.58,18.54,,0.074,0.074,1,71.95,12.0,-2.29,1,0,2.53,0.84,0,0,0,,1,1,15908.0,21115,34.02,0.7028,3.44,2.26,False,O,▲,24626,▲,O,X,-6.64,250,0,1,1,1,18850.0,16020.0,31200.0,36100.0,42350.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.01,5.0,4.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,보험업,금융,1.90825,-1.16975,7.0,0.11426047450782433,0.33737048239220163,0.5471698113207547,OK,75.4,OK,56.0,56.0,4,1,52.6,52.3,75.4,57.1,57.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,브이엠,089970,특수 목적용 기계 제조업,97000,1568.15,24028.8,156814901800.0,73.3,80.6,49.67,73.56,0,0,0,13.98,42.65,58.5,66.95,142.5,232.19,79.51,152.1,,0.0,0.0,1,253.48,12.0,8.96,1,0,1.46,0.88,0,0,0,,1,1,62040.0,58614,65.49,0.7831,2.23,1.78,False,O,▲,77660,▲,O,X,16.45,250,0,1,1,1,68100.0,57800.0,104000.0,122000.0,144800.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.12,5.0,3.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,9.421739130434784,5.0392753623188415,2.0,0.09815905743740795,0.03863498395122397,0.27071823204419887,OK,64.3,OK,73.54349817316651,73.54349817316651,6,1,86.4,95.7,64.3,84.3,84.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,화신정공,126640,자동차 신품 부품 제조업,4895,1079.29,1716.0,107929018765.0,90.8,76.0,98.83,164.46,0,0,0,6.18,142.33,128.74,185.76,215.81,273.66,198.32,225.41,,0.193,0.193,1,215.02,12.0,6.18,0,0,1.01,0.79,0,0,0,,1,1,3535.1000000000004,3851,27.08,1.4479,3.71,-0.78,False,O,▲,3702,▲,O,X,2.17,250,0,1,1,1,2585.0,2195.0,5750.0,6920.0,8410.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.09,6.0,8.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자동차 신품 부품 제조업,자동차·모빌리티,9.936315789473685,2.4005263157894725,3.0,0.09976652560922224,0.33162007801559756,0.4057377049180328,OK,52.0,OK,16.0,16.0,4,1,79.5,11.1,52.0,56.9,56.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,GS건설,006360,건물 건설업,28800,642.61,24647.5,64261230675.0,43.1,51.0,-2.07,32.0,0,0,0,9.92,3.97,0.0,-13.25,28.57,46.71,-16.81,-17.81,,0.569,0.155,0,-18.56,12.0,-10.0,1,0,2.06,0.37,0,0,0,,0,-1,31495.0,34221,-15.84,0.3527,1.69,0.85,False,X,▲,26105,▼,O,X,16.22,250,0,1,1,1,29600.0,25150.0,35650.0,44850.0,51100.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.03,5.0,1.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,건물 건설업,건설·부동산,4.3388888888888895,-16.964444444444446,13.0,0.07601686507936507,-0.05352519033847452,0.0,OK,72.6,OK,39.5,39.5,4,1,23.4,18.9,72.6,32.1,32.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,에이팩트,200470,반도체 제조업,11500,311.57,4871.6,31156785860.0,66.5,75.9,30.2,46.7,0,1,0,13.08,45.57,24.46,34.19,46.68,105.36,46.75,56.28,,0.0,0.0,1,30.72,12.0,0.0,1,0,1.85,0.87,0,0,0,,1,1,7716.0,8651,32.93,0.6824,2.22,2.24,False,O,▲,9297,▲,O,X,5.7,250,0,1,1,1,9270.0,7880.0,12130.0,13640.0,15950.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,14.99,6.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,반도체,7.3096000000000005,9.6216,1.0,0.10857142857142858,0.034208316149252606,0.38650306748466257,OK,63.8,OK,66.5,66.5,4,1,51.2,87.9,63.8,62.9,62.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,미래산업,025560,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",47250,237.16,2405.4,23716314900.0,71.2,85.9,46.31,84.2,0,0,0,20.54,54.92,22.09,116.25,255.0,262.35,112.69,208.62,,0.0,0.0,1,255.51,12.0,47.64,0,0,1.81,0.93,0,0,0,,1,1,26520.0,27613,71.11,0.5052,1.03,3.04,False,O,▲,36746,▲,O,X,4.85,233,0,1,1,1,33900.0,28800.0,49450.0,58300.0,59500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.04,6.0,3.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,2.1077380952380955,-2.2075,9.0,0.14720332577475434,0.14455042926248055,0.2603550295857988,OK,73.2,OK,55.94432877702127,55.94432877702127,6,1,91.6,78.2,73.2,84.6,84.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,수산세보틱스,017550,특수 목적용 기계 제조업,2650,125.17,1653.6,12516903879.0,47.7,68.6,0.6,28.86,0,0,0,16.23,4.74,2.91,-11.67,41.56,46.25,-15.23,-4.82,,0.727,0.304,0,-9.29,12.0,-8.54,1,0,4.47,0.49,0,0,0,,1,-1,2976.0,3175,-16.54,0.3036,2.82,0.09,False,O,▲,2382,▼,O,X,17.98,250,0,1,1,1,2670.0,2265.0,3070.0,4045.0,4645.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.17,6.0,1.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,조선·기계·설비,9.421739130434784,5.0392753623188415,2.0,0.09393530997304582,0.008109537377699448,0.64,OK,32.8,OK,6.875584946832346,6.875584946832346,6,1,61.8,0.0,32.8,40.6,40.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
