종목코드,종목명,시장,종가
210540,디와이파워,KOSPI,13350
032350,롯데관광개발,KOSPI,22200
089860,롯데렌탈,KOSPI,32050
330590,롯데리츠,KOSPI,3985
000400,롯데손해보험,KOSPI,1749
023530,롯데쇼핑,KOSPI,73500
020150,롯데에너지머티리얼즈,KOSPI,32000
280360,롯데웰푸드,KOSPI,116600
286940,롯데이노베이트,KOSPI,19990
004000,롯데정밀화학,KOSPI,45350
004990,롯데지주,KOSPI,27650
00499K,롯데지주우,KOSPI,27300
005300,롯데칠성,KOSPI,140100
005305,롯데칠성우,KOSPI,78900
011170,롯데케미칼,KOSPI,72500
071840,롯데하이마트,KOSPI,7700
027740,마니커,KOSPI,785
357430,마스턴프리미어리츠,KOSPI,1643
001080,만호제강,KOSPI,41600
088980,맥쿼리인프라,KOSPI,11480
094800,맵스리얼티,KOSPI,5200
138040,메리츠금융지주,KOSPI,108200
090370,메타랩스,KOSPI,1720
118000,메타케어,KOSPI,304
017180,명문제약,KOSPI,1825
009900,명신산업,KOSPI,9000
317450,명인제약,KOSPI,71800
012690,모나리자,KOSPI,2145
005360,모나미,KOSPI,1948
070960,모나용평,KOSPI,3330
009680,모토닉,KOSPI,11400
009580,무림P&P,KOSPI,2560
009200,무림페이퍼,KOSPI,2040
033920,무학,KOSPI,8570
008420,문배철강,KOSPI,2110
025560,미래산업,KOSPI,13260
007120,미래아이앤지,KOSPI,930
396690,미래에셋글로벌리츠,KOSPI,2565
357250,미래에셋맵스리츠,KOSPI,2620
085620,미래에셋생명,KOSPI,9340
006800,미래에셋증권,KOSPI,22900
00680K,미래에셋증권2우B,KOSPI,11390
006805,미래에셋증권우,KOSPI,16100
081660,미스토홀딩스,KOSPI,43700
002840,미원상사,KOSPI,154900
268280,미원에스씨,KOSPI,146800
107590,미원홀딩스,KOSPI,69000
134380,미원화학,KOSPI,95000
003650,미창석유,KOSPI,125800
377740,바이오노트,KOSPI,5620
003610,방림,KOSPI,5740
035150,백산,KOSPI,13200
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1772
002760,보락,KOSPI,1047
003850,보령,KOSPI,9020
000890,보해양조,KOSPI,424
003000,부광약품,KOSPI,3780
001270,부국증권,KOSPI,59200
001275,부국증권우,KOSPI,29850
026940,부국철강,KOSPI,2110
011390,부산산업,KOSPI,75300
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,833
002070,비비안,KOSPI,637
100220,비상교육,KOSPI,4880
090460,비에이치,KOSPI,16630
005180,빙그레,KOSPI,77400
003960,사조대림,KOSPI,37650
008040,사조동아원,KOSPI,1126
007160,사조산업,KOSPI,56500
014710,사조씨푸드,KOSPI,9480
006090,사조오양,KOSPI,9190
062040,산일전기,KOSPI,129900
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,24400
448730,삼성FN리츠,KOSPI,4710
006400,삼성SDI,KOSPI,274000
006405,삼성SDI우,KOSPI,167300
006660,삼성공조,KOSPI,14000
028260,삼성물산,KOSPI,240500
02826K,삼성물산우B,KOSPI,146500
207940,삼성바이오로직스,KOSPI,1692000
032830,삼성생명,KOSPI,162500
018260,삼성에스디에스,KOSPI,170600
0126Z0,삼성에피스홀딩스,KOSPI,680000
009150,삼성전기,KOSPI,259000
009155,삼성전기우,KOSPI,120000
005930,삼성전자,KOSPI,117000
005935,삼성전자우,KOSPI,88500
001360,삼성제약,KOSPI,1500
010140,삼성중공업,KOSPI,23950
016360,삼성증권,KOSPI,79900
068290,삼성출판사,KOSPI,11100
029780,삼성카드,KOSPI,56000
000810,삼성화재,KOSPI,491500
000815,삼성화재우,KOSPI,369500
006110,삼아알미늄,KOSPI,24950
0120G0,삼양바이오팜,KOSPI,59400
145990,삼양사,KOSPI,50000
145995,삼양사우,KOSPI,38100
003230,삼양식품,KOSPI,1233000
002170,삼양통상,KOSPI,55900
272550,삼양패키징,KOSPI,14310
000070,삼양홀딩스,KOSPI,63000
003720,삼영,KOSPI,6120
002810,삼영무역,KOSPI,15980
005680,삼영전자,KOSPI,10900
023000,삼원강재,KOSPI,2460
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1260
004440,삼일씨엔에스,KOSPI,6270
000520,삼일제약,KOSPI,9630
009770,삼정펄프,KOSPI,31600
005500,삼진제약,KOSPI,20750
004690,삼천리,KOSPI,130100
010960,삼호개발,KOSPI,3670
004450,삼화왕관,KOSPI,30050
009470,삼화전기,KOSPI,30000
011230,삼화전자,KOSPI,2615
001820,삼화콘덴서,KOSPI,30250
000390,삼화페인트,KOSPI,7450
001290,상상인증권,KOSPI,645
041650,상신브레이크,KOSPI,2710
075180,새론오토모티브,KOSPI,3360
007540,샘표,KOSPI,49600
248170,샘표식품,KOSPI,28250
007860,서연,KOSPI,9770
200880,서연이화,KOSPI,12880
017390,서울가스,KOSPI,65700
031210,서울보증보험,KOSPI,49900
004410,서울식품,KOSPI,149
004415,서울식품우,KOSPI,1325
021050,서원,KOSPI,1088
008490,서흥,KOSPI,21450
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,9750
014910,성문전자,KOSPI,1140
014915,성문전자우,KOSPI,4720
004980,성신양회,KOSPI,9980
004985,성신양회우,KOSPI,11700
011300,성안머티리얼스,KOSPI,360
000180,성창기업지주,KOSPI,1493
002420,세기상사,KOSPI,5360
004360,세방,KOSPI,15050
004365,세방우,KOSPI,9570
004490,세방전지,KOSPI,64700
001430,세아베스틸지주,KOSPI,49300
306200,세아제강,KOSPI,121600
003030,세아제강지주,KOSPI,127000
019440,세아특수강,KOSPI,16500
058650,세아홀딩스,KOSPI,139700
013000,세우글로벌,KOSPI,1195
021820,세원정공,KOSPI,11650
067830,세이브존I&C,KOSPI,3285
075580,세진중공업,KOSPI,17640
068270,셀트리온,KOSPI,180000
336370,솔루스첨단소재,KOSPI,7490
33637K,솔루스첨단소재1우,KOSPI,2005
33637L,솔루스첨단소재2우B,KOSPI,3595
248070,솔루엠,KOSPI,16420
004430,송원산업,KOSPI,9020
017550,수산세보틱스,KOSPI,1668
126720,수산인더스트리,KOSPI,21050
053210,스카이라이프,KOSPI,5380
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,9670
134790,시디즈,KOSPI,21650
462870,시프트업,KOSPI,35550
016590,신대양제지,KOSPI,13700
029530,신도리코,KOSPI,49900
004970,신라교역,KOSPI,9320
011930,신성이엔지,KOSPI,1569
004170,신세계,KOSPI,247500
035510,신세계 I&C,KOSPI,16750
031430,신세계인터내셔날,KOSPI,11360
031440,신세계푸드,KOSPI,47900
006880,신송홀딩스,KOSPI,6840
005800,신영와코루,KOSPI,16230
001720,신영증권,KOSPI,141500
009270,신원,KOSPI,1543
002700,신일전자,KOSPI,1318
002870,신풍,KOSPI,1157
019170,신풍제약,KOSPI,13950
019175,신풍제약우,KOSPI,22800
481850,신한글로벌액티브리츠,KOSPI,1289
404990,신한서부티엔디리츠,KOSPI,3645
293940,신한알파리츠,KOSPI,5510
055550,신한지주,KOSPI,76800
004080,신흥,KOSPI,14010
004770,써니전자,KOSPI,1561
403550,쏘카,KOSPI,11730
004920,씨아이테크,KOSPI,1065
112610,씨에스윈드,KOSPI,42600
480370,씨케이솔루션,KOSPI,8400
308170,씨티알모빌리티,KOSPI,5860
008700,아남전자,KOSPI,1395
090430,아모레퍼시픽,KOSPI,118900
090435,아모레퍼시픽우,KOSPI,43650
002790,아모레퍼시픽홀딩스,KOSPI,27000
00279K,아모레퍼시픽홀딩스3우C,KOSPI,21800
002795,아모레퍼시픽홀딩스우,KOSPI,12040
002030,아세아,KOSPI,325500
183190,아세아시멘트,KOSPI,12550
002310,아세아제지,KOSPI,8260
012170,아센디오,KOSPI,1689
267850,아시아나IDT,KOSPI,11810
020560,아시아나항공,KOSPI,7820
122900,아이마켓코리아,KOSPI,8120
010780,아이에스동서,KOSPI,24450
031820,아이티센씨티에스,KOSPI,602
139990,아주스틸,KOSPI,3350
009320,아진전자부품,KOSPI,924
001780,알루코,KOSPI,2105
018250,애경산업,KOSPI,13520
161000,애경케미칼,KOSPI,9810
011090,에넥스,KOSPI,553
137310,에스디바이오센서,KOSPI,9030
005850,에스엘,KOSPI,43200
010580,에스엠벡셀,KOSPI,2610
012750,에스원,KOSPI,77600
023960,에쓰씨엔지니어링,KOSPI,1359
298690,에어부산,KOSPI,1730
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,10510
015260,에이엔피,KOSPI,431
007460,에이프로젠,KOSPI,691
003060,에이프로젠바이오로직스,KOSPI,543
244920,에이플러스에셋,KOSPI,9500
278470,에이피알,KOSPI,230000
450080,에코프로머티,KOSPI,55500
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,204500
085310,엔케이,KOSPI,1196
900140,엘브이엠씨홀딩스,KOSPI,1504
066970,엘앤에프,KOSPI,103500
097520,엠씨넥스,KOSPI,30350
484870,엠앤씨솔루션,KOSPI,133000
014440,영보화학,KOSPI,5370
111770,영원무역,KOSPI,83600
009970,영원무역홀딩스,KOSPI,191200
003520,영진약품,KOSPI,2050
000670,영풍,KOSPI,49750
012280,영화금속,KOSPI,970
012160,영흥,KOSPI,512
007310,오뚜기,KOSPI,388500
002630,오리엔트바이오,KOSPI,583
271560,오리온,KOSPI,106700
001800,오리온홀딩스,KOSPI,20550
005320,온타이드,KOSPI,460
011690,와이투솔루션,KOSPI,3980
316140,우리금융지주,KOSPI,28300
006980,우성,KOSPI,16380
017370,우신시스템,KOSPI,6210
105840,우진,KOSPI,17440
010400,우진아이엔에스,KOSPI,4050
049800,우진플라임,KOSPI,1924
016880,웅진,KOSPI,2255
095720,웅진씽크빅,KOSPI,1337
005820,원림,KOSPI,14640
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,329
033270,유나이티드제약,KOSPI,19600
014830,유니드,KOSPI,68100
446070,유니드비티플러스,KOSPI,3540
000910,유니온,KOSPI,4240
047400,유니온머티리얼,KOSPI,1300
011330,유니켐,KOSPI,1296
077500,유니퀘스트,KOSPI,6460
002920,유성기업,KOSPI,2260
000700,유수홀딩스,KOSPI,6090
003470,유안타증권,KOSPI,3760
003475,유안타증권우,KOSPI,3810
072130,유엔젤,KOSPI,4900
000220,유유제약,KOSPI,4570
000225,유유제약1우,KOSPI,5180
000227,유유제약2우B,KOSPI,11670
001200,유진투자증권,KOSPI,3490
000100,유한양행,KOSPI,112700
000105,유한양행우,KOSPI,103000
003460,유화증권,KOSPI,2905
003465,유화증권우,KOSPI,2835
008730,율촌화학,KOSPI,26700
008250,이건산업,KOSPI,4850
025820,이구산업,KOSPI,5470
214320,이노션,KOSPI,18570
088260,이리츠코크렙,KOSPI,4715
139480,이마트,KOSPI,83100
457190,이수스페셜티케미컬,KOSPI,56800
007660,이수페타시스,KOSPI,120000
005950,이수화학,KOSPI,8430
015020,이스타코,KOSPI,556
074610,이엔플러스,KOSPI,511
102460,이연제약,KOSPI,10810
084680,이월드,KOSPI,1442
350520,이지스레지던스리츠,KOSPI,3940
334890,이지스밸류플러스리츠,KOSPI,4150
000760,이화산업,KOSPI,14830
014990,인디에프,KOSPI,861
101140,인바이오젠,KOSPI,10020
006490,인스코비,KOSPI,819
023800,인지컨트롤스,KOSPI,6580
034590,인천도시가스,KOSPI,26400
129260,인터지스,KOSPI,2545
023810,인팩,KOSPI,9190
249420,일동제약,KOSPI,39100
000230,일동홀딩스,KOSPI,13440
013360,일성건설,KOSPI,2035
003120,일성아이에스,KOSPI,22600
003200,일신방직,KOSPI,12590
007110,일신석재,KOSPI,1602
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,3025
081000,일진다이아,KOSPI,12170
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,52600
271940,일진하이솔루스,KOSPI,13770
015860,일진홀딩스,KOSPI,7010
226320,잇츠한불,KOSPI,11350
317400,자이에스앤디,KOSPI,4355
033240,자화전자,KOSPI,22600
000950,전방,KOSPI,36450
079900,전진건설로봇,KOSPI,46650
348950,제이알글로벌리츠,KOSPI,2885
194370,제이에스코퍼레이션,KOSPI,13450
030000,제일기획,KOSPI,22500
271980,제일약품,KOSPI,15710
001560,제일연마,KOSPI,10090
002620,제일파마홀딩스,KOSPI,8180
006220,제주은행,KOSPI,11390
089590,제주항공,KOSPI,5460
004910,조광페인트,KOSPI,5080
004700,조광피혁,KOSPI,66700
001550,조비,KOSPI,11320
462520,조선내화,KOSPI,14540
120030,조선선재,KOSPI,97100
018470,조일알미늄,KOSPI,1389
002600,조흥,KOSPI,158600
185750,종근당,KOSPI,85500
063160,종근당바이오,KOSPI,20300
001630,종근당홀딩스,KOSPI,48500
109070,주성코퍼레이션,KOSPI,806
044380,주연테크,KOSPI,432
013890,지누스,KOSPI,12760
013870,지엠비코리아,KOSPI,4070
071320,지역난방공사,KOSPI,98000
088790,진도,KOSPI,2050
003780,진양산업,KOSPI,6810
010640,진양폴리,KOSPI,3700
100250,진양홀딩스,KOSPI,3250
051630,진양화학,KOSPI,2590
272450,진에어,KOSPI,6990
011000,진원생명과학,KOSPI,1959
002780,진흥기업,KOSPI,732
002787,진흥기업2우B,KOSPI,8290
002785,진흥기업우B,KOSPI,3765
025620,차AI헬스케어,KOSPI,10450
009310,참엔지니어링,KOSPI,1107
000650,천일고속,KOSPI,360000
033250,체시스,KOSPI,1014
035720,카카오,KOSPI,58100
323410,카카오뱅크,KOSPI,21600
377300,카카오페이,KOSPI,48150
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,493
029460,케이씨,KOSPI,26000
281820,케이씨텍,KOSPI,39100
381970,케이카,KOSPI,16450
145270,케이탑리츠,KOSPI,970
417310,코람코더원리츠,KOSPI,8650
357120,코람코라이프인프라리츠,KOSPI,4420
007815,코리아써우,KOSPI,11520
007810,코리아써키트,KOSPI,40100
00781K,코리아써키트2우B,KOSPI,9520
003690,코리안리,KOSPI,11430
192820,코스맥스,KOSPI,162300
044820,코스맥스비티아이,KOSPI,13720
005070,코스모신소재,KOSPI,46000
005420,코스모화학,KOSPI,15160
071950,코아스,KOSPI,3665
002020,코오롱,KOSPI,50800
