시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼화콘덴서,001820,전자부품 제조업,190100,7733.71,19760.9,773371298850.0,60.3,77.6,52.35,85.68,0,0,0,25.56,42.61,72.19,197.5,225.51,484.92,172.85,168.73,,0.0,0.0,1,34.29,12.0,52.22,0,0,1.66,0.95,25664,-3802,21862,,1,1,98400.0,116583,63.06,0.5448,1.94,1.89,False,O,▲,144178,▲,O,X,-1.25,250,0,1,1,1,131000.0,111300.0,196800.0,217500.0,236500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.04,5.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,0.9931249999999998,1.84484375,5.0,0.12959344705793943,0.07523055543107825,0.13617886178861788,OK,31.6,OK,73.5,73.5,8,1,90.0,100.0,31.6,80.8,80.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,예스티,122640,특수 목적용 기계 제조업,39850,2641.87,8602.0,264186941350.0,67.1,88.1,40.87,55.79,0,1,0,18.42,44.65,48.14,52.98,38.37,130.35,60.67,52.2,,0.0,0.0,1,4.77,12.0,-7.47,1,0,3.14,0.82,0,0,0,,1,1,23455.0,29569,34.77,0.6283,9.02,2.43,False,O,▲,30682,▲,O,X,-0.45,250,0,1,1,1,29700.0,25200.0,43600.0,50500.0,59200.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.15,5.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,3.737083333333333,5.016666666666667,2.0,0.10521598852841012,0.32704517091871643,0.30864197530864196,OK,86.8,OK,48.438798149622286,48.438798149622286,4,1,52.3,81.8,86.8,66.6,66.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,현대약품,004310,의약품 제조업,8500,2449.19,2720.0,244918958540.0,66.1,98.0,25.8,53.2,0,0,0,4.81,48.34,41.67,14.56,-10.15,29.18,-10.09,-66.93,,0.575,0.175,1,2.33,12.0,-8.35,0,0,1.52,0.73,0,0,0,,1,1,5856.0,8239,3.16,1.1352,5.56,0.69,False,X,▼,6867,▲,O,X,0.0,250,0,-1,-1,1,7090.0,6030.0,9680.0,10130.0,15960.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.95,6.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,의약품 제조업,바이오·의약품,11.222307692307693,-4.143076923076924,3.0,0.10210084033613445,0.10399012339642394,0.7515923566878981,OK,54.6,OK,10.5,10.5,4,1,20.0,24.7,54.6,28.1,28.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,385500,1962.82,63773.7,196282421750.0,55.0,55.4,13.69,61.41,0,0,0,13.05,18.98,13.88,-0.64,251.41,345.15,-25.29,194.63,,0.135,0.113,1,324.47,12.0,-22.97,0,0,1.01,0.71,0,0,0,,1,-1,401900.0,312488,23.36,0.9138,2.78,-2.54,False,O,▲,277938,▲,O,X,25.07,248,0,1,1,1,406000.0,345000.0,443500.0,510000.0,635000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.02,4.0,0.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,절연선 및 케이블 제조업,기타,4.567631578947368,-12.651447368421053,6.0,0.13451917732073373,-0.03455049333624677,0.05309734513274336,OK,18.2,OK,59.5,59.5,4,1,39.1,62.7,18.2,40.8,40.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,JW신약,067290,의약품 제조업,2065,1432.99,1157.2,143299233666.0,65.8,99.4,33.54,71.19,0,0,0,-11.56,58.72,50.29,23.88,2.74,0.58,31.57,16.57,,0.574,0.57,1,1.38,12.0,-6.32,1,0,0.52,0.61,0,0,0,,1,1,1548.5,2099,-1.63,1.3632,8.14,-0.38,False,O,▲,1729,▲,O,X,3.85,250,0,1,-1,1,1624.0,1380.0,2595.0,2670.0,2965.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,의약품 제조업,바이오·의약품,11.222307692307693,-4.143076923076924,3.0,0.10044967139398131,0.09060999284235258,0.30357142857142855,OK,64.2,OK,38.5,38.5,2,0,19.5,55.8,64.2,37.5,37.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한전기술,052690,"건축기술, 엔지니어링 및 관련 기술 서비스업",136700,819.07,52246.7,81906883750.0,50.6,48.8,2.58,30.15,0,0,0,1.03,17.44,5.07,-2.36,-22.11,48.43,-27.01,-78.89,,0.725,0.348,0,-7.88,12.0,-13.17,1,0,1.1,0.56,0,0,0,,1,1,104570.0,161718,-15.47,0.2479,2.98,-1.83,False,X,▲,130851,▲,O,X,16.26,250,0,1,1,1,136700.0,116100.0,158700.0,198000.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.07,4.0,1.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,4.19,-21.192608695652176,10.0,0.0906573309645731,-0.008402192062581018,0.05511811023622047,OK,76.7,OK,40.75339189476898,40.75339189476898,6,1,44.2,20.3,76.7,44.7,44.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,25500,512.08,13546.8,51207608250.0,21.7,20.9,-41.28,95.96,0,0,0,-6.25,-39.43,-40.63,-58.06,14.35,132.66,-50.37,28.18,,0.523,0.031,1,84.33,12.0,-34.82,0,0,2.68,0.01,0,0,0,,0,-1,44545.0,42486,-39.98,-0.5707,0.64,-3.26,True,X,▲,29628,▼,X,X,-0.37,250,0,1,1,1,25500.0,24150.0,65800.0,70700.0,84500.0,enter,100.0,SWING+WARN:ATR%=24.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,5.29,5.0,29.9,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=24.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기타 금융업,금융,3.8713513513513518,-19.08972972972973,9.0,0.2350140056022409,-0.01628228481988926,0.10204081632653061,OK,75.7,OK,11.639421172976263,11.639421172976263,2,0,2.1,12.9,75.7,19.5,19.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,현대백화점,069960,종합 소매업,204000,380.44,43992.4,38044101750.0,89.4,87.2,39.33,101.71,0,0,0,-1.45,9.03,45.92,88.89,122.22,120.3,64.24,65.44,,0.011,0.011,1,118.06,12.0,33.9,1,0,1.86,0.85,0,0,0,,1,1,151310.0,124719,63.57,0.0128,0.75,0.15,False,O,▲,205826,▲,X,X,2.42,250,0,1,1,1,153700.0,130600.0,222000.0,262500.0,313500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.03,5.0,3.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,종합 소매업,유통·소비재,1.8983333333333332,-12.875833333333333,8.0,0.08995098039215686,0.23058027687088517,0.5,OK,18.5,OK,40.149132881742716,40.149132881742716,6,1,91.0,40.2,18.5,63.8,63.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,이노테크,469610,특수 목적용 기계 제조업,20100,334.58,1797.5,33458073850.0,55.5,81.8,17.01,59.89,0,0,0,1.46,41.25,23.69,7.77,1.26,-29.47,15.46,15.09,,0.889,0.176,0,-20.27,12.0,-18.48,1,0,1.32,0.61,0,0,0,,1,1,16963.0,24666,-18.51,1.1024,9.45,-1.55,False,X,▼,15202,▲,O,X,8.78,149,0,-1,0,0,18040.0,15330.0,24500.0,25250.0,34500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,15.02,6.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,특수 목적용 기계 제조업,조선·기계·설비,3.737083333333333,5.016666666666667,2.0,0.07903340440653873,0.01643262103838421,0.6483516483516484,OK,35.9,OK,23.5,23.5,6,1,33.6,14.1,35.9,29.2,29.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,강동씨앤엘,198440,"시멘트, 석회, 플라스터 및 그 제품 제조업",1859,313.63,1132.7,31363275671.0,85.6,98.0,70.63,76.35,0,1,0,30.0,77.05,84.24,82.08,74.39,65.69,89.77,88.22,,0.0,0.0,1,6.12,12.0,3.95,1,0,14.76,1.0,0,0,0,,1,1,1230.6,1518,22.43,0.8055,12.37,2.92,False,O,▲,1245,▲,O,X,18.88,250,2,1,1,1,1144.0,972.0,1859.0,2120.0,2445.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.03,6.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,4.567631578947368,-12.651447368421053,6.0,0.0720817643894567,0.10564742065896406,0.0,OK,60.4,OK,70.0,70.0,6,1,95.0,71.8,60.4,82.3,82.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
