종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
098460,고영,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,25800,521.56,,25800,23200,31000,36150,68.7,78.2,83.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-8.02,71.54,-10.83,51.17,50.59,0,0.75,1.0,0.35,1.0,0.71,0.43,0.72,46.8,44.5,2.26,25556,0.95,,-89.7156,0.5669,0.36,0.75,22548,1,25.5,0,0,0,1,False,11.69,7.95,63.08,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.5,76,196.1,24223,▲,O,X,11.36,17.7134375,3.0,2.0,0.0,1,🚀 단기 모멘텀 가속. ,75.5999984741211,70.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,56,20260106,20260106,27.51,11.91,63.08,51.17
259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,248000,204.37,,248000,236000,266000,284000,68.6,47.8,71.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,1.85,-31.11,-10.49,-44.57,-75.52,6,0.56,0.4,0.6,1.0,0.32,0.11,0.77,48.8,61.9,0.82,246346,0.67,,1235.9246,0.0307,1.09,-0.29,262100,-1,4.18,1,1,1,1,True,2.27,2.27,-17.06,X,▼,6,★,"주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig, VWAP상회",1.8,10,248.0,246323,▲,O,O,3.6399999999999997,-11.7325,16.0,1.5,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,53.5,64.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,57,20260106,20260106,27.51,11.91,-17.06,-44.57
128940,한미약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,469000,737.21,,455000,411000,543000,630000,68.5,59.5,64.8,0.0,,🔼 BRK (돌파),③ 박스 / 중립,9.07,66.61,-3.27,4.79,22.2,14,0.48,0.88,0.45,0.72,0.28,0.64,0.69,65.6,65.7,6.17,453600,3.39,,1683.6299,0.0569,1.75,1.51,411200,1,9.99,1,1,1,1,False,4.11,8.06,32.3,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,4,182.0,452162,▲,O,X,5.374444444444444,3.8372222222222225,8.0,1.2758620689655173,3.076923076923077,1,🌪️ 14일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,54.0,64.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,58,20260106,20260106,27.51,11.91,32.3,4.79
009420,한올바이오파마,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,46350,195.22,,46350,43100,52900,59400,68.4,66.8,83.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-17.23,82.48,-29.57,6.84,38.07,0,0.76,0.79,1.0,1.0,0.54,0.1,0.85,62.7,45.6,2.88,44738,3.6,,55.2875,0.4035,0.51,2.29,47810,-1,28.87,0,0,0,1,False,9.83,10.49,34.35,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.0,53,245.7,43275,▲,O,X,5.374444444444444,3.8372222222222225,8.0,2.0153846153846153,0.0,-1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,59.400001525878906,65.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,59,20260106,20260106,27.51,11.91,34.35,6.84
457190,이수스페셜티케미컬,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,60700,209.4,,60700,56400,69200,77700,68.2,62.2,81.0,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,16.73,43.33,4.39,1.23,-1.08,0,0.74,0.78,1.0,1.0,0.41,0.11,0.79,45.9,54.5,2.23,59594,1.86,,49.2302,0.1939,0.56,1.26,65620,-1,28.51,0,0,0,1,False,6.87,9.17,28.74,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.0,41,248.9,57452,▲,O,X,3.044375,1.9303124999999999,10.0,1.9767441860465116,0.0,-1,🚀 단기 모멘텀 가속. ,54.900001525878906,64.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,60,20260106,20260106,27.51,11.91,28.74,1.23
003550,LG,KOSPI,기타 금융업,기타 금융업,금융,84300,229.72,,84300,78300,96200,108000,68.1,64.6,79.4,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,3.44,2.55,-8.9,-10.43,-41.86,0,0.75,0.79,1.0,1.0,0.33,0.13,0.96,51.1,68.4,1.97,81824,3.03,,-61.5025,0.0422,1.07,2.52,78080,1,6.6,1,0,0,1,False,3.44,4.07,17.08,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,29,244.5,81323,▲,O,X,4.441724137931034,-4.2844827586206895,11.0,1.9833333333333334,0.0,1,🔇 변동성 축소 (BW 6.6%). 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,52.599998474121094,63.4,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,61,20260106,20260106,27.51,11.91,17.08,-10.43
011790,SKC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,110400,249.39,,110400,102600,125900,141400,67.6,61.8,80.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-0.09,8.88,-12.43,-20.53,-35.53,0,0.75,0.78,1.0,1.0,0.36,0.15,0.8,53.0,54.5,1.77,106344,3.81,,238.2545,0.1281,1.27,0.92,112300,-1,12.35,0,0,0,1,False,4.55,4.94,6.98,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,22,242.9,104863,▲,O,X,3.044375,1.9303124999999999,10.0,1.9871794871794872,0.0,-1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,52.5,63.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,62,20260106,20260106,27.51,11.91,6.98,-20.53
016360,삼성증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,79200,633.49,,79200,73600,90300,101400,67.6,64.2,78.8,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-2.58,4.62,-14.92,-18.12,-39.79,0,0.74,0.78,1.0,1.0,0.3,0.54,0.68,46.3,57.2,0.44,76328,3.76,,-270.1908,0.0073,2.0,0.62,80070,-1,8.8,1,0,0,1,False,-0.88,0.25,9.39,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA돌파, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",1.8,31,245.5,76876,▼,O,O,3.216086956521739,-7.848260869565217,15.0,1.9821428571428572,0.0,-1,🔇 변동성 축소 (BW 8.8%). 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,53.20000076293945,63.3,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,63,20260106,20260106,27.51,11.91,9.39,-18.12
454910,두산로보틱스,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,81200,346.25,,81200,75500,92600,104000,67.6,64.9,78.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-1.81,29.71,-14.15,-8.1,-14.7,0,0.75,0.78,1.0,1.0,0.27,0.25,0.85,44.9,56.6,0.23,80631,0.7,,-145.2352,0.1518,0.95,0.73,72990,1,10.96,0,0,0,1,False,5.05,4.5,19.41,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,30,243.6,79369,▲,O,O,11.36,17.7134375,3.0,2.0,0.0,1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,52.79999923706055,63.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,64,20260106,20260106,27.51,11.91,19.41,-8.1
000650,천일고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,313500,125.11,,313500,291500,494000,674000,67.2,62.7,88.0,0.0,,↩️ PULL (눌림),② 상승 후 조정,-16.73,642.89,-29.07,654.29,598.48,0,1.0,1.0,1.0,1.0,0.4,0.03,0.4,35.5,77.1,-15.84,343689,-8.78,,-19533.8276,-0.2704,0.2,-1.99,179500,1,52.79,0,0,0,0,False,-12.92,-27.76,681.8,O,▲,7,★,"주봉20선↑, 주봉추세우상향, OBV매집, 정배열(단), 장기추세(120↑), 자금유입",2.0,7,219.4,319551,▼,X,O,9.200079365079365,11.427460317460318,5.0,8.204545454545455,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대.,53.79999923706055,63.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,65,20260106,20260106,27.51,11.91,681.8,654.29
290690,소룩스,KOSDAQ,전구 및 조명장치 제조업,전구 및 조명장치 제조업,기타,4610,80.76,,4610,4285,5670,6730,66.7,52.1,74.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,1.99,-4.65,-0.82,-19.89,-25.6,3,1.0,1.0,1.0,1.0,0.03,0.0,0.7,33.7,50.0,-1.07,4738,-2.71,,-4.0559,-0.0433,0.53,-1.61,5822,-1,29.77,0,1,1,0,False,-3.46,12.85,-7.98,X,▼,1,,"주봉역배열주의, HMA추세↑, OBV매집, 정배열(단)",1.8,542,249.9,4605,▲,O,O,9.200079365079365,11.427460317460318,5.0,3.2615384615384615,0.0,-1,🌪️ 에너지 응축 시작 (3일차). 📉 매도세 우위. ✅ 20일선 눌림목 구간.,80.0999984741211,70.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,66,20260106,20260106,27.51,11.91,-7.98,-19.89
424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,12050,186.59,,12050,11200,15010,17960,66.5,63.1,86.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,15.98,152.62,13.17,90.27,131.67,0,1.0,1.0,1.0,1.0,0.33,0.09,0.53,33.5,49.7,-8.92,13158,-8.42,,-396.4582,-0.5737,0.28,-1.13,10986,1,39.68,0,0,0,0,True,-15.73,-7.66,102.18,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,207,249.4,13105,▼,X,X,9.200079365079365,11.427460317460318,5.0,3.4823529411764707,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,79.0,70.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,67,20260106,20260106,27.51,11.91,102.18,90.27
084670,동양고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,65300,163.92,,65300,62900,117700,170000,66.5,65.9,84.9,0.0,,↩️ PULL (눌림),② 상승 후 조정,205.85,648.85,193.51,675.69,604.44,0,1.0,1.0,0.29,1.0,0.6,0.07,0.47,51.4,58.7,-11.81,73864,-11.6,,-4716.2729,-1.0543,0.22,-1.78,62925,1,154.81,0,0,0,0,True,-12.23,-51.12,703.2,O,▲,5,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑)",2.0,38,248.1,73385,▼,X,X,9.200079365079365,11.427460317460318,5.0,21.833333333333332,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.5,64.4,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,68,20260106,20260106,27.51,11.91,703.2,675.69
108490,로보티즈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,249000,1333.31,,249000,231500,289500,329500,66.5,72.8,81.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,-13.54,251.23,-16.35,46.89,230.28,0,0.87,0.91,1.0,1.0,0.24,1.0,0.57,27.6,48.6,-10.69,262622,-5.19,,-5942.2286,-0.0675,0.68,-1.77,226350,1,22.34,0,0,0,0,True,-7.26,-6.74,58.8,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,10,249.0,259336,▼,X,X,11.36,17.7134375,3.0,2.3142857142857145,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,53.5,62.6,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,69,20260106,20260106,27.51,11.91,58.8,46.89
463480,모티브링크,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,8450,198.89,,8450,7600,10360,12260,66.4,59.3,79.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-4.09,-8.45,-6.9,-12.73,-29.4,0,0.84,1.0,0.35,1.0,0.43,0.1,0.3,49.1,87.0,2.49,8786,-3.83,,60.459,0.2799,11.75,0.51,8453,-1,18.45,0,0,0,1,False,7.78,5.62,-0.82,X,▲,7,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,235,198.6,7874,▲,O,O,10.104084507042254,17.202957746478873,4.0,2.2470588235294118,0.0,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,61.900001525878906,65.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,70,20260106,20260106,27.51,11.91,-0.82,-12.73
356860,티엘비,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,61100,141.72,,61100,56800,69700,78300,66.2,69.9,82.2,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-5.27,163.93,-8.08,-20.03,142.98,0,0.75,0.78,1.0,1.0,0.46,0.05,0.78,46.1,39.1,-0.52,59591,2.53,"망치형,장악형",73.3212,0.1486,0.95,-0.09,55740,1,20.51,0,0,0,0,False,3.21,1.66,-8.12,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회, 패턴(망치형,장악형)",2.0,40,244.4,59305,▲,O,X,10.104084507042254,17.202957746478873,4.0,2.0,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,53.20000076293945,62.3,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,71,20260106,20260106,27.51,11.91,-8.12,-20.03
241560,두산밥캣,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,60700,157.59,,60700,56400,69200,77700,66.2,61.5,77.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,3.06,7.24,-9.28,-19.12,-37.17,0,0.74,0.78,1.0,1.0,0.25,0.06,0.85,44.4,49.3,2.46,58572,3.63,,-27.1268,0.1158,1.34,1.87,55220,1,10.37,0,0,0,1,False,7.43,2.88,8.39,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",1.8,41,248.9,57400,▲,O,X,11.36,17.7134375,3.0,1.9767441860465116,0.0,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,53.099998474121094,62.3,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,72,20260106,20260106,27.51,11.91,8.39,-19.12
208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,5690,68.8,,5640,5240,6850,8040,65.7,64.6,75.2,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,28.73,26.16,25.92,36.65,5.21,0,0.97,1.0,1.0,0.92,0.41,0.0,0.7,47.0,85.8,3.85,5819,-2.22,,-22.7246,-0.2237,0.39,0.86,4503,1,46.89,0,0,0,1,False,-2.9,16.84,48.56,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,443,249.9,5937,▲,X,X,9.200079365079365,11.427460317460318,5.0,2.577777777777778,0.8865248226950355,1,💰 외국인/기관 수급 집중. ,77.0,69.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,73,20260106,20260106,27.51,11.91,48.56,36.65
006340,대원전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,3810,194.77,,3810,3550,4330,4850,65.5,59.7,77.5,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,3.96,24.31,-8.38,-0.93,-20.1,0,0.75,0.76,1.0,1.0,0.24,0.1,0.85,39.3,60.9,0.33,3857,-1.24,,-4.9208,0.1023,0.97,0.71,3550,1,18.67,0,0,0,1,True,4.67,1.6,26.58,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,656,249.9,3790,▲,O,X,9.200079365079365,11.427460317460318,5.0,2.0,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,81.19999694824219,70.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,74,20260106,20260106,27.51,11.91,26.58,-0.93
003230,삼양식품,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,1262000,566.1,,1262000,1183000,1357000,1452000,65.4,54.1,71.2,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-3.22,-14.67,-15.56,-43.88,-59.08,5,0.45,0.42,0.94,1.0,0.23,0.47,0.83,48.3,46.7,-0.48,1259554,0.19,,3352.6873,0.0838,0.89,0.73,1348600,-1,6.81,1,1,1,0,True,2.35,-1.33,-16.37,X,▼,3,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",1.8,1,126.2,1257367,▲,O,X,5.562666666666667,1.1566666666666663,9.0,1.2025316455696202,0.0,-1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,54.599998474121094,62.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,75,20260106,20260106,27.51,11.91,-16.37,-43.88
317830,에스피시스템스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,12130,113.22,,12130,11280,14800,17460,65.2,62.2,84.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,6.59,70.85,3.78,23.17,49.9,0,1.0,1.0,1.0,1.0,0.23,0.02,0.63,42.6,75.8,-5.06,14151,-14.28,,-121.0225,-0.5173,0.35,0.3,10572,1,27.31,0,0,0,0,False,-10.21,2.71,35.08,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입",2.0,206,249.9,13594,▼,X,X,11.36,17.7134375,3.0,3.1411764705882352,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대.,73.5,67.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,76,20260106,20260106,27.51,11.91,35.08,23.17
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,9970,170.83,,9970,9630,11380,12790,65.1,58.4,77.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,-0.89,111.9,-13.23,31.76,67.49,0,1.0,0.79,0.24,1.0,0.38,0.08,0.79,55.1,77.4,0.4,10349,-3.67,,-51.6538,-0.451,0.98,-2.54,9636,1,30.91,0,0,0,1,False,-12.39,11.9,59.27,O,▲,9,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,250,249.2,10728,▼,X,O,10.148947368421053,9.362105263157895,6.0,4.147058823529412,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,63.70000076293945,64.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,77,20260106,20260106,27.51,11.91,59.27,31.76
000520,삼일제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,10350,88.78,,10350,9620,12090,13830,65.1,63.3,74.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-0.86,-0.38,-13.2,-24.73,-44.79,0,0.9,0.94,1.0,1.0,0.37,0.0,0.68,52.6,52.4,2.0,10065,2.83,,-24.9902,0.1833,2.44,1.85,9495,1,16.11,0,0,0,1,False,7.48,-1.05,2.78,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,241,249.4,9722,▲,O,O,5.374444444444444,3.8372222222222225,8.0,2.3835616438356166,0.0,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,68.0,66.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,78,20260106,20260106,27.51,11.91,2.78,-24.73
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,95800,192.03,,95800,89000,109300,122700,65.0,55.7,78.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.74,4.02,-11.6,-15.98,-40.39,0,0.75,0.78,1.0,1.0,0.3,0.1,0.9,35.4,38.1,1.93,92273,3.82,망치형,177.7921,0.1924,0.8,2.02,98330,-1,17.95,0,0,0,1,False,6.44,7.4,11.53,O,▼,9,★,"주봉20선↑, HMA추세↑, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회, 패턴(망치형)",2.0,26,249.1,90014,▲,O,X,3.216086956521739,-7.848260869565217,15.0,1.9852941176470589,0.0,-1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,52.5,61.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,79,20260106,20260106,27.51,11.91,11.53,-15.98
