시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,서산,079650,"시멘트, 석회, 플라스터 및 그 제품 제조업",5570,2690.66,1114.0,269065769627.0,72.8,27.7,109.84,334.9,0,0,0,-2.11,50.34,337.89,353.95,270.84,287.61,376.86,293.94,295.04,0.461,0.461,0,-2.32,12.0,33.72,1,0,0.47,0.49,0,0,0,,1,1,5325.1,4841,15.06,0.6549,7.44,-1.03,False,O,▲,6224,▲,X,X,4.75,248,0,1,1,1,2785.0,2365.0,10300.0,12850.0,16080.0,enter,100.0,NORMAL+WARN:ATR%=28.0% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.08,6.0,17.9,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=28.0% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,-8.403376623376625,-2.470779220779221,5.0,0.35660425750192354,0.7451947709021725,0.49382716049382713,OK,58.5,OK,15.0,15.0,4,1,18.5,5.7,58.5,23.3,23.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,키스트론,475430,절연선 및 케이블 제조업,6610,1664.46,1179.8,166446059775.0,76.0,89.7,33.01,55.82,0,0,0,5.25,40.64,48.71,22.41,53.01,29.1,45.32,76.11,36.53,0.106,0.106,1,10.88,12.0,5.11,0,0,3.06,0.66,0,0,0,,1,1,4266.5,6019,9.81,0.4132,5.21,0.14,False,O,▲,5840,▲,O,X,0.16,250,0,1,1,1,5220.0,4435.0,7820.0,8830.0,10110.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,-8.403376623376625,-2.470779220779221,5.0,0.11411281607953318,0.42401276763082785,0.7908496732026143,OK,30.6,OK,10.0,10.0,6,1,89.9,7.9,30.6,57.5,57.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,광주신세계,037710,종합 소매업,52900,1402.93,4034.8,140292677300.0,81.5,99.0,43.52,48.44,0,0,0,29.98,50.71,42.59,52.45,44.14,64.29,49.69,-15.24,-39.39,0.0,0.0,1,7.59,12.0,2.71,1,0,2.25,1.0,0,0,0,,1,1,34480.0,44533,18.79,0.6463,10.5,2.23,False,O,▲,39765,▲,O,X,8.48,250,1,1,1,1,38700.0,32850.0,52900.0,58300.0,65100.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.12,6.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,종합 소매업,유통·소비재,-0.28538461538461524,5.5,1.0,0.07041587901701324,0.6285494581528177,0.0,OK,46.6,OK,56.5,56.5,6,1,91.1,60.8,46.6,74.6,74.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,디앤디파마텍,347850,자연과학 및 공학 연구개발업,77700,804.87,34509.6,80486901900.0,49.5,70.4,-15.78,43.16,0,1,0,-8.59,-30.13,-11.2,-27.72,9.44,-18.12,-4.81,32.54,-10.69,0.882,0.287,0,-12.07,12.0,-1.03,0,0,1.41,0.02,0,0,0,,0,-1,118300.0,89664,-13.34,-1.3651,0.51,-2.84,True,X,▲,99245,▼,X,X,0.71,250,0,1,-1,1,77700.0,74500.0,116600.0,121200.0,132800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.12,5.0,12.2,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,자연과학 및 공학 연구개발업,기타,-8.403376623376625,-2.470779220779221,5.0,0.15977201691487405,0.03362808568215802,0.0,OK,57.4,OK,6.938349637583176,6.938349637583176,4,1,12.9,0.0,57.4,18.6,18.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,서진시스템,178320,기타 전기장비 제조업,48850,648.17,31093.4,64817479550.0,34.1,33.5,-28.22,49.12,0,1,0,-8.0,-27.63,-34.95,-39.54,16.31,93.08,-16.63,39.41,100.51,0.503,0.152,1,7.84,12.0,-23.16,0,0,1.21,0.02,0,0,0,,0,-1,70230.0,61525,-20.6,-0.8151,0.64,-2.58,True,X,▲,57764,▼,X,X,-1.51,250,0,1,1,1,48850.0,46650.0,83000.0,84800.0,94700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.5,5.0,15.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,기타 전기장비 제조업,IT/전기전자,-16.42890909090909,-14.774363636363637,11.0,0.15733294341277965,-0.12440530243994093,0.23636363636363636,OK,29.3,OK,14.939535788872949,14.939535788872949,2,0,1.7,16.6,29.3,10.9,10.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,금호건설,002990,건물 건설업,6630,580.91,2470.3,58091472095.0,82.4,97.5,58.98,67.22,0,0,0,30.0,57.86,72.21,63.91,36.28,63.91,61.15,-23.1,-39.77,0.0,0.0,1,24.33,12.0,4.96,1,0,8.36,1.0,0,0,0,,1,1,3794.5,5353,23.85,0.6836,6.93,2.03,False,O,▲,4772,▲,O,X,10.0,250,1,1,1,1,4380.0,3720.0,6630.0,7480.0,8550.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.07,6.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,-1.42625,-3.4524999999999997,3.0,0.08775048480930835,0.5388767734601306,0.0,OK,74.9,OK,52.0,52.0,6,1,95.0,51.8,74.9,80.2,80.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,HL만도,204320,자동차 신품 부품 제조업,45700,308.34,21459.4,30833764550.0,46.3,62.1,-22.01,62.85,0,0,0,-6.64,-30.02,-29.69,-25.93,-8.14,-15.21,-28.69,-67.52,-118.89,1.0,0.059,0,-26.51,12.0,-8.11,1,0,1.26,0.06,0,0,0,,0,-1,69610.0,62339,-26.69,-1.2786,0.47,-3.49,True,X,▼,57102,▼,X,X,-0.92,250,0,-1,-1,1,45700.0,42300.0,79100.0,83100.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.44,5.0,9.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,RR_LEGACY,35,,0,0.0,자동차 신품 부품 제조업,자동차·모빌리티,-22.567692307692308,-15.77076923076923,13.0,0.1613785557986871,0.020052570273334732,0.08490566037735849,OK,52.6,OK,5.0,5.0,4,1,0.0,0.0,52.6,10.5,10.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,로킷헬스케어,376900,의료용품 및 기타 의약 관련제품 제조업,44500,296.5,7063.8,29650476375.0,47.3,22.8,-8.32,46.59,0,0,0,11.25,6.71,-15.4,-17.13,-65.69,-33.58,5.78,-42.59,-26.15,1.0,0.054,0,-35.04,12.0,-17.27,0,0,0.78,0.34,0,0,0,,0,-1,52845.0,83106,-46.45,0.2787,3.17,-2.63,False,X,▼,40948,▼,O,X,15.13,250,0,-1,-1,1,45300.0,38450.0,60000.0,153800.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.12,5.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,의료용품 및 기타 의약 관련제품 제조업,기타,-8.403376623376625,-2.470779220779221,5.0,0.14261637239165328,-0.002586983468931063,0.2733812949640288,OK,71.3,OK,0.0,0.0,4,1,0.0,0.0,71.3,14.3,14.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,휴림로봇,090710,특수 목적용 기계 제조업,7420,249.58,8871.3,24958222135.0,30.8,55.5,-27.11,46.39,0,1,0,-6.9,-26.68,-36.74,-30.59,-38.88,19.1,-7.68,-15.78,26.53,0.923,0.075,0,-48.07,12.0,-20.75,1,0,4.35,0.05,0,0,0,,0,-1,9860.0,12049,-38.42,-0.7968,0.68,-3.21,True,X,▼,8762,▼,X,X,-0.13,248,0,-1,-1,1,7420.0,6920.0,12430.0,14690.0,26600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.74,5.0,10.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,특수 목적용 기계 제조업,조선·기계·설비,-11.742954545454545,1.4250000000000003,4.0,0.12254524451289951,-0.0029483302228160584,0.0,OK,23.7,OK,13.119870705814378,13.119870705814378,2,0,0.0,3.6,23.7,5.6,5.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,2100,248.31,2281.7,24830882429.0,26.6,50.6,-37.45,80.16,0,0,0,-11.21,-28.33,-36.46,-62.5,-31.03,212.04,-39.59,-7.93,219.47,0.599,0.006,1,28.25,12.0,-33.55,0,0,3.17,0.01,0,0,0,,0,-1,3398.0,4926,-57.37,0.0398,1.18,-2.8,True,X,▲,2464,▼,X,X,-0.85,248,0,1,1,1,2100.0,1998.0,5820.0,8100.0,,enter,100.0,SWING+WARN:ATR%=27.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.86,6.0,36.5,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=27.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,통신 및 방송 장비 제조업,IT/전기전자,-16.42890909090909,-14.774363636363637,11.0,0.21207482993197277,-0.005154172898828706,0.0,OK,59.8,OK,35.35166139645406,35.35166139645406,4,1,17.9,39.3,59.8,31.6,31.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
