시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK하이닉스,000660,반도체 제조업,1835000,172544.04,13078088.4,17254404225500.0,92.1,75.9,36.45,74.58,0,0,0,-2.39,26.81,50.16,78.68,106.88,197.41,70.7,82.7,153.88,0.033,0.033,1,103.42,10.8,25.4,1,0,1.03,0.86,0,0,0,,1,1,1574000.0,1095763,67.46,0.3539,2.02,0.62,False,O,▲,1715335,▲,O,X,3.4,250,0,1,1,1,1412000.0,1241000.0,1967000.0,2283000.0,2685000.0,split,50.0,NORMAL+WARN:mcap=13078088억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,12.11,4.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:mcap=13078088억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,-0.08257142857142838,37.303714285714285,1.0,0.05418450759050215,0.13799980480045193,0.1411042944785276,OK,10.1,OK,64.0,64.0,4,1,80.8,73.8,10.1,63.9,63.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,29100,21273.15,45246.3,2127315314175.0,83.9,86.9,60.46,96.88,0,0,0,4.11,64.41,117.81,63.76,809.38,1189.89,55.78,785.2,1146.36,0.0,0.0,1,1034.44,12.0,1.59,0,0,1.93,0.87,0,0,0,,1,1,17954.0,12992,123.97,1.0898,1.54,2.0,False,O,▲,22458,▲,O,X,7.33,250,0,1,1,1,19040.0,16180.0,31500.0,39250.0,49100.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.02,5.0,4.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,14.16297520661157,25.03429752066116,3.0,0.09602356406480117,0.14251886577176084,0.20689655172413793,OK,36.1,OK,90.0,90.0,6,1,73.4,94.0,36.1,74.2,74.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,SK스퀘어,402340,기타 금융업,1126000,14761.5,1485851.4,1476149922500.0,88.3,65.6,34.77,90.83,0,0,0,-5.14,13.62,55.31,98.24,100.0,249.15,90.26,75.82,205.62,0.018,0.018,1,98.63,12.0,36.88,1,0,0.85,0.85,38284,-2252,36032,,1,1,921650.0,693781,62.3,0.0362,1.64,-0.21,False,O,▲,1138075,▲,X,X,2.78,250,0,1,1,1,877000.0,747000.0,1231000.0,1441000.0,1708000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.82,4.0,2.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,-0.11499999999999994,16.38736842105263,7.0,0.06727353463587922,0.1913143854664819,0.08333333333333333,OK,45.2,OK,69.0,69.0,4,1,76.7,71.9,45.2,68.5,68.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,레인보우로보틱스,277810,특수 목적용 기계 제조업,855000,5212.52,165868.8,521252078000.0,89.7,92.9,28.56,49.77,0,0,0,-1.16,24.82,39.71,45.16,24.45,117.01,37.18,0.27,73.48,0.057,0.057,1,67.68,12.0,10.12,1,0,1.83,0.69,30780,11115,41895,,1,1,664800.0,717028,19.24,0.4421,2.75,1.56,False,O,▲,776757,▲,O,X,2.43,250,0,1,1,1,698000.0,599000.0,979000.0,1105000.0,1266000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.18,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,2.1255696202531644,19.06645569620253,6.0,0.070843776106934,0.020661203055859747,0.5195530726256983,OK,44.4,OK,70.7822776145606,70.7822776145606,6,1,88.2,73.4,44.4,73.5,73.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,564000,2423.88,93303.2,242388022250.0,97.6,97.1,160.87,230.58,0,0,0,18.24,159.91,213.33,429.08,560.42,620.31,421.1,536.24,576.78,0.0,0.0,1,597.89,12.0,91.03,1,0,1.9,0.91,0,0,0,,1,1,323960.0,193207,191.91,1.2336,2.59,3.23,False,O,▲,370392,▲,O,X,10.48,248,0,1,1,1,227000.0,192900.0,612000.0,758000.0,942000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,4.0,11.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,14.16297520661157,25.03429752066116,3.0,0.19142603850050657,0.08352034346031235,0.23821339950372208,OK,58.6,OK,79.5,79.5,6,1,92.4,82.3,58.6,81.6,81.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,LG이노텍,011070,전자부품 제조업,696000,2342.98,164723.1,234297609000.0,89.5,81.2,33.66,85.95,0,0,0,1.16,16.97,28.41,83.16,195.54,176.19,75.18,171.36,132.66,0.0,0.0,1,182.57,12.0,44.41,1,0,1.4,0.91,0,0,0,,1,1,534200.0,378477,83.89,-0.1001,1.12,0.75,False,O,▲,681101,▲,O,X,3.49,250,0,1,1,1,547000.0,464500.0,730000.0,864000.0,1033000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.08,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,4.306989247311828,19.851182795698925,5.0,0.07389162561576354,0.11359401124057006,0.1978021978021978,OK,10.2,OK,57.18793189411673,57.18793189411673,4,1,86.2,63.5,10.2,61.9,61.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,KBI메탈,024840,1차 비철금속 제조업,9200,2182.22,3239.8,218221761095.0,89.1,81.4,109.0,245.72,0,0,0,-7.82,80.39,235.77,280.17,429.65,418.02,272.19,405.47,374.49,0.189,0.189,1,248.55,12.0,11.39,1,0,0.75,0.73,0,0,0,,1,1,6596.0,4828,90.55,1.0721,2.01,-0.17,False,O,▲,8463,▲,O,X,-3.41,249,0,1,1,1,4620.0,3925.0,11760.0,14490.0,17960.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.04,6.0,10.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 비철금속 제조업,철강·금속,-2.5495238095238095,12.832857142857144,8.0,0.2003105590062112,0.3579508828474447,0.40445859872611467,OK,52.4,OK,57.0,57.0,4,1,49.6,48.8,52.4,49.8,49.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,모베이스전자,012860,자동차 신품 부품 제조업,6030,1748.28,4416.0,174827758887.0,86.2,92.1,50.63,54.54,0,3,0,29.96,53.83,61.23,65.89,68.91,346.01,57.91,44.73,302.48,0.0,0.0,1,37.77,12.0,11.0,1,0,4.66,1.0,0,0,0,,1,1,3818.0,4434,35.97,0.5999,4.72,2.71,False,O,▲,4403,▲,O,X,5.93,248,1,1,1,1,4205.0,3570.0,6030.0,6500.0,6810.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.1,6.0,2.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,자동차 신품 부품 제조업,자동차·모빌리티,11.354761904761904,15.805714285714286,4.0,0.07373845060412225,0.1310570067379534,0.0,OK,46.7,OK,71.5,71.5,6,1,95.0,69.4,46.7,75.1,75.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,계양전기,012200,일반 목적용 기계 제조업,10990,1824.81,2991.8,182480955705.0,81.2,94.8,54.09,61.25,0,0,0,29.91,54.14,59.97,73.89,41.08,683.32,65.91,16.9,639.79,0.078,0.078,1,28.58,12.0,9.97,1,0,6.54,1.0,0,0,0,,1,1,6809.0,8146,34.91,0.6774,5.27,3.18,False,O,▲,7998,▲,O,X,2.96,247,1,1,1,1,7490.0,6360.0,10990.0,14270.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.09,6.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_120D,45,,0,0.0,일반 목적용 기계 제조업,조선·기계·설비,2.1255696202531644,19.06645569620253,6.0,0.08104770570648641,0.013295598850970298,0.0,OK,53.9,OK,64.0,64.0,6,1,95.0,65.0,53.9,74.8,74.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,에스비비테크,389500,일반 목적용 기계 제조업,103300,1572.14,6875.1,157213836750.0,84.4,86.7,52.49,64.88,0,0,0,14.78,55.81,59.66,102.55,64.23,314.86,94.57,40.05,271.33,0.0,0.0,1,167.93,12.0,29.48,1,0,2.18,0.82,0,0,0,,1,1,72490.0,67770,52.43,0.6998,3.82,2.28,False,O,▲,76628,▲,O,X,-0.56,250,0,1,1,1,71100.0,60400.0,115000.0,134200.0,158600.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.05,5.0,4.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,일반 목적용 기계 제조업,조선·기계·설비,2.1255696202531644,19.06645569620253,6.0,0.07820495090582215,0.05543198774225139,0.4148936170212766,OK,86.7,OK,28.0,28.0,6,1,92.3,31.1,86.7,66.7,66.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
