시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,한미반도체,042700,특수 목적용 기계 제조업,287500,3447.72,274022.6,344772096500.0,33.3,57.2,-18.42,50.93,0,0,0,-0.17,-28.21,-27.12,0.17,43.39,132.79,-15.75,19.28,52.78,0.304,0.195,1,131.01,12.0,-2.12,0,0,1.04,0.07,0,0,0,,0,-1,402900.0,309595,-7.14,-1.5874,0.81,-1.81,True,O,▲,356816,▼,X,X,2.43,250,0,1,1,1,287500.0,268500.0,426000.0,442500.0,488500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.61,4.0,7.3,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,반도체,-5.968620689655172,37.719655172413795,1.0,0.11478260869565217,-0.0022219251726117483,0.3142857142857143,OK,70.0,OK,24.297257263346495,24.297257263346495,0,0,9.2,35.0,70.0,27.8,27.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,제주반도체,080220,반도체 제조업,94800,2638.29,32651.8,263829416000.0,85.3,86.7,51.78,103.87,0,0,0,-1.15,60.95,62.05,120.47,107.44,398.95,130.58,115.93,380.55,0.018,0.018,1,114.86,12.0,21.84,0,0,2.76,0.88,0,0,0,,1,1,63680.0,54738,73.19,0.7844,0.46,2.4,False,O,▲,84471,▲,O,X,1.25,250,0,1,1,1,65600.0,55700.0,101500.0,119700.0,142700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.09,5.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,-5.968620689655172,37.719655172413795,1.0,0.0941078963230862,0.06906475256462108,0.3364485981308411,OK,72.9,OK,45.71193683783536,45.71193683783536,6,1,93.2,54.1,72.9,79.4,79.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,이수화학,005950,기초 화학물질 제조업,14080,1506.56,3702.2,150655755535.0,71.3,86.4,34.87,47.44,0,0,0,15.41,42.51,29.77,56.44,52.38,41.94,40.52,28.27,-38.07,0.0,0.0,1,51.56,12.0,2.6,0,0,2.92,0.94,0,0,0,,1,1,9420.0,11015,27.81,0.5795,4.44,2.6,False,O,▲,10864,▲,O,X,1.07,250,0,1,1,1,10960.0,9310.0,14400.0,15650.0,16420.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.05,6.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기초 화학물질 제조업,화학·소재,-7.619230769230769,-9.119487179487178,9.0,0.09501826298701299,0.1513903100066656,0.15458937198067632,OK,51.2,OK,75.12673507222274,75.12673507222274,6,1,88.8,99.5,51.2,84.0,84.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,레인보우로보틱스,277810,특수 목적용 기계 제조업,638000,1192.86,123771.1,119286245000.0,46.9,60.0,-10.4,53.04,0,0,0,-4.2,-27.33,-9.12,4.93,-10.39,63.17,15.04,-1.9,44.77,0.44,0.172,1,26.29,12.0,5.13,0,0,1.55,0.13,0,0,0,,0,-1,937300.0,727572,-12.31,-1.4406,0.7,-2.79,True,X,▲,815516,▼,X,X,-0.45,250,0,1,1,1,638000.0,596000.0,979000.0,1105000.0,1266000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.58,4.0,8.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,-12.258813559322034,8.608644067796611,2.0,0.12774294670846395,0.00032437368907714043,0.14285714285714285,OK,56.9,OK,17.83686912581155,17.83686912581155,6,1,57.6,27.8,56.9,50.0,50.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,아이로보틱스,066430,기타 전문 도매업,3660,834.11,1433.0,83410852167.0,70.2,85.8,46.54,113.64,0,0,0,-14.78,44.66,75.96,79.85,30.71,198.53,89.96,39.2,180.13,0.17,0.17,0,-1.15,12.0,11.2,1,0,4.27,0.56,0,0,0,,1,1,2686.0,3510,4.24,1.1532,2.29,1.24,False,O,▲,3448,▲,O,X,-4.54,250,0,1,1,1,2620.0,2225.0,5080.0,6000.0,7170.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,6.0,6.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 전문 도매업,기타,-5.444672897196262,-1.6923364485981311,4.0,0.15144418423106948,0.4257812221172544,0.5620437956204379,OK,89.1,OK,45.0,45.0,6,1,88.4,53.3,89.1,79.8,79.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,진원생명과학,011000,의약품 제조업,1634,815.8,1485.0,81579627393.0,76.1,78.9,54.98,78.23,0,0,0,19.62,51.16,101.98,23.6,3.42,-20.49,7.68,-20.69,-100.5,0.123,0.034,1,29.63,12.0,-1.88,0,0,1.73,0.89,0,0,0,,1,1,849.8,1204,35.63,0.5846,3.64,2.17,False,O,▼,1194,▲,O,X,14.71,249,0,-1,-1,1,1107.0,940.0,1740.0,1818.0,2240.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.09,6.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,의약품 제조업,바이오·의약품,-4.142352941176471,-22.422941176470587,12.0,0.12427872005595385,0.15631888029419463,0.36551724137931035,OK,31.6,OK,35.305983111699945,35.305983111699945,4,1,25.0,20.3,31.6,25.1,25.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,현대글로비스,086280,기타 운송관련 서비스업,210500,707.29,157875.0,70728665750.0,42.5,52.4,-11.14,30.74,0,0,0,-1.64,-25.88,-4.32,-6.86,-22.04,29.06,-22.78,-46.15,-50.95,0.854,0.264,0,-18.85,12.0,-7.05,0,0,0.85,0.07,0,0,0,,0,-1,282950.0,246194,-14.5,-1.0321,0.64,-3.68,True,X,▲,247591,▼,X,X,0.0,250,0,1,1,1,210500.0,198300.0,288500.0,295000.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.8,4.0,6.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 운송관련 서비스업,서비스 기타,-11.272,-18.652,14.0,0.09619952494061758,0.08543433251992005,0.20833333333333334,OK,55.7,OK,20.63781592981156,20.63781592981156,0,0,5.1,2.9,55.7,14.7,14.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,로보티즈,108490,특수 목적용 기계 제조업,258500,652.44,37888.4,65243867000.0,36.1,43.4,-17.78,40.6,0,0,0,-5.66,-27.29,-16.61,-9.62,-7.51,28.29,0.49,0.98,9.89,0.71,0.398,0,-9.68,12.0,-5.73,0,0,1.2,0.08,0,0,0,,0,1,254700.0,293107,-11.81,-1.2289,0.56,-3.02,True,X,▼,322618,▼,X,X,-0.91,250,0,-1,1,1,258500.0,239500.0,394000.0,446500.0,514000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.35,5.0,7.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,-12.258813559322034,8.608644067796611,2.0,0.14230450400663167,-0.0013648464681765772,0.02,OK,71.4,OK,11.537568271081428,11.537568271081428,2,0,1.2,5.8,71.4,16.4,16.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,현대무벡스,319400,일반 목적용 기계 제조업,32350,584.66,36030.1,58466097925.0,51.8,79.4,-6.58,56.82,0,0,0,-1.82,-25.89,0.62,4.52,17.85,281.49,14.63,26.34,263.09,0.148,0.05,1,152.23,12.0,5.48,0,0,1.68,0.16,0,0,0,,0,-1,48360.0,34622,-6.56,-1.4128,0.4,-2.29,True,O,▲,41065,▼,X,X,1.37,249,0,1,1,1,32350.0,29850.0,48350.0,50400.0,55100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.73,5.0,6.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,일반 목적용 기계 제조업,조선·기계·설비,-12.258813559322034,8.608644067796611,2.0,0.128615588430117,0.034349648515015714,0.20754716981132076,OK,84.6,OK,5.070234922355738,5.070234922355738,6,1,63.4,15.7,84.6,55.7,55.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,349500,583.9,57818.2,58389834250.0,60.8,78.5,16.59,167.16,0,0,0,-9.92,-30.79,44.72,145.26,290.94,417.78,129.34,266.83,337.77,0.182,0.123,1,263.79,12.0,77.7,0,0,1.32,0.43,0,0,0,,1,1,337010.0,255033,37.04,-1.9248,0.64,-0.55,False,O,▲,463779,▼,X,X,0.0,248,0,1,1,1,315000.0,267500.0,635000.0,785000.0,974000.0,enter,100.0,NORMAL+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.08,4.0,6.7,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,-5.444672897196262,-1.6923364485981311,4.0,0.4237686490905375,0.04485740351167496,0.25517241379310346,OK,62.7,OK,41.820426693258455,41.820426693258455,6,1,81.4,56.2,62.7,71.4,71.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
