시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,제주반도체,080220,반도체 제조업,95900,4418.89,33030.7,441889210400.0,81.8,82.3,60.18,99.29,0,0,0,3.56,73.73,69.14,121.48,105.57,437.25,128.8,112.15,412.8,0.011,0.011,1,115.56,12.0,25.3,0,0,2.89,0.91,0,0,0,,1,1,63680.0,54121,77.19,1.0114,0.78,2.81,False,O,▲,77436,▲,O,X,-2.05,250,0,1,1,1,62900.0,53400.0,101500.0,119700.0,142700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.1,5.0,4.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,-0.575172413793103,37.39655172413793,1.0,0.0884850290481156,0.06323352735574914,0.38636363636363635,OK,79.7,OK,64.36746696605596,64.36746696605596,6,1,93.6,75.1,79.7,86.2,86.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아이로보틱스,066430,기타 전문 도매업,4295,3010.37,1681.6,301036594170.0,81.1,98.0,77.75,109.39,0,0,0,7.37,62.08,93.47,114.21,45.35,254.96,121.53,51.93,230.51,0.191,0.191,0,-1.04,12.0,11.2,1,0,9.93,0.76,0,0,0,,1,1,2686.0,3449,24.52,0.9518,8.57,1.52,False,O,▲,3136,▲,O,X,1.25,250,0,1,1,1,2535.0,2155.0,5080.0,6000.0,7170.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.99,6.0,6.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 전문 도매업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.10951272243472476,0.31407618734767456,0.5508771929824562,OK,84.1,OK,28.0,28.0,6,1,91.4,13.7,84.1,70.5,70.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,에스에이엠티,031330,기계장비 및 관련 물품 도매업,15640,1705.09,15639.2,170509282085.0,78.1,55.5,71.11,144.13,0,0,0,-15.87,73.01,111.64,128.99,213.11,329.67,136.31,219.69,305.22,0.072,0.072,1,302.24,12.0,12.44,1,0,1.34,0.75,0,0,0,,1,1,13946.0,8631,81.2,1.3627,5.63,0.7,False,O,▲,13382,▲,O,X,-8.23,250,0,1,1,1,9600.0,8150.0,18590.0,22500.0,27400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,5.0,6.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기계장비 및 관련 물품 도매업,조선·기계·설비,-6.6410526315789475,10.066666666666666,2.0,0.0917062477164779,0.22160035956698193,0.056910569105691054,OK,31.1,OK,40.0,40.0,6,1,77.6,42.6,31.1,59.6,59.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,21550,1605.46,33507.2,160545831250.0,62.2,75.5,10.67,100.22,0,0,0,-6.71,-25.95,21.75,38.32,502.8,1000.05,45.64,509.38,975.6,0.047,0.037,1,496.03,12.0,33.99,1,0,1.9,0.46,0,0,0,,1,1,17954.0,13728,56.97,-1.1473,0.18,-1.96,False,O,▲,26806,▼,X,X,0.0,250,0,1,1,1,21550.0,18310.0,31500.0,33800.0,39150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,5.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.16188266489890618,0.1444742556950651,0.25,OK,22.2,OK,25.66482770090297,25.66482770090297,6,1,95.0,46.6,22.2,68.3,68.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,소룩스,290690,전구 및 조명장치 제조업,6020,1513.91,2970.1,151390576705.0,78.9,97.3,52.09,84.02,0,0,0,5.06,90.51,66.07,55.76,61.39,50.12,63.08,67.97,25.67,0.0,0.0,1,6.68,12.0,-14.01,0,0,1.12,0.72,0,0,0,,1,1,4095.5,4724,27.43,1.4843,4.72,-0.31,False,O,▲,4540,▲,O,X,-4.89,250,0,1,1,1,4155.0,3530.0,7170.0,8390.0,9940.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전구 및 조명장치 제조업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.10589700996677741,0.22791869332980336,0.37579617834394907,OK,70.7,OK,31.0,31.0,4,1,39.8,38.4,70.7,45.6,45.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,388000,1465.57,64187.3,146556906000.0,63.8,80.2,34.06,178.88,0,0,0,2.11,-31.21,78.8,203.12,335.96,428.61,185.69,307.88,343.56,0.06,0.06,1,304.26,12.0,62.85,0,0,1.34,0.51,0,0,0,,1,1,337010.0,252164,53.87,-2.0776,1.4,-0.57,False,O,▲,476857,▼,X,X,6.84,248,0,1,1,1,304000.0,258000.0,635000.0,785000.0,974000.0,enter,100.0,NORMAL+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.13,4.0,7.2,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.3711340206185567,0.04718672503709309,0.47368421052631576,OK,62.2,OK,49.5,49.5,6,1,79.4,59.6,62.2,71.0,71.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,동양고속,084670,육상 여객 운송업,49600,1120.53,1436.2,112052935950.0,58.9,49.6,19.18,77.47,0,0,0,-2.17,48.95,32.27,23.23,-6.94,563.1,5.79,-35.02,478.05,0.573,0.053,1,244.97,12.0,-11.89,0,0,0.41,0.34,0,0,0,,1,1,45305.0,56927,-12.87,0.9504,4.23,-0.85,False,O,▼,50256,▲,X,X,4.34,246,0,-1,1,1,43700.0,37100.0,83000.0,172800.0,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,6.0,6.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,,0,0.0,육상 여객 운송업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.1543778801843318,0.13246846535706824,0.44525547445255476,OK,77.3,OK,15.0,15.0,4,1,9.0,25.7,77.3,26.8,26.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,성호전자,043260,전자부품 제조업,35300,1116.75,25035.8,111675215175.0,38.2,56.4,-20.35,40.71,0,0,0,-10.63,-26.0,-18.76,-32.76,67.3,1490.09,-25.44,73.88,1465.64,0.342,0.048,1,495.25,12.0,-19.33,0,0,1.61,0.12,24498,-424,24074,,0,-1,52105.0,41342,-14.62,-0.555,1.72,-2.52,False,O,▲,41962,▼,X,X,0.0,250,0,1,1,1,35300.0,31550.0,54600.0,59600.0,70100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.62,5.0,5.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,-5.661219512195122,4.6329268292682935,4.0,0.1359773371104816,-0.00686069317140448,0.060810810810810814,OK,78.6,OK,29.5,29.5,2,0,16.8,36.8,78.6,34.2,34.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,한선엔지니어링,452280,기타 금속 가공제품 제조업,33300,998.03,6409.1,99802732325.0,79.7,87.5,55.91,80.08,0,0,0,19.57,85.62,60.48,93.72,222.67,279.7,101.04,229.25,255.25,0.0,0.0,1,112.93,12.0,9.1,0,0,2.19,0.88,0,0,0,,1,1,19706.0,18157,83.39,0.7882,2.75,2.73,False,O,▲,25963,▲,O,X,0.0,250,0,1,1,1,22450.0,19060.0,35550.0,43100.0,52700.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.1,5.0,3.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금속 가공제품 제조업,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.10334620334620336,0.06659951566022666,0.25280898876404495,OK,66.3,OK,75.9208304059455,75.9208304059455,6,1,93.2,84.4,66.3,85.6,85.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아이씨티케이,456010,반도체 제조업,25450,745.51,3538.0,74551305250.0,56.8,47.2,11.99,33.12,0,0,0,29.91,21.77,8.07,-1.36,50.77,66.34,5.96,57.35,41.89,0.019,0.019,1,6.01,12.0,-18.24,0,0,1.08,0.6,0,0,0,,1,1,18655.0,22503,13.09,0.0629,1.99,1.62,False,O,▲,20595,▲,O,X,17.41,250,1,1,1,1,24200.0,20550.0,30550.0,32350.0,35350.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.08,6.0,1.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,반도체,-0.575172413793103,37.39655172413793,1.0,0.09113106932360371,-0.0018812786329048463,0.0,OK,34.5,OK,50.5,50.5,4,1,37.0,73.4,34.5,45.6,45.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
