종목코드,종목명,시장,종가
003580,HLB글로벌,KOSPI,2150
204320,HL만도,KOSPI,53400
060980,HL홀딩스,KOSPI,45550
011200,HMM,KOSPI,20500
035000,HS애드,KOSPI,8790
002460,HS화성,KOSPI,13420
487570,HS효성,KOSPI,60900
298050,HS효성첨단소재,KOSPI,191200
003560,IHQ,KOSPI,10760
015360,INVENI,KOSPI,67800
175330,JB금융지주,KOSPI,26000
234080,JW생명과학,KOSPI,13600
001060,JW중외제약,KOSPI,27450
001067,JW중외제약2우B,KOSPI,60800
001065,JW중외제약우,KOSPI,29650
096760,JW홀딩스,KOSPI,3700
008970,KBI동양철관,KOSPI,1643
105560,KB금융,KOSPI,126000
415640,KB발해인프라,KOSPI,10140
432320,KB스타리츠,KOSPI,3240
002380,KCC,KOSPI,416500
344820,KCC글라스,KOSPI,26800
009070,KCTC,KOSPI,6150
009440,KC그린홀딩스,KOSPI,756
119650,KC코트렐,KOSPI,918
092220,KEC,KOSPI,698
003620,KG모빌리티,KOSPI,3670
016380,KG스틸,KOSPI,5510
001390,KG케미칼,KOSPI,5720
033180,KH 필룩스,KOSPI,5310
001940,KISCO홀딩스,KOSPI,26150
025000,KPX케미칼,KOSPI,52900
092230,KPX홀딩스,KOSPI,75000
000040,KR모터스,KOSPI,476
044450,KSS해운,KOSPI,9400
030200,KT,KOSPI,53100
033780,KT&G,KOSPI,145500
058850,KTcs,KOSPI,2955
058860,KTis,KOSPI,2835
093050,LF,KOSPI,18650
003550,LG,KOSPI,82300
034220,LG디스플레이,KOSPI,11920
051900,LG생활건강,KOSPI,263000
051905,LG생활건강우,KOSPI,114500
064400,LG씨엔에스,KOSPI,63500
373220,LG에너지솔루션,KOSPI,388000
003555,LG우,KOSPI,67200
032640,LG유플러스,KOSPI,15420
011070,LG이노텍,KOSPI,274500
066570,LG전자,KOSPI,92700
066575,LG전자우,KOSPI,49800
037560,LG헬로비전,KOSPI,2390
051910,LG화학,KOSPI,345500
051915,LG화학우,KOSPI,173000
079550,LIG넥스원,KOSPI,417000
006260,LS,KOSPI,186000
010120,LS ELECTRIC,KOSPI,464000
000680,LS네트웍스,KOSPI,3295
229640,LS에코에너지,KOSPI,35200
108320,LX세미콘,KOSPI,50600
001120,LX인터내셔널,KOSPI,32800
108670,LX하우시스,KOSPI,29450
108675,LX하우시스우,KOSPI,17360
383800,LX홀딩스,KOSPI,8200
38380K,LX홀딩스1우,KOSPI,8980
023150,MH에탄올,KOSPI,5000
035420,NAVER,KOSPI,237000
181710,NHN,KOSPI,29850
400760,NH올원리츠,KOSPI,3515
005940,NH투자증권,KOSPI,21350
005945,NH투자증권우,KOSPI,19500
338100,NH프라임리츠,KOSPI,4460
034310,NICE,KOSPI,13900
030190,NICE평가정보,KOSPI,17310
008260,NI스틸,KOSPI,3595
004250,NPC,KOSPI,3860
004255,NPC우,KOSPI,2565
456040,OCI,KOSPI,61800
010060,OCI홀딩스,KOSPI,121900
178920,PI첨단소재,KOSPI,16010
001340,PKC,KOSPI,5820
005490,POSCO홀딩스,KOSPI,304000
010950,S-Oil,KOSPI,84000
010955,S-Oil우,KOSPI,48550
034120,SBS,KOSPI,19010
003080,SB성보,KOSPI,2900
005090,SGC에너지,KOSPI,23650
001380,SG글로벌,KOSPI,1872
004060,SG세계물산,KOSPI,335
001770,SHD,KOSPI,18220
002360,SH에너지화학,KOSPI,389
009160,SIMPAC,KOSPI,5590
033530,SJG세종,KOSPI,10480
123700,SJM,KOSPI,3920
025530,SJM홀딩스,KOSPI,3935
034730,SK,KOSPI,248500
011790,SKC,KOSPI,107200
018670,SK가스,KOSPI,232500
001740,SK네트웍스,KOSPI,4550
006120,SK디스커버리,KOSPI,57900
006125,SK디스커버리우,KOSPI,39300
210980,SK디앤디,KOSPI,12740
395400,SK리츠,KOSPI,5700
302440,SK바이오사이언스,KOSPI,50700
326030,SK바이오팜,KOSPI,128500
402340,SK스퀘어,KOSPI,315000
361610,SK아이이테크놀로지,KOSPI,27400
100090,SK오션플랜트,KOSPI,19980
03473K,SK우,KOSPI,189200
096770,SK이노베이션,KOSPI,106200
096775,SK이노베이션우,KOSPI,73600
475150,SK이터닉스,KOSPI,21600
001510,SK증권,KOSPI,654
001515,SK증권우,KOSPI,2285
285130,SK케미칼,KOSPI,70100
28513K,SK케미칼우,KOSPI,29900
017670,SK텔레콤,KOSPI,53400
000660,SK하이닉스,KOSPI,584000
003570,SNT다이내믹스,KOSPI,48300
064960,SNT모티브,KOSPI,34800
100840,SNT에너지,KOSPI,38700
036530,SNT홀딩스,KOSPI,58300
005610,SPC삼립,KOSPI,53000
011810,STX,KOSPI,3530
465770,STX그린로지스,KOSPI,5980
077970,STX엔진,KOSPI,39100
002820,SUN&L,KOSPI,2590
084870,TBH글로벌,KOSPI,1262
002710,TCC스틸,KOSPI,15140
069260,TKG휴켐스,KOSPI,19670
007980,TP,KOSPI,1920
002900,TYM,KOSPI,6350
024070,WISCOM,KOSPI,1969
037270,YG PLUS,KOSPI,6890
139130,iM금융지주,KOSPI,15610
000500,가온전선,KOSPI,84700
000860,강남제비스코,KOSPI,12770
035250,강원랜드,KOSPI,18810
011420,갤럭시아에스엠,KOSPI,1905
002100,경농,KOSPI,9440
009450,경동나비엔,KOSPI,55800
267290,경동도시가스,KOSPI,21550
012320,경동인베스트,KOSPI,52800
000050,경방,KOSPI,9410
214390,경보제약,KOSPI,5890
012610,경인양행,KOSPI,4170
009140,경인전자,KOSPI,20800
013580,계룡건설,KOSPI,20800
012200,계양전기,KOSPI,4475
012205,계양전기우,KOSPI,9520
002140,고려산업,KOSPI,2530
010130,고려아연,KOSPI,1356000
002240,고려제강,KOSPI,20500
009290,광동제약,KOSPI,5980
017040,광명전기,KOSPI,1240
017900,광전자,KOSPI,1805
037710,광주신세계,KOSPI,31900
030610,교보증권,KOSPI,9760
339770,교촌에프앤비,KOSPI,4495
007690,국도화학,KOSPI,33550
001140,국보,KOSPI,2110
002720,국제약품,KOSPI,4335
083420,그린케미칼,KOSPI,6750
014530,극동유화,KOSPI,3535
014280,금강공업,KOSPI,6830
014285,금강공업우,KOSPI,10460
008870,금비,KOSPI,52800
001570,금양,KOSPI,9900
002990,금호건설,KOSPI,4300
002995,금호건설우,KOSPI,24600
011780,금호석유화학,KOSPI,126000
011785,금호석유화학우,KOSPI,63900
214330,금호에이치티,KOSPI,540
001210,금호전기,KOSPI,582
073240,금호타이어,KOSPI,6080
092440,기신정기,KOSPI,2300
000270,기아,KOSPI,120200
024110,기업은행,KOSPI,21150
013700,까뮤이앤씨,KOSPI,1214
004540,깨끗한나라,KOSPI,1921
004545,깨끗한나라우,KOSPI,11620
001260,남광토건,KOSPI,8130
008350,남선알미늄,KOSPI,1013
008355,남선알미우,KOSPI,12770
004270,남성,KOSPI,924
003920,남양유업,KOSPI,51300
003925,남양유업우,KOSPI,34350
025860,남해화학,KOSPI,6750
005720,넥센,KOSPI,6110
005725,넥센우,KOSPI,4410
002350,넥센타이어,KOSPI,7730
002355,넥센타이어1우B,KOSPI,3750
092790,넥스틸,KOSPI,9530
251270,넷마블,KOSPI,49100
090350,노루페인트,KOSPI,8800
090355,노루페인트우,KOSPI,13670
000320,노루홀딩스,KOSPI,22750
000325,노루홀딩스우,KOSPI,32500
006280,녹십자,KOSPI,159700
005250,녹십자홀딩스,KOSPI,16570
005257,녹십자홀딩스2우,KOSPI,25600
004370,농심,KOSPI,433500
072710,농심홀딩스,KOSPI,92600
058730,다스코,KOSPI,3300
030210,다올투자증권,KOSPI,3555
023590,다우기술,KOSPI,39650
145210,다이나믹디자인,KOSPI,793
483650,달바글로벌,KOSPI,149000
019680,대교,KOSPI,1915
019685,대교우B,KOSPI,1252
006370,대구백화점,KOSPI,5870
008060,대덕,KOSPI,10400
00806K,대덕1우,KOSPI,9040
353200,대덕전자,KOSPI,47150
35320K,대덕전자1우,KOSPI,14750
000490,대동,KOSPI,9640
008110,대동전자,KOSPI,15040
005750,대림바스,KOSPI,4870
006570,대림통상,KOSPI,2225
001680,대상,KOSPI,21600
001685,대상우,KOSPI,16990
084690,대상홀딩스,KOSPI,9800
084695,대상홀딩스우,KOSPI,13850
128820,대성산업,KOSPI,9810
117580,대성에너지,KOSPI,8130
016710,대성홀딩스,KOSPI,8960
0030R0,대신밸류리츠,KOSPI,4470
003540,대신증권,KOSPI,27550
003547,대신증권2우B,KOSPI,20400
003545,대신증권우,KOSPI,21100
009190,대양금속,KOSPI,1321
014160,대영포장,KOSPI,1070
047040,대우건설,KOSPI,3775
003090,대웅,KOSPI,23750
069620,대웅제약,KOSPI,178600
000430,대원강업,KOSPI,3820
006340,대원전선,KOSPI,3775
006345,대원전선우,KOSPI,3695
003220,대원제약,KOSPI,12220
024890,대원화성,KOSPI,713
002880,대유에이텍,KOSPI,1124
012800,대창,KOSPI,1219
015230,대창단조,KOSPI,6350
001070,대한방직,KOSPI,6450
006650,대한유화,KOSPI,148700
001440,대한전선,KOSPI,22700
084010,대한제강,KOSPI,20800
001790,대한제당,KOSPI,2980
001795,대한제당우,KOSPI,2670
001130,대한제분,KOSPI,152700
439260,대한조선,KOSPI,72700
003490,대한항공,KOSPI,22650
003495,대한항공우,KOSPI,24350
005880,대한해운,KOSPI,1791
003830,대한화섬,KOSPI,118600
016090,대현,KOSPI,1757
069460,대호에이엘,KOSPI,1460
475560,더본코리아,KOSPI,24650
192080,더블유게임즈,KOSPI,55000
012510,더존비즈온,KOSPI,84400
004830,덕성,KOSPI,4955
004835,덕성우,KOSPI,7420
145720,덴티움,KOSPI,45500
002150,도화엔지니어링,KOSPI,6430
460850,동국씨엠,KOSPI,5410
460860,동국제강,KOSPI,8650
001230,동국홀딩스,KOSPI,7600
023450,동남합성,KOSPI,33900
004140,동방,KOSPI,2650
007590,동방아그로,KOSPI,6070
005960,동부건설,KOSPI,5780
005965,동부건설우,KOSPI,25700
026960,동서,KOSPI,29200
002210,동성제약,KOSPI,973
102260,동성케미컬,KOSPI,4510
000640,동아쏘시오홀딩스,KOSPI,114800
170900,동아에스티,KOSPI,54000
028100,동아지질,KOSPI,17070
001520,동양,KOSPI,831
001527,동양2우B,KOSPI,8740
084670,동양고속,KOSPI,88600
082640,동양생명,KOSPI,6630
001525,동양우,KOSPI,5600
018500,동원금속,KOSPI,1354
006040,동원산업,KOSPI,43000
030720,동원수산,KOSPI,6130
014820,동원시스템즈,KOSPI,25950
014825,동원시스템즈우,KOSPI,18210
111380,동인기연,KOSPI,13910
163560,동일고무벨트,KOSPI,6900
004890,동일산업,KOSPI,39350
002690,동일제강,KOSPI,1636
000020,동화약품,KOSPI,6410
000150,두산,KOSPI,780000
000157,두산2우B,KOSPI,424000
454910,두산로보틱스,KOSPI,82800
241560,두산밥캣,KOSPI,58000
034020,두산에너빌리티,KOSPI,77600
000155,두산우,KOSPI,487000
336260,두산퓨얼셀,KOSPI,30600
33626K,두산퓨얼셀1우,KOSPI,7350
33626L,두산퓨얼셀2우B,KOSPI,10650
016740,두올,KOSPI,3770
192650,드림텍,KOSPI,7030
024090,디씨엠,KOSPI,12910
003160,디아이,KOSPI,21700
092200,디아이씨,KOSPI,11700
377190,디앤디플랫폼리츠,KOSPI,3345
013570,디와이,KOSPI,4675
024900,디와이덕양,KOSPI,2155
210540,디와이파워,KOSPI,13990
032350,롯데관광개발,KOSPI,22750
089860,롯데렌탈,KOSPI,32000
330590,롯데리츠,KOSPI,3945
000400,롯데손해보험,KOSPI,1780
023530,롯데쇼핑,KOSPI,74700
020150,롯데에너지머티리얼즈,KOSPI,32300
280360,롯데웰푸드,KOSPI,118200
286940,롯데이노베이트,KOSPI,20000
004000,롯데정밀화학,KOSPI,47250
004990,롯데지주,KOSPI,27700
00499K,롯데지주우,KOSPI,28550
005300,롯데칠성,KOSPI,135300
005305,롯데칠성우,KOSPI,75700
011170,롯데케미칼,KOSPI,74100
071840,롯데하이마트,KOSPI,7770
027740,마니커,KOSPI,783
357430,마스턴프리미어리츠,KOSPI,1639
001080,만호제강,KOSPI,42700
088980,맥쿼리인프라,KOSPI,11580
094800,맵스리얼티,KOSPI,5250
138040,메리츠금융지주,KOSPI,109500
090370,메타랩스,KOSPI,1786
118000,메타케어,KOSPI,302
017180,명문제약,KOSPI,1850
009900,명신산업,KOSPI,9030
317450,명인제약,KOSPI,72000
012690,모나리자,KOSPI,2150
005360,모나미,KOSPI,1964
070960,모나용평,KOSPI,3340
009680,모토닉,KOSPI,11560
009580,무림P&P,KOSPI,2570
009200,무림페이퍼,KOSPI,2045
033920,무학,KOSPI,8620
008420,문배철강,KOSPI,2090
025560,미래산업,KOSPI,13100
007120,미래아이앤지,KOSPI,986
396690,미래에셋글로벌리츠,KOSPI,2565
357250,미래에셋맵스리츠,KOSPI,2615
085620,미래에셋생명,KOSPI,9210
006800,미래에셋증권,KOSPI,23900
00680K,미래에셋증권2우B,KOSPI,11800
006805,미래에셋증권우,KOSPI,15260
081660,미스토홀딩스,KOSPI,44200
002840,미원상사,KOSPI,154300
268280,미원에스씨,KOSPI,145600
107590,미원홀딩스,KOSPI,68600
134380,미원화학,KOSPI,93900
003650,미창석유,KOSPI,123200
377740,바이오노트,KOSPI,5600
003610,방림,KOSPI,5910
035150,백산,KOSPI,13340
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1786
002760,보락,KOSPI,1043
003850,보령,KOSPI,9290
000890,보해양조,KOSPI,420
003000,부광약품,KOSPI,3830
001270,부국증권,KOSPI,59600
001275,부국증권우,KOSPI,29850
026940,부국철강,KOSPI,2090
011390,부산산업,KOSPI,77000
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,842
002070,비비안,KOSPI,641
100220,비상교육,KOSPI,4870
090460,비에이치,KOSPI,17160
005180,빙그레,KOSPI,76700
003960,사조대림,KOSPI,37700
008040,사조동아원,KOSPI,1138
007160,사조산업,KOSPI,58200
014710,사조씨푸드,KOSPI,9520
006090,사조오양,KOSPI,9450
062040,산일전기,KOSPI,133400
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,24850
448730,삼성FN리츠,KOSPI,4700
006400,삼성SDI,KOSPI,279500
006405,삼성SDI우,KOSPI,172900
006660,삼성공조,KOSPI,14380
028260,삼성물산,KOSPI,240500
02826K,삼성물산우B,KOSPI,145100
207940,삼성바이오로직스,KOSPI,1720000
032830,삼성생명,KOSPI,163900
018260,삼성에스디에스,KOSPI,169700
0126Z0,삼성에피스홀딩스,KOSPI,652000
009150,삼성전기,KOSPI,251500
009155,삼성전기우,KOSPI,117500
005930,삼성전자,KOSPI,111500
005935,삼성전자우,KOSPI,85800
001360,삼성제약,KOSPI,1537
010140,삼성중공업,KOSPI,25150
016360,삼성증권,KOSPI,79500
068290,삼성출판사,KOSPI,11590
029780,삼성카드,KOSPI,56100
000810,삼성화재,KOSPI,498000
000815,삼성화재우,KOSPI,374000
006110,삼아알미늄,KOSPI,24550
0120G0,삼양바이오팜,KOSPI,60000
145990,삼양사,KOSPI,50100
145995,삼양사우,KOSPI,38200
003230,삼양식품,KOSPI,1269000
002170,삼양통상,KOSPI,56400
272550,삼양패키징,KOSPI,14350
000070,삼양홀딩스,KOSPI,62100
003720,삼영,KOSPI,6390
002810,삼영무역,KOSPI,16280
005680,삼영전자,KOSPI,10750
023000,삼원강재,KOSPI,2485
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1246
004440,삼일씨엔에스,KOSPI,4610
000520,삼일제약,KOSPI,9880
009770,삼정펄프,KOSPI,31750
005500,삼진제약,KOSPI,20700
004690,삼천리,KOSPI,132700
010960,삼호개발,KOSPI,3670
004450,삼화왕관,KOSPI,30000
009470,삼화전기,KOSPI,29950
011230,삼화전자,KOSPI,2735
001820,삼화콘덴서,KOSPI,30750
000390,삼화페인트,KOSPI,8180
001290,상상인증권,KOSPI,660
041650,상신브레이크,KOSPI,2740
075180,새론오토모티브,KOSPI,3430
007540,샘표,KOSPI,49600
248170,샘표식품,KOSPI,29000
007860,서연,KOSPI,9800
200880,서연이화,KOSPI,12820
017390,서울가스,KOSPI,66700
031210,서울보증보험,KOSPI,50600
004410,서울식품,KOSPI,150
004415,서울식품우,KOSPI,1210
021050,서원,KOSPI,1064
008490,서흥,KOSPI,22000
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,9630
014910,성문전자,KOSPI,1114
014915,성문전자우,KOSPI,4465
004980,성신양회,KOSPI,10080
004985,성신양회우,KOSPI,11570
011300,성안머티리얼스,KOSPI,367
000180,성창기업지주,KOSPI,1511
002420,세기상사,KOSPI,5630
004360,세방,KOSPI,15150
004365,세방우,KOSPI,9780
004490,세방전지,KOSPI,65500
001430,세아베스틸지주,KOSPI,44500
306200,세아제강,KOSPI,117400
003030,세아제강지주,KOSPI,128700
019440,세아특수강,KOSPI,16100
058650,세아홀딩스,KOSPI,129800
013000,세우글로벌,KOSPI,1171
021820,세원정공,KOSPI,11700
067830,세이브존I&C,KOSPI,3550
075580,세진중공업,KOSPI,18510
068270,셀트리온,KOSPI,182800
336370,솔루스첨단소재,KOSPI,7570
33637K,솔루스첨단소재1우,KOSPI,1994
33637L,솔루스첨단소재2우B,KOSPI,3560
248070,솔루엠,KOSPI,16800
004430,송원산업,KOSPI,9100
017550,수산세보틱스,KOSPI,1705
126720,수산인더스트리,KOSPI,21700
053210,스카이라이프,KOSPI,5370
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,10000
134790,시디즈,KOSPI,21850
462870,시프트업,KOSPI,36700
016590,신대양제지,KOSPI,13530
029530,신도리코,KOSPI,51000
004970,신라교역,KOSPI,9380
011930,신성이엔지,KOSPI,1592
004170,신세계,KOSPI,251000
035510,신세계 I&C,KOSPI,17080
031430,신세계인터내셔날,KOSPI,11250
031440,신세계푸드,KOSPI,47900
006880,신송홀딩스,KOSPI,6870
005800,신영와코루,KOSPI,16400
001720,신영증권,KOSPI,142400
009270,신원,KOSPI,1536
002700,신일전자,KOSPI,1313
002870,신풍,KOSPI,1161
019170,신풍제약,KOSPI,14320
019175,신풍제약우,KOSPI,23800
481850,신한글로벌액티브리츠,KOSPI,1288
404990,신한서부티엔디리츠,KOSPI,3645
293940,신한알파리츠,KOSPI,5470
055550,신한지주,KOSPI,76500
004080,신흥,KOSPI,13950
004770,써니전자,KOSPI,1560
403550,쏘카,KOSPI,11650
004920,씨아이테크,KOSPI,1067
112610,씨에스윈드,KOSPI,43250
480370,씨케이솔루션,KOSPI,8600
308170,씨티알모빌리티,KOSPI,4515
008700,아남전자,KOSPI,1387
090430,아모레퍼시픽,KOSPI,121000
090435,아모레퍼시픽우,KOSPI,44300
002790,아모레퍼시픽홀딩스,KOSPI,27300
00279K,아모레퍼시픽홀딩스3우C,KOSPI,22000
002795,아모레퍼시픽홀딩스우,KOSPI,11970
002030,아세아,KOSPI,318500
183190,아세아시멘트,KOSPI,12700
002310,아세아제지,KOSPI,8300
012170,아센디오,KOSPI,1706
267850,아시아나IDT,KOSPI,11740
020560,아시아나항공,KOSPI,8090
122900,아이마켓코리아,KOSPI,8190
010780,아이에스동서,KOSPI,25650
031820,아이티센씨티에스,KOSPI,611
139990,아주스틸,KOSPI,3350
009320,아진전자부품,KOSPI,948
001780,알루코,KOSPI,2105
018250,애경산업,KOSPI,13620
161000,애경케미칼,KOSPI,10100
011090,에넥스,KOSPI,568
137310,에스디바이오센서,KOSPI,9120
005850,에스엘,KOSPI,42500
010580,에스엠벡셀,KOSPI,1902
012750,에스원,KOSPI,78200
023960,에쓰씨엔지니어링,KOSPI,1385
298690,에어부산,KOSPI,1729
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,10870
015260,에이엔피,KOSPI,449
007460,에이프로젠,KOSPI,711
003060,에이프로젠바이오로직스,KOSPI,559
244920,에이플러스에셋,KOSPI,9700
278470,에이피알,KOSPI,236000
450080,에코프로머티,KOSPI,56800
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,199900
085310,엔케이,KOSPI,1284
900140,엘브이엠씨홀딩스,KOSPI,1509
066970,엘앤에프,KOSPI,106600
097520,엠씨넥스,KOSPI,28350
484870,엠앤씨솔루션,KOSPI,139100
014440,영보화학,KOSPI,5290
111770,영원무역,KOSPI,86500
009970,영원무역홀딩스,KOSPI,201000
003520,영진약품,KOSPI,2010
000670,영풍,KOSPI,55800
012280,영화금속,KOSPI,974
012160,영흥,KOSPI,520
007310,오뚜기,KOSPI,388000
002630,오리엔트바이오,KOSPI,588
271560,오리온,KOSPI,106000
001800,오리온홀딩스,KOSPI,20750
005320,온타이드,KOSPI,470
011690,와이투솔루션,KOSPI,4015
316140,우리금융지주,KOSPI,28200
006980,우성,KOSPI,16510
017370,우신시스템,KOSPI,6220
105840,우진,KOSPI,18290
010400,우진아이엔에스,KOSPI,3800
049800,우진플라임,KOSPI,1941
016880,웅진,KOSPI,2385
095720,웅진씽크빅,KOSPI,1347
005820,원림,KOSPI,15110
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,322
033270,유나이티드제약,KOSPI,19780
014830,유니드,KOSPI,69300
446070,유니드비티플러스,KOSPI,3580
000910,유니온,KOSPI,4280
047400,유니온머티리얼,KOSPI,1336
011330,유니켐,KOSPI,1285
077500,유니퀘스트,KOSPI,6270
002920,유성기업,KOSPI,2270
000700,유수홀딩스,KOSPI,6020
003470,유안타증권,KOSPI,3810
003475,유안타증권우,KOSPI,3825
072130,유엔젤,KOSPI,4900
000220,유유제약,KOSPI,4480
000225,유유제약1우,KOSPI,5030
000227,유유제약2우B,KOSPI,11330
001200,유진투자증권,KOSPI,3605
000100,유한양행,KOSPI,116200
000105,유한양행우,KOSPI,103100
003460,유화증권,KOSPI,2915
003465,유화증권우,KOSPI,2825
008730,율촌화학,KOSPI,27800
008250,이건산업,KOSPI,4850
025820,이구산업,KOSPI,5310
214320,이노션,KOSPI,18880
088260,이리츠코크렙,KOSPI,4730
139480,이마트,KOSPI,85300
457190,이수스페셜티케미컬,KOSPI,55600
007660,이수페타시스,KOSPI,121200
005950,이수화학,KOSPI,8680
015020,이스타코,KOSPI,560
074610,이엔플러스,KOSPI,511
102460,이연제약,KOSPI,10890
084680,이월드,KOSPI,1395
350520,이지스레지던스리츠,KOSPI,3935
334890,이지스밸류플러스리츠,KOSPI,4180
000760,이화산업,KOSPI,15330
014990,인디에프,KOSPI,865
101140,인바이오젠,KOSPI,9680
006490,인스코비,KOSPI,840
023800,인지컨트롤스,KOSPI,6360
034590,인천도시가스,KOSPI,26450
129260,인터지스,KOSPI,2560
023810,인팩,KOSPI,8850
249420,일동제약,KOSPI,37300
000230,일동홀딩스,KOSPI,13300
013360,일성건설,KOSPI,2150
003120,일성아이에스,KOSPI,22350
003200,일신방직,KOSPI,13000
007110,일신석재,KOSPI,1652
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,3220
081000,일진다이아,KOSPI,12210
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,54800
271940,일진하이솔루스,KOSPI,14110
015860,일진홀딩스,KOSPI,7190
226320,잇츠한불,KOSPI,11450
317400,자이에스앤디,KOSPI,4595
033240,자화전자,KOSPI,22450
000950,전방,KOSPI,36600
079900,전진건설로봇,KOSPI,46750
348950,제이알글로벌리츠,KOSPI,2885
194370,제이에스코퍼레이션,KOSPI,13980
030000,제일기획,KOSPI,22800
271980,제일약품,KOSPI,15310
001560,제일연마,KOSPI,9810
002620,제일파마홀딩스,KOSPI,8130
006220,제주은행,KOSPI,11530
089590,제주항공,KOSPI,5360
004910,조광페인트,KOSPI,5070
004700,조광피혁,KOSPI,68600
001550,조비,KOSPI,11360
462520,조선내화,KOSPI,14400
120030,조선선재,KOSPI,98600
018470,조일알미늄,KOSPI,1236
002600,조흥,KOSPI,154300
185750,종근당,KOSPI,85100
063160,종근당바이오,KOSPI,20700
001630,종근당홀딩스,KOSPI,49400
109070,주성코퍼레이션,KOSPI,803
044380,주연테크,KOSPI,432
013890,지누스,KOSPI,13270
013870,지엠비코리아,KOSPI,4005
071320,지역난방공사,KOSPI,99600
088790,진도,KOSPI,2015
003780,진양산업,KOSPI,6750
010640,진양폴리,KOSPI,3605
100250,진양홀딩스,KOSPI,3295
051630,진양화학,KOSPI,2675
272450,진에어,KOSPI,6890
011000,진원생명과학,KOSPI,1964
002780,진흥기업,KOSPI,757
002787,진흥기업2우B,KOSPI,7970
002785,진흥기업우B,KOSPI,3740
025620,차AI헬스케어,KOSPI,10520
009310,참엔지니어링,KOSPI,1113
000650,천일고속,KOSPI,360000
033250,체시스,KOSPI,1008
035720,카카오,KOSPI,59000
323410,카카오뱅크,KOSPI,21900
377300,카카오페이,KOSPI,49050
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,492
029460,케이씨,KOSPI,25850
281820,케이씨텍,KOSPI,39150
381970,케이카,KOSPI,16370
145270,케이탑리츠,KOSPI,971
417310,코람코더원리츠,KOSPI,8640
357120,코람코라이프인프라리츠,KOSPI,4400
007815,코리아써우,KOSPI,11260
007810,코리아써키트,KOSPI,37400
00781K,코리아써키트2우B,KOSPI,9400
003690,코리안리,KOSPI,11550
192820,코스맥스,KOSPI,168100
044820,코스맥스비티아이,KOSPI,13730
005070,코스모신소재,KOSPI,47000
005420,코스모화학,KOSPI,15430
071950,코아스,KOSPI,3890
002020,코오롱,KOSPI,51600
