LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE,ABNORMAL_HISTORY_GUARD_FLAG,ABNORMAL_HISTORY_GUARD_LEVEL,ABNORMAL_HISTORY_GUARD_TYPE,ABNORMAL_HISTORY_GUARD_REASON,MARKET_WARNING_GUARD_FLAG,MARKET_CAUTION_GUARD_FLAG,LONG_HISTORY_COLLAPSE_FLAG,SPIKE_REVERSAL_GUARD_FLAG,LONG_HIGH_TO_CLOSE_RATIO_USED,ORIGINAL_CANDIDATE_TRIAGE_TYPE,ORIGINAL_BUY_NOW_PASS,ORIGINAL_BUY_NOW_GRADE,NO_BUY_BREAKER_RULE_ID,NO_BUY_BREAKER_VALIDATED,NO_BUY_BREAKER_N,NO_BUY_BREAKER_WIN_RATE_5D,NO_BUY_BREAKER_AVG_RET_5D,NO_BUY_BREAKER_ALPHA_5D,NO_BUY_BREAKER_DECISION,CARRY_FROM_CLOSE,CARRY_RET_PCT,CARRY_STALE_STAGE,CARRY_EXIT_SIGNAL,CARRY_STALE_REASON,GUARD_PASS_1,GUARD_PASS_2,GUARD_PASS_3,GUARD_PASS_4,GUARD_PASS_5,GUARD_PASS_6,GUARD_PASS_7,GUARD_PASS_8,GUARD_PENALTY_1,GUARD_PENALTY_2,GUARD_PENALTY_3,GUARD_PENALTY_4,GUARD_PENALTY_5,GUARD_PENALTY_6,GUARD_PENALTY_7,GUARD_PENALTY_8,GUARD_PENALTY_TOTAL,GUARD_RR_MULT,GUARD_BLOCK,GUARD_FORCE_EXIT_ALERT,GUARD_PRE_WARNING,GUARD_TRENDLINE_BROKEN,GUARD_ALL_PASS,GUARDED_ELITE_SCORE,GUARD_KELLY_MULT,GUARD_REASON,ELITE_LABEL,TOP_PICK_RAW,MOMENTUM_LANE,MOMENTUM_WATCH,MOMENTUM_LANE_TIER,MOMENTUM_LANE_SCORE,MOMENTUM_LANE_RANK,MOMENTUM_LANE_REASON,STOP_OVERRIDE_ACTIVE,STOP_OVERRIDE_PRICE,STOP_OVERRIDE_PCT,NEW_ENTRY_BLOCKED,STOP_OVERRIDE_REASON,ABNORMAL_SURGE_FLAG
1,009155,삼성전기우,KOSPI,기타,586000,432.41,17034.9,0.0,0.0,WAIT,WAIT,3,False,1,True,75.7,75.7,82.6,68.9,65.0,,68.9,72.2,17.6,78.0,2.43,0.0,RR2.4 + 진입적정,0,586000.0,498000.0,800000.0,904000.0,,1.01,0.79,400299,349.98,DATA_UNAVAILABLE,0,50.66,62.9,12.69,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,35.5,기타,43240774500.0,56.7,95.15,0,0,-8.86,-6.98,11.2,55.64,263.98,380.33,56.81,225.52,,0.032,0.032,1,12.0,0,0,1.39,0.53,0,0,0,1,1,522375.0,46.39,-0.8,False,O,▲,671498,▼,X,X,-1.4,250,0,1,1,1,976000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,2.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타,-5.189390243902439,-2.409024390243902,8.0,0.1546196977084349,0.04914950009130525,0.039473684210526314,OK,65.0,OK,48.770123569008376,48.770123569008376,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,75.7,75.7,75.7,38.46,-17.13,FRESH,0.443,,False,0.526,False,MATURE,8795.0,2.432,0.872,0.872,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,36.5,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,15.0,AVOID,0,전일 -8.9% · VWAP 46↑ · POC 350↑,0,1,0,0,,0.0,T=69<70 · S=83≥50,85.0,CAUTION,B_RED_SHADOW,B_red shadow 감점 -15: STRUCT 70~85 + VWAP_GAP>8 위험 조합 · 공식 매수 차단 아님,1,False,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,VWAP/POC 과열,30.0,IGNORE,IGNORE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,2,True,68.9,1.0,,,0,0,0,,68.9,0,,False,0.0,0.0,False,,False
2,011070,LG이노텍,KOSPI,IT/전기전자,1090000,5361.53,257971.5,0.0,0.0,WAIT,WAIT,3,False,1,True,76.1,76.1,81.3,55.7,87.3,,65.6,74.8,31.6,60.5,4.26,0.0,RR4.3 + 진입적정,0,1090000.0,926000.0,1788000.0,2209000.0,,0.7,0.76,796204,313.46,DATA_UNAVAILABLE,0,52.74,60.8,8.47,AI 강점,STRUCT 보조,,추세 관망,CRITICAL,35.5,전자부품 제조업,536152843500.0,62.0,98.16,0,0,-4.13,-12.94,2.06,58.43,329.13,279.13,59.6,290.67,,0.152,0.152,1,12.0,0,0,0.95,0.39,25070,2180,27250,1,-1,1762700.0,36.9,-1.1935,False,O,▲,1305973,▼,X,X,-4.13,250,0,1,1,1,2744000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,4.0,4.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,-9.474,6.478769230769231,5.0,0.1800786369593709,0.041087990008477814,0.592,OK,87.3,OK,44.81094942870358,44.81094942870358,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,76.1,76.1,76.1,38.46,-17.13,FRESH,0.384,,False,0.529,False,MATURE,8795.0,4.256,0.885,0.885,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,64.0,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,0.0,AVOID,0,VWAP 37↑ · POC 313↑,0,1,1,0,,0.0,T=56<70 · S=81≥50,85.0,BLOCK,B_RED_SHADOW,초급등 후 단기 급락 — 눌림 착시/테마 붕괴 위험,1,False,0,EXCLUDED_ABNORMAL_HISTORY,ABNORMAL_HISTORY_GUARD,초급등 후 단기 급락 — 눌림 착시/테마 붕괴 위험,30.0,IGNORE,EXCLUDED_ABNORMAL_HISTORY,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,1,BLOCK,SPIKE_REVERSAL,초급등 후 단기 급락 — 눌림 착시/테마 붕괴 위험,0,0,0,1,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,1.0,False,True,False,3,False,45.6,0.695,G5추세붕괴3축,,0,0,0,,45.6,0,,False,0.0,0.0,False,,False
3,323410,카카오뱅크,KOSPI,인터넷/플랫폼·게임,24750,548.71,118087.3,0.0,0.0,WAIT,WAIT,3,False,1,True,63.5,63.5,54.9,90.5,53.6,,64.1,66.3,36.9,53.9,1.73,0.0,RR1.7 + 진입적정,0,24750.0,22550.0,28550.0,29500.0,,3.14,1.65,23659,-8.37,DATA_UNAVAILABLE,2,-3.7,67.6,9.49,TIMING 강점,STRUCT 보조,,추세 관망,CRITICAL,35.5,은행 및 저축기관,54870952150.0,66.9,14.52,0,0,1.43,12.5,10.49,6.91,0.0,14.06,8.08,-38.46,,0.435,0.18,0,8.7,1,0,1.32,0.94,14033,-693,13340,1,1,20850.0,4.61,0.2921,False,O,▲,23076,▲,O,X,-2.05,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.89,4.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,SWING_120D,45,,0,0.0,은행 및 저축기관,-2.1166666666666667,-4.82,9.0,0.043434343434343436,0.01135835590002239,0.2,OK,53.6,OK,90.0,90.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,63.5,63.5,63.5,38.46,-17.13,FRESH,0.373,,False,0.428,True,MATURE,8795.0,1.727,0.849,0.849,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,15.4,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,S=55≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,1,True,64.1,1.0,,,0,0,0,,64.1,0,,False,0.0,0.0,False,,False
4,005090,SGC에너지,KOSPI,기타,51500,110.38,7420.8,0.0,0.0,WAIT,WAIT,3,False,1,True,62.6,62.6,57.8,81.1,52.7,,62.3,63.9,28.4,64.5,0.84,0.0,진입적정,0,51500.0,43750.0,58000.0,70700.0,,0.61,1.78,56711,6.48,DATA_UNAVAILABLE,2,-8.83,54.2,1.9,TIMING 강점,STRUCT 보조,저점 이탈,추세 관망,CRITICAL,35.5,전기업,11037670600.0,73.0,20.02,1,0,1.98,2.79,0.19,-11.21,-15.3,115.93,-10.04,-53.76,,0.439,0.21,1,12.0,0,0,1.5,0.6,0,0,0,1,-1,59515.0,-9.19,0.1349,False,X,▲,48988,▲,O,X,4.36,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,전기업,-5.189390243902439,-2.409024390243902,8.0,0.09757281553398059,-0.031068829863433584,0.42748091603053434,OK,52.7,OK,64.0,64.0,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,62.6,62.6,62.6,38.46,-17.13,FRESH,0.373,,False,0.421,True,MATURE,8795.0,0.839,0.849,0.839,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,12.6,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.84,0,0,0,0,,0.0,S=58≥50,100.0,GREEN,,,0,False,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,5.0,IGNORE,IGNORE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,1,True,62.3,1.0,,,0,0,0,,62.3,0,,False,0.0,0.0,False,,False
5,033780,KT&G,KOSPI,기타,185100,919.93,192153.2,0.0,,WAIT,WAIT,3,False,1,True,60.7,60.7,51.3,95.7,42.8,,60.0,63.3,52.9,33.9,1.66,0.0,RR1.7 + 진입적정,0,185100.0,170700.0,209000.0,214500.0,,0.22,1.31,172302,29.75,DATA_UNAVAILABLE,5,-0.69,58.4,1.9,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,35.5,담배 제조업,91993453100.0,61.7,8.33,1,1,0.43,0.27,1.65,2.66,18.96,31.18,3.83,-19.5,,0.028,0.028,1,7.3,0,0,1.1,0.71,0,0,0,1,1,168620.0,7.43,0.044,False,O,▲,181321,▲,O,X,-1.25,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.78,4.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,FIBO_1.618,25,,0,0.0,담배 제조업,-5.189390243902439,-2.409024390243902,8.0,0.03631241799799336,0.05126880657691641,0.1568627450980392,OK,42.8,OK,63.704718692302706,63.704718692302706,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,60.7,60.7,60.7,38.46,-17.13,FRESH,0.373,elite_low_wr_0.37,True,0.406,True,MATURE,8795.0,1.66,0.849,0.849,0.0,0.0,,v22_calibrated,,,,,,,,True,12.9,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,S=51≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,0,True,60.0,1.0,,,0,0,0,,60.0,0,,False,0.0,0.0,False,,False
6,092200,디아이씨,KOSPI,자동차·모빌리티,9270,232.31,3605.0,0.0,0.0,WAIT,WAIT,3,False,1,True,66.1,66.1,72.5,56.3,60.5,,59.7,63.1,16.2,79.8,1.24,0.0,RR1.2 + 진입적정,0,9270.0,7870.0,11000.0,11580.0,,1.05,0.99,8804,-25.99,DATA_UNAVAILABLE,0,28.01,66.8,7.9,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,35.5,자동차 신품 부품 제조업,23231322750.0,80.4,58.98,0,0,-12.05,-3.44,3.92,18.69,-0.11,-20.5,19.86,-38.57,,0.703,0.113,0,12.0,1,0,1.65,0.65,0,0,0,1,1,7421.0,5.28,-0.1628,False,O,▼,10310,▲,X,X,-1.04,250,0,-1,-1,1,12530.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,VP_RESISTANCE,65,0.0,자동차 신품 부품 제조업,-0.8035294117647059,6.7564705882352944,2.0,0.12428725535521652,0.03795607614003415,0.233502538071066,OK,60.5,OK,52.46349890976505,52.46349890976505,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,66.1,66.1,66.1,38.46,-17.13,FRESH,0.373,,False,0.449,True,MATURE,8795.0,1.236,0.849,0.849,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,18.7,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,80.0,BUY,1,전일 -12.1%,0,0,0,0,,0.0,T=56<70 · S=72≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,58.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,2,True,59.7,1.0,,,0,0,0,,59.7,0,,False,0.0,0.0,False,,False
7,200470,에이팩트,KOSDAQ,반도체,9140,95.63,3871.9,0.0,,WAIT,WAIT,3,False,1,True,60.1,60.1,57.2,74.8,49.6,,59.2,60.5,25.2,68.5,1.35,0.0,RR1.4 + 진입적정,0,9140.0,7760.0,11000.0,11300.0,,1.3,0.95,8499,15.19,DATA_UNAVAILABLE,1,0.0,59.1,6.04,TIMING 강점,STRUCT 보조,,기술적 돌파 조건 충족,CRITICAL,35.5,반도체 제조업,9563372830.0,67.9,34.43,1,0,-7.49,11.46,-3.99,-9.33,18.24,51.32,11.85,35.37,,0.08,0.08,1,12.0,1,0,1.7,0.52,0,0,0,1,1,7716.0,7.54,0.3623,False,O,▲,8678,▲,O,X,-1.21,250,0,1,1,1,12910.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,반도체 제조업,-4.4794117647058815,0.7576470588235288,6.0,0.11777117849327914,0.01503186844827421,0.08695652173913043,OK,49.6,OK,45.92039789883297,45.92039789883297,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,60.1,60.1,60.1,38.46,-17.13,FRESH,0.373,elite_low_wr_0.37,True,0.401,True,MATURE,8795.0,1.348,0.849,0.849,0.0,0.0,,v22_calibrated,,,,,,,,True,20.4,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,80.0,BUY,1,전일 -7.5%,0,0,0,0,,0.0,S=57≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,0,True,59.2,1.0,,,0,0,0,,59.2,0,,False,0.0,0.0,False,,False
8,290650,엘앤씨바이오,KOSDAQ,바이오·의약품,74600,211.8,20119.4,0.0,0.0,WAIT,WAIT,3,False,1,True,72.8,72.8,87.8,57.5,50.7,,58.9,65.3,37.1,53.6,1.91,0.0,RR1.9 + 진입적정,0,74600.0,67900.0,87400.0,99600.0,,0.19,0.71,71375,9.78,DATA_UNAVAILABLE,0,20.45,60.4,4.1,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,35.5,의약품 제조업,21179682200.0,55.8,46.77,0,0,-3.74,-5.33,2.9,20.13,-5.69,12.01,41.31,11.44,,0.382,0.155,1,12.0,1,0,1.18,0.56,0,0,0,1,1,62970.0,4.52,-0.4562,False,X,▲,84377,▼,X,X,-0.77,250,0,1,1,1,125000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.98,5.0,1.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,의약품 제조업,-2.9672727272727273,6.027272727272727,3.0,0.09555725775564917,0.024529578547845318,0.2222222222222222,OK,50.7,OK,40.0246552366354,40.0246552366354,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260610,20260610,,72.8,72.8,72.8,38.46,-17.13,FRESH,0.373,,False,0.502,False,MATURE,8795.0,1.91,0.849,0.849,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,17.2,,ELITE_SCORE,MATURE,8795,2.4.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=58<70 · S=88≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,58.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_REGIME,1,0,0,1,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,REJECT_NO_VALIDATED_RULE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,2,True,58.9,1.0,,,0,0,0,,58.9,0,,False,0.0,0.0,False,,False
