시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,대우건설,047040,건물 건설업,37150,30815.19,152652.2,3081518711950.0,88.6,79.2,42.75,99.23,0,0,0,11.9,13.09,58.09,138.91,615.8,890.67,128.92,585.52,836.16,0.033,0.033,1,103.75,12.0,50.0,1,0,1.91,0.87,27350.0,23200.0,40350.0,50100.0,62400.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.17,4.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,24925.0,18360,102.34,-0.1615,1.61,0.73,False,O,▲,35364,▲,O,X,177911,11034,188945,1.96,250,0,1,1,1,0.0,건물 건설업,건설·부동산,5.953333333333334,34.00888888888889,4.0,81.3,OK,39.0,39.0,4,1,91.9,42.0,81.3,69.8,69.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,POSCO홀딩스,005490,1차 철강 제조업,466500,9165.71,369661.7,916571495500.0,86.1,89.1,22.59,35.62,0,0,0,11.74,10.68,29.05,40.3,23.41,50.24,30.31,-6.87,-4.27,0.034,0.034,1,36.43,7.2,8.46,1,0,1.4,0.89,399500.0,366000.0,482000.0,527000.0,584000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,8.39,4.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,403900.0,374451,24.58,0.0162,4.07,1.07,False,O,▲,428719,▲,O,X,204327,54114,258441,5.87,250,0,1,1,1,0.0,1차 철강 제조업,철강·금속,17.976129032258065,31.49741935483871,2.0,36.3,OK,29.017466633269052,29.017466633269052,6,1,85.8,24.9,36.3,51.5,51.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK증권,001510,금융 지원 서비스업,5510,9058.43,12744.4,905843480145.0,100.0,100.0,40.59,47.27,0,0,0,13.73,47.72,47.72,49.61,300.15,293.29,39.62,269.87,238.78,0.062,0.062,1,29.63,6.4,1.28,0,0,8.2,0.73,4115.0,3670.0,6190.0,7510.0,9180.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,10.81,5.0,4.7,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,4839.5,3838,43.54,0.7857,9.14,2.25,False,O,▲,4104,▲,O,X,0,0,0,3.61,250,0,1,1,1,0.0,금융 지원 서비스업,서비스 기타,7.153870967741935,13.568709677419355,11.0,52.2,OK,28.0,28.0,6,1,68.0,21.6,52.2,46.3,46.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",261500,8000.41,392250.0,800040667000.0,96.1,85.1,41.16,70.24,0,0,0,2.35,41.58,40.89,82.1,128.58,200.57,72.11,98.3,146.06,0.024,0.024,1,179.3,11.5,23.71,1,0,1.29,0.85,194500.0,166700.0,281500.0,330000.0,391500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.29,4.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,218890.0,164934,58.55,0.6129,2.59,0.37,False,O,▲,228678,▲,O,X,0,0,0,7.83,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,10.44375,27.81125,5.0,56.8,OK,85.5,85.5,6,1,83.9,84.0,56.8,78.5,78.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,SK스퀘어,402340,기타 금융업,811000,4922.76,1070182.5,492275664000.0,90.0,76.7,28.79,68.47,0,0,0,2.79,12.95,26.72,73.85,60.91,211.92,63.86,30.63,157.41,0.009,0.009,1,43.06,9.9,43.7,1,0,0.78,0.92,661000.0,578000.0,842000.0,946000.0,1079000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.56,4.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,699800.0,578115,40.28,-0.0245,1.13,0.75,False,O,▲,783321,▲,O,X,0,0,0,2.66,250,0,1,1,1,0.0,기타 금융업,금융,8.51875,22.95075,8.0,34.3,OK,56.27313487070428,56.27313487070428,2,0,51.3,58.2,34.3,50.7,50.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기,009150,전자부품 제조업,839000,5556.11,626680.1,555610566500.0,90.5,87.8,35.6,91.08,0,0,0,5.67,8.68,43.66,105.89,199.64,242.45,95.9,169.36,187.94,0.0,0.0,1,219.6,10.4,48.05,1,0,0.93,0.99,650000.0,565000.0,845000.0,901000.0,1001000.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,13.08,4.0,2.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,684900.0,459162,82.72,-0.2495,0.95,0.52,False,O,▲,836859,▲,O,X,27687,15102,42789,2.14,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,2.8081111111111112,29.43988888888889,7.0,69.3,OK,44.0864398965621,44.0864398965621,2,0,81.5,45.0,69.3,64.5,64.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,두산에너빌리티,034020,일반 목적용 기계 제조업,127800,4086.84,818637.1,408684216600.0,85.4,77.4,18.7,43.5,0,0,0,-0.85,10.46,28.18,39.22,38.91,44.08,29.23,8.63,-10.43,0.0,0.0,1,33.63,7.3,9.84,1,0,1.08,0.93,113000.0,102900.0,130300.0,144300.0,162100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,8.94,4.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,111525.0,100637,26.99,0.1794,0.79,1.51,False,O,▲,126178,▲,O,X,0,0,0,-0.39,250,0,1,1,1,0.0,일반 목적용 기계 제조업,조선·기계·설비,10.904931506849314,32.65931506849315,3.0,33.2,OK,51.37989734129097,51.37989734129097,4,1,83.8,61.1,33.2,64.6,64.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",3976000,3189.87,370744.0,318986910000.0,88.3,87.3,31.23,53.04,0,0,0,0.89,32.45,30.7,61.89,57.9,86.23,51.9,27.62,31.72,0.011,0.011,1,71.31,9.2,17.97,1,0,1.09,0.88,3181000.0,2798000.0,4170000.0,4733000.0,5449000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.04,4.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,3419400.0,2730710,45.6,0.576,1.52,1.19,False,O,▲,3500936,▲,O,X,0,0,0,4.54,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,10.44375,27.81125,5.0,43.3,OK,90.0,90.0,4,1,81.8,99.6,43.3,81.2,81.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,HD현대중공업,329180,선박 및 보트 건조업,667000,2794.05,700091.4,279405034500.0,85.7,85.2,26.35,62.74,0,0,0,-0.89,15.8,39.25,43.44,13.82,11.17,33.45,-16.46,-43.34,0.015,0.015,1,14.36,8.9,10.75,1,0,1.19,0.89,554000.0,492500.0,697000.0,771000.0,864000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,11.1,4.0,2.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,575750.0,546241,22.11,0.1973,0.73,1.74,False,O,▲,658514,▲,O,X,19343,9338,28681,-1.34,250,0,1,1,1,0.0,선박 및 보트 건조업,조선·기계·설비,10.904931506849314,32.65931506849315,3.0,12.1,OK,49.28889624895254,49.28889624895254,6,1,83.2,58.2,12.1,59.0,59.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,아주IB투자,027360,기타 금융업,18700,2352.89,22654.2,235288628675.0,83.2,89.3,59.69,118.19,0,0,0,4.12,54.29,65.05,130.3,438.9,790.48,120.31,408.62,735.97,0.0,0.0,1,473.12,12.0,30.81,1,0,3.15,0.95,12300.0,10450.0,19280.0,23600.0,29050.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,5.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,12143.0,8488,120.3,0.6642,0.8,2.47,False,O,▲,16843,▲,O,X,0,0,0,1.95,250,0,1,1,1,0.0,기타 금융업,금융,8.51875,22.95075,8.0,65.6,OK,67.7885272515063,67.7885272515063,6,1,94.2,71.3,65.6,79.3,79.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
