종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
161890,한국콜마,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,65000,128.91,,65000,60400,70500,76000,59.7,49.8,72.4,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-1.37,-36.65,-11.81,-44.24,-79.75,0,0.5,0.48,1.0,1.0,0.38,0.03,0.73,54.6,69.2,1.98,63779,1.91,,424.1898,0.1888,1.63,0.83,65900,-1,9.15,1,0,0,1,False,4.84,1.4,-15.25,X,▼,5,★,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig, VWAP상회",1.8,38,247.0,62282,▲,O,X,5.755405405405405,1.295405405405405,10.0,1.1956521739130435,0.0,-1,🔇 변동성 축소 (BW 9.2%). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,60.0,,59.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,124,20260105,20260105,28.99,13.27,-15.25,-44.24
389650,넥스트바이오메디컬,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,91700,214.12,,89600,80600,107600,125500,59.6,63.6,69.6,0.0,,🔼 BRK (돌파),① 강한 상승 추세,-3.17,102.65,-5.9,18.86,80.56,0,0.6,0.98,0.36,0.77,0.51,0.12,0.65,54.1,55.0,5.37,86863,5.57,장악형,-416.9235,0.1405,1.7,0.73,76730,1,18.98,0,0,0,1,False,9.82,14.2,32.13,O,▲,13,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, OBV매집, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(장악형)",2.5,22,197.1,85879,▲,O,O,9.101774193548387,13.977822580645162,6.0,1.4324324324324325,2.34375,1,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,52.1,,57.4,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,125,20260105,20260105,28.99,13.27,32.13,18.86
066970,엘앤에프,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,96300,656.52,,96300,89500,109700,123100,59.5,56.4,77.4,0.0,,🔁 MR (반전),③ 박스 / 중립,-24.11,85.19,-34.55,4.02,42.09,0,0.83,0.79,1.0,1.0,0.15,0.54,0.54,14.1,20.1,-15.79,97032,-0.76,장악형,-2505.2603,0.0114,1.26,0.6,114310,-1,44.64,0,0,0,0,True,-8.46,-18.8,33.01,X,▲,3,,"주봉추세우상향, 주봉역배열주의, HMA돌파, MACD상승, 거래량↑, 장기추세(120↑), 패턴(장악형)",2.0,25,240.8,94993,▼,O,X,-0.3075,-13.46625,16.0,1.9705882352941178,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. 📉 과매도 기술적 반등 기대.,69.8,,62.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,126,20260105,20260105,28.99,13.27,33.01,4.02
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,16150,90.94,,16150,15010,19260,22400,59.5,58.5,76.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,13.41,132.37,10.68,100.64,110.28,0,1.0,1.0,1.0,1.0,0.31,0.0,0.63,40.0,44.0,-7.15,17471,-7.57,,-406.1352,-0.3323,0.42,0.56,14482,1,26.44,0,0,0,0,True,-5.61,-6.76,113.91,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,154,248.7,17584,▼,X,X,9.101774193548387,13.977822580645162,6.0,2.7280701754385963,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,73.8,,63.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,127,20260105,20260105,28.99,13.27,113.91,100.64
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,29400,58.0,,29400,27300,32950,36500,59.3,56.2,68.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-3.29,-48.06,-6.02,-56.73,-70.15,0,0.71,0.69,1.0,1.0,0.35,0.0,0.72,48.2,42.6,0.09,29151,0.85,,681.7208,0.3365,0.52,-0.05,31645,-1,24.68,0,0,0,1,False,7.69,6.33,-43.46,X,▼,3,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",2.0,85,249.9,28323,▲,O,X,13.261969696969697,20.135151515151517,2.0,1.6904761904761905,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,94.5,,69.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,128,20260105,20260105,28.99,13.27,-43.46,-56.73
094360,칩스앤미디어,KOSDAQ,반도체 제조업,반도체 제조업,반도체,19080,208.47,,18550,17170,21350,24100,59.3,58.8,66.7,0.0,,🔼 BRK (돌파),③ 박스 / 중립,19.92,4.26,17.19,1.95,-17.83,0,0.5,0.68,0.98,0.72,0.41,0.11,0.65,51.9,62.9,5.94,18755,1.73,,62.387,0.1077,1.31,-1.92,17171,1,19.98,0,0,0,1,False,6.0,9.03,15.22,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,134,248.6,18043,▲,O,X,15.793750000000001,12.907916666666665,5.0,1.1884816753926701,2.857142857142857,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,77.4,,64.7,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,129,20260105,20260105,28.99,13.27,15.22,1.95
207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,1713000,875.08,,1713000,1646000,1847000,1981000,59.0,55.6,67.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,3.57,14.9,-6.87,-13.18,-28.2,0,0.84,0.44,0.35,1.0,0.2,0.75,0.83,57.6,52.4,0.64,1695562,1.03,장악형,-1432.5273,-0.0339,1.15,0.82,1646100,1,9.74,1,0,0,1,True,1.3,-2.11,15.81,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 장기추세(120↑), VWAP상회, 패턴(장악형)",1.8,1,171.3,1701600,▼,O,X,5.297777777777778,8.661666666666665,7.0,2.0,0.0,1,🔇 변동성 축소 (BW 9.7%). 🧱 구조적 지지선(Swing Low) 근접. ✅ 20일선 눌림목 구간.,75.2,,63.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,130,20260105,20260105,28.99,13.27,15.81,-13.18
012210,삼미금속,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,9190,323.04,,9190,8270,12890,16580,58.9,48.8,80.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,-10.34,123.6,-13.07,57.23,101.51,0,1.0,1.0,0.37,1.0,0.34,0.22,0.0,37.7,0.2,-24.83,10827,-15.12,,-565.4461,-2.4224,4.34,-1.7,15099,-1,56.51,0,0,0,0,False,-33.88,-26.13,70.5,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑)",2.5,217,199.4,12554,▼,X,X,9.101774193548387,13.977822580645162,6.0,4.021739130434782,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,92.2,,68.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,131,20260105,20260105,28.99,13.27,70.5,57.23
071055,한국금융지주우,KOSPI,기타,기타,기타,131700,53.49,,130300,121100,148600,166800,58.9,59.5,65.5,0.0,,🔼 BRK (돌파),③ 박스 / 중립,0.38,39.07,-10.06,-1.13,-4.03,0,0.67,0.73,1.0,0.89,0.39,0.0,0.82,58.8,55.5,4.11,127619,3.2,,370.6034,0.1837,1.65,2.34,118760,1,8.85,1,0,0,1,False,6.55,6.73,27.86,O,▲,13,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,19,247.6,125672,▲,O,O,9.101774193548387,13.977822580645162,6.0,1.5943396226415094,1.0744435917114352,1,🔇 변동성 축소 (BW 8.8%). 💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,31.1,,50.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,132,20260105,20260105,28.99,13.27,27.86,-1.13
006280,녹십자,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,161000,97.86,,158700,147500,180900,203500,58.7,51.5,69.5,0.0,,🔺 Watch (상승 준비),③ 박스 / 중립,16.67,21.05,6.23,-4.47,-22.05,0,0.62,0.7,1.0,0.86,0.21,0.0,0.75,60.0,75.5,4.52,156330,2.99,,-660.5861,-0.0684,0.69,0.92,144830,1,32.14,0,0,0,1,False,2.68,-2.6,24.52,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,15,238.1,158987,▼,O,X,5.297777777777778,8.661666666666665,7.0,1.474074074074074,1.4492753623188406,1,💰 외국인/기관 수급 집중. ,76.8,,64.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,133,20260105,20260105,28.99,13.27,24.52,-4.47
044490,태웅,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,27500,79.58,,27500,25550,31550,35550,58.6,53.9,68.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,9.78,-15.9,7.05,-26.93,-37.99,0,0.87,0.84,1.0,1.0,0.11,0.0,0.79,55.1,63.4,2.15,25907,6.15,,-99.6893,-0.1152,0.99,0.28,23240,1,25.27,0,0,0,1,False,3.38,0.0,-13.66,X,▼,2,,"주봉역배열주의, HMA돌파, RSI적정, 20선근접, 자금유입, VWAP상회",2.0,90,247.5,25811,▼,O,X,9.101774193548387,13.977822580645162,6.0,2.076923076923077,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ,73.7,,63.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,134,20260105,20260105,28.99,13.27,-13.66,-26.93
192820,코스맥스,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,173000,242.36,,171500,159400,188800,206500,58.5,51.5,69.2,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,5.81,-33.08,-4.63,-46.21,-76.18,0,0.49,0.52,1.0,0.91,0.34,0.14,0.54,60.8,76.5,3.91,171090,1.12,,1556.4228,0.0843,2.19,0.04,157860,1,10.25,0,0,0,1,False,3.47,1.47,-17.22,X,▼,5,★,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig, VWAP상회",1.8,14,240.1,168789,▲,O,X,5.755405405405405,1.295405405405405,10.0,1.161764705882353,0.8746355685131195,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,89.5,,67.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,135,20260105,20260105,28.99,13.27,-17.22,-46.21
138040,메리츠금융지주,KOSPI,기타 금융업,기타 금융업,금융,108200,445.39,,108200,103600,113700,119200,58.5,42.2,65.2,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-2.35,-6.24,-12.79,-33.83,-49.34,14,0.5,0.29,0.43,1.0,0.22,0.34,0.61,49.2,38.5,-1.54,110710,-2.27,,243.5422,0.0467,1.98,-0.07,114730,-1,4.89,1,1,1,0,True,-1.01,-1.01,-4.84,X,▼,1,,"주봉역배열주의, RSI적정, MACD상승, 거래량↑, MACD>Sig",1.8,23,248.9,110601,▲,X,X,0.8462500000000002,-5.3896875,13.0,1.1956521739130435,0.0,-1,🌪️ 14일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,55.3,,57.5,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,136,20260105,20260105,28.99,13.27,-4.84,-33.83
025980,아난티,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,7950,106.6,,7920,7360,8590,9250,58.4,52.5,68.5,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,2.32,-17.19,-0.41,-28.96,-39.28,0,0.45,0.46,1.0,0.96,0.3,0.01,0.77,56.0,51.3,3.41,7865,1.08,,64.0744,0.1989,1.44,1.24,7190,1,10.67,0,0,0,1,False,3.79,5.44,-15.69,X,▼,4,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회",1.8,315,249.5,7815,▲,O,X,9.101774193548387,13.977822580645162,6.0,1.0847457627118644,0.3787878787878788,1,🚀 단기 모멘텀 가속. ,77.0,,64.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,137,20260105,20260105,28.99,13.27,-15.69,-28.96
128820,대성산업,KOSPI,연료 소매업,연료 소매업,유통·소비재,7080,63.22,,7080,6580,9830,12570,58.3,55.4,75.8,0.0,,↩️ PULL (눌림),② 상승 후 조정,13.64,53.41,3.2,28.17,10.31,0,1.0,1.0,1.0,1.0,0.29,0.0,0.47,46.9,68.1,-10.24,7651,-7.46,,-360.2631,-1.3507,0.11,-2.07,11623,-1,100.09,0,0,0,0,True,-14.18,-32.12,57.16,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,353,249.9,8407,▼,X,X,7.228333333333334,5.770555555555556,8.0,5.5,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,93.2,,68.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,138,20260105,20260105,28.99,13.27,57.16,28.17
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,81500,106.95,,81500,75700,91900,102300,58.2,53.4,76.6,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-5.23,12.41,-7.96,7.47,-9.68,0,0.75,0.72,1.0,1.0,0.22,0.01,0.61,37.3,49.2,-6.78,82849,-1.63,,-1118.5881,0.0014,0.54,-1.18,93450,-1,23.78,0,0,0,0,True,-2.63,-7.18,20.74,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑)",2.0,30,244.5,81836,▼,X,X,13.261969696969697,20.135151515151517,2.0,1.793103448275862,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,88.0,,67.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,139,20260105,20260105,28.99,13.27,20.74,7.47
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,35750,82.9,,35750,33200,43400,51000,58.2,57.2,74.6,0.0,,↩️ PULL (눌림),② 상승 후 조정,-2.32,68.63,-5.05,34.15,46.54,0,1.0,1.0,1.0,1.0,0.23,0.0,0.57,41.9,66.2,-7.81,37594,-4.91,,-934.19,-0.3407,0.4,-1.41,29360,1,22.27,0,0,0,0,True,-8.1,-4.67,47.42,O,▲,7,★,"주봉20선↑, 주봉추세우상향, OBV매집, 정배열(단), 장기추세(120↑), 자금유입",2.0,69,246.7,37782,▼,X,O,13.261969696969697,20.135151515151517,2.0,3.0,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,93.7,,68.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,140,20260105,20260105,28.99,13.27,47.42,34.15
483650,달바글로벌,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,149700,119.64,,149700,139200,163000,176200,58.2,49.4,69.9,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,15.42,-29.88,4.98,-35.95,-72.98,0,0.53,0.5,1.0,1.0,0.21,0.02,0.74,50.2,58.1,1.48,146668,2.07,,-344.074,0.0042,0.55,0.42,138740,1,24.73,0,0,0,1,False,3.17,-3.67,-6.96,X,▼,2,,"주봉역배열주의, RSI적정, MACD상승, 20선근접, 정배열(단), VWAP상회",2.0,16,239.5,148524,▼,O,X,5.755405405405405,1.295405405405405,10.0,1.2666666666666666,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,25.5,,48.4,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,141,20260105,20260105,28.99,13.27,-6.96,-35.95
322000,HD현대에너지솔루션,KOSPI,반도체 제조업,반도체 제조업,2차전지,57900,67.59,,57900,53800,66100,74200,58.2,51.3,68.7,0.0,,↩️ PULL (눌림),③ 박스 / 중립,6.83,34.34,-3.61,-3.26,-8.76,0,0.84,0.8,1.0,1.0,0.2,0.0,0.77,56.9,71.8,1.29,56586,2.32,,-315.0163,-0.2557,0.94,-0.79,51950,1,18.85,0,0,0,1,False,-2.03,-0.17,25.73,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,43,249.0,57774,▼,O,X,-0.3075,-13.46625,16.0,2.0,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,94.5,,69.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,142,20260105,20260105,28.99,13.27,25.73,-3.26
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,9940,88.82,,9940,9630,11380,12810,58.2,54.1,67.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,8.87,111.71,-1.57,34.77,68.61,0,1.0,0.82,0.19,1.0,0.38,0.0,0.71,54.6,74.4,0.06,10839,-8.3,,-17.8904,-0.5039,0.45,-2.68,9636,1,30.91,0,0,0,1,False,-16.12,8.87,63.76,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,251,249.5,10786,▼,X,X,14.021666666666668,17.857222222222223,4.0,4.645161290322581,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,94.6,,69.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,143,20260105,20260105,28.99,13.27,63.76,34.77
049180,셀루메드,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,845,156.11,,845,760,1158,1471,57.8,50.5,79.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,7.23,-9.63,4.5,10.63,-31.72,0,1.0,1.0,0.35,1.0,0.29,0.06,0.14,51.5,64.3,-9.49,1378,-38.69,,0.7565,-3.451,4.23,-0.28,1603,-1,148.85,0,0,0,0,False,-42.08,20.37,23.9,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,2352,198.7,1383,▼,X,X,9.101774193548387,13.977822580645162,6.0,3.6823529411764704,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,91.6,,67.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,144,20260105,20260105,28.99,13.27,23.9,10.63
064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,7400,138.18,,7300,6780,8280,9250,57.7,51.9,67.6,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,8.5,-18.41,5.77,-37.37,-40.5,0,0.6,0.68,1.0,0.87,0.14,0.04,0.7,53.4,84.4,4.42,7284,1.59,,62.3396,-0.1011,0.33,1.08,5877,1,18.74,0,0,0,1,False,1.51,9.79,-24.1,X,▼,2,,"주봉역배열주의, RSI적정, 20선근접, 자금유입, MACD>Sig, VWAP상회",2.0,342,249.7,7418,▲,X,X,11.99,20.745970149253733,3.0,1.4193548387096775,1.36986301369863,1,💰 외국인/기관 수급 집중. ,44.0,,53.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,145,20260105,20260105,28.99,13.27,-24.1,-37.37
267260,HD현대일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,868000,1400.95,,842000,759000,1006000,1170000,57.5,71.2,65.5,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,5.85,92.46,-4.59,16.65,49.36,0,0.53,0.9,0.4,0.7,0.51,1.0,0.77,53.8,49.2,6.2,800569,8.42,,1294.6045,0.2645,1.5,1.86,739800,1,14.92,0,0,0,1,False,11.28,5.6,45.64,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.5,2,168.4,783390,▲,O,X,4.84,-3.1199999999999997,11.0,1.2660550458715596,3.0878859857482186,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,46.2,,54.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,146,20260105,20260105,28.99,13.27,45.64,16.65
071970,HD현대마린엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,86500,274.99,,86500,80600,96300,106100,57.3,56.5,73.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,4.59,88.45,-5.85,-31.14,45.35,0,0.7,0.64,1.0,1.0,0.16,0.17,0.79,50.1,37.7,-0.63,90424,-4.34,,5.5686,-0.422,1.02,-0.86,80670,1,21.47,0,0,0,0,False,-7.29,7.05,-2.15,X,▲,2,,"주봉추세우상향, 주봉역배열주의, RSI적정, 20선근접, 장기추세(120↑), MACD>Sig",2.0,28,242.2,91742,▼,X,X,13.261969696969697,20.135151515151517,2.0,1.6610169491525424,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,94.5,,68.5,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,147,20260105,20260105,28.99,13.27,-2.15,-31.14
