시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,32550,7101.26,17292.1,710125773725.0,79.5,94.0,41.86,54.8,0,3,0,15.22,45.96,47.95,52.46,128.42,305.35,42.81,99.18,252.72,0.0,0.0,1,88.55,12.0,14.29,1,0,1.97,0.97,24100.0,20450.0,33050.0,38800.0,46100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.15,5.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,21835.0,21842,49.02,0.8248,4.93,2.01,False,O,▲,25250,▲,O,X,0,0,0,-0.88,250,0,1,1,1,0.0,기타 금융업,금융,0.3459523809523811,-11.312380952380952,9.0,40.4,OK,58.0,58.0,6,1,94.2,60.4,40.4,75.0,75.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,115440,115440,통신 및 방송 장비 제조업,13790,2348.06,1488.5,234806496465.0,98.5,99.1,65.22,106.47,0,0,0,7.23,68.38,81.93,89.16,87.62,97.56,79.51,58.38,44.93,0.198,0.198,1,82.21,12.0,17.78,1,0,1.74,0.74,8760.0,7440.0,16440.0,19200.0,22750.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,6.0,5.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,10322.0,11034,24.97,1.0943,5.99,1.2,False,O,▲,11119,▲,O,X,0,0,0,0.7,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,2.4386111111111113,9.012638888888889,1.0,41.7,OK,20.5,20.5,6,1,87.8,15.9,41.7,60.6,60.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,9300,2118.71,14460.2,211871106960.0,88.8,80.4,38.9,105.69,0,0,0,0.0,25.0,25.68,127.11,323.88,540.06,117.46,294.64,487.43,0.01,0.01,1,377.65,12.0,89.27,1,0,2.83,0.91,7030.0,5970.0,9900.0,10240.0,10790.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,15.08,5.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6573.0,4993,86.25,0.2608,0.71,1.87,False,O,▲,8911,▲,O,X,0,0,0,-4.19,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,2.8035537190082644,0.7833884297520661,6.0,83.1,OK,36.645472086069375,36.645472086069375,6,1,93.6,40.3,83.1,78.2,78.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,046970,046970,기타 전문 도매업,7720,1893.1,3383.3,189310412485.0,98.4,98.9,229.79,303.3,0,0,0,29.97,270.26,407.23,440.62,506.92,494.3,430.97,477.68,441.67,0.0,0.0,1,447.09,12.0,18.58,1,0,2.82,1.0,2460.0,2085.0,7720.0,9500.0,11750.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.24,6.0,14.0,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,4698.8,3123,147.17,1.5996,4.52,2.39,False,O,▲,4352,▲,O,X,0,0,0,8.08,249,6,1,1,1,0.0,기타 전문 도매업,기타,2.8035537190082644,0.7833884297520661,6.0,41.5,OK,65.5,65.5,6,1,95.0,62.8,41.5,76.2,76.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSPI,009830,009830,기초 화학물질 제조업,35650,1917.65,61279.7,191764588100.0,27.7,52.8,-24.81,42.79,0,0,0,-3.12,-31.04,-26.8,-30.23,29.4,21.26,-39.88,0.16,-31.37,0.662,0.104,0,-11.83,12.0,-14.5,0,0,2.11,0.09,35650.0,32550.0,56800.0,59300.0,68500.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,8.7,4.0,6.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,49145.0,43464,-17.98,-0.8858,0.91,-2.66,False,X,▲,43758,▼,X,X,0,0,0,-5.3,250,0,1,1,1,0.0,기초 화학물질 제조업,화학·소재,1.1891111111111112,-13.474444444444446,11.0,73.2,OK,30.73436863012757,30.73436863012757,2,0,19.9,19.1,73.2,30.4,30.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,033790,033790,통신 및 방송 장비 제조업,7250,1608.01,4932.7,160801025540.0,71.8,94.3,32.02,52.7,0,0,0,1.83,49.48,33.76,19.83,25.0,77.48,10.18,-4.24,24.85,0.0,0.0,1,3.61,12.0,-8.16,1,0,0.74,0.63,5770.0,4900.0,8860.0,10050.0,11560.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,3.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,5445.0,6513,11.3,1.188,10.99,0.31,False,O,▲,5571,▲,O,X,0,0,0,6.74,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,2.4386111111111113,9.012638888888889,1.0,66.6,OK,39.0,39.0,2,0,24.7,61.3,66.6,42.2,42.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,3140,1279.64,3064.9,127964316610.0,85.9,96.1,83.4,185.34,0,0,0,3.12,43.38,121.75,179.11,378.66,291.52,169.46,349.42,238.89,0.033,0.033,1,96.38,12.0,65.69,1,0,2.13,0.8,1798.0,1528.0,3695.0,4540.0,5620.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,7.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1819.1999999999998,1784,75.99,0.3138,1.58,0.06,False,O,▲,2949,▲,O,X,0,0,0,-3.12,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,2.4386111111111113,9.012638888888889,1.0,82.6,OK,49.75828161793865,49.75828161793865,6,1,92.0,58.0,82.6,81.6,81.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,108860,108860,소프트웨어 개발 및 공급업,15840,1222.14,4263.3,122214320440.0,76.5,95.2,38.44,70.19,0,0,0,-5.43,42.7,52.45,31.67,29.52,10.69,22.02,0.28,-41.94,0.0,0.0,1,0.05,12.0,12.54,1,0,2.04,0.79,12010.0,10210.0,17580.0,19830.0,22700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.99,6.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,11397.0,13942,13.61,0.9429,3.18,2.42,False,O,▲,13725,▲,O,X,0,0,0,-4.48,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,2.4386111111111113,9.012638888888889,1.0,85.0,OK,55.83770488547405,55.83770488547405,6,1,91.8,70.0,85.0,85.0,85.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,017900,017900,반도체 제조업,3250,983.05,1883.2,98304893799.0,81.8,71.0,46.54,87.57,0,0,0,2.36,52.58,56.25,59.71,79.96,68.66,50.06,50.72,16.03,0.347,0.347,1,3.04,12.0,14.42,1,0,2.15,0.6,2330.0,1979.0,4230.0,4905.0,5760.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,5.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,2658.9,3111,4.45,1.1083,5.43,1.26,False,O,▲,2805,▲,O,X,0,0,0,-2.52,250,0,1,1,1,0.0,반도체 제조업,반도체,5.102608695652174,3.4721739130434783,5.0,61.6,OK,48.5,48.5,6,1,89.0,42.9,61.6,72.0,72.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,003000,003000,의약품 제조업,9600,972.82,9471.8,97281772430.0,91.2,94.4,54.88,97.33,0,0,0,2.89,60.27,57.64,81.82,152.63,166.3,72.17,123.39,113.67,0.0,0.0,1,62.21,12.0,28.22,0,0,2.12,0.95,6510.0,5530.0,9890.0,11610.0,13780.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,3.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,7051.0,6450,48.82,0.998,2.1,2.65,False,O,▲,8118,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,10.65875,2.3693750000000007,2.0,29.9,OK,76.5,76.5,6,1,94.2,89.0,29.9,80.0,80.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
