시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK오션플랜트,100090,1차 철강 제조업,28700,4118.73,17931.2,411873277200.0,78.5,83.4,40.53,72.97,0,0,0,14.57,45.83,46.73,42.79,43.64,9.13,33.64,15.93,-40.76,0.0,0.0,1,15.49,12.0,22.87,1,0,1.34,0.9,21450.0,18220.0,30250.0,34400.0,39700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,5.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,,1,1,22586.0,23845,20.36,0.2947,5.34,0.96,False,O,▲,25559,▲,O,X,689,7519,8208,1.2,250,0,1,1,1,0.0,1차 철강 제조업,철강·금속,6.726363636363636,-8.086363636363636,7.0,23.9,OK,67.0,67.0,6,1,85.2,70.4,23.9,69.2,69.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한화솔루션,009830,기초 화학물질 제조업,36800,4099.64,63256.5,409964012700.0,27.5,51.9,-23.63,35.73,0,0,0,-18.22,-26.03,-30.57,-28.68,30.96,22.87,-37.83,3.25,-27.02,0.591,0.154,0,-8.98,12.0,-9.8,0,0,2.07,0.06,36800.0,34350.0,56800.0,59300.0,68500.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,6.66,4.0,8.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,55830.0,43565,-15.53,-0.7102,1.81,-2.73,True,O,▲,46226,▼,X,X,0,0,0,0.78,250,0,1,1,1,0.0,기초 화학물질 제조업,화학·소재,0.9221951219512194,-14.713170731707317,11.0,68.7,OK,29.5,29.5,2,0,19.1,17.8,68.7,28.7,28.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,셀바스AI,108860,소프트웨어 개발 및 공급업,16750,3650.89,4508.2,365089016680.0,79.3,93.8,48.88,61.51,0,0,0,23.8,56.54,72.68,37.07,36.73,17.79,27.92,9.02,-32.1,0.0,0.0,1,7.43,12.0,0.75,1,0,3.47,0.9,11810.0,10040.0,17580.0,19830.0,22700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.99,6.0,3.3,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,10997.0,13629,22.89,0.7167,11.32,3.11,False,O,▲,12734,▲,O,X,8057,2345,10402,-2.96,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,4.321333333333333,8.268933333333333,3.0,71.2,OK,67.92795975031706,67.92795975031706,6,1,63.5,83.5,71.2,70.0,70.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,에코플라스틱,038110,자동차 신품 부품 제조업,4230,2814.41,1741.5,281440851687.0,74.3,89.3,34.18,50.51,0,0,0,21.03,43.15,45.11,21.55,40.53,26.08,12.4,12.82,-23.81,0.0,0.0,1,3.22,12.0,6.82,1,0,1.34,0.85,3310.0,2810.0,4500.0,5010.0,5650.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.11,6.0,2.4,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,3068.0,3742,13.03,0.6246,7.11,0.99,False,O,▲,3523,▲,O,X,0,0,0,3.0,250,0,1,1,1,0.0,자동차 신품 부품 제조업,자동차·모빌리티,-1.4800000000000002,-18.492307692307694,15.0,74.5,OK,47.672329043757145,47.672329043757145,6,1,84.5,73.0,74.5,79.6,79.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,삼천당제약,000250,의약품 제조업,1158000,2605.83,271637.5,260582932000.0,86.3,77.8,40.09,61.29,0,0,0,3.86,45.66,47.14,98.63,416.96,348.84,89.48,389.25,298.95,0.008,0.008,1,413.4,12.0,25.44,0,0,1.11,0.94,868000.0,737000.0,1195000.0,1463000.0,1803000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,4.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,879900.0,507574,128.14,0.6274,0.71,1.53,False,O,▲,968529,▲,O,X,0,0,0,3.14,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,11.837894736842104,2.116842105263158,5.0,50.5,OK,62.60092889027671,62.60092889027671,6,1,83.0,69.2,50.5,73.1,73.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,스피어,347700,소프트웨어 개발 및 공급업,50100,2451.06,24709.7,245106033825.0,57.0,71.4,7.18,39.13,0,0,0,8.56,9.27,-5.65,16.38,257.6,373.09,7.23,229.89,323.2,0.043,0.043,1,181.91,12.0,16.69,1,0,1.35,0.68,52400.0,44500.0,57300.0,70700.0,85200.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,5.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,36045.0,29779,68.23,0.0179,2.66,-1.05,False,O,▲,45726,▼,O,X,0,0,0,18.53,249,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,4.321333333333333,8.268933333333333,3.0,15.0,OK,51.24128503521165,51.24128503521165,8,1,94.9,69.2,15.0,72.5,72.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,우리넷,115440,통신 및 방송 장비 제조업,12860,2276.05,1388.1,227604875510.0,92.8,98.4,60.32,90.92,0,0,0,-0.08,64.03,68.32,76.41,75.44,85.57,67.26,47.73,35.68,0.0,0.0,1,65.3,12.0,17.14,1,0,1.0,0.65,8420.0,7150.0,16440.0,19200.0,22750.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,6.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,10322.0,10183,26.29,1.0105,8.6,1.37,False,O,▲,10012,▲,O,X,0,0,0,4.9,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,4.321333333333333,8.268933333333333,3.0,33.9,OK,52.5,52.5,4,1,77.2,62.3,33.9,64.8,64.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,부광약품,003000,의약품 제조업,9330,1473.64,9205.4,147363911145.0,87.5,92.5,55.96,86.17,0,0,0,0.97,52.95,61.7,74.07,143.6,150.47,64.92,115.89,100.58,0.0,0.0,1,133.73,12.0,25.28,0,0,1.91,0.95,6280.0,5330.0,9600.0,11240.0,13310.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.13,5.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6957.0,6236,49.61,0.8457,3.57,2.7,False,O,▲,7448,▲,O,X,0,0,0,1.41,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,11.837894736842104,2.116842105263158,5.0,25.6,OK,52.5,52.5,6,1,93.1,58.3,25.6,70.9,70.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,삼륭물산,014970,"골판지, 종이 상자 및 종이용기 제조업",10440,1105.49,1579.0,110548900695.0,88.3,98.9,51.83,84.49,0,0,0,6.1,60.37,70.59,52.19,30.17,44.6,43.04,2.46,-5.29,0.0,0.0,1,10.67,12.0,10.39,1,0,34.39,0.77,7220.0,6130.0,11950.0,13740.0,16010.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.1,6.0,4.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,7213.0,9364,11.48,1.0322,3.69,1.55,False,O,▲,8640,▲,O,X,0,0,0,1.63,249,0,1,1,1,0.0,"골판지, 종이 상자 및 종이용기 제조업",기타,2.567265625,-2.48796875,6.0,90.2,OK,17.5,17.5,6,1,91.6,23.4,90.2,74.3,74.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,광전자,017900,반도체 제조업,3175,1117.64,1839.7,111763594406.0,78.2,99.3,47.19,78.13,0,0,0,-6.48,53.75,54.13,52.64,75.9,64.51,43.49,48.19,14.62,0.0,0.0,1,2.87,12.0,13.57,1,0,1.33,0.57,2265.0,1925.0,4230.0,4905.0,5760.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.01,6.0,5.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,2658.9,3037,4.54,1.0531,8.12,1.46,False,O,▲,2569,▲,O,X,0,0,0,8.39,250,0,1,1,1,0.0,반도체 제조업,반도체,5.292727272727273,7.913181818181818,2.0,62.7,OK,52.5,52.5,6,1,80.2,56.3,62.7,70.7,70.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
