LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_P_SOURCE,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,KELLY_ZERO_REASON,KELLY_NEED_WIN_RATE,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE,ABNORMAL_HISTORY_GUARD_FLAG,ABNORMAL_HISTORY_GUARD_LEVEL,ABNORMAL_HISTORY_GUARD_TYPE,ABNORMAL_HISTORY_GUARD_REASON,MARKET_WARNING_GUARD_FLAG,MARKET_CAUTION_GUARD_FLAG,LONG_HISTORY_COLLAPSE_FLAG,SPIKE_REVERSAL_GUARD_FLAG,LONG_HIGH_TO_CLOSE_RATIO_USED,ORIGINAL_CANDIDATE_TRIAGE_TYPE,ORIGINAL_BUY_NOW_PASS,ORIGINAL_BUY_NOW_GRADE,NO_BUY_BREAKER_RULE_ID,NO_BUY_BREAKER_VALIDATED,NO_BUY_BREAKER_N,NO_BUY_BREAKER_WIN_RATE_5D,NO_BUY_BREAKER_AVG_RET_5D,NO_BUY_BREAKER_ALPHA_5D,NO_BUY_BREAKER_DECISION,CARRY_FROM_CLOSE,CARRY_RET_PCT,CARRY_STALE_STAGE,CARRY_EXIT_SIGNAL,CARRY_STALE_REASON,GUARD_PASS_1,GUARD_PASS_2,GUARD_PASS_3,GUARD_PASS_4,GUARD_PASS_5,GUARD_PASS_6,GUARD_PASS_7,GUARD_PASS_8,GUARD_PENALTY_1,GUARD_PENALTY_2,GUARD_PENALTY_3,GUARD_PENALTY_4,GUARD_PENALTY_5,GUARD_PENALTY_6,GUARD_PENALTY_7,GUARD_PENALTY_8,GUARD_PENALTY_TOTAL,GUARD_RR_MULT,GUARD_BLOCK,GUARD_FORCE_EXIT_ALERT,GUARD_PRE_WARNING,GUARD_TRENDLINE_BROKEN,GUARD_ALL_PASS,GUARDED_ELITE_SCORE,GUARD_KELLY_MULT,GUARD_REASON,ELITE_LABEL,TOP_PICK_RAW,MOMENTUM_LANE,MOMENTUM_WATCH,MOMENTUM_LANE_TIER,MOMENTUM_LANE_SCORE,MOMENTUM_LANE_RANK,MOMENTUM_LANE_REASON,STOP_OVERRIDE_ACTIVE,STOP_OVERRIDE_PRICE,STOP_OVERRIDE_PCT,NEW_ENTRY_BLOCKED,STOP_OVERRIDE_REASON,ABNORMAL_SURGE_FLAG,DATA_INTEGRITY_OK,DATA_INTEGRITY_REASON,DATA_INTEGRITY_NBAD,JULY_PROFIT_DEFENSE_SCORE,PROFIT_RECOVERY_SCORE,JULY_PROFIT_PROFILE_PASS,JULY_PROFIT_BLOCK_FLAG,JULY_PROFIT_DEFENSE_LEVEL,JULY_PROFIT_DEFENSE_REASON,PROFIT_RECOVERY_TIER,PROFIT_RECOVERY_SETUP,PROFIT_RECOVERY_BLOCK_FLAG,PROFIT_RECOVERY_SIZE_MULT,PROFIT_RECOVERY_ACTION,PROFIT_RECOVERY_REASON,PMS_SCORE,PMS_AVAIL_FEATS,PMS_RANK,PMS_PROFIT_PICK,PMS_BLEND_SCORE,PMS_BLEND_RANK,PMS_REASON,D1_CHECKPOINT_PCT,D1_CHECKPOINT_PRICE,D1_CHECKPOINT_REASON,SRP_BASE_PROB_2D,SRP_NOTE,SRP_EDGE_STATUS,EXIT_ROUTE_RISK,EXIT_STOP_TIGHT,EXIT_TP_QUICK,EXIT_PLAN_NOTE,PRODUCTION_BUY,QUALITY_GUARD_SCORE,PRE_QUALITY_BUY_NOW_ELIGIBLE,QUALITY_GUARD_PASS,QUALITY_GUARD_REASON,QUALITY_POLICY_VERSION,ACTION_DECISION,RECOMMENDED_WEIGHT_PCT,등락률,CARRY_PRICE_REFRESHED,EXTENSION_BLOCK,MARKET_REGIME,REGIME_REASON,REGIME_SIZE_MULT,REGIME_ALLOW_ENTRY,ALPHA_SCORE,BE_TRIGGER_PRICE,ALPHA_WIN_PROB,ALPHA_VALIDATED,RECO_EVIDENCE,RECO_RISK,HONEST_PROB_PCT,ENTRY_RISK_GATE_OK,ROUTE_PREV,ROUTE_ALPHA_HEALED,ALPHA_ENTRY_THRESHOLD,ALPHA_GATE_ACTIVE,ALPHA_ENTRY_OK,FAST_TP_PRICE,US_NDX_RET_1D,US_NDX_RET_5D,US_NDX_VS_MA20,US_SPX_RET_1D,ALPHA_LT_OK,ALPHA_SIZE_MULT,ROUTE_PRE_BLOCK,CRASH_CHASE_WARN,LOW_TREND_PCTL,ALPHA_LT_RULE,DANGER_ZONE,DANGER_ZONE_REASON,GUARD_KELLY_MULT_APPLIED,SECTOR_MOM_FACTOR,HONEST_PROB_BASIS,ALPHA_ENTRY_BLOCK_REASON,SURGE_CHASE_FLAG,ALPHA_SURGE_OK,ALPHA_SURGE_RULE
1,376900,로킷헬스케어,KOSDAQ,기타,32250,58.71,5614.5,25.0,82.07808118666469,WAIT,WAIT,3,False,1,True,10.0,10.0,19.8,0.3,0.0,0.0,5.8,6.7,19.8,75.2,3.5,0.0,RR3.5 + 진입적정,1,32250.0,29650.0,41350.0,62000.0,,0.11,0.52,45254,-41.07,특이사항 없음,0,10.86,35.9,-16.21,저점추세 양호,,,⚠️ 낙폭 과대 — 반등 추격 실측 손실(이격 -15%↓ 10일 -3.6%·승률 41%),NORMAL,66.9,의료용품 및 기타 의약 관련제품 제조업,5871264775.0,44.7,91.09,0,0,-4.3,3.7,0.31,-33.3,-46.61,-46.43,-42.5,-26.35,-20.92,1.0,0.052,0,12.0,0,0,0.95,0.16,0,0,0,0,-1,43802.5,-28.74,0.2867,False,X,▼,32656,▲,X,X,0.89,250,0,-1,-1,1,64600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.06,5.0,3.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,의료용품 및 기타 의약 관련제품 제조업,9.732424242424242,4.7290909090909095,9.0,49.5,0.0,0.1410299003322259,-0.005777813774823054,0.07142857142857142,OK,0.0,UNVALIDATED_MODEL,13.810793579548728,13.810793579548728,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,default,default,70,20260817,20260817,,10.0,10.0,10.0,-4.04,-20.26,FRESH,0.472,,False,0.3,True,MATURE,12527.0,ALPHA_WIN_PROB,3.5,,1.81,0.0820780811866647,,0.3559,820222.0079464157,25.0,v40_alpha_tilt,,,,,,True,28.2,ALPHA,ELITE_SCORE,MATURE,12527,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,1,0,0,0,,0.0,T=0<70,100.0,GREEN,,,0,False,1,OFFICIAL_BUY,공식 신규매수,TOP_PICK + BUY_NOW_ELIGIBLE,100.0,OFFICIAL_BUY,OFFICIAL_BUY,NORMAL,0,0,0,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,False,True,False,3,False,0.0,0.0,G2RR×0.5 · G5추세붕괴3축,,0,0,0,,0.0,0,,False,0.0,0.0,False,,False,True,,0,84.0,71.0,0,0,CAUTION,중립/관찰,C,WATCH,0,0.2,관찰,시장폭 66.9 · 5일 3.7%,8.93,6,388,0,11.35,376,,-4.0,30960.0,"진입 후 D+1 종가 30,960원(-4%) 이탈 시 익일 조기청산 권고",54.0,"최근 20거래일 유니버스 실측 2일 상승률 54.0% (n=6,326) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,29992.0,35475.0,"손절 29,992(-7%)·본전전환 33,862(+5%)·1차익절 35,475(+10%) · ⚡ D+2내 33,218(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",1,56.0,1,1,엄격 매수 기준 통과 (상태는 WAIT이지만 진입 판단은 검증 알파가 기준 — v32),alpha_gate_v62,BUY,3.0,,,0,UP,상승 레짐 — KOSPI 20일선·5일선 위 + 시장폭 67% (실측: 이 레짐 게이트 통과 픽 평균 +5.1%/건),1.0,1,93.9,33862.0,0.4438,1,알파 십분위 실측 승률 44% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 47% (표본 12527건 — 기준 다름) · 상승 레짐 (시장폭 67%) · 거래량 밀집가 대비 -41.1% — 가치영역 근접 (실측 표본 적음) · 손익비 3.5 (손절 -8.1% / 1차목표 +28.2%) · 저점 상승 추세 11% (바닥이 높아지는 중) · AI 알파모델 예측 상위 6% (OOS 검증 통과 모델),,44.4,True,WAIT,1,90.0,1,1,33218.0,,,,,1,1.2017288607125138,,1,45.4,pctl>0.30,0,,0,0.7704081632653061,알파 십분위 OOS · 5일 보유 플러스 마감,,0,1,ret_1d<+5%
2,033160,엠케이전자,KOSDAQ,IT/전기전자,15800,630.69,3822.7,103.0,162.95533087063208,WAIT,ATTACK,3,True,1,False,56.4,56.4,87.1,25.7,0.0,0.0,30.2,37.6,87.1,0.0,2.8,0.0,RR2.8 + 진입적정,1,15800.0,14530.0,19350.0,19820.0,,-0.71,3.48,21563,-6.69,특이사항 없음,0,25.74,51.6,0.78,STRUCT 강점,,,알파 상위 + MA20위·저점상승 확인 — 진입 우선,NORMAL,66.9,전자부품 제조업,63069467255.0,63.8,48.74,0,0,-11.98,-6.06,9.04,-1.43,-50.78,53.4,-10.63,-30.52,78.91,0.751,0.172,0,12.0,1,0,0.87,0.57,0,0,0,1,1,12617.0,-26.73,-0.316,False,X,▲,18291,▲,X,X,-3.29,250,0,1,1,1,37000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.04,6.0,2.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,23,ATR_2x,23,SWING_60D,2,0.0,전자부품 제조업,15.497058823529413,14.844509803921568,4.0,75.3,0.0,0.12721518987341773,0.024421776817917178,0.3051948051948052,OK,0.0,UNVALIDATED_MODEL,28.5,28.5,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,default,default,70,20260817,20260817,,56.4,56.4,56.4,-4.04,-20.26,FRESH,0.455,,False,0.371,True,MATURE,12527.0,ALPHA_WIN_PROB,2.795,,1.81,0.1629553308706321,,0.3559,1628443.87636584,103.0,v40_alpha_tilt,,,,,,True,22.5,ALPHA,ELITE_SCORE,MATURE,12527,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,전일 -12.0%,0,0,0,0,,0.0,T=26<70 · S=87≥50,100.0,GREEN,,,0,False,1,OFFICIAL_BUY,공식 신규매수,TOP_PICK + BUY_NOW_ELIGIBLE,100.0,OFFICIAL_BUY,OFFICIAL_BUY,NORMAL,0,0,0,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,False,2,False,15.1,0.5,G2RR×0.5,,0,0,0,,15.1,0,,False,0.0,0.0,False,,False,True,,0,96.0,90.0,0,0,CAUTION,중립/관찰,C,WATCH,0,0.2,관찰,시장폭 66.9 · 5일 -6.1%,47.36,6,230,0,63.35,106,,-4.0,15168.0,"진입 후 D+1 종가 15,168원(-4%) 이탈 시 익일 조기청산 권고",54.0,"최근 20거래일 유니버스 실측 2일 상승률 54.0% (n=6,326) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,14694.0,17380.0,"손절 14,694(-7%)·본전전환 16,590(+5%)·1차익절 17,380(+10%) · ⚡ D+2내 16,274(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",0,100.0,1,1,당일 신규진입 1종목 제한,alpha_gate_v62,WATCH,0.0,,,0,UP,상승 레짐 — KOSPI 20일선·5일선 위 + 시장폭 67% (실측: 이 레짐 게이트 통과 픽 평균 +5.1%/건),1.0,1,95.7,16590.0,0.4438,1,알파 십분위 실측 승률 44% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 46% (표본 12527건 — 기준 다름) · 상승 레짐 (시장폭 67%) · 거래량 밀집가 대비 -6.7% — 가치영역 근접 (실측 표본 적음) · 손익비 2.8 (손절 -8.0% / 1차목표 +22.5%) · 저점 상승 추세 26% (바닥이 높아지는 중) · AI 알파모델 예측 상위 4% (OOS 검증 통과 모델),,44.4,True,WAIT,1,90.0,1,1,16274.0,,,,,1,2.385876001034145,,0,88.5,pctl>0.30,0,,0,1.118622448979592,알파 십분위 OOS · 5일 보유 플러스 마감,,0,1,ret_1d<+5%
3,067290,JW신약,KOSDAQ,바이오·의약품,2100,60.0,1176.8,59.0,12.394412449066017,ARMED,ARMED,2,True,1,False,55.8,55.8,98.8,12.8,0.0,0.0,28.3,37.2,98.8,0.0,2.59,0.0,RR2.6 + 진입적정 + 대기,0,2100.0,1932.0,2535.0,2615.0,,-0.92,0.22,2228,-9.53,특이사항 없음,1,25.54,59.7,4.05,STRUCT 강점,,,알파 상위권 + 코일(스퀴즈/추세) — 진입 임박,NORMAL,66.9,의약품 제조업,5999962970.0,83.2,41.31,0,0,-2.33,-3.67,13.02,6.6,25.97,-7.08,-2.6,46.23,18.43,0.506,0.424,0,12.0,1,0,4.55,0.59,0,0,0,1,1,1555.3000000000002,-5.75,-0.3004,False,O,▲,2302,▲,X,X,0.93,250,0,1,-1,1,3465.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.0,6.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,23,ATR_2x,23,SWING_60D,2,0.0,의약품 제조업,4.961,5.163,11.0,77.0,0.0,0.12214285714285714,0.09933004632255943,0.11538461538461539,OK,0.0,UNVALIDATED_MODEL,25.0,25.0,0.0,6,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,default,default,70,20260817,20260817,,55.8,55.8,55.8,-4.04,-20.26,FRESH,0.461,,False,0.366,True,MATURE,12527.0,ALPHA_WIN_PROB,2.589,,1.81,0.01239441244906602,,0.3559,123866.6594128535,59.0,v40_alpha_tilt,,,,,,True,20.7,,ELITE_SCORE,MATURE,12527,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,85.0,BUY,1,,0,0,0,0,,0.0,T=13<70 · S=99≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,65.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,0,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,False,2,False,14.2,0.5,G2RR×0.5,,0,0,0,,14.2,0,,False,0.0,0.0,False,,False,True,,0,100.0,100.0,1,0,PASS,7월 방어 profile 통과,A,PULLBACK_BREADTH,0,0.7,최우선 관찰,회복형 눌림+시장폭 · 품질+시장폭 · 시장폭 66.9 · 5일 -3.7%,30.78,6,332,0,53.02,185,,-4.0,2016.0,"진입 후 D+1 종가 2,016원(-4%) 이탈 시 익일 조기청산 권고",54.0,"최근 20거래일 유니버스 실측 2일 상승률 54.0% (n=6,326) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,1953.0,2310.0,"손절 1,953(-7%)·본전전환 2,205(+5%)·1차익절 2,310(+10%) · ⚡ D+2내 2,163(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",0,100.0,0,0,알파 88점 (진입선 90점 미달),alpha_gate_v62,WATCH,0.0,,,0,UP,상승 레짐 — KOSPI 20일선·5일선 위 + 시장폭 67% (실측: 이 레짐 게이트 통과 픽 평균 +5.1%/건),1.0,1,87.5,2205.0,0.4084,1,알파 십분위 실측 승률 41% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 46% (표본 12527건 — 기준 다름) · 상승 레짐 (시장폭 67%) · 거래량 밀집가 대비 -9.5% — 가치영역 근접 (실측 표본 적음) · 손익비 2.6 (손절 -8.0% / 1차목표 +20.7%) · 저점 상승 추세 26% (바닥이 높아지는 중) · AI 알파모델 예측 상위 12% (OOS 검증 통과 모델),,40.8,True,ARMED,1,90.0,1,0,2163.0,,,,,1,0.3037846188496573,,0,88.3,pctl>0.30,0,,0,0.5676020408163265,알파 십분위 OOS · 5일 보유 플러스 마감,알파 88점 (진입선 90점 미달),0,1,ret_1d<+5%
4,018290,브이티,KOSDAQ,화학·소재,12990,60.81,4538.9,10.0,13.703485224585348,WAIT,ARMED,3,True,1,False,58.6,58.6,60.6,56.7,0.0,0.0,37.1,39.1,60.6,24.2,2.47,0.0,RR2.5 + 진입적정,0,12990.0,11950.0,15560.0,16540.0,,-0.55,1.95,12659,-13.54,특이사항 없음,0,10.79,57.0,4.61,저점추세 양호,,,알파 상위권 + 코일(스퀴즈/추세) — 진입 임박,NORMAL,66.9,기타 화학제품 제조업,6080537615.0,62.5,41.38,0,0,-2.91,-4.34,11.12,9.9,-11.69,-33.79,0.7,8.57,-8.28,0.746,0.134,0,12.0,1,0,0.86,0.51,0,0,0,1,1,12115.0,2.61,-0.2958,False,X,▼,14527,▲,X,X,0.37,250,0,-1,-1,1,19910.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.01,6.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,ATR_3.5x,12,SWING_120D,2,0.0,기타 화학제품 제조업,5.8225,8.3859375,8.0,55.2,0.0,0.07808204113053999,0.0402495482803211,0.2905982905982906,OK,0.0,UNVALIDATED_MODEL,60.0,60.0,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,default,default,70,20260817,20260817,,58.6,58.6,58.6,-4.04,-20.26,FRESH,0.433,,False,0.389,True,MATURE,12527.0,ALPHA_WIN_PROB,2.471,,1.81,0.01370348522458535,,0.3559,136949.20546319982,10.0,v40_alpha_tilt,,,,,,True,19.8,,ELITE_SCORE,MATURE,12527,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=57<70 · S=61≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,65.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,0,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,False,2,False,18.6,0.5,G2RR×0.5,,0,0,0,,18.6,0,,False,0.0,0.0,False,,False,True,,0,92.0,94.0,0,0,CAUTION,중립/관찰,C,WATCH,0,0.2,관찰,시장폭 66.9 · 5일 -4.3%,58.44,6,130,0,73.93,41,,-4.0,12470.0,"진입 후 D+1 종가 12,470원(-4%) 이탈 시 익일 조기청산 권고",54.0,"최근 20거래일 유니버스 실측 2일 상승률 54.0% (n=6,326) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,12081.0,14289.0,"손절 12,081(-7%)·본전전환 13,640(+5%)·1차익절 14,289(+10%) · ⚡ D+2내 13,380(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",0,100.0,0,0,알파 82점 (진입선 90점 미달),alpha_gate_v62,WATCH,0.0,,,0,UP,상승 레짐 — KOSPI 20일선·5일선 위 + 시장폭 67% (실측: 이 레짐 게이트 통과 픽 평균 +5.1%/건),1.0,1,81.9,13640.0,0.4084,1,알파 십분위 실측 승률 41% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 43% (표본 12527건 — 기준 다름) · 상승 레짐 (시장폭 67%) · 거래량 밀집가 대비 -13.5% — 가치영역 근접 (실측 표본 적음) · 손익비 2.5 (손절 -8.0% / 1차목표 +19.8%) · 저점 상승 추세 11% (바닥이 높아지는 중) · AI 알파모델 예측 상위 18% (OOS 검증 통과 모델),,40.8,True,WAIT,1,90.0,1,0,13380.0,,,,,1,0.3358697358966997,,0,44.8,pctl>0.30,0,,0,0.6275510204081632,알파 십분위 OOS · 5일 보유 플러스 마감,알파 82점 (진입선 90점 미달),0,1,ret_1d<+5%
