시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,고영,098460,특수 목적용 기계 제조업,42300,12208.39,29041.0,1220839241875.0,86.1,89.1,44.71,55.33,0,0,0,29.95,28.18,54.66,54.95,33.65,151.94,45.15,3.95,98.49,0.0,0.0,1,125.66,11.0,9.67,1,0,2.28,1.0,30700.0,26200.0,42300.0,47200.0,53500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.66,5.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,30485.0,32731,29.23,0.2555,8.51,3.33,False,O,▲,34161,▲,O,X,33967,12521,46488,6.45,250,1,1,1,1,0.0,특수 목적용 기계 제조업,조선·기계·설비,11.366794871794871,20.560641025641026,4.0,14.0,OK,66.96400855154981,66.96400855154981,6,1,95.0,64.4,14.0,66.6,66.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK하이닉스,000660,반도체 제조업,1222000,38134.4,8709222.9,3813440481697.0,85.9,74.3,17.72,55.95,0,0,0,-0.24,8.33,18.99,32.54,66.03,119.0,22.74,36.33,65.55,0.011,0.011,1,109.9,9.6,23.57,1,0,0.89,0.9,1090000.0,966000.0,1267000.0,1329000.0,1413000.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,11.38,4.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1062800.0,950999,28.5,-0.0749,0.72,1.04,False,O,▲,1255078,▲,X,X,0,0,0,0.98,250,0,1,1,1,0.0,반도체 제조업,반도체,15.276176470588235,28.12735294117647,1.0,13.7,OK,42.66502197346071,42.66502197346071,2,0,81.9,51.0,13.7,55.9,55.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,대원전선,006340,절연선 및 케이블 제조업,9020,10328.93,7073.0,1032892998665.0,82.5,96.5,51.13,71.11,0,0,0,10.81,45.72,64.9,71.16,147.46,155.89,61.36,117.76,102.44,0.0,0.0,1,43.76,12.0,9.48,1,0,7.03,0.83,6270.0,5320.0,9850.0,11600.0,13820.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.15,5.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6324.0,6483,39.12,0.5184,6.09,2.79,False,O,▲,7245,▲,O,X,0,0,0,0.37,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,5.762608695652174,5.424260869565218,11.0,63.0,OK,28.0,28.0,6,1,92.4,27.1,63.0,60.4,60.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,두산에너빌리티,034020,일반 목적용 기계 제조업,127100,7137.27,814153.2,713727129050.0,87.6,79.6,22.06,38.73,0,0,0,3.67,17.14,26.85,29.56,38.45,31.85,19.76,8.75,-21.6,0.0,0.0,1,33.27,7.6,6.15,1,0,1.07,0.98,109300.0,98900.0,128000.0,141300.0,158300.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,9.52,4.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,109210.0,99798,27.36,0.2392,1.42,2.45,False,O,▲,118716,▲,O,X,49061,17794,66855,0.33,250,0,1,1,1,0.0,일반 목적용 기계 제조업,조선·기계·설비,11.366794871794871,20.560641025641026,4.0,25.3,OK,90.0,90.0,4,1,83.1,100.0,25.3,78.3,78.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,아주IB투자,027360,기타 금융업,18720,6499.04,22678.4,649903869295.0,85.0,93.8,74.37,101.34,0,0,0,28.31,56.92,120.24,102.6,428.81,766.67,92.8,399.11,713.22,0.0,0.0,1,274.7,12.0,1.11,1,0,3.28,0.98,11270.0,9580.0,18960.0,23200.0,28550.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,5.0,4.6,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,10607.0,8212,127.95,0.5407,2.37,2.68,False,O,▲,14299,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 금융업,금융,6.426756756756757,10.945945945945946,9.0,74.1,OK,83.90476930503579,83.90476930503579,6,1,69.5,89.2,74.1,78.3,78.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,641000,5062.78,516553.2,506278313000.0,85.2,77.8,28.2,63.78,0,0,0,1.75,24.95,33.26,58.08,65.63,93.66,48.28,35.93,40.21,0.008,0.008,1,61.31,10.6,19.18,1,0,1.02,0.85,525000.0,460500.0,686000.0,778000.0,895000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.29,4.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,563000.0,438938,46.03,0.428,0.79,0.43,False,O,▲,615134,▲,O,X,0,0,0,2.86,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,13.177692307692308,23.395384615384614,2.0,55.4,OK,45.87665870641936,45.87665870641936,4,1,80.5,54.7,55.4,65.2,65.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,대우건설,047040,건물 건설업,32800,5260.92,134777.7,526092484925.0,89.1,82.0,35.81,102.78,0,0,0,-1.35,14.29,34.98,90.03,580.5,732.49,80.23,550.8,679.04,0.007,0.007,1,100.88,12.0,46.68,1,0,1.82,0.84,25350.0,21550.0,36200.0,44800.0,55700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.99,4.0,2.9,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,24775.0,17401,88.49,0.011,0.34,1.47,False,O,▲,33621,▲,X,X,0,0,0,-0.15,250,0,1,1,1,0.0,건물 건설업,건설·부동산,5.01,26.542857142857144,3.0,85.3,OK,29.48935016002622,29.48935016002622,6,1,90.4,36.5,85.3,67.8,67.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,OCI홀딩스,010060,기타 금융업,384000,4852.42,71693.7,485242137500.0,78.4,83.0,60.28,96.04,0,0,0,19.25,43.55,95.62,114.77,221.34,225.7,104.97,191.64,172.25,0.0,0.0,1,255.98,12.0,6.02,1,0,1.84,0.93,251500.0,213500.0,399000.0,478000.0,578000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.11,4.0,3.9,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,235730.0,205727,86.65,0.4094,2.62,2.41,False,O,▲,319507,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 금융업,금융,6.426756756756757,10.945945945945946,9.0,89.4,OK,84.0,84.0,6,1,92.0,89.3,89.4,90.4,90.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,62400,4515.13,33149.8,451513072100.0,90.2,93.7,67.74,129.02,0,0,0,5.76,34.77,123.26,91.71,336.06,627.27,81.91,306.36,573.82,0.015,0.015,1,167.27,12.0,6.08,1,0,1.73,0.89,39050.0,33200.0,67000.0,81300.0,99500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.98,5.0,4.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,38585.0,31219,99.88,0.513,1.06,1.98,False,O,▲,55532,▲,O,X,0,0,0,-1.69,250,0,1,1,1,0.0,기타 금융업,금융,6.426756756756757,10.945945945945946,9.0,66.0,OK,53.22878732850755,53.22878732850755,6,1,90.0,54.5,66.0,71.0,71.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기,009150,전자부품 제조업,788000,4275.07,588586.3,427506611000.0,89.6,87.3,36.12,93.34,0,0,0,1.81,16.05,39.47,81.57,186.55,239.66,71.77,156.85,186.21,0.012,0.012,1,204.75,11.3,39.72,1,0,0.92,0.93,608000.0,524000.0,816000.0,850000.0,966000.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,13.82,4.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,660400.0,444964,77.09,0.127,0.74,0.79,False,O,▲,792772,▲,X,X,0,0,0,1.03,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,6.018977272727272,21.11511363636364,6.0,43.1,OK,43.75123033522881,43.75123033522881,4,1,80.4,48.1,43.1,60.0,60.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
