시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,19870,11417.48,30895.0,1141748131090.0,81.1,91.3,86.63,141.38,0,0,0,11.82,46.21,141.43,173.31,528.8,1044.59,165.33,504.62,1001.06,0.021,0.021,1,797.3,12.0,6.72,0,0,3.17,0.9,11180.0,9500.0,21300.0,26350.0,32750.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,5.0,6.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,12481.0,8229,141.44,0.5409,1.35,1.78,False,O,▲,15900,▲,O,X,0,0,0,0.23,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,8.97080808080808,3.1850505050505054,8.0,77.4,OK,62.0,62.0,6,1,93.5,64.0,77.4,78.5,78.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리로,046970,기타 전문 도매업,9990,3114.67,4378.1,311467071655.0,82.7,80.7,79.82,203.22,0,0,0,29.91,43.74,29.4,556.37,630.8,640.0,548.39,606.62,596.47,0.0,0.0,1,579.79,12.0,353.34,1,0,1.38,0.98,5830.0,4955.0,10150.0,11210.0,12590.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,6.0,4.9,NORMAL+WARN:ATR%=20.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,6243.0,6403,56.01,-0.3504,1.75,1.59,False,O,▲,8669,▲,O,X,0,0,0,1.43,248,1,1,1,1,0.0,기타 전문 도매업,기타,8.97080808080808,3.1850505050505054,8.0,35.2,OK,55.0,55.0,4,1,87.0,57.1,35.2,64.7,64.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,퍼스텍,010820,무기 및 총포탄 제조업,12000,2460.81,5852.6,246080768570.0,75.0,91.5,51.1,74.7,0,0,0,5.36,51.71,74.93,50.0,203.41,166.08,42.02,179.23,122.55,0.0,0.0,1,60.96,12.0,-2.67,1,0,2.65,0.96,8340.0,7080.0,12230.0,14520.0,17430.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.11,5.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,8124.0,7829,53.27,0.941,3.49,2.49,False,O,▲,9431,▲,O,X,0,0,0,3.6,250,0,1,1,1,0.0,무기 및 총포탄 제조업,기타,8.97080808080808,3.1850505050505054,8.0,60.1,OK,67.61914942234547,67.61914942234547,4,1,54.4,91.1,60.1,70.2,70.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리넷,115440,통신 및 방송 장비 제조업,16900,2078.4,1824.2,207840178150.0,68.7,88.1,54.02,86.02,0,0,0,30.0,51.71,42.5,123.84,122.37,138.03,115.86,98.19,94.5,0.0,0.0,1,21.24,12.0,29.87,1,0,1.88,1.0,11520.0,9790.0,16900.0,20450.0,23500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,🚀급등시동,1,-1,17303.0,12180,38.74,0.452,3.09,3.57,False,O,▲,12290,▲,O,X,0,0,0,1.38,250,1,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.45207317073171,29.049999999999997,3.0,33.2,OK,69.83319912824709,69.83319912824709,6,1,93.5,96.6,33.2,82.7,82.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,에이스테크,088800,통신 및 방송 장비 제조업,6720,1508.39,5074.0,150839362325.0,73.4,86.8,64.34,78.98,0,3,0,20.21,69.7,60.0,96.49,130.93,203.39,88.51,106.75,159.86,0.0,0.0,1,60.75,12.0,14.06,0,0,3.15,0.91,4295.0,3645.0,7050.0,8330.0,9950.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.13,5.0,4.2,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,4097.0,4445,51.15,0.8306,5.84,3.18,False,O,▲,4669,▲,O,X,0,0,0,3.04,234,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.45207317073171,29.049999999999997,3.0,75.1,OK,70.0,70.0,6,1,93.6,100.0,75.1,92.5,92.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,머큐리,100590,통신 및 방송 장비 제조업,11320,1404.15,1792.0,140414519335.0,77.0,95.4,86.18,118.51,0,1,0,21.85,88.98,96.53,126.85,255.97,244.07,118.87,231.79,200.54,0.0,0.0,1,34.02,12.0,11.1,0,0,2.24,0.95,6380.0,5420.0,11690.0,14030.0,17000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,6.0,5.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,5985.0,6807,66.29,1.0773,2.2,2.38,False,O,▲,8057,▲,O,X,0,0,0,-0.75,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.45207317073171,29.049999999999997,3.0,64.2,OK,70.52421216101985,70.52421216101985,6,1,94.2,82.4,64.2,83.5,83.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,이노인스트루먼트,215790,통신 및 방송 장비 제조업,3340,1420.38,1345.5,142037967633.0,92.8,98.4,204.06,337.23,0,0,0,14.19,175.81,292.02,691.47,468.99,684.04,683.49,444.81,640.51,0.0,0.0,1,378.44,12.0,100.85,1,0,2.09,0.9,1153.0,980.0,3670.0,4600.0,5790.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,14.5,NORMAL+WARN:ATR%=24.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1935.6,1573,112.3,1.3372,3.12,0.27,False,O,▲,2379,▲,O,X,0,0,0,-6.5,248,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.45207317073171,29.049999999999997,3.0,81.8,OK,36.92482738361841,36.92482738361841,6,1,93.5,45.0,81.8,71.8,71.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,코위버,056360,통신 및 방송 장비 제조업,12440,934.19,1218.7,93418508040.0,77.4,89.6,68.22,91.2,0,1,0,21.01,69.25,87.63,94.98,142.02,110.14,87.0,117.84,66.61,0.0,0.0,1,1.81,12.0,6.34,0,0,2.52,0.89,7760.0,6600.0,13290.0,15710.0,18790.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.95,6.0,4.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,7419.0,8698,43.01,0.8588,4.76,1.21,False,O,▲,9279,▲,O,X,0,0,0,0.68,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.45207317073171,29.049999999999997,3.0,73.9,OK,41.5,41.5,6,1,93.4,54.1,73.9,73.8,73.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,광전자,017900,반도체 제조업,13680,778.51,7926.7,77851408015.0,94.4,90.4,212.51,292.8,0,0,0,29.91,207.07,320.92,557.69,651.65,582.29,549.71,627.47,538.76,0.0,0.0,1,310.01,12.0,34.99,1,0,1.91,1.0,4595.0,3905.0,13680.0,16930.0,21050.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,5.0,13.2,NORMAL+WARN:ATR%=20.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,8618.0,5303,157.95,1.3052,0.39,2.87,False,O,▲,8316,▲,O,X,0,0,0,17.85,249,2,1,1,1,0.0,반도체 제조업,반도체,23.3155,30.583000000000006,1.0,40.0,OK,55.0,55.0,6,1,93.9,55.1,40.0,67.6,67.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,웨이브일렉트로,095270,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",10150,717.78,1458.8,71778297250.0,82.6,96.0,80.32,90.44,0,0,0,29.96,64.77,104.64,85.22,112.57,88.31,77.24,88.39,44.78,0.0,0.0,1,4.64,12.0,-3.11,1,0,2.92,1.0,5910.0,5020.0,10150.0,11810.0,13920.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,4.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,6479.0,6960,45.81,0.7869,9.56,3.98,False,O,▲,6737,▲,O,X,0,0,0,14.08,250,2,1,1,1,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,8.97080808080808,3.1850505050505054,8.0,24.5,OK,70.0,70.0,4,1,55.0,67.8,24.5,54.0,54.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][상한가연속: 연속 상한가 2회+]
