시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,대우건설,047040,건물 건설업,16170,12393.5,67206.2,1239349589725.0,75.5,91.1,61.55,95.65,0,0,0,8.74,54.59,89.34,121.51,335.85,330.05,111.46,305.4,275.25,0.0,0.0,1,109.3,12.0,9.5,0,0,2.92,0.89,10510.0,8930.0,17250.0,21000.0,25750.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,4.0,4.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,10946.0,9406,71.91,0.5549,2.29,2.62,False,O,▲,13042,▲,O,X,0,0,0,-2.08,250,0,1,1,1,0.0,건물 건설업,건설·부동산,20.39,23.647,1.0,86.0,OK,66.5,66.5,6,1,93.4,77.9,86.0,85.7,85.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,SK이터닉스,475150,건물 건설업,53700,7184.68,18125.9,718468095550.0,79.2,92.4,66.86,94.31,0,0,0,26.06,43.78,124.22,87.43,150.93,126.58,77.38,120.48,71.78,0.0,0.0,1,157.52,12.0,21.72,0,0,2.39,0.97,33800.0,28700.0,54700.0,64500.0,76900.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,5.0,4.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,33940.0,33400,60.78,0.4794,3.96,1.88,False,O,▲,41654,▲,O,X,0,0,0,2.11,250,0,1,1,1,0.0,건물 건설업,건설·부동산,20.39,23.647,1.0,52.9,OK,70.19580308096475,70.19580308096475,6,1,94.6,82.0,52.9,81.2,81.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,큐리옥스바이오시스템즈,445680,의료용 기기 제조업,131700,2303.67,22546.8,230366811500.0,54.9,81.3,22.59,52.34,0,0,0,-5.66,42.69,26.63,17.07,37.04,155.23,7.02,6.59,100.43,0.044,0.044,1,86.27,12.0,-4.45,1,0,0.82,0.72,112800.0,95800.0,149200.0,161300.0,166500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.07,5.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,97370.0,115637,13.89,1.2026,6.54,0.94,False,O,▲,103572,▲,O,X,40827,42803,83630,-2.65,250,0,1,1,1,0.0,의료용 기기 제조업,기타,2.674396551724138,7.291293103448276,6.0,74.7,OK,38.5,38.5,4,1,36.0,61.0,74.7,53.7,53.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,경보제약,214390,기초 의약물질 제조업,7940,1069.24,1898.2,106924043615.0,75.5,98.6,35.54,44.12,0,0,0,11.36,43.84,42.29,33.67,25.04,45.96,23.62,-5.41,-8.84,0.0,0.0,1,31.29,12.0,1.17,0,0,15.64,0.69,6150.0,5390.0,9200.0,10310.0,11710.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.36,6.0,4.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,,1,1,6722.0,7580,4.75,0.7596,16.16,1.59,False,O,▲,5945,▲,O,X,0,0,0,6.17,250,0,1,1,1,0.0,기초 의약물질 제조업,기타,2.674396551724138,7.291293103448276,6.0,73.0,OK,28.0,28.0,6,1,65.9,21.1,73.0,49.4,49.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,진흥기업,002780,토목 건설업,1045,665.96,1520.2,66595915357.0,73.8,94.7,33.03,39.58,0,0,0,29.98,43.35,43.94,28.54,40.84,42.76,18.49,10.39,-12.04,0.0,0.0,1,6.81,11.5,2.06,0,0,4.11,1.0,825.0,719.0,1045.0,1149.0,1282.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.85,6.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,748.4,863,21.05,0.6124,14.97,4.2,False,O,▲,789,▲,O,X,0,0,0,3.86,250,1,1,1,1,0.0,토목 건설업,건설·부동산,20.39,23.647,1.0,26.2,OK,68.17665174625765,68.17665174625765,6,1,82.5,100.0,26.2,78.2,78.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,HLB이노베이션,024850,전자부품 제조업,5050,618.66,7476.3,61866475548.0,82.1,90.0,54.97,83.94,0,0,0,5.21,44.91,75.65,62.38,155.96,174.01,52.33,125.51,119.21,0.075,0.075,1,164.58,12.0,5.89,1,0,1.89,0.77,3420.0,2905.0,5820.0,6890.0,8250.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,5.0,4.7,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,3737.5,3202,57.68,0.8724,4.34,1.78,False,O,▲,4119,▲,O,X,0,0,0,0.42,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,6.370416666666667,14.612638888888888,4.0,49.0,OK,28.0,28.0,6,1,90.2,25.1,49.0,55.9,55.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,대창솔루션,096350,"구조용 금속제품, 탱크 및 증기발생기 제조업",3640,429.21,1341.5,42920779655.0,75.4,90.5,48.03,66.27,0,0,0,19.54,48.57,77.13,67.36,66.21,49.49,57.31,35.76,-5.31,0.0,0.0,1,56.26,12.0,11.06,1,0,3.03,0.88,2580.0,2190.0,3890.0,4460.0,5190.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.12,6.0,3.4,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,2308.2,2635,38.14,0.7275,4.03,2.53,False,O,▲,2809,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",기타,2.674396551724138,7.291293103448276,6.0,27.4,OK,61.0,61.0,6,1,93.2,67.8,27.4,69.9,69.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한진칼,180640,기타 금융업,128000,369.94,85455.7,36994199100.0,30.9,44.3,-4.51,58.91,0,0,0,4.83,4.07,5.61,-5.95,13.48,9.68,-16.0,-16.97,-45.12,0.172,0.138,1,26.42,12.0,-0.72,0,0,1.08,0.26,126100.0,107100.0,175900.0,194600.0,218500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,4.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,0,-1,147610.0,128518,-0.4,0.4164,1.91,-1.72,False,O,▲,112423,▲,O,X,0,0,0,16.46,250,0,1,1,1,0.0,기타 금융업,금융,4.975555555555555,-4.17,10.0,13.8,OK,29.049149589325044,29.049149589325044,2,0,7.8,23.4,13.8,15.2,15.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,흥아해운,003280,해상 운송업,3050,335.58,7333.0,33558287145.0,66.1,69.0,28.28,82.19,0,0,0,4.63,44.55,8.35,77.53,90.15,81.98,67.48,59.7,27.18,0.01,0.01,1,12.5,12.0,21.33,0,0,3.73,0.64,2495.0,2120.0,3790.0,4205.0,4400.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.03,5.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,1992.4,2681,13.74,0.6248,0.14,2.69,False,O,▲,2886,▲,O,X,0,0,0,7.03,250,0,1,1,1,0.0,해상 운송업,기타,2.674396551724138,7.291293103448276,6.0,83.6,OK,14.5,14.5,6,1,89.2,25.7,83.6,62.7,62.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,신세계 I&C,035510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",23200,328.52,3243.6,32852427000.0,66.5,89.7,29.74,58.0,0,0,0,-3.13,44.1,44.37,28.53,32.19,51.14,18.48,1.74,-3.66,0.0,0.0,1,46.75,12.0,1.64,0,0,5.5,0.59,18780.0,15960.0,29300.0,33300.0,38400.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,3.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,20487.0,21607,7.37,1.1437,1.43,0.91,False,O,▲,19501,▲,O,X,0,0,0,-3.97,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,6.370416666666667,14.612638888888888,4.0,84.6,OK,66.0,66.0,6,1,70.7,93.3,84.6,82.5,82.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
