시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,금호건설,002990,건물 건설업,13950,1555.87,5197.8,155587126705.0,71.5,82.1,32.62,80.17,0,0,0,4.1,57.81,55.35,28.45,229.4,167.24,23.02,234.1,148.97,0.084,0.084,1,1.73,12.0,26.32,1,0,1.0,0.64,0,0,0,,1,1,10684.0,12292,13.48,0.8628,1.29,0.7,False,O,▲,13163,▲,O,X,4.63,249,0,1,1,1,11040.0,10160.0,14740.0,18040.0,19380.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.97,5.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,23,SWING_20D,5,SWING_60D,5,0.0,건물 건설업,건설·부동산,10.55888888888889,22.773333333333333,1.0,20.0,0,0.13282130056323604,-0.05869737089304441,0.6009389671361502,OK,0.0,UNVALIDATED_MODEL,59.5,59.5,0.0,4,1,77.1,87.8,0.0,82.4,82.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아난티,025980,일반 및 생활 숙박시설 운영업,4500,1032.34,4378.5,103234453066.0,81.6,93.3,19.09,27.65,0,0,0,13.92,13.49,25.0,21.13,-15.89,-48.86,9.85,5.12,-21.15,0.836,0.196,0,-3.98,12.0,14.92,1,0,0.4,0.68,0,0,0,,1,1,3979.5,4514,-0.31,-0.0024,13.26,-1.14,False,X,▼,4107,▲,O,X,18.73,250,0,-1,-1,1,3965.0,3650.0,4305.0,5130.0,5790.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,7.94,6.0,1.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,BB_UPPER,46,SWING_20D,5,SWING_60D,2,0.0,일반 및 생활 숙박시설 운영업,기타,1.1693150684931506,4.203150684931507,11.0,82.2,0,0.0619047619047619,0.05343601849918546,0.5866666666666667,OK,0.0,UNVALIDATED_MODEL,19.292648935938793,19.292648935938793,0.0,2,0,4.8,0.0,0.0,2.4,2.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,코오롱티슈진,950160,기초 의약물질 제조업,27600,993.77,23451.8,99376561275.0,78.5,73.0,36.81,150.1,0,0,0,-3.33,42.78,93.14,-54.9,-72.73,-69.54,-66.18,-51.72,-41.83,0.414,0.088,1,64.93,12.0,24.59,1,0,3.21,0.51,0,0,0,,1,1,17719.0,28862,-4.37,1.7826,0.63,1.62,False,X,▼,23651,▲,O,X,0.0,250,0,-1,-1,1,21200.0,19480.0,27600.0,42900.0,117900.0,enter,100.0,NORMAL+WARN:ATR%=22.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,8.11,5.0,3.7,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=22.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,기초 의약물질 제조업,기타,1.1693150684931506,4.203150684931507,11.0,84.6,0,0.115527950310559,0.9193698969056611,0.3333333333333333,OK,0.0,UNVALIDATED_MODEL,38.51401452840207,38.51401452840207,0.0,6,1,62.6,27.8,0.0,45.2,45.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,DN오토모티브,007340,일차전지 및 이차전지 제조업,62800,622.02,36744.8,62201628100.0,90.7,91.3,42.14,66.45,0,0,0,6.62,29.62,53.55,62.48,40.97,100.0,57.05,45.67,81.73,0.03,0.03,1,64.96,12.0,16.03,1,0,1.1,0.86,0,0,0,,1,1,50635.0,43681,43.77,0.3343,3.76,0.57,False,O,▲,53973,▲,O,X,11.88,250,0,1,1,1,46400.0,42650.0,58900.0,67500.0,77200.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.08,5.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,FIBO_1.272,2,0.0,일차전지 및 이차전지 제조업,2차전지,2.4522222222222223,16.42,5.0,31.5,0,0.07120109190172885,0.11752358120498087,0.26229508196721313,OK,0.0,UNVALIDATED_MODEL,31.5,31.5,0.0,6,1,81.6,23.8,0.0,52.7,52.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,마이크로컨텍솔,098120,전자부품 제조업,37800,415.94,3142.2,41594231750.0,85.3,93.2,56.85,76.67,0,0,0,29.9,47.37,80.0,70.27,13.0,18.87,58.99,34.01,46.58,0.032,0.032,1,26.05,12.0,33.55,1,0,0.55,1.0,0,0,0,,1,1,29215.0,29245,29.25,0.3499,8.93,0.38,False,O,▲,29950,▲,O,X,29.9,250,1,1,1,1,25300.0,23250.0,33350.0,37800.0,39550.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.1,6.0,3.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,12,SWING_20D,5,SWING_60D,2,0.0,전자부품 제조업,IT/전기전자,3.6553448275862066,10.86948275862069,7.0,59.9,0,0.07346938775510205,0.022952193898049606,0.0,OK,0.0,UNVALIDATED_MODEL,64.97303362963119,64.97303362963119,0.0,4,1,52.0,56.9,0.0,54.4,54.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSPI,혜인,003010,기계장비 및 관련 물품 도매업,11080,412.4,1408.6,41240301590.0,95.6,97.6,100.43,144.54,0,0,0,14.34,86.85,156.18,163.81,94.05,102.56,158.38,98.75,84.29,0.0,0.0,1,39.22,12.0,10.06,1,0,2.2,0.84,0,0,0,,1,1,7654.0,6738,64.44,0.8112,2.64,2.79,False,O,▲,8132,▲,O,X,4.64,250,0,1,1,1,5800.0,5340.0,7530.0,12490.0,14820.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,7.93,6.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,ATR_2x,23,SWING_20D,2,FIBO_1.272,2,0.0,기계장비 및 관련 물품 도매업,조선·기계·설비,6.007454545454546,11.566181818181818,6.0,78.5,0,0.07784296028880866,1.0537105781644691,0.4563106796116505,OK,0.0,UNVALIDATED_MODEL,41.94169820183599,41.94169820183599,0.0,6,1,92.6,46.6,0.0,69.6,69.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,HLB,028300,의료용품 및 기타 의약 관련제품 제조업,43150,362.86,57475.0,36285940475.0,89.7,87.7,23.36,60.81,0,0,0,0.0,6.02,39.64,41.24,-9.35,-19.35,29.96,11.66,8.36,0.769,0.059,0,-14.47,12.0,12.89,1,0,0.83,0.88,0,0,0,,1,1,35300.0,40646,6.16,-0.0406,0.85,1.7,False,X,▼,43681,▲,X,X,-0.12,250,0,-1,-1,1,36750.0,33750.0,45200.0,56400.0,68500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.16,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,의료용품 및 기타 의약 관련제품 제조업,바이오·의약품,-3.4292307692307693,2.132307692307693,12.0,10.3,0,0.06265518953815594,0.3343877396341521,0.6833333333333333,OK,0.0,UNVALIDATED_MODEL,37.32253294989589,37.32253294989589,0.0,2,0,53.6,11.5,0.0,32.6,32.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,대아티아이,045390,기타 전기장비 제조업,3015,316.99,2124.8,31698982199.0,75.5,85.9,19.37,27.56,0,0,0,13.99,15.3,25.36,21.82,-8.08,-36.99,10.54,12.93,-9.28,0.837,0.184,0,-5.06,12.0,16.71,1,0,0.55,0.72,0,0,0,,1,1,2663.0,2956,1.97,0.0687,11.36,-0.47,False,X,▼,2719,▲,O,X,15.88,250,0,-1,-1,1,2650.0,2435.0,2875.0,3385.0,3735.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.11,6.0,1.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,BB_UPPER,46,SWING_20D,5,SWING_60D,2,0.0,기타 전기장비 제조업,IT/전기전자,3.6553448275862066,10.86948275862069,7.0,61.0,0,0.06088604596067283,0.03888120540024793,0.7441860465116279,OK,0.0,UNVALIDATED_MODEL,17.02987742799781,17.02987742799781,0.0,4,1,24.9,0.0,0.0,12.4,12.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,리파인,377450,기타 정보 서비스업,16010,281.95,2774.5,28194558485.0,82.1,90.5,25.57,41.93,0,0,0,17.89,15.1,28.7,57.58,51.61,32.31,46.3,72.62,60.02,0.252,0.252,0,-1.78,11.2,25.13,1,0,0.45,0.86,0,0,0,,1,1,13801.0,13076,22.43,-0.1115,11.72,-2.56,False,O,▲,14531,▲,O,X,23.42,250,0,1,1,1,13390.0,12310.0,15430.0,17000.0,19340.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.07,6.0,1.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,FIBO_1.272,2,0.0,기타 정보 서비스업,서비스 기타,-1.3118181818181818,0.5963636363636361,13.0,14.5,0,0.056214865708931916,0.5464191747141688,0.183206106870229,OK,0.0,UNVALIDATED_MODEL,35.66414716762455,35.66414716762455,0.0,2,0,30.4,1.2,0.0,15.8,15.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,베뉴지,019010,종합 소매업,5550,268.02,2675.1,26802391036.0,74.5,91.5,38.94,44.59,0,0,0,29.82,48.2,46.05,37.38,9.25,-7.5,26.1,30.26,20.21,0.223,0.202,1,9.54,12.0,5.58,1,0,3.16,1.0,0,0,0,,1,1,3975.0,4970,11.66,0.6655,13.7,4.37,False,O,▲,4065,▲,O,X,2.92,250,1,1,-1,1,4195.0,3855.0,4890.0,5550.0,6140.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.1,6.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,SWING_60D,2,0.0,종합 소매업,유통·소비재,-2.0133333333333336,-4.577999999999999,15.0,60.4,0,0.060939510939510944,0.07865616550514776,0.0,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,90.0,85.9,0.0,88.0,88.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
