시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK스퀘어,402340,기타 금융업,925000,12532.93,1220615.1,1253292943164.0,33.5,36.6,-29.87,63.8,0,0,0,-15.6,-26.18,-20.33,-43.6,14.06,83.53,-15.36,23.36,67.04,0.609,0.043,1,57.1,12.0,-20.62,1,0,0.97,0.01,77700,-74000,3700,,0,-1,1403500.0,1361737,-32.07,-0.0826,1.08,-3.85,True,X,▲,1098188,▼,X,X,-8.12,250,0,1,1,1,925000.0,888000.0,1226000.0,1792000.0,2189000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.0,4.0,8.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,기타 금융업,금융,-2.4258620689655173,23.95758620689655,3.0,37.9,0,0.1623166023166023,-0.049397511239420176,0.10784313725490197,OK,0.0,UNVALIDATED_MODEL,32.97686151069618,32.97686151069618,0.0,0,0,0.0,44.6,0.0,22.3,22.3,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,코오롱티슈진,950160,기초 의약물질 제조업,14560,751.89,12371.7,75188800945.0,9.1,24.9,-77.62,185.13,0,0,0,-8.49,-66.06,-80.99,-85.05,-86.35,-85.02,-61.73,-44.42,-47.29,1.0,0.0,0,-14.27,12.0,-81.29,0,0,3.94,0.01,0,0,0,,0,-1,46418.0,48126,-69.75,-1.7151,1.87,0.07,True,X,▼,16207,▼,X,X,0.0,250,0,-1,-1,1,14560.0,13460.0,36250.0,97500.0,125300.0,enter,100.0,SWING+WARN:ATR%=69.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.55,5.0,19.7,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=69.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,BB_UPPER,2,0.0,기초 의약물질 제조업,기타,-3.876730769230769,14.411153846153846,8.0,73.4,0,0.7442602040816326,-0.42610679768206866,0.1646090534979424,OK,0.0,UNVALIDATED_MODEL,35.0,35.0,0.0,2,0,0.0,23.9,0.0,12.0,12.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,파두,440110,반도체 제조업,56300,618.56,28207.1,61856234200.0,41.3,45.8,-22.49,39.07,0,0,0,-13.25,-27.45,-20.25,-34.31,-31.0,141.63,-10.99,10.93,179.36,0.644,0.077,1,23.39,12.0,-13.77,1,0,1.15,0.04,24828,-1351,23477,,0,-1,83060.0,97101,-42.02,-0.4947,1.56,-2.95,True,X,▼,68126,▼,X,X,-6.32,221,0,-1,1,1,56300.0,53400.0,73200.0,88900.0,129400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.15,5.0,5.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,반도체 제조업,반도체,-13.28,-1.763846153846154,16.0,44.0,0,0.14958132453691955,0.028513071408699773,0.05,OK,0.0,UNVALIDATED_MODEL,29.5,29.5,0.0,2,0,0.9,32.8,0.0,16.8,16.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,피에스케이,319660,특수 목적용 기계 제조업,125500,570.9,36353.2,57089814200.0,38.4,48.1,-27.38,54.22,0,0,0,-14.04,-26.18,-32.02,-29.42,34.22,133.71,-6.1,76.15,171.44,0.379,0.026,1,112.95,12.0,-13.96,0,0,1.25,0.04,14182,-8660,5522,,0,-1,186630.0,151098,-16.94,-0.6979,0.68,-2.63,True,O,▲,154210,▼,X,X,-8.22,250,0,1,1,1,125500.0,118300.0,168400.0,219500.0,256500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.74,5.0,6.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,FIBO_1.272,2,0.0,특수 목적용 기계 제조업,조선·기계·설비,-10.366829268292683,0.6607317073170732,15.0,60.4,0,0.17057484348321003,-0.03082471467550213,0.01639344262295082,OK,0.0,UNVALIDATED_MODEL,12.063539355895612,12.063539355895612,0.0,2,0,8.0,13.4,0.0,10.7,10.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",23550,538.41,15423.8,53841044850.0,27.9,18.6,-47.61,78.34,0,0,0,-21.5,-38.67,-47.43,-56.71,-55.23,-32.23,-28.47,-45.93,-48.72,1.0,0.021,0,-46.15,12.0,-45.04,1,0,0.93,0.03,0,0,0,,0,-1,43335.0,70008,-66.36,-0.7579,3.69,-3.42,True,X,▼,36292,▼,X,X,-0.33,250,0,-1,-1,1,23550.0,21750.0,34450.0,60500.0,62600.0,enter,100.0,SWING+WARN:ATR%=23.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.64,5.0,6.1,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=23.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,BB_UPPER,2,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-11.11625,5.7,13.0,90.6,0,0.23111919927206553,-0.015488097569962994,0.0,OK,0.0,UNVALIDATED_MODEL,2.670210986700537,2.670210986700537,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,셀바스AI,108860,소프트웨어 개발 및 공급업,9020,517.78,2427.7,51778326375.0,64.3,93.3,26.46,38.18,0,0,0,11.91,42.95,36.05,14.9,-33.97,-31.87,38.22,7.96,5.86,0.746,0.054,0,-28.77,12.0,-7.72,1,0,4.83,0.82,0,0,0,,1,1,6504.0,9491,-4.97,0.7189,8.49,0.65,False,X,▼,7152,▲,O,X,9.55,250,0,-1,-1,1,7490.0,6880.0,9670.0,13960.0,17580.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,8.14,6.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-6.925744680851063,3.765106382978723,12.0,65.4,0,0.08259423503325942,0.07477365940941447,0.52,OK,0.0,UNVALIDATED_MODEL,7.0,7.0,0.0,6,1,27.3,0.0,0.0,13.6,13.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,브이엠,089970,특수 목적용 기계 제조업,62900,485.69,16559.5,48569257400.0,38.2,41.6,-33.17,65.16,0,0,0,-16.02,-29.56,-34.75,-40.72,10.54,114.31,-17.4,52.47,152.04,0.432,0.07,1,47.22,12.0,-25.28,0,0,1.21,0.03,0,0,0,,0,-1,102970.0,84015,-25.13,-0.8227,0.99,-2.77,True,X,▲,79652,▼,X,X,-9.88,250,0,1,1,1,62900.0,59000.0,89500.0,122100.0,124800.0,enter,100.0,SWING+WARN:ATR%=22.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,6.2,5.0,6.8,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=22.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,BB_UPPER,5,0.0,특수 목적용 기계 제조업,조선·기계·설비,-10.366829268292683,0.6607317073170732,15.0,48.1,0,0.21144674085850557,-0.04550287538834592,0.10810810810810811,OK,0.0,UNVALIDATED_MODEL,21.95832654207469,21.95832654207469,0.0,2,0,4.9,24.4,0.0,14.6,14.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,티에스이,131290,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",176400,381.96,19512.4,38195922050.0,37.5,29.9,-27.85,45.21,0,3,0,-15.6,-29.72,-29.58,-21.25,0.92,113.56,2.07,42.85,151.29,0.511,0.072,1,103.18,12.0,-20.88,0,0,1.07,0.04,17111,-10055,7056,,0,-1,274170.0,227399,-22.43,-1.137,1.44,-3.07,True,X,▲,228667,▼,X,X,-8.52,250,0,1,1,1,176400.0,165700.0,294000.0,330500.0,377000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.07,5.0,11.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,FIBO_1.272,5,FIBO_1.618,2,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,-3.876730769230769,14.411153846153846,8.0,71.9,0,0.1949303530936184,-0.11262812803798168,0.028708133971291867,OK,0.0,UNVALIDATED_MODEL,28.0,28.0,0.0,0,0,0.0,31.1,0.0,15.6,15.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,케이엔알시스템,199430,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",17600,270.55,1970.7,27054586180.0,72.1,90.8,58.13,71.45,0,0,0,23.34,92.35,76.88,41.59,-31.38,-49.86,64.91,10.55,-12.13,0.703,0.04,1,5.01,12.0,-12.9,0,0,0.51,0.91,0,0,0,,1,1,11089.0,17512,0.5,1.0404,11.69,-0.61,False,X,▼,11695,▲,O,X,26.14,250,0,-1,-1,1,11690.0,10750.0,15110.0,18500.0,27200.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.04,6.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,SWING_60D,2,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,-3.876730769230769,14.411153846153846,8.0,51.0,0,0.09488636363636363,0.00701490353245044,0.14285714285714285,OK,0.0,UNVALIDATED_MODEL,52.5,52.5,0.0,2,0,2.2,56.3,0.0,29.2,29.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,엘티씨,170920,기초 화학물질 제조업,33200,205.08,3507.3,20508132150.0,39.3,50.2,-31.51,54.38,0,0,0,-17.62,-39.75,-36.52,-28.29,-29.96,22.06,-4.97,11.97,59.79,0.654,0.076,0,-27.28,12.0,-18.05,0,0,1.35,0.06,0,0,0,,0,-1,53755.0,47667,-30.35,-1.5302,1.69,-2.92,True,X,▲,45711,▼,X,X,-8.06,250,0,1,1,1,33200.0,30600.0,46100.0,58500.0,61700.0,enter,100.0,SWING+WARN:ATR%=20.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.83,6.0,5.0,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=20.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,BB_UPPER,5,0.0,기초 화학물질 제조업,화학·소재,-5.964166666666667,14.370833333333332,9.0,26.7,0,0.19395438898450948,0.0011002909337967212,0.26174496644295303,OK,0.0,UNVALIDATED_MODEL,32.32146867937568,32.32146867937568,0.0,2,0,10.4,20.9,0.0,15.6,15.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
