시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,제주반도체,080220,반도체 제조업,96900,1712.74,33375.1,171273601800.0,48.3,61.4,-7.74,37.68,1,5,0,-2.32,-27.69,-7.54,-0.92,176.07,333.56,13.43,188.6,334.85,0.171,0.085,1,115.46,12.0,10.64,0,0,2.05,0.27,0,0,0,,0,1,83190.0,83232,16.42,-0.7884,0.42,-2.92,False,O,▲,114412,▼,X,X,0.0,250,0,1,1,1,96900.0,87700.0,138000.0,150100.0,165600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.49,5.0,4.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,반도체,-14.783529411764706,-4.096470588235294,10.0,0.1568627450980392,0.02473671369093569,0.13861386138613863,OK,74.8,OK,8.9051877220056,8.9051877220056,8,1,65.8,26.1,74.8,57.7,57.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,광주신세계,037710,종합 소매업,50400,1535.11,3844.1,153510765425.0,75.0,99.4,33.7,56.47,0,0,0,-4.73,44.83,33.69,49.55,40.0,59.24,50.51,-26.15,-39.66,0.0,0.0,1,2.27,12.0,2.71,1,0,0.88,0.65,0,0,0,,1,1,37810.0,47240,6.69,0.8994,6.85,0.8,False,O,▲,42516,▲,O,X,2.65,250,0,1,1,1,39600.0,33600.0,59600.0,66800.0,76000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.15,6.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,종합 소매업,유통·소비재,5.6838461538461535,11.476923076923079,2.0,0.08694727891156462,0.5321409786105211,0.4953271028037383,OK,72.7,OK,52.5,52.5,4,1,71.9,86.3,72.7,75.7,75.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,파두,440110,반도체 제조업,85700,429.35,42933.0,42935344400.0,37.8,53.5,-15.03,38.86,0,1,0,3.25,-26.06,-16.8,-23.55,86.51,251.23,-9.2,99.04,252.52,0.273,0.029,1,94.85,12.0,-10.5,1,0,0.87,0.14,0,0,0,,0,-1,118880.0,91764,-6.61,-0.3661,0.42,-2.81,False,O,▲,90177,▼,X,X,0.0,221,0,1,1,1,84400.0,77600.0,121000.0,129400.0,152200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.06,5.0,5.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,반도체 제조업,반도체,-14.783529411764706,-4.096470588235294,10.0,0.13610601766961158,-0.06431128380286538,0.16417910447761194,OK,40.2,OK,14.898752229812548,14.898752229812548,0,0,6.8,16.6,40.2,15.9,15.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,남화산업,111710,스포츠 서비스업,6370,243.48,1311.5,24347583785.0,78.5,99.9,68.6,79.42,0,0,0,30.0,72.4,83.05,85.17,61.06,44.28,99.52,73.59,45.57,0.0,0.0,1,40.1,12.0,6.7,1,0,1.56,1.0,0,0,0,,1,1,3509.5,4960,28.41,0.6744,6.63,1.34,False,O,▲,4501,▲,O,X,17.14,250,2,1,1,1,3965.0,3370.0,6370.0,7230.0,8330.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.01,6.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,스포츠 서비스업,서비스 기타,-1.442608695652174,-4.621739130434783,7.0,0.0925095312850415,-0.14418052180350505,0.0,OK,65.6,OK,70.0,70.0,6,1,89.5,63.8,65.6,78.3,78.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][상한가연속: 연속 상한가 2회+]
KOSDAQ,에스에이엠티,031330,기계장비 및 관련 물품 도매업,11940,132.68,11939.4,13268286405.0,27.9,47.1,-20.59,43.89,0,0,0,-0.5,-25.38,-23.95,-23.71,142.19,226.23,-9.36,154.72,227.52,0.375,0.016,1,174.65,12.0,-14.64,0,0,0.89,0.04,0,0,0,,0,-1,16770.5,13195,-9.52,-0.6726,0.61,-2.62,True,O,▲,13378,▼,X,X,-0.92,250,0,1,1,1,11940.0,11250.0,19480.0,19950.0,24050.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.78,5.0,10.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기계장비 및 관련 물품 도매업,조선·기계·설비,-8.016904761904762,4.262142857142857,6.0,0.12721344819334768,-0.08363986505305056,0.5277777777777778,OK,58.1,OK,15.802598185296294,15.802598185296294,0,0,3.1,21.6,58.1,18.7,18.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,금호건설,002990,건물 건설업,8610,109.55,3208.1,10954974410.0,87.5,97.6,95.8,110.43,0,0,0,29.86,113.65,114.45,111.55,86.16,115.25,112.51,20.01,16.35,0.0,0.0,1,60.47,12.0,4.96,1,0,8.69,1.0,0,0,0,,1,1,5595.0,5467,57.47,1.1168,0.94,2.1,False,O,▲,5446,▲,O,X,25.49,250,2,1,1,1,4615.0,3920.0,8610.0,10000.0,11750.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.06,6.0,5.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,23.165,26.926,1.0,0.08304297328687572,0.774766030609954,0.0,OK,64.2,OK,76.37969447219324,76.37969447219324,6,1,95.0,78.9,64.2,84.8,84.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSPI,한솔테크닉스,004710,전자부품 제조업,10570,96.87,4294.5,9687375270.0,49.9,75.4,-11.65,51.18,0,0,0,2.52,-31.63,-17.81,-10.28,144.51,90.76,-9.32,78.36,-8.14,0.448,0.074,1,49.65,12.0,5.15,1,0,1.85,0.15,0,0,0,,0,1,8559.8,10913,-3.14,-1.1461,0.34,-3.09,False,O,▲,12586,▼,X,X,1.26,250,0,1,1,1,10570.0,9700.0,16430.0,17790.0,19750.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.23,6.0,6.7,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,-11.312857142857144,-14.601020408163267,14.0,0.19509393161238006,0.04336752333115784,0.47706422018348627,OK,84.2,OK,5.0,5.0,6,1,65.4,10.6,84.2,55.5,55.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,남화토건,091590,건물 건설업,8680,70.52,1019.0,7051637880.0,82.2,81.4,100.0,130.95,0,0,0,29.94,86.87,146.24,145.89,126.93,121.71,160.24,139.46,123.0,0.0,0.0,1,51.42,12.0,6.25,1,0,0.6,1.0,0,0,0,,1,1,3971.5,5389,61.07,0.7034,0.66,-0.57,False,O,▲,6107,▲,O,X,10.78,250,2,1,1,1,4555.0,3870.0,8680.0,10180.0,12070.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.04,6.0,6.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,23.165,26.926,1.0,0.12092659644502962,-0.4900394655033411,0.0,OK,45.5,OK,71.89584160910846,71.89584160910846,4,1,52.0,73.9,45.5,56.2,56.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][상한가연속: 연속 상한가 2회+]
KOSPI,아세아시멘트,183190,"시멘트, 석회, 플라스터 및 그 제품 제조업",10370,65.49,3785.7,6549029565.0,60.6,70.1,8.05,20.78,0,0,0,19.75,8.59,1.07,4.12,-0.1,-13.37,5.08,-66.25,-112.27,0.841,0.158,0,-12.57,9.9,-5.44,1,0,0.91,0.85,0,0,0,,1,1,8251.0,10931,-5.14,-0.0197,8.45,-1.25,False,X,▼,9210,▼,O,X,23.56,250,0,-1,-1,1,10540.0,9570.0,13830.0,13940.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,9.2,6.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_60D,60,RR_LEGACY,35,,0,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,-1.2116216216216216,-0.04500000000000015,5.0,0.04966248794599807,-0.0582619267184882,0.0,OK,57.3,OK,29.5,29.5,2,0,26.1,16.8,57.3,30.0,30.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,롯데손해보험,000400,보험업,2245,57.21,6967.1,5720774435.0,65.2,69.8,20.38,27.64,0,0,0,29.84,26.12,19.03,10.05,12.25,26.98,11.01,-53.9,-71.92,0.278,0.278,0,-4.37,12.0,-7.17,1,0,1.21,1.0,0,0,0,,1,1,1559.6,2112,6.29,0.3369,4.5,1.11,False,O,▲,1762,▲,O,X,21.46,250,1,1,1,1,1958.0,1669.0,2245.0,2415.0,2505.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,14.76,5.0,1.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,보험업,금융,-3.709714285714286,-4.258285714285715,8.0,0.06916958320076359,-0.006773613415939069,0.0,OK,65.3,OK,59.5,59.5,4,1,45.0,46.8,65.3,49.5,49.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
