시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSDAQ,넥스트바이오메디컬,389650,63100,88.55,5176.7,53.8,2.23,508.6509,32.90371,1.35,8.79,1.45,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",62340,64810,67280,59870
KOSDAQ,감성코퍼레이션,036620,5310,70.98,4805.8,53.4,0.15,17.8247,2.58449,1.49,0.19,1.92,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",5310,5480,5640,5140
KOSPI,한국전력,015760,49500,4987.87,317772.2,58.1,8.78,239.569,-8.75883,1.69,-0.1,9.88,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",45960,47780,49600,44140
KOSPI,HD현대중공업,329180,603000,2248.11,535301.9,52.1,5.1,2254.0039,1794.76768,1.22,12.92,6.35,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",579490,602440,625390,556540
KOSPI,셀트리온,068270,183800,1638.31,424506.3,58.0,2.78,1421.3049,-549.54739,0.91,6.37,4.25,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",180610,187760,194910,173460
KOSPI,한국항공우주,047810,112500,1348.42,109659.5,62.9,8.56,915.1191,402.90634,1.78,10.51,4.07,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",104670,108810,112960,100520
KOSPI,KB금융,105560,122500,1033.8,467291.1,59.3,0.23,150.8474,-660.92905,0.71,-6.27,0.49,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",122500,126450,130390,118550
KOSDAQ,ISC,095340,88100,805.26,18674.6,60.1,10.95,333.0599,618.38335,3.66,11.38,8.1,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",80200,83380,86550,77020
KOSDAQ,고영,098460,18300,780.84,12563.8,55.4,1.56,33.6954,-142.35178,0.4,-6.78,7.21,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",18200,18920,19640,17480
KOSPI,하나금융지주,086790,91000,656.92,253276.5,59.5,0.95,239.9314,-326.87612,0.64,-2.05,3.53,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",91000,94560,98130,87440
KOSPI,롯데관광개발,032350,20950,617.51,16663.5,64.4,11.57,218.2764,91.3399,2.36,11.32,14.61,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",18970,19720,20470,18210
KOSPI,유한양행,000100,119900,610.73,95882.2,54.1,1.66,640.4977,-163.94903,0.88,6.67,-0.42,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",119120,123840,128550,114400
KOSDAQ,실리콘투,257720,44900,460.48,27466.2,52.9,2.78,248.6337,84.5133,0.94,8.85,0.79,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",44120,45870,47620,42370
KOSDAQ,엘앤씨바이오,290650,57200,434.96,14082.0,59.1,8.62,132.311,324.92211,1.32,14.51,-0.69,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",53190,55300,57400,51080
KOSDAQ,수젠텍,253840,7650,401.13,1280.9,70.9,8.98,93.5209,3.05379,4.55,9.29,6.99,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",7090,7370,7650,6810
KOSPI,농심,004370,461000,319.16,28041.0,60.7,5.96,2963.5656,1266.88757,1.69,8.09,4.06,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",439400,456800,474200,422000
KOSDAQ,씨피시스템,413630,4330,309.76,1577.7,51.6,3.28,1.2555,-31.11742,0.5,-7.58,10.46,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",4230,4400,4570,4070
KOSPI,삼성증권,016360,77800,298.68,69475.4,50.0,0.16,134.2652,-222.79297,0.81,1.97,4.15,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",77800,80260,82710,75340
KOSDAQ,와이바이오로직스,338840,23500,298.26,3513.1,57.6,6.2,132.8884,-228.00335,1.72,3.75,-0.42,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",22350,23230,24120,21460
KOSPI,엔케이,085310,1534,291.48,1210.0,51.4,5.96,14.3254,2.77577,1.48,18.18,7.72,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",1460,1520,1580,1400
KOSPI,코오롱모빌리티그룹,450140,9900,220.27,6214.9,53.8,1.61,14.0726,-57.65892,0.73,-19.32,22.52,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",9840,10230,10620,9450
KOSDAQ,케어젠,214370,66200,216.63,35559.3,50.2,4.24,-94.0898,255.60803,2.17,4.42,5.92,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",64150,66690,69230,61600
KOSPI,현대해상,001450,27600,213.07,24674.4,48.8,-2.05,39.4046,-119.5352,1.42,-4.17,2.22,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",27600,27870,28140,27330
KOSDAQ,큐리옥스바이오시스템즈,445680,72700,208.88,12421.6,48.6,0.84,-1092.2106,302.67723,1.04,1.11,-8.9,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",72700,75470,78240,69930
KOSPI,아모레퍼시픽,090430,123600,171.74,72297.1,56.5,0.76,451.6688,-316.28789,0.44,-0.24,2.49,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",123600,128210,132820,118990
KOSPI,맥쿼리인프라,088980,11400,154.01,54597.1,64.8,1.55,36.7781,1.93088,0.88,1.42,2.15,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",11340,11550,11760,11130
KOSPI,기업은행,024110,20050,149.72,159883.9,59.9,1.33,78.3764,-50.59485,0.62,-0.25,3.72,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",19980,20730,21470,19240
KOSPI,코오롱,002020,49200,139.28,6212.2,57.9,5.47,183.7171,37.23045,1.19,5.24,5.81,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",47110,48980,50850,45250
KOSDAQ,에스티팜,237690,101700,139.11,21053.6,51.8,3.41,331.2792,-101.80974,0.6,4.85,0.59,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",99330,103260,107200,95390
KOSDAQ,그래피,318060,12750,125.52,1409.4,55.4,10.56,18.3024,2.03498,1.2,-1.92,1.35,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",11650,12110,12570,11190
KOSPI,롯데지주,004990,31500,117.32,33046.4,54.7,3.32,185.8273,-71.54871,1.03,1.94,8.43,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",30790,32010,33230,29570
KOSDAQ,메지온,140410,68100,114.68,20677.8,64.9,3.79,83.1037,-345.28517,1.17,-4.76,-0.29,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",66270,68900,71520,63650
KOSDAQ,LS머트리얼즈,417200,12750,104.42,8625.7,53.3,0.41,-191.2206,1.49241,0.56,0.16,-13.97,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",12750,13180,13620,12320
KOSDAQ,하나머티리얼즈,166090,41050,95.52,8118.7,48.9,0.74,78.0652,-85.45747,0.83,5.26,0.12,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",41050,42570,44100,39530
KOSPI,SK디스커버리,006120,65300,82.21,11981.1,59.5,9.64,631.9439,-38.59725,1.24,5.83,12.2,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",60160,62540,64920,57770
KOSPI,금호석유화학,011780,115900,81.33,30170.8,48.5,-0.55,116.8045,-321.43643,0.68,2.57,0.26,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",115900,118760,121610,113040
KOSPI,제일기획,030000,21700,69.34,24963.9,64.0,3.15,101.7823,-47.43418,0.74,-1.36,4.33,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",21250,22090,22930,20410
KOSDAQ,동국제약,086450,18930,64.57,8562.1,60.4,4.97,153.4277,29.97046,1.25,7.31,6.11,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",18210,18940,19660,17490
KOSPI,솔루스첨단소재,336370,9520,64.46,6684.7,50.2,-0.16,27.6346,-77.3759,0.67,4.04,-3.84,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",9520,9790,10060,9250
KOSDAQ,와이씨,232140,13660,63.27,11207.4,47.7,-0.88,-79.7088,29.9654,0.85,1.86,-3.19,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",13660,13950,14240,13370
KOSPI,솔루엠,248070,18040,59.97,8626.0,49.4,0.52,12.8002,-29.06395,1.12,0.22,-3.99,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",18040,18670,19300,17410
KOSDAQ,씨젠,096530,25600,56.17,13369.9,46.3,-0.71,5.5902,-19.89305,1.08,1.99,-3.21,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",25600,26190,26780,25010
KOSPI,녹십자,006280,134000,55.26,15660.0,55.3,1.06,694.5355,-348.10206,0.65,1.9,2.06,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",133920,139220,144520,128610
KOSPI,대한유화,006650,142900,52.81,9288.5,55.9,3.78,867.2233,-748.46534,0.59,4.31,3.18,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",139070,144580,150090,133560
KOSPI,SK하이닉스,000660,570000,20452.93,4149613.5,51.8,0.36,-8394.7932,-2591.25341,0.74,-7.92,-2.73,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",570000,589090,608180,550910
KOSPI,이수페타시스,007660,123700,2242.88,90807.2,59.2,13.36,545.1883,-140.96367,0.91,6.27,6.45,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",110210,114580,118940,105850
KOSPI,SK스퀘어,402340,283500,2076.81,375753.3,52.1,0.28,-1554.8257,-1871.80209,1.12,-8.99,3.47,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",283500,292780,302060,274220
KOSDAQ,재영솔루텍,049630,2115,1627.58,2312.6,80.6,51.02,68.2663,11.43239,1.64,41.95,51.07,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",1410,1470,1530,1360
KOSDAQ,로킷헬스케어,376900,50200,1441.43,7862.1,69.5,30.26,1022.1038,254.95527,1.69,48.3,26.13,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",38920,40460,42010,37380
KOSDAQ,노랑풍선,104620,6020,1388.06,1012.0,62.2,15.41,83.2083,71.21733,15.89,22.61,20.76,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",5270,5480,5690,5060
KOSDAQ,삼영엠텍,054540,18010,1378.49,2341.3,42.9,2.25,-140.3113,105.392,1.69,19.75,3.62,4,초입,"MACD상승, MA20 근처, 거래량증가, 상승구조",17790,18490,19200,17090
KOSPI,HD현대미포,010620,240000,1376.71,95861.2,51.2,5.38,860.7415,854.58879,1.02,14.29,7.38,4,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig",230030,239140,248250,220920
KOSDAQ,이뮨온시아,424870,7180,1141.07,5325.1,72.4,19.86,138.6743,47.72353,2.94,35.98,20.27,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",6050,6290,6530,5810
KOSDAQ,인벤티지랩,389470,74800,995.37,9252.1,82.3,38.71,2034.8976,406.91399,1.52,34.05,35.02,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",54460,56620,58780,52310
KOSPI,대한전선,001440,23650,986.84,44094.8,56.6,1.98,-211.6197,-170.85922,0.5,-5.96,-12.73,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",23420,24350,25280,22490
KOSPI,두산,000150,932000,833.5,154002.1,46.2,0.1,-13224.522,-3541.31426,0.63,-8.09,-6.14,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",932000,960830,989670,903170
KOSPI,신한지주,055550,76400,703.17,370918.1,54.6,0.14,-85.3628,-263.35631,0.69,-2.05,0.0,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",76400,78800,81200,74000
KOSDAQ,퓨쳐켐,220100,31750,686.62,7017.4,84.3,45.11,1322.8075,96.17341,1.61,50.83,57.57,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",22100,22970,23850,21220
KOSPI,삼양식품,003230,1372000,627.51,103353.0,62.6,4.45,13866.5716,1613.2342,0.74,8.72,-0.65,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",1326640,1379180,1431720,1274100
KOSPI,기아,000270,114500,594.68,450888.7,47.8,-0.81,-242.4201,-199.34303,0.46,-1.29,0.09,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",114500,117030,119560,111970
KOSPI,디아이,003160,26050,540.48,7372.1,59.4,8.08,-20.5389,40.80202,0.98,9.0,11.32,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",24340,25310,26270,23380
KOSDAQ,뉴로핏,380550,23250,529.37,2705.5,60.2,2.32,-293.3367,-1.23838,0.68,-9.36,-7.37,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",22950,23860,24770,22040
KOSDAQ,프로티나,468530,66100,524.74,7186.4,60.7,8.75,-838.9602,83.64665,0.81,5.42,-5.3,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",61390,63820,66250,58960
KOSPI,SK,034730,263500,486.65,191044.6,55.7,4.09,170.8014,-583.55271,0.67,-2.04,4.56,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",255680,265810,275930,245560
KOSDAQ,세종텔레콤,036630,10330,475.77,1033.0,78.9,48.84,457.922,40.80416,7.49,69.34,69.34,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",7010,7290,7570,6730
KOSDAQ,코오롱티슈진,950160,56800,470.0,47269.7,79.7,19.42,1199.4945,100.72746,1.61,19.33,18.95,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",48040,49940,51850,46140
KOSPI,DB하이텍,000990,67500,450.67,29365.6,62.0,9.72,857.2029,-200.17985,0.64,-2.32,14.41,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",62140,64600,67060,59670
KOSDAQ,씨어스테크놀로지,458870,134900,447.79,17086.3,95.3,48.76,4874.0891,593.78575,1.45,46.79,64.31,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",91590,95210,98840,87960
KOSDAQ,이오테크닉스,039030,275000,412.52,33878.8,61.0,5.7,971.0158,-1201.8921,0.96,-5.66,-6.3,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",262780,273180,283590,252370
KOSPI,LG이노텍,011070,237000,396.2,56091.0,54.1,0.06,-2071.9391,-860.50798,0.81,-5.95,0.0,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",237000,244260,251510,229740
KOSPI,우리금융지주,316140,25700,359.03,188657.6,51.8,-1.3,14.5705,-74.77653,0.6,-1.34,-2.1,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",25700,26140,26590,25260
KOSDAQ,인투셀,287840,58000,341.05,8611.6,55.9,5.74,-448.9282,5.63255,0.82,9.43,-4.61,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",55400,57600,59790,53210
KOSPI,HD현대,267250,217500,328.29,171810.0,53.6,3.86,-813.3198,-684.41232,0.61,-0.91,3.33,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",211510,219890,228260,203130
KOSPI,KT&G,033780,141100,323.85,166465.0,66.2,2.66,657.2237,-91.68108,0.8,2.99,3.52,4,초입,"MA20 근처, 상승구조, MACD>sig, 과열아님",138810,143860,148910,133770
KOSDAQ,리노공업,058470,56900,317.19,43364.5,45.9,-0.72,-242.7817,-18.75042,1.04,-0.35,-3.4,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",56900,58200,59510,55600
KOSPI,삼성화재,000810,464000,269.89,213491.8,55.4,-1.33,39.1664,-2553.42398,0.61,-7.39,4.39,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",464000,471830,479670,456170
KOSDAQ,티엘비,356860,67700,269.43,6656.7,47.0,-0.67,-814.3424,-83.15849,0.65,-5.71,-3.56,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",67700,69280,70870,66120
KOSPI,영원무역,111770,82600,265.35,36601.3,90.8,32.05,2396.081,677.50487,4.12,34.31,42.41,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",63180,65680,68180,60670
KOSDAQ,파인엠텍,441270,8700,251.41,3274.7,46.7,-5.47,58.1706,-58.71456,2.87,-9.19,-6.15,4,초입,"RSI 45~65, 거래량증가, MACD>sig, 과열아님",8700,8470,8250,8930
KOSDAQ,싸이닉솔루션,234030,9470,236.38,2235.4,60.0,5.25,145.3027,-110.14511,0.53,-12.64,17.49,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",9090,9450,9810,8730
KOSPI,신세계,004170,222000,226.57,21412.3,88.7,16.19,4341.8203,-208.418,1.58,8.82,25.14,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",192980,200620,208270,185340
KOSDAQ,삼천당제약,000250,222000,223.3,52075.6,51.1,-0.4,-296.9197,-592.4851,0.64,1.6,-7.88,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",222000,227800,233600,216200
KOSDAQ,보로노이,310210,234500,223.1,43131.9,67.5,13.77,1412.1459,338.6082,0.62,9.07,7.08,4,초입,"MACD상승, 상승구조, MACD>sig, 과열아님",208180,216420,224670,199930
KOSPI,롯데에너지머티리얼즈,020150,34900,214.06,18275.5,62.5,15.88,889.2094,-328.07661,0.99,-0.71,32.45,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",30420,31620,32830,29210
KOSPI,현대차2우B,005387,199300,198.52,69683.1,51.8,-0.85,-1161.7006,-438.71105,0.53,-1.82,-3.25,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",199300,203630,207950,194970
KOSPI,현대엘리베이터,017800,79600,190.34,31117.5,47.8,1.36,694.8674,-21.46072,0.55,8.01,9.49,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",79320,82460,85600,76170
KOSPI,현대백화점,069960,94000,186.45,21271.1,70.6,9.06,899.2801,-34.46023,1.7,7.18,11.77,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",87050,90500,93950,83600
KOSPI,티에이치엔,019180,7050,182.8,1269.0,66.5,14.74,84.1575,33.90697,4.82,15.38,23.25,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",6210,6450,6700,5960
KOSDAQ,코데즈컴바인,047770,2930,176.54,1108.8,49.0,-2.93,-28.8742,6.43412,0.55,1.21,16.5,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",2930,2930,2930,2930
KOSDAQ,앱클론,174900,31300,165.5,5976.1,82.6,37.62,752.8925,122.41144,1.52,27.49,41.95,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",22970,23880,24790,22060
KOSDAQ,노을,376930,2730,157.65,1008.7,62.7,11.93,46.1998,-1.2337,1.42,11.43,23.25,4,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig",2460,2560,2660,2370
KOSPI,BNK금융지주,138930,14800,143.55,46534.9,60.3,1.36,66.7092,-47.31822,0.85,-2.18,2.56,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",14750,15330,15920,14160
KOSPI,NH투자증권,005940,20550,143.48,73228.8,53.6,-1.26,3.8898,-83.54669,0.67,-3.75,1.48,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",20550,20910,21280,20190
KOSPI,롯데케미칼,011170,80600,142.78,34477.0,59.6,6.43,966.3641,-350.23748,0.77,9.21,9.66,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",76490,79520,82550,73460
KOSPI,LG유플러스,032640,15120,140.97,64990.0,48.6,-0.98,-1.6998,-36.64942,0.9,-3.57,3.92,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",15120,15430,15740,14810
KOSPI,한솔케미칼,014680,225000,140.8,25504.2,48.5,1.63,-367.8404,-290.17618,0.84,0.9,-1.75,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",223610,232470,241330,214760
KOSPI,한전KPS,051600,50600,139.84,22770.0,42.1,-1.46,71.2792,-145.66117,1.2,-2.13,-0.2,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",50600,51390,52180,49810
KOSDAQ,한스바이오메드,042520,32200,137.85,4355.5,58.6,6.83,-171.946,6.64431,0.48,5.57,15.0,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",30440,31650,32850,29240
KOSDAQ,링크솔루션,474650,32700,129.83,1824.3,49.9,4.41,-501.9225,166.38605,1.07,6.69,-0.76,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",31630,32880,34140,30380
KOSPI,호텔신라,008770,46650,124.95,18309.2,39.4,-1.5,125.014,55.638,1.22,4.25,-4.11,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",46650,47360,48070,45940
KOSDAQ,브이엠,089970,24800,124.77,5975.7,47.5,0.31,-232.1744,-93.7087,0.93,-2.55,-0.8,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",24800,25620,26440,23980
KOSPI,해성디에스,195870,53400,120.1,9078.0,57.4,4.0,-568.9631,-181.42229,0.67,-4.3,4.71,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",51860,53910,55970,49810
KOSPI,KT,030200,49200,120.04,123994.7,46.3,-0.48,164.514,-54.79423,0.57,-0.2,1.65,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",49200,50450,51700,47950
KOSDAQ,파두,440110,24700,116.11,12214.6,53.1,0.06,-299.2534,-18.58998,0.47,-5.0,-5.0,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",24700,25460,26210,23940
KOSDAQ,네이처셀,007390,26750,113.77,17236.4,56.4,4.43,96.025,-82.37762,0.76,3.08,8.96,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",25870,26900,27920,24850
KOSDAQ,테스,095610,44000,110.43,8698.0,46.8,-1.8,-179.95,7.7672,0.75,-2.22,-0.45,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",44000,44540,45070,43460
KOSDAQ,에이치엔에스하이텍,044990,20250,104.09,1627.3,84.2,32.14,714.2883,42.2558,2.47,47.92,42.01,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",15480,16090,16700,14870
KOSDAQ,한국피아이엠,448900,37800,101.35,2269.7,63.4,18.74,52.554,124.85221,0.39,20.0,2.44,4,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig",32150,33430,34700,30880
KOSPI,LG전자우,066575,49000,99.61,8421.1,58.8,0.6,-203.1552,-302.44113,1.0,-5.95,3.48,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",49000,50750,52510,47250
KOSDAQ,HK이노엔,195940,49850,96.57,14122.5,53.3,0.2,-80.9394,-56.90849,0.68,2.15,-1.29,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",49850,51440,53040,48260
KOSDAQ,GST,083450,28300,90.25,5215.7,57.9,4.87,32.7047,-87.30061,0.69,-1.91,-0.7,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",27250,28330,29410,26180
KOSPI,한국금융지주우,071055,121500,86.5,7117.8,47.0,-1.79,-690.8274,-399.16867,1.87,-1.94,-0.41,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",121500,122990,124480,120010
KOSPI,강원랜드,035250,17390,85.35,37204.3,57.5,1.62,78.1144,-0.3001,0.95,1.34,2.78,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",17280,17780,18270,16790
KOSDAQ,샘씨엔에스,252990,6940,81.0,4052.1,46.2,-4.47,-131.5747,8.16498,0.83,-1.98,-12.37,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",6940,6830,6730,7050
KOSPI,SK바이오사이언스,302440,53100,76.04,41614.0,49.8,-0.9,-204.4324,-171.1081,0.49,-2.57,-11.65,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",53100,54230,55350,51970
