종목코드,종목명,시장,종가
015360,INVENI,KOSPI,66100
175330,JB금융지주,KOSPI,26050
234080,JW생명과학,KOSPI,12820
001060,JW중외제약,KOSPI,25900
001067,JW중외제약2우B,KOSPI,60800
001065,JW중외제약우,KOSPI,29500
096760,JW홀딩스,KOSPI,3560
008970,KBI동양철관,KOSPI,1750
105560,KB금융,KOSPI,125600
415640,KB발해인프라,KOSPI,9930
432320,KB스타리츠,KOSPI,3285
002380,KCC,KOSPI,419000
344820,KCC글라스,KOSPI,26400
009070,KCTC,KOSPI,6210
009440,KC그린홀딩스,KOSPI,756
119650,KC코트렐,KOSPI,918
092220,KEC,KOSPI,687
003620,KG모빌리티,KOSPI,3505
016380,KG스틸,KOSPI,5360
001390,KG케미칼,KOSPI,5410
033180,KH 필룩스,KOSPI,5310
001940,KISCO홀딩스,KOSPI,25200
025000,KPX케미칼,KOSPI,47000
092230,KPX홀딩스,KOSPI,72500
000040,KR모터스,KOSPI,470
044450,KSS해운,KOSPI,9050
030200,KT,KOSPI,53000
033780,KT&G,KOSPI,143400
058850,KTcs,KOSPI,2880
058860,KTis,KOSPI,2750
093050,LF,KOSPI,18330
003550,LG,KOSPI,81500
034220,LG디스플레이,KOSPI,12000
051900,LG생활건강,KOSPI,258000
051905,LG생활건강우,KOSPI,113600
064400,LG씨엔에스,KOSPI,62100
373220,LG에너지솔루션,KOSPI,380000
003555,LG우,KOSPI,66700
032640,LG유플러스,KOSPI,14850
011070,LG이노텍,KOSPI,271500
066570,LG전자,KOSPI,91800
066575,LG전자우,KOSPI,48550
037560,LG헬로비전,KOSPI,2340
051910,LG화학,KOSPI,338500
051915,LG화학우,KOSPI,167000
079550,LIG넥스원,KOSPI,431000
006260,LS,KOSPI,207000
010120,LS ELECTRIC,KOSPI,474500
000680,LS네트웍스,KOSPI,3340
229640,LS에코에너지,KOSPI,35550
108320,LX세미콘,KOSPI,49550
001120,LX인터내셔널,KOSPI,31950
108670,LX하우시스,KOSPI,28700
108675,LX하우시스우,KOSPI,17130
383800,LX홀딩스,KOSPI,8000
38380K,LX홀딩스1우,KOSPI,9090
023150,MH에탄올,KOSPI,4905
035420,NAVER,KOSPI,242000
181710,NHN,KOSPI,28600
400760,NH올원리츠,KOSPI,3350
005940,NH투자증권,KOSPI,21350
005945,NH투자증권우,KOSPI,19700
338100,NH프라임리츠,KOSPI,4445
034310,NICE,KOSPI,13090
030190,NICE평가정보,KOSPI,17000
008260,NI스틸,KOSPI,3500
004250,NPC,KOSPI,3805
004255,NPC우,KOSPI,2520
456040,OCI,KOSPI,59500
010060,OCI홀딩스,KOSPI,116300
178920,PI첨단소재,KOSPI,15560
001340,PKC,KOSPI,5680
005490,POSCO홀딩스,KOSPI,314000
010950,S-Oil,KOSPI,81300
010955,S-Oil우,KOSPI,47350
034120,SBS,KOSPI,18720
003080,SB성보,KOSPI,2790
005090,SGC에너지,KOSPI,22400
001380,SG글로벌,KOSPI,1841
004060,SG세계물산,KOSPI,337
001770,SHD,KOSPI,18180
002360,SH에너지화학,KOSPI,377
009160,SIMPAC,KOSPI,5090
033530,SJG세종,KOSPI,10430
123700,SJM,KOSPI,3745
025530,SJM홀딩스,KOSPI,3770
034730,SK,KOSPI,253500
011790,SKC,KOSPI,106100
018670,SK가스,KOSPI,227000
001740,SK네트웍스,KOSPI,4490
006120,SK디스커버리,KOSPI,56400
006125,SK디스커버리우,KOSPI,38500
210980,SK디앤디,KOSPI,12730
395400,SK리츠,KOSPI,5700
302440,SK바이오사이언스,KOSPI,48850
326030,SK바이오팜,KOSPI,125500
402340,SK스퀘어,KOSPI,346000
361610,SK아이이테크놀로지,KOSPI,26000
100090,SK오션플랜트,KOSPI,20300
03473K,SK우,KOSPI,191100
096770,SK이노베이션,KOSPI,103100
096775,SK이노베이션우,KOSPI,71800
475150,SK이터닉스,KOSPI,21100
001510,SK증권,KOSPI,648
001515,SK증권우,KOSPI,2550
285130,SK케미칼,KOSPI,65600
28513K,SK케미칼우,KOSPI,28700
017670,SK텔레콤,KOSPI,53200
000660,SK하이닉스,KOSPI,640000
003570,SNT다이내믹스,KOSPI,46050
064960,SNT모티브,KOSPI,34250
100840,SNT에너지,KOSPI,36900
036530,SNT홀딩스,KOSPI,55000
005610,SPC삼립,KOSPI,52500
011810,STX,KOSPI,3530
465770,STX그린로지스,KOSPI,5750
077970,STX엔진,KOSPI,34900
002820,SUN&L,KOSPI,2635
084870,TBH글로벌,KOSPI,1237
002710,TCC스틸,KOSPI,14440
069260,TKG휴켐스,KOSPI,18820
007980,TP,KOSPI,1899
002900,TYM,KOSPI,6550
024070,WISCOM,KOSPI,1901
037270,YG PLUS,KOSPI,6980
139130,iM금융지주,KOSPI,15330
000500,가온전선,KOSPI,85000
000860,강남제비스코,KOSPI,12600
035250,강원랜드,KOSPI,18490
011420,갤럭시아에스엠,KOSPI,1900
002100,경농,KOSPI,9320
009450,경동나비엔,KOSPI,55300
267290,경동도시가스,KOSPI,20700
012320,경동인베스트,KOSPI,52200
000050,경방,KOSPI,9220
214390,경보제약,KOSPI,5740
012610,경인양행,KOSPI,5190
009140,경인전자,KOSPI,20450
013580,계룡건설,KOSPI,20050
012200,계양전기,KOSPI,6630
012205,계양전기우,KOSPI,12480
002140,고려산업,KOSPI,2550
010130,고려아연,KOSPI,1372000
002240,고려제강,KOSPI,21000
009290,광동제약,KOSPI,5930
017040,광명전기,KOSPI,1265
017900,광전자,KOSPI,1801
037710,광주신세계,KOSPI,31650
030610,교보증권,KOSPI,9490
339770,교촌에프앤비,KOSPI,4430
007690,국도화학,KOSPI,32700
001140,국보,KOSPI,2110
002720,국제약품,KOSPI,4385
083420,그린케미칼,KOSPI,6550
014530,극동유화,KOSPI,3275
014280,금강공업,KOSPI,6420
014285,금강공업우,KOSPI,11950
008870,금비,KOSPI,52200
001570,금양,KOSPI,9900
002990,금호건설,KOSPI,4000
002995,금호건설우,KOSPI,19270
011780,금호석유화학,KOSPI,121100
011785,금호석유화학우,KOSPI,61400
214330,금호에이치티,KOSPI,535
001210,금호전기,KOSPI,550
073240,금호타이어,KOSPI,5880
092440,기신정기,KOSPI,2295
000270,기아,KOSPI,121100
024110,기업은행,KOSPI,21100
013700,까뮤이앤씨,KOSPI,1203
004540,깨끗한나라,KOSPI,1890
004545,깨끗한나라우,KOSPI,11750
001260,남광토건,KOSPI,8210
008350,남선알미늄,KOSPI,1369
008355,남선알미우,KOSPI,21100
004270,남성,KOSPI,892
003920,남양유업,KOSPI,50800
003925,남양유업우,KOSPI,33700
025860,남해화학,KOSPI,6700
005720,넥센,KOSPI,5870
005725,넥센우,KOSPI,4430
002350,넥센타이어,KOSPI,7480
002355,넥센타이어1우B,KOSPI,3765
092790,넥스틸,KOSPI,9370
251270,넷마블,KOSPI,48400
090350,노루페인트,KOSPI,8460
090355,노루페인트우,KOSPI,13060
000320,노루홀딩스,KOSPI,21150
000325,노루홀딩스우,KOSPI,30300
006280,녹십자,KOSPI,149300
005250,녹십자홀딩스,KOSPI,15840
005257,녹십자홀딩스2우,KOSPI,26700
004370,농심,KOSPI,434000
072710,농심홀딩스,KOSPI,91100
058730,다스코,KOSPI,3425
030210,다올투자증권,KOSPI,3515
023590,다우기술,KOSPI,39300
145210,다이나믹디자인,KOSPI,712
483650,달바글로벌,KOSPI,144700
019680,대교,KOSPI,1900
019685,대교우B,KOSPI,1233
006370,대구백화점,KOSPI,5540
008060,대덕,KOSPI,10220
00806K,대덕1우,KOSPI,9130
353200,대덕전자,KOSPI,47150
35320K,대덕전자1우,KOSPI,14650
000490,대동,KOSPI,9970
008110,대동전자,KOSPI,15040
005750,대림바스,KOSPI,4695
006570,대림통상,KOSPI,2230
001680,대상,KOSPI,20950
001685,대상우,KOSPI,16920
084690,대상홀딩스,KOSPI,9730
084695,대상홀딩스우,KOSPI,13710
128820,대성산업,KOSPI,7680
117580,대성에너지,KOSPI,8020
016710,대성홀딩스,KOSPI,8680
0030R0,대신밸류리츠,KOSPI,4480
003540,대신증권,KOSPI,27400
003547,대신증권2우B,KOSPI,20450
003545,대신증권우,KOSPI,21150
009190,대양금속,KOSPI,1287
014160,대영포장,KOSPI,1075
047040,대우건설,KOSPI,3710
003090,대웅,KOSPI,22350
069620,대웅제약,KOSPI,175100
000430,대원강업,KOSPI,3770
006340,대원전선,KOSPI,3870
006345,대원전선우,KOSPI,3900
003220,대원제약,KOSPI,12100
024890,대원화성,KOSPI,718
002880,대유에이텍,KOSPI,1094
012800,대창,KOSPI,1309
015230,대창단조,KOSPI,6480
001070,대한방직,KOSPI,6430
006650,대한유화,KOSPI,144900
001440,대한전선,KOSPI,23750
084010,대한제강,KOSPI,19200
001790,대한제당,KOSPI,2885
001795,대한제당우,KOSPI,2610
001130,대한제분,KOSPI,147700
439260,대한조선,KOSPI,68400
003490,대한항공,KOSPI,22800
003495,대한항공우,KOSPI,24300
005880,대한해운,KOSPI,1756
003830,대한화섬,KOSPI,117800
016090,대현,KOSPI,1695
069460,대호에이엘,KOSPI,1414
475560,더본코리아,KOSPI,24400
192080,더블유게임즈,KOSPI,53800
012510,더존비즈온,KOSPI,84800
004830,덕성,KOSPI,4875
004835,덕성우,KOSPI,7360
145720,덴티움,KOSPI,43950
002150,도화엔지니어링,KOSPI,6450
460850,동국씨엠,KOSPI,5370
460860,동국제강,KOSPI,8350
001230,동국홀딩스,KOSPI,7530
023450,동남합성,KOSPI,33800
004140,동방,KOSPI,2575
007590,동방아그로,KOSPI,6040
005960,동부건설,KOSPI,5550
005965,동부건설우,KOSPI,22000
026960,동서,KOSPI,27800
002210,동성제약,KOSPI,973
102260,동성케미컬,KOSPI,4285
000640,동아쏘시오홀딩스,KOSPI,109300
170900,동아에스티,KOSPI,52800
028100,동아지질,KOSPI,17560
001520,동양,KOSPI,843
001527,동양2우B,KOSPI,8920
084670,동양고속,KOSPI,71600
082640,동양생명,KOSPI,6570
001525,동양우,KOSPI,5630
018500,동원금속,KOSPI,1385
006040,동원산업,KOSPI,42050
030720,동원수산,KOSPI,6110
014820,동원시스템즈,KOSPI,25350
014825,동원시스템즈우,KOSPI,17740
111380,동인기연,KOSPI,13730
163560,동일고무벨트,KOSPI,6940
004890,동일산업,KOSPI,39150
002690,동일제강,KOSPI,1640
000020,동화약품,KOSPI,6290
000150,두산,KOSPI,798000
000157,두산2우B,KOSPI,443000
454910,두산로보틱스,KOSPI,78900
241560,두산밥캣,KOSPI,58000
034020,두산에너빌리티,KOSPI,76500
000155,두산우,KOSPI,481500
336260,두산퓨얼셀,KOSPI,29600
33626K,두산퓨얼셀1우,KOSPI,7010
33626L,두산퓨얼셀2우B,KOSPI,10290
016740,두올,KOSPI,3730
192650,드림텍,KOSPI,7020
024090,디씨엠,KOSPI,12630
003160,디아이,KOSPI,21600
092200,디아이씨,KOSPI,14190
377190,디앤디플랫폼리츠,KOSPI,3365
013570,디와이,KOSPI,4740
024900,디와이덕양,KOSPI,2095
210540,디와이파워,KOSPI,13660
032350,롯데관광개발,KOSPI,22500
089860,롯데렌탈,KOSPI,31400
330590,롯데리츠,KOSPI,3930
000400,롯데손해보험,KOSPI,1768
023530,롯데쇼핑,KOSPI,72700
020150,롯데에너지머티리얼즈,KOSPI,31650
280360,롯데웰푸드,KOSPI,115400
286940,롯데이노베이트,KOSPI,19690
004000,롯데정밀화학,KOSPI,45050
004990,롯데지주,KOSPI,26700
00499K,롯데지주우,KOSPI,27300
005300,롯데칠성,KOSPI,138900
005305,롯데칠성우,KOSPI,77700
011170,롯데케미칼,KOSPI,71200
071840,롯데하이마트,KOSPI,7590
027740,마니커,KOSPI,781
357430,마스턴프리미어리츠,KOSPI,1640
001080,만호제강,KOSPI,44000
088980,맥쿼리인프라,KOSPI,11190
094800,맵스리얼티,KOSPI,5040
138040,메리츠금융지주,KOSPI,111900
090370,메타랩스,KOSPI,1699
118000,메타케어,KOSPI,303
017180,명문제약,KOSPI,1826
009900,명신산업,KOSPI,9120
317450,명인제약,KOSPI,70200
012690,모나리자,KOSPI,2145
005360,모나미,KOSPI,1955
070960,모나용평,KOSPI,3350
009680,모토닉,KOSPI,10580
009580,무림P&P,KOSPI,2540
009200,무림페이퍼,KOSPI,2010
033920,무학,KOSPI,8340
008420,문배철강,KOSPI,2090
025560,미래산업,KOSPI,13700
007120,미래아이앤지,KOSPI,958
396690,미래에셋글로벌리츠,KOSPI,2600
357250,미래에셋맵스리츠,KOSPI,2630
085620,미래에셋생명,KOSPI,9220
006800,미래에셋증권,KOSPI,23700
00680K,미래에셋증권2우B,KOSPI,11540
006805,미래에셋증권우,KOSPI,15610
081660,미스토홀딩스,KOSPI,43200
002840,미원상사,KOSPI,149700
268280,미원에스씨,KOSPI,140300
107590,미원홀딩스,KOSPI,67300
134380,미원화학,KOSPI,91100
003650,미창석유,KOSPI,121600
377740,바이오노트,KOSPI,5530
003610,방림,KOSPI,5740
035150,백산,KOSPI,13060
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1740
002760,보락,KOSPI,1046
003850,보령,KOSPI,8990
000890,보해양조,KOSPI,423
003000,부광약품,KOSPI,3740
001270,부국증권,KOSPI,57700
001275,부국증권우,KOSPI,29500
026940,부국철강,KOSPI,2070
011390,부산산업,KOSPI,77500
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,808
002070,비비안,KOSPI,636
100220,비상교육,KOSPI,4895
090460,비에이치,KOSPI,16240
005180,빙그레,KOSPI,75500
003960,사조대림,KOSPI,37400
008040,사조동아원,KOSPI,1113
007160,사조산업,KOSPI,55100
014710,사조씨푸드,KOSPI,9200
006090,사조오양,KOSPI,9140
062040,산일전기,KOSPI,134000
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,24300
448730,삼성FN리츠,KOSPI,4705
006400,삼성SDI,KOSPI,277500
006405,삼성SDI우,KOSPI,164900
006660,삼성공조,KOSPI,13990
028260,삼성물산,KOSPI,241500
02826K,삼성물산우B,KOSPI,146000
207940,삼성바이오로직스,KOSPI,1706000
032830,삼성생명,KOSPI,157600
018260,삼성에스디에스,KOSPI,171500
0126Z0,삼성에피스홀딩스,KOSPI,739000
009150,삼성전기,KOSPI,257500
009155,삼성전기우,KOSPI,117200
005930,삼성전자,KOSPI,119500
005935,삼성전자우,KOSPI,89800
001360,삼성제약,KOSPI,1525
010140,삼성중공업,KOSPI,24600
016360,삼성증권,KOSPI,76200
068290,삼성출판사,KOSPI,11060
029780,삼성카드,KOSPI,56200
000810,삼성화재,KOSPI,496000
000815,삼성화재우,KOSPI,373000
006110,삼아알미늄,KOSPI,25000
0120G0,삼양바이오팜,KOSPI,54000
145990,삼양사,KOSPI,48400
145995,삼양사우,KOSPI,36950
003230,삼양식품,KOSPI,1266000
002170,삼양통상,KOSPI,55900
272550,삼양패키징,KOSPI,13720
000070,삼양홀딩스,KOSPI,59100
003720,삼영,KOSPI,6130
002810,삼영무역,KOSPI,15850
005680,삼영전자,KOSPI,10490
023000,삼원강재,KOSPI,2405
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1258
004440,삼일씨엔에스,KOSPI,5510
000520,삼일제약,KOSPI,9600
009770,삼정펄프,KOSPI,31600
005500,삼진제약,KOSPI,20000
004690,삼천리,KOSPI,129500
010960,삼호개발,KOSPI,3650
004450,삼화왕관,KOSPI,29850
009470,삼화전기,KOSPI,29750
011230,삼화전자,KOSPI,2670
001820,삼화콘덴서,KOSPI,29850
000390,삼화페인트,KOSPI,7230
001290,상상인증권,KOSPI,640
041650,상신브레이크,KOSPI,2725
075180,새론오토모티브,KOSPI,3285
007540,샘표,KOSPI,49600
248170,샘표식품,KOSPI,28050
007860,서연,KOSPI,9650
200880,서연이화,KOSPI,12850
017390,서울가스,KOSPI,63800
031210,서울보증보험,KOSPI,49850
004410,서울식품,KOSPI,149
004415,서울식품우,KOSPI,1303
021050,서원,KOSPI,1118
008490,서흥,KOSPI,21350
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,9540
014910,성문전자,KOSPI,1168
014915,성문전자우,KOSPI,4890
004980,성신양회,KOSPI,9580
004985,성신양회우,KOSPI,11720
011300,성안머티리얼스,KOSPI,354
000180,성창기업지주,KOSPI,1515
002420,세기상사,KOSPI,5300
004360,세방,KOSPI,14480
004365,세방우,KOSPI,9280
004490,세방전지,KOSPI,63400
001430,세아베스틸지주,KOSPI,48650
306200,세아제강,KOSPI,118300
003030,세아제강지주,KOSPI,127300
019440,세아특수강,KOSPI,16400
058650,세아홀딩스,KOSPI,145000
013000,세우글로벌,KOSPI,1185
021820,세원정공,KOSPI,11650
067830,세이브존I&C,KOSPI,3240
075580,세진중공업,KOSPI,17730
068270,셀트리온,KOSPI,181300
336370,솔루스첨단소재,KOSPI,7460
33637K,솔루스첨단소재1우,KOSPI,2070
33637L,솔루스첨단소재2우B,KOSPI,3620
248070,솔루엠,KOSPI,16360
004430,송원산업,KOSPI,9000
017550,수산세보틱스,KOSPI,1695
126720,수산인더스트리,KOSPI,20850
053210,스카이라이프,KOSPI,5090
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,9450
134790,시디즈,KOSPI,21500
462870,시프트업,KOSPI,35550
016590,신대양제지,KOSPI,13220
029530,신도리코,KOSPI,48000
004970,신라교역,KOSPI,9190
011930,신성이엔지,KOSPI,1613
004170,신세계,KOSPI,249500
035510,신세계 I&C,KOSPI,16320
031430,신세계인터내셔날,KOSPI,10900
031440,신세계푸드,KOSPI,47900
006880,신송홀딩스,KOSPI,6930
005800,신영와코루,KOSPI,16380
001720,신영증권,KOSPI,143000
009270,신원,KOSPI,1536
002700,신일전자,KOSPI,1300
002870,신풍,KOSPI,1126
019170,신풍제약,KOSPI,14080
019175,신풍제약우,KOSPI,22800
481850,신한글로벌액티브리츠,KOSPI,1293
404990,신한서부티엔디리츠,KOSPI,3510
293940,신한알파리츠,KOSPI,5540
055550,신한지주,KOSPI,77900
004080,신흥,KOSPI,14000
004770,써니전자,KOSPI,1548
403550,쏘카,KOSPI,11580
004920,씨아이테크,KOSPI,1054
112610,씨에스윈드,KOSPI,42100
480370,씨케이솔루션,KOSPI,8490
308170,씨티알모빌리티,KOSPI,6560
008700,아남전자,KOSPI,1342
090430,아모레퍼시픽,KOSPI,119700
090435,아모레퍼시픽우,KOSPI,43500
002790,아모레퍼시픽홀딩스,KOSPI,26800
00279K,아모레퍼시픽홀딩스3우C,KOSPI,21650
002795,아모레퍼시픽홀딩스우,KOSPI,11990
002030,아세아,KOSPI,319000
183190,아세아시멘트,KOSPI,11970
002310,아세아제지,KOSPI,7990
012170,아센디오,KOSPI,1691
267850,아시아나IDT,KOSPI,11480
020560,아시아나항공,KOSPI,7880
122900,아이마켓코리아,KOSPI,7880
010780,아이에스동서,KOSPI,23400
031820,아이티센씨티에스,KOSPI,591
139990,아주스틸,KOSPI,3290
009320,아진전자부품,KOSPI,935
001780,알루코,KOSPI,2160
018250,애경산업,KOSPI,13260
161000,애경케미칼,KOSPI,9770
011090,에넥스,KOSPI,537
137310,에스디바이오센서,KOSPI,8960
005850,에스엘,KOSPI,42750
010580,에스엠벡셀,KOSPI,2540
012750,에스원,KOSPI,73000
023960,에쓰씨엔지니어링,KOSPI,1330
298690,에어부산,KOSPI,1725
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,10290
015260,에이엔피,KOSPI,425
007460,에이프로젠,KOSPI,702
003060,에이프로젠바이오로직스,KOSPI,530
244920,에이플러스에셋,KOSPI,9040
278470,에이피알,KOSPI,234500
450080,에코프로머티,KOSPI,55200
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,201500
085310,엔케이,KOSPI,1194
900140,엘브이엠씨홀딩스,KOSPI,1528
066970,엘앤에프,KOSPI,105600
097520,엠씨넥스,KOSPI,29000
484870,엠앤씨솔루션,KOSPI,138400
014440,영보화학,KOSPI,4980
111770,영원무역,KOSPI,82200
009970,영원무역홀딩스,KOSPI,189800
003520,영진약품,KOSPI,2025
000670,영풍,KOSPI,47900
012280,영화금속,KOSPI,952
012160,영흥,KOSPI,498
007310,오뚜기,KOSPI,385000
002630,오리엔트바이오,KOSPI,605
271560,오리온,KOSPI,105400
001800,오리온홀딩스,KOSPI,20600
005320,온타이드,KOSPI,458
011690,와이투솔루션,KOSPI,4240
316140,우리금융지주,KOSPI,28250
006980,우성,KOSPI,16150
017370,우신시스템,KOSPI,6210
105840,우진,KOSPI,17450
010400,우진아이엔에스,KOSPI,3990
049800,우진플라임,KOSPI,1917
016880,웅진,KOSPI,2380
095720,웅진씽크빅,KOSPI,1288
005820,원림,KOSPI,14840
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,330
033270,유나이티드제약,KOSPI,19170
014830,유니드,KOSPI,67000
446070,유니드비티플러스,KOSPI,3465
000910,유니온,KOSPI,4200
047400,유니온머티리얼,KOSPI,1347
011330,유니켐,KOSPI,1263
077500,유니퀘스트,KOSPI,6480
002920,유성기업,KOSPI,2200
000700,유수홀딩스,KOSPI,5860
003470,유안타증권,KOSPI,3700
003475,유안타증권우,KOSPI,3760
072130,유엔젤,KOSPI,4780
000220,유유제약,KOSPI,4505
000225,유유제약1우,KOSPI,5250
000227,유유제약2우B,KOSPI,11200
001200,유진투자증권,KOSPI,3455
000100,유한양행,KOSPI,113100
000105,유한양행우,KOSPI,102000
003460,유화증권,KOSPI,2785
003465,유화증권우,KOSPI,2750
008730,율촌화학,KOSPI,27000
008250,이건산업,KOSPI,4800
025820,이구산업,KOSPI,6090
214320,이노션,KOSPI,18310
088260,이리츠코크렙,KOSPI,4550
139480,이마트,KOSPI,82400
457190,이수스페셜티케미컬,KOSPI,59200
007660,이수페타시스,KOSPI,124500
005950,이수화학,KOSPI,8550
015020,이스타코,KOSPI,623
074610,이엔플러스,KOSPI,5110
102460,이연제약,KOSPI,10770
084680,이월드,KOSPI,1456
350520,이지스레지던스리츠,KOSPI,3800
334890,이지스밸류플러스리츠,KOSPI,4110
000760,이화산업,KOSPI,14410
014990,인디에프,KOSPI,884
101140,인바이오젠,KOSPI,10250
006490,인스코비,KOSPI,737
023800,인지컨트롤스,KOSPI,6410
034590,인천도시가스,KOSPI,25400
129260,인터지스,KOSPI,2455
023810,인팩,KOSPI,8730
249420,일동제약,KOSPI,38400
000230,일동홀딩스,KOSPI,13260
013360,일성건설,KOSPI,1986
003120,일성아이에스,KOSPI,21800
003200,일신방직,KOSPI,12200
007110,일신석재,KOSPI,1663
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,3060
081000,일진다이아,KOSPI,12080
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,55300
271940,일진하이솔루스,KOSPI,13710
015860,일진홀딩스,KOSPI,6820
226320,잇츠한불,KOSPI,11190
317400,자이에스앤디,KOSPI,4280
033240,자화전자,KOSPI,25600
000950,전방,KOSPI,35250
079900,전진건설로봇,KOSPI,50200
348950,제이알글로벌리츠,KOSPI,2790
194370,제이에스코퍼레이션,KOSPI,13080
030000,제일기획,KOSPI,21100
271980,제일약품,KOSPI,15600
001560,제일연마,KOSPI,9700
002620,제일파마홀딩스,KOSPI,8110
006220,제주은행,KOSPI,11440
089590,제주항공,KOSPI,5500
004910,조광페인트,KOSPI,5000
004700,조광피혁,KOSPI,65000
001550,조비,KOSPI,11690
462520,조선내화,KOSPI,14540
120030,조선선재,KOSPI,96300
018470,조일알미늄,KOSPI,1370
002600,조흥,KOSPI,158700
185750,종근당,KOSPI,83500
063160,종근당바이오,KOSPI,20250
001630,종근당홀딩스,KOSPI,46950
109070,주성코퍼레이션,KOSPI,802
044380,주연테크,KOSPI,427
013890,지누스,KOSPI,12900
013870,지엠비코리아,KOSPI,3970
071320,지역난방공사,KOSPI,96300
088790,진도,KOSPI,2005
003780,진양산업,KOSPI,6710
010640,진양폴리,KOSPI,3560
100250,진양홀딩스,KOSPI,3180
051630,진양화학,KOSPI,2600
272450,진에어,KOSPI,6970
011000,진원생명과학,KOSPI,1973
002780,진흥기업,KOSPI,736
002787,진흥기업2우B,KOSPI,8120
002785,진흥기업우B,KOSPI,3765
025620,차AI헬스케어,KOSPI,10700
009310,참엔지니어링,KOSPI,1111
000650,천일고속,KOSPI,354000
033250,체시스,KOSPI,1014
035720,카카오,KOSPI,61200
323410,카카오뱅크,KOSPI,21800
377300,카카오페이,KOSPI,49950
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,493
029460,케이씨,KOSPI,25450
281820,케이씨텍,KOSPI,38700
381970,케이카,KOSPI,16030
145270,케이탑리츠,KOSPI,935
417310,코람코더원리츠,KOSPI,8760
357120,코람코라이프인프라리츠,KOSPI,4400
007815,코리아써우,KOSPI,12900
007810,코리아써키트,KOSPI,43650
00781K,코리아써키트2우B,KOSPI,10010
003690,코리안리,KOSPI,11440
192820,코스맥스,KOSPI,165700
044820,코스맥스비티아이,KOSPI,13660
005070,코스모신소재,KOSPI,45750
005420,코스모화학,KOSPI,15070
071950,코아스,KOSPI,3560
002020,코오롱,KOSPI,50500
