시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,광전자,017900,반도체 제조업,12900,8113.41,7474.7,811340814180.0,72.9,61.0,126.12,322.27,0,0,0,-27.45,71.54,371.66,520.19,590.58,552.17,509.76,558.99,495.3,0.019,0.019,1,298.63,12.0,44.17,1,0,1.35,0.53,5990.0,5090.0,22450.0,28100.0,35250.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,5.0,18.3,NORMAL+WARN:ATR%=27.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,11037.0,6868,87.81,1.5449,2.69,-0.43,False,O,▲,12431,▲,O,X,0,0,0,23.73,248,0,1,1,1,0.0,반도체 제조업,반도체,21.41333333333333,27.19037037037037,1.0,45.1,OK,39.45025370647003,39.45025370647003,6,1,76.4,57.1,45.1,62.4,62.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,4510,5201.2,4402.1,520120233830.0,60.7,66.8,38.88,136.19,0,0,0,-29.42,42.5,81.85,192.67,211.03,491.09,182.24,179.44,434.22,0.0,0.0,1,195.93,12.0,90.78,1,0,1.47,0.46,3410.0,2895.0,8100.0,10080.0,12580.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.1,6.0,9.1,NORMAL+WARN:ATR%=23.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,3910.0,2809,60.51,1.1587,2.27,0.26,False,O,▲,4612,▲,X,X,0,0,0,12.68,248,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,87.2,OK,58.5,58.5,8,1,79.1,79.0,87.2,80.7,80.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아이씨티케이,456010,반도체 제조업,21350,3779.46,2968.0,377945586550.0,68.8,95.8,39.71,66.71,0,2,0,-6.97,50.35,52.94,51.74,41.02,44.26,41.31,9.43,-12.61,0.0,0.0,1,21.38,12.0,0.38,1,0,1.04,0.51,16050.0,13630.0,29100.0,33500.0,39100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,5.4,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,18214.0,18842,13.31,1.0352,10.0,-2.37,False,O,▲,17586,▲,O,X,0,0,0,26.14,250,0,1,1,1,0.0,반도체 제조업,반도체,21.41333333333333,27.19037037037037,1.0,76.4,OK,52.5,52.5,4,1,40.7,72.3,76.4,60.5,60.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,아톤,158430,소프트웨어 개발 및 공급업,8900,3768.23,2178.9,376823465745.0,72.6,98.2,37.65,54.04,0,0,0,0.91,47.84,55.05,39.06,46.14,26.24,28.63,14.55,-30.63,0.0,0.0,1,14.2,12.0,-0.53,1,0,0.52,0.57,6790.0,5770.0,11370.0,12940.0,14940.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,4.5,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,7717.0,8253,7.84,0.9021,12.2,-0.61,False,O,▲,6995,▲,O,X,0,0,0,17.69,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,83.7,OK,52.5,52.5,2,0,24.1,72.3,83.7,55.3,55.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,큐에스아이,066310,반도체 제조업,17870,2715.64,1656.8,271563551210.0,74.6,95.1,45.26,69.39,0,0,0,2.06,52.21,67.64,80.32,135.75,133.59,69.89,104.16,76.72,0.0,0.0,1,108.96,12.0,7.82,0,0,1.08,0.63,12920.0,10970.0,22750.0,26900.0,32100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,6.0,5.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,14232.0,13629,31.11,0.8295,6.44,-0.37,False,O,▲,14231,▲,O,X,0,0,0,17.08,250,0,1,1,1,0.0,반도체 제조업,반도체,21.41333333333333,27.19037037037037,1.0,39.3,OK,52.5,52.5,4,1,78.0,72.3,39.3,68.0,68.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSPI,OCI홀딩스,010060,기타 금융업,300000,2691.49,56010.7,269148953500.0,78.2,71.7,48.14,54.28,0,0,0,27.66,50.0,46.34,51.36,163.85,202.11,40.93,132.26,145.24,0.0,0.0,1,158.32,12.0,6.2,0,0,2.02,0.97,212500.0,180700.0,304500.0,357500.0,425000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.96,4.0,2.9,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,195730.0,173454,72.96,0.4968,2.86,1.37,False,O,▲,216489,▲,O,X,0,0,0,11.7,250,0,1,1,1,0.0,기타 금융업,금융,11.831999999999999,1.5842500000000004,8.0,86.6,OK,74.2300681948451,74.2300681948451,6,1,94.6,68.5,86.6,82.6,82.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛샘전자,072950,전자부품 제조업,16600,1852.01,1336.7,185200507145.0,67.0,59.3,69.63,190.35,0,0,0,-29.81,100.0,137.14,133.15,195.9,215.59,122.72,164.31,158.72,0.0,0.0,1,160.03,12.0,3.73,1,0,1.14,0.52,10280.0,8730.0,25700.0,31250.0,38350.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,9.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,14892.0,13586,22.18,1.911,5.52,-0.25,False,O,▲,15668,▲,O,X,0,0,0,2.54,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,72.2,OK,31.5,31.5,6,1,73.0,59.0,72.2,67.2,67.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,한빛레이저,452190,특수 목적용 기계 제조업,6860,1626.36,1641.0,162635848300.0,83.5,99.2,57.46,61.55,0,1,0,29.92,68.34,73.01,65.1,54.33,40.57,54.67,22.74,-16.3,0.0,0.0,1,7.67,12.0,2.19,1,0,12.23,1.0,4575.0,3885.0,6860.0,7760.0,8890.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,3.3,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,4587.5,5580,22.92,0.7144,11.32,3.55,False,O,▲,4877,▲,O,X,0,0,0,2.65,250,1,1,1,1,0.0,특수 목적용 기계 제조업,조선·기계·설비,12.891967213114754,0.12377049180327858,10.0,46.2,OK,52.0,52.0,6,1,84.2,57.8,46.2,66.0,66.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,이노인스트루먼트,215790,통신 및 방송 장비 제조업,3040,1244.87,1224.6,124487058820.0,72.7,82.4,112.69,335.8,0,0,0,-29.95,48.66,223.06,700.0,392.71,449.73,689.57,361.12,392.86,0.13,0.13,1,359.8,12.0,98.33,1,0,1.8,0.57,1501.0,1275.0,5080.0,6400.0,8070.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,15.8,NORMAL+WARN:ATR%=28.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,2305.2,1928,57.64,0.9145,1.88,-0.42,False,O,▲,3293,▲,X,X,0,0,0,-0.23,247,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,80.9,OK,69.0,69.0,6,1,86.0,92.5,80.9,87.6,87.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,저스템,417840,특수 목적용 기계 제조업,11020,1096.15,2497.6,109614805395.0,79.3,94.6,55.52,68.65,0,0,0,14.79,57.65,78.61,50.14,86.78,165.1,39.71,55.19,108.23,0.0,0.0,1,57.07,12.0,-7.01,0,0,2.26,0.94,7440.0,6320.0,11370.0,13160.0,15420.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,6.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,,1,1,7738.0,7438,48.15,0.9011,4.92,2.32,False,O,▲,7974,▲,O,X,0,0,0,3.12,250,0,1,1,1,0.0,특수 목적용 기계 제조업,조선·기계·설비,12.891967213114754,0.12377049180327858,10.0,62.2,OK,70.0,70.0,4,1,54.1,73.8,62.2,63.6,63.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,서남,294630,기타 전기장비 제조업,5670,1053.19,1495.0,105319366630.0,71.6,96.0,39.17,55.35,0,1,0,2.53,52.83,52.21,41.75,122.79,106.18,31.32,91.2,49.31,0.0,0.0,1,54.84,12.0,3.07,1,0,2.85,0.59,4280.0,3635.0,7150.0,8420.0,10030.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,6.0,4.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,4331.5,4491,26.25,0.8706,8.98,1.36,False,O,▲,4562,▲,O,X,0,0,0,4.88,250,0,1,1,1,0.0,기타 전기장비 제조업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,59.0,OK,52.5,52.5,6,1,88.8,82.3,59.0,80.2,80.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,비츠로테크,042370,기타 금융업,17490,1025.35,4582.4,102534821360.0,76.3,89.9,44.0,55.62,0,3,0,7.63,56.86,56.16,56.72,70.3,98.75,46.29,38.71,41.88,0.062,0.062,1,55.73,12.0,-0.65,0,0,1.77,0.82,12750.0,10830.0,18950.0,21850.0,25500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,3.2,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,14108.0,12192,43.44,0.8265,4.66,2.26,False,O,▲,13317,▲,O,X,0,0,0,7.45,250,0,1,1,1,0.0,기타 금융업,금융,11.831999999999999,1.5842500000000004,8.0,53.6,OK,28.0,28.0,4,1,49.4,11.6,53.6,35.1,35.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,한컴위드,054920,소프트웨어 개발 및 공급업,6680,992.87,1884.9,99286709455.0,67.7,94.0,33.69,47.63,0,2,0,4.21,42.13,37.73,50.62,57.92,63.33,40.19,26.33,6.46,0.0,0.0,1,48.81,12.0,7.58,1,0,2.25,0.69,5250.0,4455.0,7800.0,8870.0,10220.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.14,6.0,3.2,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,5605.0,5733,16.51,0.6774,4.0,0.86,False,O,▲,5424,▲,O,X,0,0,0,13.57,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,82.9,OK,37.5,37.5,6,1,90.4,55.7,82.9,75.0,75.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,라온시큐어,042510,소프트웨어 개발 및 공급업,15410,998.46,1726.7,99845848380.0,87.1,98.2,65.97,69.32,0,3,0,29.93,81.29,80.23,73.15,69.15,52.73,62.72,37.56,-4.14,0.0,0.0,1,5.68,9.9,-2.73,1,0,7.61,1.0,9750.0,8440.0,15410.0,17570.0,20350.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.44,6.0,4.3,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,11580.0,12154,26.79,0.8877,13.32,3.58,False,O,▲,10038,▲,O,X,0,0,0,18.47,235,2,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,65.0,OK,70.0,70.0,4,1,55.0,75.8,65.0,65.3,65.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,드림시큐리티,203650,소프트웨어 개발 및 공급업,3545,846.61,3390.2,84661046243.0,89.9,97.7,94.87,108.12,0,0,0,29.85,118.42,127.24,124.94,125.8,110.14,114.51,94.21,53.27,0.0,0.0,1,114.66,12.0,1.57,1,0,2.45,1.0,1910.0,1623.0,3545.0,4130.0,4875.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,5.7,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,2571.6,2230,58.91,1.0583,4.44,1.93,False,O,▲,2233,▲,O,X,0,0,0,29.85,250,2,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,32.4,OK,70.0,70.0,6,1,75.9,71.8,32.4,65.6,65.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,케이사인,192250,소프트웨어 개발 및 공급업,15880,760.41,1122.3,76040722575.0,88.9,98.9,47.02,49.18,0,1,0,29.84,47.72,58.8,54.93,69.3,30.7,44.5,37.71,-26.17,0.0,0.0,1,7.77,10.4,4.24,1,0,10.59,1.0,11340.0,9980.0,15890.0,17910.0,20500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,11.99,6.0,3.3,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,11244.0,12789,24.17,0.4831,14.91,3.45,False,O,▲,11957,▲,O,X,0,0,0,7.2,250,1,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,50.9,OK,52.0,52.0,6,1,95.0,55.8,50.9,70.5,70.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,미코,059090,반도체 제조업,20700,722.06,6917.3,72206317110.0,84.7,85.1,44.62,50.12,0,0,0,23.21,46.5,56.58,42.07,56.11,29.29,31.64,24.52,-27.58,0.0,0.0,1,44.56,10.9,2.23,0,0,1.91,0.98,15030.0,12930.0,20900.0,23250.0,26200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.97,5.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,15191.0,15930,29.94,0.6145,7.62,3.84,False,O,▲,15673,▲,O,X,0,0,0,0.6,250,0,1,1,1,0.0,반도체 제조업,반도체,21.41333333333333,27.19037037037037,1.0,40.6,OK,74.40721382831201,74.40721382831201,6,1,83.3,86.7,40.6,76.1,76.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,시공테크,020710,전문디자인업,5990,605.54,1200.9,60554225441.0,85.0,95.8,41.03,44.81,0,0,0,29.79,48.64,52.03,47.17,55.38,49.0,36.74,23.79,-7.87,0.0,0.0,1,8.52,9.8,0.0,0,0,5.43,1.0,4460.0,3970.0,5990.0,6660.0,7500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,10.99,6.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,4257.0,4818,24.31,0.4306,12.89,3.86,False,O,▲,4677,▲,O,X,0,0,0,2.93,249,1,1,1,1,0.0,전문디자인업,기타,12.485855855855856,1.853153153153153,7.0,36.0,OK,67.87773230264065,67.87773230264065,4,1,55.0,75.4,36.0,59.4,59.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,셀바스AI,108860,소프트웨어 개발 및 공급업,15230,620.24,4099.1,62023842050.0,46.6,60.5,13.84,41.89,0,0,0,13.83,14.51,20.11,42.34,28.96,9.49,31.91,-2.63,-47.38,0.066,0.066,1,20.55,12.0,15.81,0,0,1.39,0.67,15320.0,13010.0,17580.0,19020.0,19830.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.08,6.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,12464.0,14013,8.68,0.2079,1.47,-0.34,False,O,▲,13185,▲,O,X,0,0,0,15.1,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,20.972477064220183,24.925688073394497,2.0,32.8,OK,38.5,38.5,8,1,85.0,51.1,32.8,61.0,61.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
