시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,미투온,201490,소프트웨어 개발 및 공급업,4550,3265.93,1516.7,326592908714.0,82.4,98.7,60.85,84.19,0,1,0,18.49,67.9,74.0,91.98,127.5,51.67,94.27,135.33,80.81,0.0,0.0,1,1.57,12.0,11.36,1,0,12.72,0.9,0,0,0,,1,1,3189.0,3670,23.97,0.9566,11.11,2.78,False,O,▲,3484,▲,O,X,8.59,250,0,1,1,1,2970.0,2730.0,4020.0,4800.0,5640.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.08,6.0,4.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,12,SWING_20D,2,FIBO_1.272,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,10.59921875,16.19,1.0,76.8,0,0.07543171114599687,0.07526307330341245,0.30864197530864196,OK,0.0,UNVALIDATED_MODEL,43.241866505706554,43.241866505706554,0.0,6,1,93.5,46.0,0.0,69.8,69.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,한켐,457370,기초 화학물질 제조업,12200,1652.48,1019.7,165247735915.0,74.9,93.5,43.0,47.96,0,0,0,26.56,57.83,62.45,27.08,8.35,42.69,29.37,16.18,71.83,0.21,0.179,1,33.1,12.0,1.08,0,0,3.44,0.92,0,0,0,,1,1,7917.0,9342,30.58,0.7057,8.0,3.4,False,O,▲,8618,▲,O,X,0.62,250,0,1,1,1,8960.0,8240.0,10580.0,12640.0,17040.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.04,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,SWING_120D,2,0.0,기초 화학물질 제조업,화학·소재,3.9316666666666666,8.434166666666668,7.0,27.0,0,0.08021077283372365,0.12873723686289662,0.1337386018237082,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,68.2,82.8,0.0,75.5,75.5,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛샘전자,072950,전자부품 제조업,13460,853.54,1074.2,85353523150.0,77.0,98.0,43.16,71.4,0,0,0,-3.24,47.26,64.55,47.1,63.95,66.58,49.39,71.78,95.72,0.456,0.127,0,-13.28,12.0,2.37,1,0,2.04,0.8,0,0,0,,1,1,9896.0,10865,23.88,0.9479,3.54,2.7,False,O,▲,11277,▲,O,X,2.66,250,0,1,1,1,9870.0,9080.0,12760.0,14800.0,15530.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.0,6.0,3.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,12,SWING_20D,5,VP_RESISTANCE,2,0.0,전자부품 제조업,IT/전기전자,10.59921875,16.19,1.0,86.6,0,0.08278497134366376,0.15205832860334195,0.2826086956521739,OK,0.0,UNVALIDATED_MODEL,52.5,52.5,0.0,6,1,83.6,36.3,0.0,60.0,60.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,센서뷰,321370,전자부품 제조업,1701,564.57,1190.7,56456786331.0,74.1,89.7,38.55,45.81,0,0,0,23.98,45.38,59.27,18.37,-10.28,-52.5,20.66,-2.45,-23.36,0.568,0.022,1,12.68,12.0,0.0,0,0,2.63,0.87,0,0,0,,1,1,1235.0,1434,18.55,0.6898,7.8,3.35,False,X,▼,1235,▲,O,X,1.68,250,0,-1,-1,1,1289.0,1186.0,1509.0,1800.0,2055.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,7.99,6.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,SWING_60D,2,0.0,전자부품 제조업,IT/전기전자,10.59921875,16.19,1.0,71.8,0,0.06433190560174687,0.02545825787947372,0.2296983758700696,OK,0.0,UNVALIDATED_MODEL,53.5,53.5,0.0,4,1,28.0,72.4,0.0,50.2,50.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,엑스게이트,356680,소프트웨어 개발 및 공급업,17700,430.3,4923.8,43030021010.0,80.6,73.1,36.41,75.13,0,0,0,3.39,43.2,64.5,46.04,-10.11,148.6,48.33,-2.28,177.74,0.248,0.179,1,3.95,12.0,3.81,1,0,1.34,0.86,0,0,0,,1,1,13748.0,15115,17.1,0.4414,0.82,1.57,False,O,▲,16464,▲,O,X,0.18,250,0,1,1,1,13620.0,12530.0,17850.0,18860.0,23700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.0,6.0,3.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,SWING_60D,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,10.59921875,16.19,1.0,55.8,0,0.07167070217917676,0.11637464731714726,0.014285714285714285,OK,0.0,UNVALIDATED_MODEL,54.78488176477805,54.78488176477805,0.0,6,1,84.6,56.0,0.0,70.3,70.3,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,동국산업,005160,1차 철강 제조업,3555,401.74,1990.8,40174045451.0,88.3,99.8,32.62,47.42,0,1,0,4.87,40.24,41.07,43.93,52.25,12.68,46.22,60.08,41.82,0.273,0.273,1,4.61,12.0,7.86,1,0,13.34,0.76,0,0,0,,1,1,2804.5,3308,7.46,0.769,6.8,1.49,False,O,▼,3002,▲,O,X,1.33,250,0,-1,1,1,2815.0,2585.0,3320.0,3960.0,4460.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.17,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,23,SWING_20D,5,FIBO_1.272,2,0.0,1차 철강 제조업,철강·금속,7.644,15.41,3.0,47.1,0,0.06570223025919229,2.0,0.7168141592920354,OK,0.0,UNVALIDATED_MODEL,27.5,27.5,0.0,6,1,86.4,24.6,0.0,55.5,55.5,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,SFA반도체,036540,반도체 제조업,8710,346.08,14225.8,34607685875.0,87.3,94.6,35.05,71.21,0,0,0,-2.35,22.5,54.98,43.73,40.94,22.68,46.02,48.77,51.82,0.366,0.24,0,-11.93,12.0,7.21,1,0,2.53,0.9,0,0,0,,1,1,6705.0,6289,38.49,0.5559,1.02,2.6,False,O,▲,8128,▲,O,X,0.56,250,0,1,1,1,6770.0,6230.0,8750.0,9110.0,9890.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,7.98,5.0,3.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,VP_RESISTANCE,2,0.0,반도체 제조업,반도체,9.122666666666667,15.449333333333334,2.0,69.1,0,0.07019845825815975,0.07738928343253658,0.2545454545454545,OK,0.0,UNVALIDATED_MODEL,70.62601311841988,70.62601311841988,0.0,6,1,93.5,54.3,0.0,73.9,73.9,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,아이씨티케이,456010,반도체 제조업,21500,280.33,2973.0,28033428345.0,79.4,88.3,30.75,41.44,0,0,0,15.65,41.91,46.76,21.13,13.16,45.27,23.42,20.99,74.41,0.69,0.336,0,-10.24,12.0,1.31,0,0,1.61,0.97,0,0,0,,1,1,15565.0,16912,27.13,0.5725,3.12,2.35,False,O,▼,17932,▲,O,X,2.21,250,0,-1,1,1,17270.0,15880.0,21750.0,24000.0,39950.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.05,6.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,VP_RESISTANCE,5,SWING_120D,2,0.0,반도체 제조업,반도체,9.122666666666667,15.449333333333334,2.0,82.1,0,0.06245847176079734,0.021452861310912875,0.08064516129032258,OK,0.0,UNVALIDATED_MODEL,75.68601683557048,75.68601683557048,0.0,6,1,62.1,57.1,0.0,59.6,59.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,에스피소프트,443670,상품 중개업,5760,225.84,1361.4,22583633060.0,78.2,80.9,44.72,85.9,0,0,0,10.77,58.46,39.81,90.1,95.25,23.08,92.39,103.08,52.22,0.048,0.048,1,35.41,12.0,30.24,1,0,1.44,0.92,0,0,0,,1,1,3917.0,4423,30.23,0.422,1.42,1.95,False,O,▼,5016,▲,O,X,0.58,250,0,-1,1,1,4180.0,3840.0,6010.0,6280.0,7290.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,8.13,6.0,5.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,12,ATR_3.5x,12,SWING_120D,2,0.0,상품 중개업,기타,2.790185185185185,13.049444444444445,5.0,84.4,0,0.10385664682539682,1.0905909696514153,0.29411764705882354,OK,0.0,UNVALIDATED_MODEL,73.5,73.5,0.0,6,1,81.8,79.7,0.0,80.8,80.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아리바이오랩,261780,자연과학 및 공학 연구개발업,4215,132.52,1240.8,13251513341.0,94.2,98.8,41.12,84.79,0,0,0,4.2,19.57,62.43,72.75,64.65,-20.32,75.04,72.48,8.82,0.012,0.012,1,1.11,12.0,26.0,1,0,2.04,0.83,0,0,0,,1,1,2782.5,2963,42.21,0.0686,3.72,1.02,False,O,▲,3994,▲,O,X,1.48,250,0,1,1,1,3135.0,2885.0,4255.0,4655.0,5430.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,7.97,6.0,4.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,SWING_120D,2,0.0,자연과학 및 공학 연구개발업,기타,2.790185185185185,13.049444444444445,5.0,26.5,0,0.0920183019827148,0.06894832400765702,0.5269461077844312,OK,0.0,UNVALIDATED_MODEL,33.0,33.0,0.0,6,1,92.4,40.2,0.0,66.3,66.3,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
