종목코드,종목명
372320,큐로셀
452260,한화갤러리아
402340,SK스퀘어
445680,큐리옥스바이오시스템즈
474170,루미르
389500,에스비비테크
457190,이수스페셜티케미컬
178920,PI첨단소재
484590,삼양컴텍
388050,지투파워
340930,유일에너테크
271940,일진하이솔루스
456040,OCI
373220,LG에너지솔루션
254490,미래반도체
402490,그린리소스
388790,라이콤
437730,삼현
328130,루닛
456160,지투지바이오
318060,그래피
347850,디앤디파마텍
034230,파라다이스
107640,한중엔시에스
376900,로킷헬스케어
476060,온코닉테라퓨틱스
460930,현대힘스
475960,토모큐브
108320,LX세미콘
420770,기가비스
468530,프로티나
397030,에이프릴바이오
309710,아이티켐
323410,카카오뱅크
443060,HD현대마린솔루션
126730,코칩
484870,엠앤씨솔루션
361390,제노코
278470,에이피알
304360,에스바이오메딕스
439260,대한조선
425420,티에프이
358570,지아이이노베이션
064400,LG씨엔에스
322310,오로스테크놀로지
460860,동국제강
403870,HPSP
394800,쓰리빌리언
432470,케이엔에스
464080,에스오에스랩
112290,와이씨켐
474610,RF시스템즈
365270,큐라클
298830,슈어소프트테크
282720,금양그린파워
195940,HK이노엔
168360,펨트론
287840,인투셀
221800,유투바이오
489790,한화비전
448710,코츠테크놀로지
389650,넥스트바이오메디컬
125020,티씨머티리얼즈
454910,두산로보틱스
465770,STX그린로지스
129920,대성하이텍
259960,크래프톤
100090,SK오션플랜트
383310,에코프로에이치엔
440110,파두
361610,SK아이이테크놀로지
475830,오름테라퓨틱
365340,성일하이텍
417500,제이아이테크
450080,에코프로머티
376300,디어유
380540,옵티코어
441270,파인엠텍
475580,에이럭스
499790,GS피앤엘
389470,인벤티지랩
417200,LS머트리얼즈
232680,라온로보틱스
383220,F&F
483650,달바글로벌
417010,나노팀
329180,HD현대중공업
388720,유일로보틱스
347700,스피어
226590,엠디바이스
302440,SK바이오사이언스
257720,실리콘투
295310,에이치브이엠
348340,뉴로메카
022100,포스코DX
323350,다원넥스뷰
377300,카카오페이
453450,그리드위즈
357880,SKAI
451760,컨텍
125490,한라캐스트
079900,전진건설로봇
310210,보로노이
474650,링크솔루션
