종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
061970,LB세미콘,KOSDAQ,반도체 제조업,반도체 제조업,반도체,4800,76.17,0.0,WAIT,False,False,True,4800,4315,5770,6347.000000000001,72.7,56.30780550857377,72.7,82.3,82.3,,85.69999694824219,0.0,,,WAIT,,22.14,15.52,4.62,-25.62,-21.47,0,,,,,,,,70.4,79.7,13.97,24.32,0,0,10.6,6.9,16.79,-4.19,0.439,0.33,0,-3.54,11.4,3.67,1,0,1.4,0.92,1,1,3852.0,4496,6.74,-0.1176,3.33,1.71,False,O,▲,4502,▲,O,X,0.0,0.0,0.0,0.0,10.8168,20.7832,2.0,56.30780550857377,4,82.3,47.9,85.7,156,20260210,20260210,27.12,21.43,-4.19,-25.62
077360,덕산하이메탈,KOSDAQ,반도체 제조업,반도체 제조업,반도체,11110,519.64,0.0,OVERHEAT,False,False,False,8890,6910,12830,14113.000000000002,72.5,46.355992312165014,72.5,82.2,82.2,,87.5999984741211,0.0,,,OVERHEAT,,91.88,135.38,74.36,39.58,98.39,0,,,,,,,,79.1,88.6,31.29,98.55,0,0,1.0,21.02,39.4,61.01,0.029,0.029,1,74.86,12.0,38.7,1,0,3.51,0.81,1,1,8455.0,11241,-1.17,-0.1754,1.01,2.16,False,O,▲,11629,▲,X,X,0.0,0.0,0.0,0.0,10.8168,20.7832,2.0,46.355992312165014,4,82.2,46.3,87.6,157,20260210,20260210,27.12,21.43,61.01,39.58
078930,GS,KOSPI,기타 금융업,기타 금융업,금융,70000,232.31,0.0,WAIT,False,False,True,70000,64300,81300,89430.0,72.5,48.27556270935279,72.5,81.3,81.3,,55.29999923706055,0.0,,,WAIT,,19.45,50.21,6.47,-11.61,-14.22,0,,,,,,,,67.2,80.2,8.42,24.83,0,0,-1.82,2.79,9.55,15.51,0.01,0.01,1,25.06,9.1,8.03,1,0,1.08,0.75,1,1,61380.0,69656,0.49,-0.0882,1.16,0.19,False,O,▲,70701,▲,X,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,48.27556270935279,4,81.3,69.2,55.3,158,20260210,20260210,27.12,21.43,15.51,-11.61
00680K,미래에셋증권2우B,KOSPI,기타,기타,기타,16980,156.46,0.0,WAIT,False,False,True,15320,13230,19500,21450.0,72.3,36.719067139474305,72.3,82.8,82.8,,72.19999694824219,0.0,,,WAIT,,39.29,102.14,26.31,35.84,37.71,0,,,,,,,,72.1,77.6,16.37,53.81,0,0,0.59,-4.61,21.29,62.96,0.047,0.047,1,77.26,12.0,14.73,1,0,1.77,0.8,1,1,13742.0,16989,-0.05,-0.3639,0.65,-0.94,False,O,▲,17716,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,36.719067139474305,4,82.8,54.9,72.2,159,20260210,20260210,27.12,21.43,62.96,35.84
000210,DL,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,46300,65.21,0.0,OVERHEAT,False,False,False,46300,41800,55300,60830.00000000001,72.2,56.44301668685821,72.2,79.9,79.9,,73.0,0.0,,,OVERHEAT,,30.42,18.87,17.44,-19.45,-45.56,0,,,,,,,,77.9,86.9,14.87,33.99,0,0,3.35,7.67,15.46,7.67,0.0,0.0,1,18.26,11.2,12.82,1,0,1.4,0.82,1,1,38185.0,44820,3.3,-0.0719,1.0,1.21,False,O,▲,45435,▲,O,X,0.0,0.0,0.0,0.0,8.66891304347826,17.348478260869566,3.0,56.44301668685821,4,79.9,58.7,73.0,160,20260210,20260210,27.12,21.43,7.67,-19.45
126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,117000,308.89,0.0,WAIT,False,False,True,102400,85700,135700,149270.0,72.2,35.51475682343366,72.2,76.6,76.6,,86.30000305175781,0.0,,,WAIT,,27.87,310.27,10.35,112.84,273.28,0,,,,,,,,72.5,77.8,19.99,49.9,0,0,-0.17,2.72,30.58,134.27,0.004,0.004,1,144.64,12.0,10.85,1,0,1.48,0.87,1,1,87700.0,112608,3.9,-0.038,0.61,0.32,False,O,▲,116621,▲,O,X,0.0,0.0,0.0,0.0,6.55090909090909,1.3790909090909091,12.0,35.51475682343366,4,76.6,55.3,86.3,161,20260210,20260210,27.12,21.43,134.27,112.84
094940,푸른기술,KOSDAQ,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,IT/전기전자,11550,77.31,0.0,WAIT,False,False,True,11550,8970,16710,18381.0,72.1,26.653396186997515,72.1,80.1,80.1,,93.80000305175781,0.0,,,WAIT,,24.86,43.84,7.34,23.13,6.85,0,,,,,,,,38.1,67.8,4.38,36.11,0,0,6.85,4.15,7.44,44.56,0.032,0.032,1,26.72,12.0,8.6,0,0,1.21,0.39,1,1,9324.0,10998,5.02,-0.0175,0.52,0.76,False,O,▲,10824,▲,O,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,26.653396186997515,4,80.1,44.3,93.8,162,20260210,20260210,27.12,21.43,44.56,23.13
039490,키움증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,449000,513.26,0.0,WAIT,False,False,True,402000,349000,508000,558800.0,72.1,31.727003458998652,72.1,79.3,79.3,,86.19999694824219,0.0,,,WAIT,,41.19,111.79,28.21,16.56,47.36,0,,,,,,,,73.9,73.5,17.29,56.11,0,0,1.24,-1.32,14.98,43.68,0.012,0.012,1,65.3,12.0,26.92,1,0,1.48,0.87,1,1,360500.0,433960,3.47,-0.3915,0.67,-0.43,False,O,▲,459433,▲,X,X,0.0,0.0,0.0,0.0,7.208611111111111,13.488333333333333,4.0,31.727003458998652,4,79.3,50.8,86.2,163,20260210,20260210,27.12,21.43,43.68,16.56
418420,라온텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6030,63.38,0.0,WAIT,False,False,True,6030,5120,7840,8624.0,71.7,46.897313452123036,71.7,83.1,83.1,,83.9000015258789,0.0,,,WAIT,,27.62,23.95,10.1,24.4,-13.04,0,,,,,,,,71.1,81.0,10.62,46.39,0,0,-3.21,-7.37,9.44,45.83,0.229,0.229,0,-1.32,12.0,18.4,1,0,1.48,0.68,1,1,4696.0,6198,-2.71,-0.371,2.37,-1.34,False,O,▲,6387,▲,X,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,46.897313452123036,4,83.1,44.5,83.9,164,20260210,20260210,27.12,21.43,45.83,24.4
365330,에스와이스틸텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,3880,115.08,0.0,WAIT,False,False,True,3880,3390,4855,5340.5,71.6,38.852964349461864,71.6,88.4,88.4,,88.5999984741211,0.0,,,WAIT,,21.06,-23.85,3.54,-6.13,-60.84,0,,,,,,,,70.7,79.3,9.24,38.68,0,0,-0.26,-5.37,14.62,15.3,0.327,0.3,0,-4.17,12.0,8.55,1,0,3.81,0.51,1,1,3389.5,4138,-6.25,-0.2127,0.8,1.14,False,O,▲,4104,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,38.852964349461864,4,88.4,32.3,88.6,165,20260210,20260210,27.12,21.43,15.3,-6.13
122640,예스티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,23400,55.41,0.0,WAIT,False,False,True,20950,18120,26600,29260.000000000004,71.5,44.02146183377498,71.5,78.2,78.2,,72.19999694824219,0.0,,,WAIT,,30.14,27.87,12.62,9.37,-9.12,0,,,,,,,,71.8,78.5,17.3,43.47,0,0,-2.09,3.31,20.06,30.8,0.05,0.05,1,25.08,12.0,8.82,1,0,1.46,0.82,1,1,17982.0,22626,3.42,-0.0141,0.81,0.71,False,O,▲,23121,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,44.02146183377498,4,78.2,59.9,72.2,166,20260210,20260210,27.12,21.43,30.8,9.37
019210,와이지-원,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,10210,237.59,0.0,OVERHEAT,False,False,False,7780,6330,10670,11737.000000000002,71.4,39.0,71.4,83.5,83.5,,89.30000305175781,0.0,,,OVERHEAT,,96.35,80.39,78.83,79.16,43.4,0,,,,,,,,79.5,85.9,37.81,90.56,0,0,6.35,13.7,45.44,100.59,0.0,0.0,1,17.02,12.0,37.38,1,0,3.42,0.9,1,1,6986.0,9544,6.97,-0.0263,1.76,1.11,False,O,▲,9912,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,39.0,4,83.5,39.3,89.3,167,20260210,20260210,27.12,21.43,100.59,79.16
365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,12260,59.78,0.0,WAIT,False,False,True,10730,8350,15480,17028.0,71.4,30.128409970863757,71.4,79.7,79.7,,85.5999984741211,0.0,,,WAIT,,46.48,185.12,28.96,91.05,148.13,0,,,,,,,,73.4,75.4,19.99,67.06,0,0,0.16,-4.07,38.06,112.48,0.031,0.031,1,85.24,12.0,9.75,1,0,1.78,0.83,1,1,8656.0,12227,0.26,-0.327,0.56,-0.13,False,O,▲,12915,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,30.128409970863757,4,79.7,48.2,85.6,168,20260210,20260210,27.12,21.43,112.48,91.05
084370,유진테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,98700,321.29,0.0,WAIT,False,False,True,98700,89100,117800,129580.00000000001,71.4,37.48024108043357,71.4,79.1,79.1,,86.5999984741211,0.0,,,WAIT,,17.22,98.19,-0.3,-20.51,61.2,0,,,,,,,,62.8,72.1,6.84,52.12,0,0,-7.24,-5.28,7.52,0.92,0.152,0.152,1,28.14,12.0,22.64,1,0,1.04,0.53,1,1,88660.0,101106,-2.38,-0.3858,0.84,-0.05,False,O,▲,108466,▼,X,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,37.48024108043357,4,79.1,48.6,86.6,169,20260210,20260210,27.12,21.43,0.92,-20.51
068270,셀트리온,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,227500,1414.74,0.0,WAIT,False,False,True,227500,211500,259500,285450.0,71.3,70.03655601297423,71.3,52.5,52.5,,86.19999694824219,0.0,,,WAIT,,2.94,29.26,-10.04,-10.51,-35.17,0,,,,,,,,67.7,63.7,6.86,13.34,0,0,-1.09,9.64,7.57,16.61,0.028,0.028,1,28.38,7.5,0.5,0,1,1.46,0.79,1,1,201450.0,221878,2.53,0.2391,0.77,1.04,False,O,▲,219100,▲,O,X,0.0,0.0,0.0,0.0,5.297142857142857,3.4547619047619045,11.0,70.03655601297423,10,52.5,92.7,86.2,170,20260210,20260210,27.12,21.43,16.61,-10.51
281740,레이크머티리얼즈,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,24400,318.95,0.0,WAIT,False,False,True,24400,22500,28150,30965.000000000004,71.2,25.847352316645814,71.2,87.3,87.3,,83.80000305175781,0.0,,,WAIT,,62.99,89.0,45.47,44.33,52.01,0,,,,,,,,70.4,83.8,11.63,88.62,0,0,1.67,-4.87,-1.61,65.76,0.147,0.147,1,61.11,12.0,66.91,1,0,1.86,0.71,1,1,18717.0,25417,-4.0,-0.9595,0.52,0.46,False,O,▲,27093,▼,X,X,0.0,0.0,0.0,0.0,8.66891304347826,17.348478260869566,3.0,25.847352316645814,4,87.3,35.8,83.8,171,20260210,20260210,27.12,21.43,65.76,44.33
214370,케어젠,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,118100,106.0,0.0,WAIT,False,False,True,104600,84600,144300,158730.0,71.1,29.86448311045357,71.1,76.5,76.5,,90.5,0.0,,,WAIT,,72.41,138.83,54.89,73.13,101.84,0,,,,,,,,70.7,83.2,18.6,83.74,0,0,-0.67,-1.67,16.01,94.56,0.004,0.004,1,73.91,12.0,49.63,1,0,1.52,0.74,1,1,100280.0,119249,-0.96,-0.6375,0.33,0.91,False,O,▲,128632,▼,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,29.86448311045357,4,76.5,49.0,90.5,172,20260210,20260210,27.12,21.43,94.56,73.13
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,39750,201.53,0.0,WAIT,False,False,True,35350,28100,49800,54780.00000000001,71.0,42.13623916020082,71.0,73.5,73.5,,93.69999694824219,0.0,,,WAIT,,68.08,-23.85,50.56,-21.68,-60.84,0,,,,,,,,72.8,75.4,18.08,102.73,0,0,-5.81,-9.25,16.4,-0.25,0.404,0.091,1,0.16,12.0,52.0,1,0,1.25,0.73,1,1,32470.0,41182,-3.48,-0.7547,0.97,-0.61,False,O,▼,45598,▼,X,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,42.13623916020082,4,73.5,51.8,93.7,173,20260210,20260210,27.12,21.43,-0.25,-21.68
138040,메리츠금융지주,KOSPI,기타 금융업,기타 금융업,금융,122100,406.51,0.0,OVERHEAT,False,False,False,122100,113900,138400,152240.0,70.9,50.23102286079637,70.9,84.1,84.1,,74.4000015258789,0.0,,,OVERHEAT,,17.74,7.29,4.76,-26.46,-57.14,0,,,,,,,,85.8,80.9,8.62,25.93,0,0,1.08,2.09,11.0,0.66,0.157,0.157,1,10.97,7.5,5.91,1,0,1.26,0.8,1,1,110580.0,122027,0.06,-0.102,1.04,0.96,False,O,▲,124358,▲,X,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,50.23102286079637,4,84.1,46.5,74.4,174,20260210,20260210,27.12,21.43,0.66,-26.46
474170,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,20700,332.25,0.0,WAIT,False,False,True,16550,12510,24650,27115.000000000004,70.7,31.0,70.7,82.3,82.3,,74.0999984741211,0.0,,,WAIT,,56.82,178.23,39.3,120.39,141.24,0,,,,,,,,73.7,93.7,31.32,80.64,0,0,-3.04,2.22,47.02,141.82,0.035,0.035,1,73.94,12.0,14.13,0,0,3.23,0.82,1,1,13635.0,19934,3.84,-0.0989,0.42,0.55,False,O,▲,20658,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,31.0,4,82.3,49.0,74.1,175,20260210,20260210,27.12,21.43,141.82,120.39
204270,제이앤티씨,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,23300,54.1,0.0,WAIT,False,False,True,23300,20350,29150,32065.000000000004,70.2,37.872224736062314,70.2,77.8,77.8,,86.0,0.0,,,WAIT,,29.01,31.56,11.49,-26.33,-5.43,0,,,,,,,,64.2,64.9,7.97,42.14,0,0,-3.12,0.0,4.72,-4.9,0.396,0.316,1,4.79,12.0,16.5,1,0,1.06,0.63,1,1,20788.0,22692,2.68,-0.2763,0.6,0.86,False,O,▲,23753,▼,X,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,37.872224736062314,4,77.8,47.1,86.0,176,20260210,20260210,27.12,21.43,-4.9,-26.33
036620,감성코퍼레이션,KOSDAQ,기타 전문 도매업,기타 전문 도매업,기타,7370,175.58,0.0,OVERHEAT,False,False,False,6400,5560,8080,8888.0,70.2,49.51570810791941,70.2,74.6,74.6,,88.0999984741211,0.0,,,OVERHEAT,,38.27,29.75,20.75,17.36,-7.24,0,,,,,,,,85.6,79.4,20.86,46.11,0,0,10.66,9.84,21.02,38.79,0.0,0.0,1,12.62,12.0,20.75,1,0,1.31,0.88,1,1,5640.0,6879,7.13,-0.1646,2.41,2.37,False,O,▲,7001,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,49.51570810791941,4,74.6,51.0,88.1,177,20260210,20260210,27.12,21.43,38.79,17.36
299660,셀리드,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,3575,61.92,0.0,WAIT,False,False,True,3105,2490,4335,4768.5,70.2,53.55206701129908,70.2,66.8,66.8,,85.80000305175781,0.0,,,WAIT,,27.68,-15.18,10.16,-22.12,-52.17,0,,,,,,,,73.4,85.2,20.8,50.09,0,0,4.08,11.54,35.42,-0.69,0.275,0.207,1,1.13,12.0,9.82,1,0,0.93,0.68,1,1,2769.5,3389,5.47,-0.0014,1.2,1.15,False,O,▼,3452,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,53.55206701129908,2,66.8,65.5,85.8,178,20260210,20260210,27.12,21.43,-0.69,-22.12
185750,종근당,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,93400,109.69,0.0,OVERHEAT,False,False,False,93400,88200,103800,114180.00000000001,70.0,69.54541550457918,70.0,58.9,58.9,,87.0,0.0,,,OVERHEAT,,13.76,12.94,0.78,-19.52,-51.49,0,,,,,,,,76.0,63.9,8.81,12.23,0,0,5.42,9.62,7.73,7.6,0.0,0.0,1,8.44,6.0,1.1,1,1,1.36,0.89,1,1,82740.0,89225,4.68,0.0999,2.33,2.54,False,O,▲,88214,▲,O,X,0.0,0.0,0.0,0.0,5.297142857142857,3.4547619047619045,11.0,69.54541550457918,8,58.9,77.3,87.0,179,20260210,20260210,27.12,21.43,7.6,-19.52
000810,삼성화재,KOSPI,보험업,보험업,금융,534000,466.67,0.0,WAIT,False,False,True,534000,497000,608000,668800.0,70.0,76.60167313298413,70.0,54.5,54.5,,63.79999923706055,0.0,,,WAIT,,12.07,21.78,-0.91,-20.32,-42.65,0,,,,,,,,62.4,59.6,7.2,13.06,0,0,0.56,8.65,6.37,6.8,0.018,0.018,1,17.78,7.0,1.27,1,1,0.93,0.8,1,1,473200.0,518832,2.92,0.1406,0.86,0.49,False,O,▲,515501,▲,O,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,76.60167313298413,8,54.5,100.0,63.8,180,20260210,20260210,27.12,21.43,6.8,-20.32
062040,산일전기,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,155000,620.01,0.0,ARMED,True,False,False,155000,136700,191600,210760.00000000003,70.0,72.19235816434494,70.0,47.4,47.4,,81.5,0.0,,,ARMED,,10.71,34.9,-2.27,-24.33,-29.53,4,,,,,,,,57.4,70.4,6.02,15.76,1,0,-2.82,4.59,8.77,2.79,0.079,0.079,1,7.09,12.0,-1.82,0,1,1.46,0.68,1,1,127230.0,152870,1.39,0.033,1.07,1.65,False,O,▲,150925,▲,O,X,0.0,0.0,0.0,0.0,3.119285714285714,15.855714285714285,5.0,72.19235816434494,8,47.4,100.0,81.5,181,20260210,20260210,27.12,21.43,2.79,-24.33
092870,엑시콘,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,28050,484.4,0.0,OVERHEAT,False,False,False,23150,18080,33300,36630.0,69.8,51.21531330763698,69.8,76.0,76.0,,79.9000015258789,0.0,,,OVERHEAT,,77.64,166.13,60.12,53.88,129.14,0,,,,,,,,86.2,92.6,27.22,87.17,0,0,-0.88,-1.06,25.78,75.31,0.008,0.008,1,76.51,12.0,39.84,1,0,1.68,0.67,1,1,20170.0,28576,-1.84,-0.2826,1.84,-1.13,False,O,▲,29516,▲,X,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,51.21531330763698,4,76.0,52.6,79.9,182,20260210,20260210,27.12,21.43,75.31,53.88
294870,HDC현대산업개발,KOSPI,건물 건설업,건물 건설업,건설·부동산,23550,192.9,0.0,WAIT,False,False,True,23550,21750,27100,29810.000000000004,69.8,85.5,69.8,48.7,48.7,,77.0,0.0,,📦박스돌파,WAIT,,14.32,15.16,1.34,-5.48,-49.27,4,,,,,,,,72.4,63.2,12.94,15.26,0,0,7.53,10.56,14.88,21.64,0.0,0.0,1,14.93,8.9,0.5,1,1,1.51,0.91,1,1,19903.0,21795,8.05,0.1616,2.26,1.26,False,O,▲,21478,▲,O,X,0.0,0.0,0.0,0.0,11.46625,9.248750000000001,7.0,85.5,8,48.7,100.0,77.0,183,20260210,20260210,27.12,21.43,21.64,-5.48
060250,NHN KCP,KOSDAQ,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,22200,158.05,0.0,WAIT,False,False,True,22200,20000,26550,29205.000000000004,69.7,18.383176381693385,69.7,86.9,86.9,,90.9000015258789,0.0,,,WAIT,,47.61,53.95,30.09,8.17,16.96,0,,,,,,,,70.8,84.8,13.75,80.22,0,0,-1.99,-6.53,-3.69,29.6,0.16,0.16,1,28.51,12.0,46.18,1,0,3.99,0.71,1,1,17459.0,22627,-1.89,-0.7278,0.23,0.43,False,O,▲,24225,▼,X,X,0.0,0.0,0.0,0.0,7.208611111111111,13.488333333333333,4.0,18.383176381693385,4,86.9,27.0,90.9,184,20260210,20260210,27.12,21.43,29.6,8.17
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,21400,450.61,0.0,WAIT,False,False,True,21400,20000,24150,26565.000000000004,69.7,90.0,69.7,45.6,45.6,,84.5,0.0,,📦박스돌파,WAIT,,14.38,15.43,1.4,-14.37,-49.0,3,,,,,,,,71.1,64.0,11.8,14.47,0,0,5.42,11.46,14.62,12.75,0.0,0.0,1,13.96,7.2,0.38,1,1,1.19,0.98,1,1,18277.0,20091,6.51,0.1699,2.18,2.91,False,O,▲,19721,▲,O,X,0.0,0.0,0.0,0.0,11.46625,9.248750000000001,7.0,90.0,8,45.6,100.0,84.5,185,20260210,20260210,27.12,21.43,12.75,-14.37
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,151700,212.29,0.0,WAIT,False,False,True,151700,127200,201000,221100.00000000003,69.5,25.0,69.5,77.7,77.7,,95.69999694824219,0.0,,,WAIT,,64.71,311.11,47.19,87.52,274.12,0,,,,,,,,71.5,74.8,14.06,93.29,0,0,2.92,-3.31,-1.49,108.95,0.059,0.059,1,67.18,12.0,56.98,1,0,1.3,0.7,1,1,130030.0,147789,2.65,-0.7899,0.43,-0.59,False,O,▲,163088,▼,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,25.0,4,77.7,38.4,95.7,186,20260210,20260210,27.12,21.43,108.95,87.52
011200,HMM,KOSPI,해상 운송업,해상 운송업,기타,21200,1061.5,0.0,ARMED,True,False,False,21200,19960,23700,26070.000000000004,69.5,80.17244325854168,69.5,44.3,44.3,,86.80000305175781,0.0,,,ARMED,,1.44,-5.99,-11.54,-21.12,-70.42,5,,,,,,,,61.4,59.5,4.53,7.53,1,1,3.92,5.47,5.21,6.0,0.249,0.106,1,3.61,6.0,-0.97,0,1,1.25,0.84,1,1,19508.0,20592,2.95,0.0854,2.29,2.24,False,O,▲,20265,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,80.17244325854168,8,44.3,100.0,86.8,187,20260210,20260210,27.12,21.43,6.0,-21.12
439260,대한조선,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,75300,272.5,0.0,ARMED,True,False,False,75300,68300,89300,98230.00000000001,69.4,66.92205041768335,69.4,51.0,51.0,,85.5,0.0,,,ARMED,,8.97,-16.05,-4.01,-11.27,-80.48,5,,,,,,,,64.6,56.8,6.08,12.24,1,0,2.17,4.15,2.45,15.85,0.469,0.306,1,11.75,10.0,-2.55,1,0,2.01,0.8,1,1,65270.0,73667,2.22,-0.0067,1.24,1.24,False,O,▼,73227,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,66.92205041768335,6,51.0,89.4,85.5,188,20260210,20260210,27.12,21.43,15.85,-11.27
018290,브이티,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,20800,76.06,0.0,OVERHEAT,False,False,False,20800,18610,25200,27720.000000000004,69.2,55.53053767698262,69.2,80.9,80.9,,69.30000305175781,0.0,,,OVERHEAT,,25.0,-42.78,7.48,-32.92,-79.77,0,,,,,,,,75.3,76.8,12.34,37.83,0,0,-0.72,4.42,9.65,-11.49,0.6,0.035,1,2.83,12.0,15.19,1,0,1.23,0.86,1,1,17482.0,20138,3.28,-0.1646,0.79,0.86,False,X,▼,20673,▲,O,X,0.0,0.0,0.0,0.0,8.66891304347826,17.348478260869566,3.0,55.53053767698262,4,80.9,49.7,69.3,189,20260210,20260210,27.12,21.43,-11.49,-32.92
082920,비츠로셀,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,22100,57.49,0.0,ARMED,True,False,False,22100,19920,26500,29150.000000000004,68.6,78.43593340216847,68.6,44.6,44.6,,81.69999694824219,0.0,,,ARMED,,3.76,39.02,-13.76,37.81,2.03,5,,,,,,,,62.9,63.2,7.38,14.05,1,0,0.91,5.49,8.07,59.24,0.0,0.0,1,53.24,10.7,-1.35,0,1,1.25,0.93,1,1,18588.0,20835,6.07,0.0965,0.9,1.37,False,O,▲,20866,▲,O,X,0.0,0.0,0.0,0.0,6.55090909090909,1.3790909090909091,12.0,78.43593340216847,8,44.6,100.0,81.7,190,20260210,20260210,27.12,21.43,59.24,37.81
012210,삼미금속,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,14450,64.9,0.0,WAIT,False,False,True,12430,8760,19760,21736.0,68.5,25.0,68.5,78.2,78.2,,98.0,0.0,,,WAIT,,71.21,251.58,53.69,25.57,214.59,0,,,,,,,,70.8,94.4,22.04,116.68,0,0,-3.54,-19.27,36.84,47.0,0.207,0.207,1,61.15,12.0,34.92,1,0,2.63,0.55,1,1,11632.0,17290,-16.43,-1.2257,0.11,-1.5,False,O,▲,17174,▼,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,25.0,4,78.2,32.8,98.0,191,20260210,20260210,27.12,21.43,47.0,25.57
