시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSPI,현대백화점,069960,83000,97.12,18781.9,58.4,1.34,-47.8009,105.51557,1.26,1.84,0.97,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 상승구조, 과열아님",82720,86000,89280,79450
KOSPI,녹십자,006280,131600,96.81,15379.5,55.5,0.87,213.1278,53.97321,1.4,0.38,-0.45,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",131600,136650,141710,126550
KOSDAQ,셀비온,308430,17510,96.72,2244.6,53.3,3.59,325.0908,45.8572,1.68,9.51,3.73,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",17070,17750,18420,16400
KOSDAQ,씨젠,096530,26250,91.41,13709.3,64.2,3.29,122.1068,14.27824,1.92,0.57,1.55,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",25670,26690,27700,24650
KOSPI,신세계,004170,177100,89.03,17081.6,50.6,0.18,-219.3611,221.41701,1.25,0.68,-2.05,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 상승구조, 과열아님",177100,182720,188340,171480
KOSDAQ,수젠텍,253840,7010,85.84,1173.7,57.1,2.91,32.6805,9.08883,3.32,4.63,0.86,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",6880,7150,7420,6610
KOSDAQ,코스메카코리아,241710,69300,77.32,7401.2,59.0,3.32,-49.0693,191.9822,1.36,6.13,-1.7,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 상승구조, 과열아님",67750,70430,73110,65060
KOSDAQ,마음AI,377480,24250,69.0,1723.9,61.4,7.63,251.9212,16.81105,1.69,6.13,10.98,6,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",22760,23660,24560,21850
KOSDAQ,엑셈,205100,2280,66.8,1629.3,57.7,3.0,9.3653,5.29753,3.8,6.54,4.11,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",2240,2320,2410,2150
KOSDAQ,디케이티,290550,8100,65.46,1620.1,56.8,3.41,57.0748,12.64056,2.26,2.27,5.33,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",7910,8220,8540,7600
KOSDAQ,YTN,040300,2750,63.83,1311.1,63.3,1.71,8.2181,0.75878,9.01,0.55,0.92,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",2730,2840,2950,2620
KOSPI,종근당,185750,85000,61.5,11732.4,69.6,3.84,407.506,59.53997,1.96,2.41,5.85,6,초입,"MACD상승, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",82680,85030,87370,80330
KOSDAQ,메타바이오메드,059210,6100,56.95,1706.1,57.4,4.0,-3.9346,28.03885,2.21,7.77,-4.54,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 상승구조, 과열아님",5920,6160,6390,5690
KOSPI,JW생명과학,234080,13210,55.9,2091.7,59.0,1.12,16.4314,-44.53559,5.13,-2.72,-1.42,6,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",13190,13720,14240,12670
KOSDAQ,셀바스AI,108860,13690,55.27,3684.6,49.0,-0.83,25.6698,-31.53465,1.64,-2.14,-0.94,6,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",13690,13990,14290,13390
KOSDAQ,코난테크놀로지,402030,25950,52.26,2988.8,52.2,-0.28,177.4803,-125.58694,2.78,-1.52,-2.99,6,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",25950,26660,27370,25240
KOSPI,HS효성첨단소재,298050,195400,50.52,8753.8,58.1,3.17,571.4148,-130.02885,1.48,-3.74,2.09,6,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",191280,198860,206440,183710
KOSPI,삼성전자,005930,100600,44728.37,5955155.7,54.2,1.69,-180.7343,-527.97371,1.58,0.1,2.03,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",99920,103880,107830,95960
KOSPI,두산에너빌리티,034020,83600,9936.13,535509.1,49.9,1.85,-13.7348,-593.50902,1.36,-13.28,5.82,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",82910,86190,89470,79620
KOSPI,삼성전자우,005935,78000,6007.73,636460.2,55.4,0.57,-151.2895,-475.27509,1.75,-2.38,-0.38,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",78000,80770,83530,75230
KOSPI,한화오션,042660,126400,5440.34,387306.5,62.5,2.14,469.8074,-1088.7073,1.2,-4.17,-4.53,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",124990,129940,134890,120040
KOSPI,카카오,035720,62700,3504.45,277333.5,58.2,2.0,361.3899,-181.19095,1.63,-7.39,2.96,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",62080,64540,67000,59630
KOSPI,한화솔루션,009830,28750,2897.43,49419.1,46.3,-5.0,39.7095,-283.69358,4.67,-7.11,-4.64,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",28750,28150,27540,29350
KOSPI,SK스퀘어,402340,260000,2168.85,344606.2,50.8,-0.38,-2741.8112,-1352.58745,1.26,-5.45,0.58,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",260000,266830,273660,253170
KOSPI,한국전력,015760,43500,2056.17,279254.4,59.4,4.32,105.1386,-135.13339,1.29,-4.4,-0.91,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",42110,43780,45450,40450
KOSPI,한화시스템,272210,54500,1878.0,102961.1,53.5,-2.46,203.0682,-365.53648,1.85,-0.91,-1.09,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",54500,54800,55100,54200
KOSPI,셀트리온,068270,174900,1741.32,403912.6,47.9,-0.12,-166.4271,-71.47371,1.63,-0.96,-1.91,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",174900,179940,184990,169860
KOSPI,KB금융,105560,121600,1607.16,463857.9,68.2,4.88,596.2349,134.75366,1.29,4.83,5.01,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",117100,121740,126380,112470
KOSPI,에이피알,278470,261500,1494.95,97881.2,60.2,5.06,2211.0605,-500.33628,1.22,9.41,10.57,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",251390,261340,271300,241430
KOSDAQ,심텍,222800,66000,1374.5,23004.3,75.2,17.78,245.213,34.74851,1.85,2.8,29.92,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",56600,58840,61080,54360
KOSPI,LIG넥스원,079550,477000,1330.29,104940.0,59.2,-0.65,5004.3653,-3769.80077,1.54,-6.65,6.0,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",477000,488300,499610,465700
KOSPI,POSCO홀딩스,005490,305500,1328.11,247250.2,62.3,1.77,98.124,-1044.91545,0.95,-6.57,-0.65,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",303180,315180,327190,291170
KOSDAQ,코데즈컴바인,047770,2840,1089.74,1074.7,50.3,-2.47,-102.5408,13.31178,2.35,-3.89,-18.39,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",2840,2860,2870,2820
KOSPI,한국항공우주,047810,100000,1025.87,97475.1,51.9,-2.22,147.0767,-474.80954,1.58,-2.25,-0.6,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",100000,100800,101600,99200
KOSPI,신한지주,055550,75300,1000.98,365577.7,62.3,2.9,60.7204,-0.67649,1.02,1.21,1.62,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",73910,76830,79760,70980
KOSPI,하나금융지주,086790,86900,939.09,241865.1,48.7,-0.01,-113.0926,36.23407,1.15,1.28,-1.92,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",86900,89500,92100,84300
KOSPI,SKC,011790,126200,902.67,47789.8,64.5,11.04,1873.6173,-496.57312,1.33,2.1,16.53,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",114790,119330,123880,110240
KOSDAQ,이오테크닉스,039030,273000,846.68,33632.4,54.8,11.08,3472.2261,856.02015,1.84,16.17,19.47,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",248230,258060,267890,238400
KOSPI,SK,034730,237500,778.5,172193.9,62.8,1.29,511.7074,-1243.72565,1.14,-5.0,1.06,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",236820,246200,255580,227440
KOSPI,유한양행,000100,116500,764.63,93163.2,49.4,-1.23,13.7087,-138.12482,1.62,-0.6,-1.6,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",116500,118590,120680,114410
KOSPI,삼양식품,003230,1339000,702.68,100867.1,46.3,-0.77,10316.4186,566.83622,0.86,7.64,3.32,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",1339000,1369030,1399070,1308970
KOSPI,삼성에스디에스,018260,177800,700.15,137577.7,56.0,3.89,1185.2958,-492.31861,1.18,-1.5,5.83,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",172850,179690,186540,166000
KOSPI,삼성화재,000810,469000,659.34,215792.3,61.9,4.4,925.546,1676.7353,1.7,5.39,3.19,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",453720,471130,488540,436310
KOSPI,현대차2우B,005387,200000,651.05,69927.9,63.9,5.83,1706.2006,-1107.41363,1.53,1.57,3.31,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",190870,198430,205990,183310
KOSDAQ,엘앤씨바이오,290650,58100,528.61,14303.6,62.4,12.54,477.2785,173.17975,1.52,10.67,17.61,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",52140,54210,56270,50080
KOSDAQ,아스테라시스,450950,16100,484.75,6038.6,74.8,12.03,28.1046,12.126,3.32,4.34,6.91,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",14510,15090,15660,13940
KOSDAQ,우리기술,032820,4570,448.71,7598.6,54.9,1.81,7.8632,-23.74762,0.5,-8.23,7.91,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",4530,4710,4890,4350
KOSPI,키움증권,039490,282500,444.94,74772.7,61.0,3.5,480.9685,-1452.31602,0.89,-4.88,5.61,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",275680,286600,297520,264760
KOSDAQ,유진테크,084370,104400,429.12,23924.3,80.4,17.66,403.3074,214.39661,1.53,6.31,17.04,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",89620,93170,96720,86070
KOSPI,현대차우,005385,198000,417.22,46215.1,63.6,5.98,1586.3734,-1019.25135,1.29,2.22,3.5,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",188700,196180,203650,181230
KOSPI,LG,003550,79700,324.68,122914.6,64.3,2.26,193.7507,-270.00635,1.15,-4.44,-0.5,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",78720,81840,84950,75600
KOSPI,아모레퍼시픽,090430,120100,321.04,70249.8,54.3,0.21,163.9211,-56.06006,1.22,-0.33,-0.25,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",120100,123950,127800,116250
KOSPI,해성디에스,195870,54800,320.54,9316.0,85.2,20.92,444.371,70.73333,1.6,9.38,34.64,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",45770,47590,49400,43960
KOSPI,SK바이오사이언스,302440,57500,319.92,45062.3,69.0,14.72,876.0171,97.60909,2.19,8.08,14.09,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",50620,52630,54630,48620
KOSDAQ,LS마린솔루션,060370,27750,272.05,14496.3,63.0,7.1,428.9332,-173.2812,1.22,-0.36,17.58,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",26170,27210,28240,25130
KOSPI,기업은행,024110,19320,265.0,154062.7,51.5,0.29,-2.9922,3.51651,1.41,0.1,-1.48,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",19320,19780,20240,18860
KOSDAQ,씨메스,475400,33100,261.63,3867.7,52.3,3.56,60.5866,-85.84117,0.87,5.41,2.64,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",32280,33560,34840,31000
KOSPI,엔씨소프트,036570,214500,259.87,46211.9,54.1,1.02,1001.8781,-566.77774,1.15,-2.94,3.87,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",214450,222940,231430,205960
KOSDAQ,큐리옥스바이오시스템즈,445680,77200,246.08,13190.4,60.5,6.5,19.5525,42.24795,1.01,4.75,8.73,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",73210,76110,79010,70310
KOSDAQ,HLB생명과학,067630,4625,240.06,5638.7,69.2,18.31,73.8051,3.94926,3.49,9.73,20.92,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",3950,4100,4260,3790
KOSDAQ,루닛,328130,42400,219.99,12382.7,52.9,3.95,333.8669,-9.65876,2.26,4.95,5.74,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",41200,42830,44460,39570
KOSDAQ,에스티팜,237690,99700,213.46,20639.6,54.5,3.79,586.3755,-122.36545,0.76,-1.09,4.73,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",97020,100860,104700,93170
KOSDAQ,유진로봇,056080,13240,211.74,4966.6,59.1,3.46,13.4031,-48.13794,0.47,0.15,-2.07,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",12930,13440,13950,12410
KOSDAQ,에스피지,058610,33250,204.98,7374.0,52.2,3.93,145.7778,-119.1061,0.78,5.56,2.78,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",32310,33590,34870,31030
KOSPI,농심,004370,435000,183.03,26459.5,56.2,0.07,199.5893,-18.23633,1.18,0.12,0.93,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",435000,448340,461680,421660
KOSPI,현대해상,001450,27400,171.91,24495.6,45.1,-0.61,-47.9221,15.898,1.34,-1.44,-1.26,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",27400,28060,28720,26740
KOSPI,LG전자우,066575,47950,163.69,8240.7,84.7,10.19,283.5212,5.09226,2.73,4.92,6.91,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",43950,45690,47430,42210
KOSPI,오리온,271560,101800,145.34,40247.8,51.5,0.38,250.4964,86.7593,1.1,0.99,-0.39,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",101800,104340,106880,99260
KOSPI,BNK금융지주,138930,14450,138.99,45434.4,48.1,1.44,34.3321,23.49666,0.89,3.66,1.19,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",14390,14960,15530,13820
KOSPI,효성,004800,132800,135.46,22231.3,63.6,18.53,3167.5748,-1055.63297,1.3,8.06,26.0,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",113160,117640,122120,108680
KOSDAQ,파크시스템스,140860,240500,121.64,16823.9,46.3,-1.59,324.6397,25.24871,1.32,-2.43,0.0,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",240500,243960,247410,237040
KOSDAQ,메지온,140410,66700,116.23,20247.5,51.6,5.3,117.8932,207.22131,1.0,8.99,16.61,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",63970,66510,69040,61440
KOSPI,GS,078930,47750,101.08,44367.1,57.4,1.1,34.0374,-99.68937,0.88,-2.85,-2.45,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",47700,49590,51480,45820
KOSPI,미래에셋증권2우B,00680K,10310,97.91,14176.2,55.2,0.93,-20.145,-39.58987,1.2,-5.67,0.1,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",10310,10710,11110,9910
KOSPI,삼성화재우,000815,342000,96.52,10600.3,53.3,0.79,-378.0644,594.30414,2.41,1.48,-0.15,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",342000,352180,362360,331820
KOSDAQ,젬백스,082270,46250,93.76,19605.6,53.3,-0.06,153.032,28.28897,0.73,-0.22,-3.65,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",46250,47610,48970,44890
KOSPI,현대위아,011210,55400,75.66,15066.1,62.4,2.28,134.5953,-234.11375,0.98,-1.07,-4.48,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",54710,56880,59040,52540
KOSPI,신성이엔지,011930,1881,70.79,3872.0,52.2,1.32,2.8794,-7.40753,0.71,-4.13,8.85,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",1880,1950,2020,1800
KOSDAQ,현대바이오,048410,5400,70.63,5186.2,43.8,0.97,8.4239,8.66838,2.43,-0.37,1.89,5,초입,"MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",5400,5610,5820,5190
KOSPI,솔루엠,248070,18430,69.21,8812.5,70.6,5.5,141.4196,0.30028,1.52,1.82,8.22,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",17640,18340,19040,16940
KOSDAQ,메디톡스,086900,118900,66.45,8677.9,46.9,-0.92,116.802,-143.37681,1.79,-3.18,-1.9,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",118900,121390,123880,116410
KOSDAQ,HLB테라퓨틱스,115450,3605,64.89,3042.0,69.9,11.63,41.7084,8.54136,2.67,8.42,11.61,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",3260,3390,3520,3130
KOSDAQ,큐리언트,115180,20850,64.45,7472.4,45.3,3.65,-176.318,44.42306,0.79,9.85,1.71,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",20320,21120,21930,19510
KOSDAQ,DSC인베스트먼트,241520,7260,63.24,1960.2,50.4,-0.6,2.0667,-17.50463,1.01,-3.46,2.83,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",7260,7440,7610,7080
KOSDAQ,RF머트리얼즈,327260,17850,60.86,1505.3,48.3,-0.6,-450.9096,30.38455,1.15,-5.66,-0.94,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",17850,18280,18710,17420
KOSPI,에이프로젠,007460,662,59.48,2162.8,56.5,6.21,4.1338,3.81913,3.42,6.43,4.09,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",630,650,680,600
KOSDAQ,한글과컴퓨터,030520,24800,57.75,5996.6,49.2,-0.29,73.2542,-20.92942,1.6,-1.98,1.22,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",24800,25470,26150,24130
KOSDAQ,이랜시스,264850,5410,56.86,1638.9,48.1,-0.49,7.6336,-18.34926,0.69,4.04,-1.28,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",5410,5550,5680,5270
KOSDAQ,제이에스링크,127120,20850,55.7,6261.8,45.0,0.29,-80.0887,57.39694,0.69,8.2,-0.48,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",20850,21530,22220,20170
KOSDAQ,KH바텍,060720,12730,54.79,3014.1,36.3,-0.56,19.1991,-17.26624,1.63,0.39,-1.55,5,초입,"MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",12730,13040,13360,12420
KOSPI,한국금융지주우,071055,118200,54.75,6924.5,56.5,1.06,-144.0082,-675.5369,1.31,-4.98,-1.42,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",118120,122800,127480,113450
KOSPI,동아에스티,170900,51400,52.05,4807.3,81.0,10.45,577.8124,96.47544,4.44,9.95,13.09,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",47000,48860,50730,45140
KOSDAQ,펨트론,168360,20700,51.07,4406.7,47.8,0.7,-49.7831,-43.26858,1.25,5.08,8.15,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",20700,21460,22220,19940
KOSPI,HDC,012630,18180,50.98,10861.0,51.8,1.2,198.6233,-50.2334,1.62,-3.09,2.02,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",18140,18860,19580,17430
KOSPI,SK하이닉스,000660,579000,50438.49,4215133.7,73.1,16.37,5347.7852,-2395.36609,1.83,3.76,20.25,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",502530,522430,542330,482620
KOSDAQ,에코프로,086520,92800,6012.65,126000.3,73.5,21.32,978.068,-543.37442,1.96,-0.32,6.18,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",77260,80320,83380,74200
KOSPI,대덕전자,353200,43200,4490.48,21348.1,77.7,22.79,560.4467,189.39442,4.44,13.83,37.58,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",35530,36940,38350,34130
KOSPI,HD현대일렉트릭,267260,868000,4181.05,312889.1,71.9,14.28,12039.1211,-5950.87085,2.26,1.88,26.53,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",767150,797530,827910,736760
