시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK이터닉스,475150,건물 건설업,80600,13595.71,27458.0,1359571014250.0,76.1,88.3,57.62,71.35,0,0,0,30.0,51.22,95.63,113.51,51.5,303.2,129.73,41.91,260.98,0.0,0.0,1,43.46,12.0,4.97,1,0,2.62,1.0,0,0,0,,1,1,48005.0,53195,51.52,0.6255,2.7,2.73,False,O,▲,58427,▲,O,X,4.03,250,1,1,1,1,53700.0,49350.0,80600.0,94400.0,111900.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.1,5.0,6.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,16.751818181818184,62.25545454545454,1.0,70.6,0,0.09296348812477845,0.13323114339697745,0.0,OK,0.0,UNVALIDATED_MODEL,76.73827448584774,76.73827448584774,0.0,6,1,95.0,89.3,0.0,92.2,92.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,HD현대에너지솔루션,322000,반도체 제조업,171500,1649.63,19208.0,164962573800.0,63.5,72.3,37.08,51.2,0,0,0,29.73,41.04,62.71,40.11,-4.56,206.25,56.33,-14.15,164.03,0.209,0.102,1,28.57,12.0,-1.25,1,0,1.46,1.0,0,0,0,,1,1,95745.0,186292,-7.94,0.757,3.91,3.1,False,O,▲,124258,▲,O,X,2.12,250,1,1,1,1,131400.0,120800.0,171800.0,256000.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.07,5.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,반도체 제조업,2차전지,4.845,9.6975,10.0,75.6,0,0.10106205747605165,0.00815805883546103,0.007792207792207792,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,48.2,82.8,0.0,65.5,65.5,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,지엔씨에너지,119850,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",45550,1249.51,7492.5,124950811350.0,82.4,92.9,57.22,85.63,0,0,0,29.96,41.24,73.19,128.66,30.7,25.14,141.75,63.4,45.63,0.0,0.0,1,15.62,12.0,28.41,1,0,2.12,1.0,2095,7926,10021,,1,1,28310.0,31412,45.01,0.2502,5.35,3.26,False,O,▲,36478,▲,O,X,6.85,250,1,1,1,1,30400.0,27950.0,45550.0,53000.0,62400.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.06,5.0,6.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,9.97125,22.57875,2.0,60.4,0,0.09071663791751607,0.04536206329921798,0.0,OK,0.0,UNVALIDATED_MODEL,67.0,67.0,0.0,6,1,95.0,68.4,0.0,81.7,81.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,브이엠,089970,특수 목적용 기계 제조업,81600,580.75,21482.6,58074606850.0,40.9,38.9,-17.78,46.44,0,1,0,-0.61,-29.59,-4.0,-12.54,42.91,231.03,0.55,75.61,251.52,0.31,0.115,1,95.74,12.0,-3.56,0,0,1.13,0.07,0,0,0,,0,1,73650.0,83952,-2.8,-1.0766,0.85,-2.18,True,O,▲,95983,▼,X,X,0.61,250,0,1,1,1,81600.0,76200.0,122100.0,131500.0,142300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.62,5.0,7.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,조선·기계·설비,-1.6328571428571428,3.492142857142857,13.0,65.8,0,0.17454481792717086,-0.010098748220640401,0.5,OK,0.0,UNVALIDATED_MODEL,23.201534928764282,23.201534928764282,0.0,2,0,3.5,30.8,0.0,17.2,17.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,자이에스앤디,317400,부동산 임대 및 공급업,8250,500.51,3199.6,50050949005.0,82.9,92.8,67.52,86.86,0,0,0,27.51,65.0,72.96,145.17,72.05,105.99,161.39,62.46,63.77,0.0,0.0,1,8.47,12.0,39.1,1,0,5.04,0.97,0,0,0,,1,1,5189.0,5611,47.02,0.6574,7.39,3.52,False,O,▲,6007,▲,O,X,0.0,250,0,1,1,1,5170.0,4755.0,8410.0,9830.0,11630.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.03,6.0,7.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,부동산 임대 및 공급업,건설·부동산,16.751818181818184,62.25545454545454,1.0,57.0,0,0.07705627705627704,0.3610410434379751,0.08040201005025126,OK,0.0,UNVALIDATED_MODEL,52.0,52.0,0.0,6,1,94.6,65.8,0.0,80.2,80.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,삼현,437730,자동차 신품 부품 제조업,37950,285.21,12033.0,28521254300.0,54.1,80.6,14.58,37.55,0,0,0,8.27,20.48,25.66,-3.19,-27.16,-40.42,9.9,5.54,-19.93,0.921,0.041,0,-25.63,12.0,-12.79,1,0,1.45,0.77,0,0,0,,1,-1,38595.0,49340,-23.09,0.6669,3.94,-0.63,False,X,▼,29752,▲,O,X,16.55,250,0,-1,-1,1,39400.0,36200.0,41600.0,47900.0,66700.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.12,5.0,0.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,자동차 신품 부품 제조업,자동차·모빌리티,6.848,18.20266666666667,5.0,85.7,0,0.11189535102578581,0.0015554926761832686,0.15625,OK,0.0,UNVALIDATED_MODEL,11.5,11.5,0.0,6,1,25.1,0.0,0.0,12.6,12.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,티엑스알로보틱스,484810,일반 목적용 기계 제조업,13080,115.54,2021.0,11553745185.0,66.1,87.3,36.27,56.29,0,0,0,4.31,54.25,52.09,25.65,-22.88,-37.86,38.74,9.82,-17.37,0.895,0.14,0,-33.32,12.0,-11.71,1,0,1.14,0.8,0,0,0,,1,1,9510.0,15173,-13.8,1.1639,8.48,0.09,False,X,▼,9397,▲,O,X,10.37,250,0,-1,-1,1,10080.0,9270.0,14450.0,19620.0,20150.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,8.04,6.0,5.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,일반 목적용 기계 제조업,조선·기계·설비,-1.6328571428571428,3.492142857142857,13.0,85.0,0,0.08972258628221931,0.003969029305537433,0.25311203319502074,OK,0.0,UNVALIDATED_MODEL,33.0,33.0,0.0,4,1,16.2,16.7,0.0,16.4,16.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,노타,486990,소프트웨어 개발 및 공급업,18800,94.31,4013.1,9431068290.0,41.6,39.2,-0.77,42.54,0,0,0,14.01,4.85,4.27,-15.51,-44.71,-56.38,-2.42,-12.01,-35.89,0.991,0.038,0,-49.85,12.0,-14.95,1,0,2.16,0.36,0,0,0,,0,-1,20128.0,32247,-41.7,0.3182,2.91,-1.33,False,X,▼,15906,▲,O,X,16.31,177,0,-1,0,0,18990.0,17470.0,25200.0,43900.0,48350.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.0,6.0,4.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-1.1423636363636365,2.1674545454545453,14.0,71.8,0,0.08586626139817628,0.0005440017797845174,0.08275862068965517,OK,0.0,UNVALIDATED_MODEL,22.31185035752182,22.31185035752182,0.0,4,1,8.9,0.0,0.0,4.4,4.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,코오롱생명과학,102940,기초 의약물질 제조업,18880,93.25,2471.5,9324515370.0,17.0,25.5,-49.56,93.83,0,0,0,7.95,-51.28,-53.95,-58.04,-66.41,-65.17,-44.95,-33.71,-44.68,1.0,0.088,0,-68.43,12.0,-59.93,0,0,2.61,0.09,0,0,0,,0,-1,31281.0,36688,-48.54,-2.3986,4.09,2.12,False,X,▼,25146,▼,X,X,-0.46,250,0,-1,-1,1,18140.0,16690.0,45750.0,55000.0,69000.0,enter,100.0,NORMAL+WARN:ATR%=21.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.99,6.0,19.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=21.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,기초 의약물질 제조업,기타,-1.0316949152542372,12.611694915254235,11.0,81.9,0,0.221511803874092,-0.14605795891778225,0.05952380952380952,OK,0.0,UNVALIDATED_MODEL,14.0,14.0,0.0,2,0,0.0,0.6,0.0,0.3,0.3,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,코오롱,002020,기타 금융업,26800,81.15,3459.3,8115369075.0,21.0,42.7,-33.98,80.08,0,0,0,11.2,-32.41,-38.39,-44.17,-54.34,-45.47,-27.95,-63.93,-87.69,1.0,0.031,0,-59.39,12.0,-45.7,0,0,2.03,0.14,0,0,0,,0,-1,38335.0,50603,-47.04,-1.0163,2.23,1.59,False,X,▼,28109,▼,X,X,0.83,250,0,-1,-1,1,25550.0,23500.0,50800.0,56900.0,88200.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,8.02,6.0,12.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,기타 금융업,금융,0.8190322580645162,17.75258064516129,8.0,89.9,0,0.1683102345415778,-0.02526402391906492,0.10714285714285714,OK,0.0,UNVALIDATED_MODEL,35.0,35.0,0.0,2,0,0.0,23.9,0.0,12.0,12.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
