시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,로보스타,090360,특수 목적용 기계 제조업,148100,6272.3,14439.8,627230371650.0,70.1,81.4,61.27,119.65,0,0,0,6.39,90.6,110.67,112.48,129.61,84.2,129.65,138.67,,0.038,0.038,1,78.4,12.0,7.06,1,0,2.8,0.77,0,0,0,,1,1,101720.0,105680,40.14,1.1685,5.08,1.69,False,O,▲,126243,▲,O,X,-6.68,250,0,1,1,1,96400.0,81900.0,171600.0,203500.0,244000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,5.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,-3.207777777777778,2.8155555555555556,4.0,0.12452975788559853,0.037791184020111286,0.46534653465346537,OK,34.0,OK,34.0,34.0,6,1,91.6,56.3,34.0,71.3,71.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,삼화콘덴서,001820,전자부품 제조업,111800,1736.28,11621.6,173627786700.0,63.6,85.1,20.8,135.68,0,0,0,1.27,-28.43,42.24,67.12,157.9,244.0,56.61,102.52,,0.114,0.0,1,77.12,12.0,35.27,1,0,1.36,0.48,0,0,0,,1,1,94760.0,103215,8.32,-1.7984,0.93,-1.67,False,O,▲,138280,▼,X,X,-4.89,250,0,1,1,1,97200.0,82600.0,172800.0,208000.0,252000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,5.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.19856887298747763,-0.14103095086384573,0.3669724770642202,OK,58.2,OK,43.1516033718743,43.1516033718743,6,1,79.2,67.4,58.2,72.1,72.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,39800,452.97,21143.6,45297206175.0,34.5,48.0,-26.71,55.57,0,1,0,-7.33,-25.33,-26.43,-28.03,90.89,318.51,-10.86,99.95,,0.254,0.041,1,183.43,12.0,-25.1,0,0,3.39,0.05,0,0,0,,0,-1,59230.0,42043,-5.34,-0.6341,0.35,-1.92,True,O,▲,44206,▼,X,X,0.0,250,0,1,1,1,39800.0,37050.0,70700.0,84500.0,102100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.91,5.0,11.2,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,0.1346341463414636,-12.308780487804878,9.0,0.18332735104091888,-0.008400895402189263,0.20481927710843373,OK,64.7,OK,10.821047817051655,10.821047817051655,2,0,17.5,12.9,64.7,25.8,25.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,동양고속,084670,육상 여객 운송업,40500,392.34,1172.7,39234071325.0,34.0,56.5,-5.61,76.41,0,0,0,-2.29,7.14,-16.67,13.13,-1.82,183.61,2.62,-57.2,,0.911,0.092,0,-52.58,12.0,4.29,1,0,0.33,0.16,0,0,0,,0,-1,61605.0,52254,-22.49,0.3106,1.02,-0.08,False,X,▼,36654,▼,O,X,15.8,246,0,-1,-1,1,40500.0,34400.0,83000.0,85500.0,172800.0,hold,0.0,NORMAL+WARN:ATR%=22.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.06,6.0,7.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=22.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,VP_RESISTANCE,50,SWING_120D,45,0.0,육상 여객 운송업,기타,-7.683820224719101,-7.081123595505618,8.0,0.2641093474426808,-0.12214908074630071,0.36,OK,26.2,OK,33.66484140513528,33.66484140513528,4,1,0.0,12.4,26.2,8.3,8.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,아주IB투자,027360,기타 금융업,9700,295.77,11751.1,29577301585.0,28.8,68.6,-33.56,68.59,0,1,0,-5.27,-28.89,-37.5,-37.7,90.94,375.49,-20.53,100.0,,0.357,0.033,1,189.0,12.0,-30.94,0,0,2.34,0.01,0,0,0,,0,-1,14683.0,12286,-21.05,-0.7371,0.24,-2.73,True,O,▲,11082,▼,X,X,-1.27,250,0,1,1,1,9700.0,9310.0,19950.0,24050.0,29200.0,enter,100.0,SWING+WARN:ATR%=20.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.02,5.0,26.3,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=20.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,0.1346341463414636,-12.308780487804878,9.0,0.21111929307805596,0.01881492009584501,0.1774193548387097,OK,60.3,OK,5.0,5.0,2,0,24.6,5.6,60.3,27.0,27.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,스피어,347700,소프트웨어 개발 및 공급업,30700,256.85,15600.0,25684842700.0,34.5,47.4,-25.42,48.62,0,2,0,-9.57,-26.82,-23.35,-27.42,-35.91,290.59,-10.25,-26.85,,0.479,0.042,1,67.81,12.0,-27.2,1,0,1.47,0.08,0,0,0,,0,-1,44630.0,44938,-31.69,-0.8543,0.51,-1.67,False,X,▲,35240,▼,X,X,-2.8,249,0,1,1,1,30700.0,28000.0,50600.0,57300.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.79,5.0,7.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.16356444858073524,-0.013748419643783772,0.0,OK,91.3,OK,6.310509430333431,6.310509430333431,2,0,11.1,15.0,91.3,28.1,28.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,PS일렉트로닉스,332570,전자부품 제조업,9440,240.65,4409.6,24065311885.0,30.4,24.9,-20.04,38.67,0,0,0,-10.78,-27.38,-14.26,-4.74,96.67,84.74,12.43,105.73,,0.321,0.129,1,19.12,12.0,-1.58,0,0,1.54,0.02,0,0,0,,0,1,9078.0,9909,-4.74,-0.8505,0.38,-2.14,True,O,▲,11247,▼,X,X,-3.69,250,0,1,1,1,9440.0,9060.0,14990.0,17740.0,21250.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.03,6.0,14.6,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.1652542372881356,0.0028538314322518084,0.07692307692307693,OK,84.3,OK,5.0,5.0,2,0,0.0,18.6,84.3,21.5,21.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,보로노이,310210,자연과학 및 공학 연구개발업,209500,238.82,38552.5,23882168250.0,33.4,33.9,-20.25,34.8,0,3,0,-6.68,-27.26,-13.43,-25.97,-33.39,-9.7,-8.8,-24.33,,0.892,0.365,0,-1.08,12.0,-8.32,1,0,1.01,0.0,0,0,0,,0,-1,303550.0,292967,-28.49,-0.9904,0.95,-2.78,False,X,▲,252576,▼,X,X,2.9,250,0,1,-1,1,209500.0,203000.0,308000.0,375500.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.1,5.0,15.2,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자연과학 및 공학 연구개발업,기타,-7.683820224719101,-7.081123595505618,8.0,0.12734401636549608,-0.05583053667410987,0.044444444444444446,OK,55.8,OK,28.132834546031102,28.132834546031102,0,0,0.0,11.3,55.8,14.0,14.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,인텔리안테크,189300,통신 및 방송 장비 제조업,111700,217.56,11993.8,21756014600.0,26.0,37.8,-24.35,47.77,0,0,0,-8.44,-25.53,-15.57,-27.28,-6.99,146.85,-10.11,2.07,,0.56,0.213,0,-7.27,12.0,-13.95,0,0,0.93,0.04,0,0,0,,0,-1,156170.0,137418,-18.72,-0.5075,0.87,-1.48,True,X,▲,125436,▼,X,X,-0.08,250,0,1,1,1,111700.0,105900.0,180200.0,199800.0,225000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.19,5.0,11.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.14004348382146053,-0.05781750116876566,0.0,OK,22.1,OK,17.467950720259388,17.467950720259388,0,0,0.1,7.4,22.1,6.3,6.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,3760,212.45,3911.0,21244547799.0,36.6,73.0,-28.42,67.57,0,1,0,-10.16,-32.86,-26.85,-24.65,274.88,433.33,-7.48,283.94,,0.377,0.043,1,129.63,12.0,-14.07,0,0,2.42,0.02,0,0,0,,0,-1,6867.0,4234,-11.21,-1.2962,0.32,-1.4,True,O,▲,4656,▼,X,X,-2.99,248,0,1,1,1,3760.0,3555.0,7870.0,8100.0,10050.0,enter,100.0,SWING+WARN:ATR%=25.0% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,5.45,6.0,20.0,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=25.0% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.25731382978723405,0.04005037130061331,0.01282051282051282,OK,35.3,OK,3.5,3.5,2,0,25.3,11.9,35.3,24.0,24.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,에이프릴바이오,397030,자연과학 및 공학 연구개발업,50200,173.56,11753.7,17356126850.0,37.7,51.2,-16.49,43.6,0,0,0,-8.23,-28.29,-2.52,-15.63,-18.24,19.24,1.54,-9.18,,0.662,0.248,1,14.39,12.0,0.0,0,0,1.34,0.01,0,0,0,,0,-1,73270.0,61001,-17.71,-0.7365,0.9,-2.79,True,X,▲,59404,▼,X,X,2.38,250,0,1,-1,1,50200.0,48500.0,76700.0,84400.0,94100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.39,5.0,15.6,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자연과학 및 공학 연구개발업,기타,-7.683820224719101,-7.081123595505618,8.0,0.129624359704041,0.008186451807964758,0.0625,OK,72.6,OK,22.953515104420177,22.953515104420177,2,0,4.9,25.5,72.6,23.6,23.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,켄코아에어로스페이스,274090,"항공기,우주선 및 부품 제조업",21750,114.13,2987.6,11412980925.0,51.0,80.3,-12.68,65.32,0,0,0,-4.61,-27.26,-9.94,1.4,10.63,120.81,18.57,19.69,,0.452,0.157,1,0.9,12.0,7.69,1,0,1.8,0.11,0,0,0,,0,1,21684.5,26708,-18.56,-1.4577,0.23,-1.86,True,X,▲,27289,▼,X,X,0.0,250,0,1,1,1,21750.0,20350.0,39600.0,45500.0,52900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.44,6.0,12.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"항공기,우주선 및 부품 제조업",기타,-7.683820224719101,-7.081123595505618,8.0,0.2105418719211823,0.021243668607664648,0.21739130434782608,OK,48.2,OK,5.0,5.0,6,1,64.2,10.6,48.2,47.6,47.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,에임드바이오,0009K0,자연과학 및 공학 연구개발업,26500,110.58,17137.9,11058147000.0,24.1,17.2,-28.49,53.39,0,0,0,-4.33,-27.4,-20.42,-40.11,-57.74,-39.77,-22.94,-48.68,,1.0,0.017,0,-59.23,12.0,-20.4,1,0,2.84,0.03,0,0,0,,0,-1,38535.0,53904,-50.84,-0.6346,1.37,-0.92,True,X,▼,32202,▼,X,X,3.43,121,0,-1,0,0,26500.0,24950.0,47300.0,71900.0,80200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.85,5.0,13.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,자연과학 및 공학 연구개발업,기타,-7.683820224719101,-7.081123595505618,8.0,0.14326145552560648,-0.03032108627440221,0.0,OK,85.4,OK,28.0,28.0,2,0,0.0,16.1,85.4,21.1,21.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,에스투더블유,488280,소프트웨어 개발 및 공급업,19120,100.79,2065.6,10078527485.0,31.4,48.1,-20.61,63.78,0,0,0,10.97,-16.87,-9.38,-30.35,20.1,-37.72,-13.18,29.16,,0.9,0.155,0,-25.68,12.0,-17.57,0,0,1.92,0.16,0,0,0,,0,-1,25755.0,23123,-17.31,-0.5148,1.3,-2.88,False,X,▼,19089,▼,O,X,21.88,170,0,-1,0,0,20050.0,17050.0,30100.0,31800.0,38400.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,14.96,6.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,BB_UPPER,75,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-3.694328358208955,9.56910447761194,1.0,0.15342946802151822,-0.023568566544421028,0.21818181818181817,OK,59.6,OK,26.0,26.0,2,0,8.2,11.9,59.6,19.4,19.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,에스티큐브,052020,기계장비 및 관련 물품 도매업,10380,62.26,7056.7,6225642575.0,10.7,9.6,-34.0,63.87,0,0,0,-8.06,-30.75,-30.01,-44.93,-0.67,39.89,-27.76,8.39,,0.599,0.038,1,25.76,12.0,-29.09,0,0,1.32,0.03,0,0,0,,0,-1,15752.0,16333,-36.45,-0.5691,1.13,-2.3,True,X,▲,12528,▼,X,X,-2.39,250,0,1,1,1,10380.0,9710.0,20350.0,22500.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.45,5.0,14.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기계장비 및 관련 물품 도매업,조선·기계·설비,-3.207777777777778,2.8155555555555556,4.0,0.15455546380401872,-0.24979370200842568,0.15254237288135594,OK,88.9,OK,38.43080997920752,38.43080997920752,2,0,0.0,46.7,88.9,29.5,29.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
