시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,OCI홀딩스,010060,기타 금융업,272500,2941.36,50876.4,294136201500.0,64.2,81.8,30.49,54.56,0,0,0,11.68,43.19,9.0,48.74,-18.05,75.81,62.91,0.06,57.68,0.423,0.137,0,-12.43,12.0,-6.91,1,0,1.37,0.87,0,0,0,,1,1,158640.0,269189,1.23,0.7826,2.92,1.21,False,O,▲,221208,▲,O,X,7.38,250,0,1,1,1,219500.0,201500.0,288500.0,311500.0,414000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,8.2,4.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,23,VP_RESISTANCE,12,SWING_60D,2,0.0,기타 금융업,금융,5.992666666666667,20.521666666666665,8.0,53.8,0,0.12802096985583222,0.10874996449165947,0.29906542056074764,OK,0.0,UNVALIDATED_MODEL,65.92117220089077,65.92117220089077,0.0,6,1,45.2,54.1,0.0,49.7,49.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,광전자,017900,반도체 제조업,7810,1754.9,4525.4,175490068895.0,68.6,87.2,32.67,55.8,0,0,0,15.02,50.48,37.02,38.48,-38.07,300.92,52.65,-19.96,282.79,0.552,0.0,1,131.11,12.0,-19.71,0,0,3.0,0.83,0,0,0,,1,1,4971.5,9958,-21.57,0.9958,6.36,1.83,False,X,▲,5978,▲,O,X,1.18,248,0,1,1,1,6180.0,5680.0,8570.0,15470.0,22450.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.09,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,반도체 제조업,반도체,6.826666666666666,3.928666666666666,16.0,76.8,0,0.1019297603804646,0.03850804261257971,0.40860215053763443,OK,0.0,UNVALIDATED_MODEL,28.0,28.0,0.0,4,1,52.4,36.1,0.0,44.2,44.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,3005,1360.99,3386.4,136098810632.0,60.3,84.3,27.7,65.25,0,0,0,3.26,60.01,40.09,67.88,-49.07,129.04,67.27,-16.81,158.2,0.644,0.235,0,-1.11,12.0,-9.04,0,0,2.07,0.76,0,0,0,,1,1,2081.5,3763,-20.15,1.2315,2.35,1.16,False,X,▲,2305,▲,O,X,0.17,248,0,1,1,1,2470.0,2270.0,3440.0,7870.0,8100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.1,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,통신 및 방송 장비 제조업,IT/전기전자,16.33267857142857,14.264821428571429,7.0,41.6,0,0.11766104112193962,0.04101435768084596,0.7016129032258065,OK,0.0,UNVALIDATED_MODEL,52.87322393863402,52.87322393863402,0.0,6,1,51.4,43.7,0.0,47.6,47.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,뉴엔AI,463020,소프트웨어 개발 및 공급업,11850,1109.48,1065.0,110948174940.0,76.2,93.4,55.65,101.9,0,0,0,4.77,54.9,90.82,97.83,-2.23,-23.79,97.22,30.03,5.37,0.454,0.234,0,-4.85,12.0,22.39,1,0,5.33,0.74,0,0,0,,1,1,6115.0,10382,14.13,0.5632,5.89,0.77,False,O,▼,10306,▲,O,X,0.44,250,0,-1,-1,1,7990.0,7350.0,14140.0,17450.0,19520.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.01,6.0,9.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_120D,2,FIBO_1.618,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,16.33267857142857,14.264821428571429,7.0,62.7,0,0.15268233875828813,0.15688321553150117,0.7633333333333333,OK,0.0,UNVALIDATED_MODEL,27.5,27.5,0.0,6,1,66.1,0.0,0.0,33.0,33.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,이랜시스,264850,전자부품 제조업,6550,909.27,1984.3,90926634205.0,71.7,84.6,37.22,73.45,0,0,0,4.47,41.16,45.23,76.55,-20.41,-16.98,75.94,11.85,12.18,0.577,0.274,0,-12.72,12.0,17.87,1,0,1.66,0.88,0,0,0,,1,1,4174.0,6195,5.72,0.6466,4.95,1.8,False,O,▲,5744,▲,O,X,0.32,250,0,1,-1,1,5010.0,4610.0,6950.0,7510.0,8690.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.98,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,23,VP_RESISTANCE,12,SWING_60D,5,0.0,전자부품 제조업,IT/전기전자,16.33267857142857,14.264821428571429,7.0,68.9,0,0.1267175572519084,0.09340681451729033,0.47619047619047616,OK,0.0,UNVALIDATED_MODEL,51.5,51.5,0.0,6,1,84.0,42.2,0.0,63.1,63.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,스피어,347700,소프트웨어 개발 및 공급업,23050,719.64,11882.6,71963572600.0,63.3,77.9,27.52,58.86,0,0,0,14.96,49.68,34.87,23.99,-46.58,-37.95,23.38,-14.32,-8.79,0.856,0.077,0,-49.98,12.0,-29.66,1,0,1.5,0.89,69,3965,4034,,1,1,14689.0,29429,-21.68,1.0075,2.69,2.26,False,X,▼,17534,▲,O,X,4.49,249,0,-1,-1,1,18980.0,17460.0,24350.0,50600.0,57300.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,8.01,5.0,3.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,23,SWING_60D,2,SWING_120D,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,16.33267857142857,14.264821428571429,7.0,66.2,0,0.09941121784939573,0.010773603807393698,0.3291139240506329,OK,0.0,UNVALIDATED_MODEL,59.5,59.5,0.0,6,1,22.1,56.1,0.0,39.1,39.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,지엔씨에너지,119850,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",52300,666.18,8602.8,66618227650.0,65.4,82.1,37.87,89.94,0,0,0,2.35,42.9,15.45,98.11,49.43,35.49,97.5,81.69,64.65,0.026,0.026,1,45.84,12.0,5.77,0,0,1.66,0.82,0,0,0,,1,1,31670.0,37123,40.88,0.6921,1.04,2.16,False,O,▲,46237,▲,O,X,4.5,250,0,1,1,1,39850.0,36600.0,58000.0,65100.0,68800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.16,5.0,5.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,ATR_3.5x,12,FIBO_1.272,5,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,18.25875,22.57,3.0,80.0,0,0.13773559136847854,0.09424975904524777,0.6052631578947368,OK,0.0,UNVALIDATED_MODEL,60.06360809430847,60.06360809430847,0.0,6,1,88.0,89.7,0.0,88.8,88.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,LG생활건강,051900,기타 화학제품 제조업,333500,603.79,49943.4,60378612000.0,90.8,89.8,25.2,42.85,0,0,0,2.93,16.2,34.21,38.38,26.33,24.21,52.55,44.44,6.08,0.0,0.0,1,35.55,11.0,5.96,0,0,1.62,0.98,0,0,0,,1,1,254050.0,262744,26.93,0.2175,1.73,2.95,False,O,▲,307665,▲,O,X,-2.16,250,0,1,1,1,279500.0,257000.0,335500.0,344000.0,370000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.05,5.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,12,ATR_3.5x,12,FIBO_1.272,5,0.0,기타 화학제품 제조업,화학·소재,14.990625,19.153125,5.0,19.8,0,0.0549368173056329,0.3528488051563881,0.0784313725490196,OK,0.0,UNVALIDATED_MODEL,88.84213939136461,88.84213939136461,0.0,6,1,90.0,98.7,0.0,94.4,94.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,오이솔루션,138080,통신 및 방송 장비 제조업,26550,430.4,3286.3,43039876625.0,65.7,58.7,37.74,68.78,0,0,0,18.53,69.11,42.05,31.11,-45.54,58.22,30.5,-13.28,87.38,0.812,0.088,0,-38.32,12.0,-23.13,1,0,1.66,0.93,0,0,0,,1,1,17169.0,32162,-17.45,1.2221,5.83,0.52,False,X,▼,19776,▲,O,X,2.9,250,0,-1,1,1,20250.0,18620.0,27500.0,51800.0,57900.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.05,6.0,4.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,통신 및 방송 장비 제조업,IT/전기전자,16.33267857142857,14.264821428571429,7.0,75.5,0,0.1058649448479957,0.004152460428463386,0.19,OK,0.0,UNVALIDATED_MODEL,56.5,56.5,0.0,4,1,40.5,52.8,0.0,46.6,46.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,펩트론,087010,기초 의약물질 제조업,181800,296.07,42390.9,29606715000.0,77.7,73.1,37.39,81.73,0,0,0,2.13,42.25,60.46,14.12,-36.54,-31.78,13.51,-4.28,-2.62,0.685,0.054,1,62.16,12.0,19.08,1,0,0.74,0.92,0,0,0,,1,1,116760.0,181151,0.36,0.4189,0.43,1.88,False,X,▼,172072,▲,O,X,-0.39,250,0,-1,-1,1,138900.0,127800.0,188800.0,332000.0,359000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.99,5.0,4.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,기초 의약물질 제조업,기타,14.138490566037737,12.788301886792452,9.0,48.3,0,0.09347006129184346,0.1190708514602704,0.10071942446043165,OK,0.0,UNVALIDATED_MODEL,32.01180481347572,32.01180481347572,0.0,4,1,26.3,20.6,0.0,23.5,23.5,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
