종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,314000,4374.44,0.0,ATTACK,True,True,False,314000,288500,364500,400950.00000000006,71.8,100.0,64.7,65.9,65.9,67.2,61.900001525878906,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,6.44,72.62,-14.47,-6.67,17.9,0,0.99,0.8,0.61,1.0,0.36,1.0,0.45,66.1,51.4,12.12,16.83,0,0,8.65,12.95,14.18,19.62,1.93,1,0,2.03,0.9,1,1,261750.0,296132,6.03,0.1764,2.44,1.64,False,O,▲,290595,▲,O,X,4.885714285714286,-17.97142857142857,15.0,6,50.1,35.9,1.9803921568627452,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,2,838811,2.0,83.9,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),4,1,20260119,20260119,26.29,10.15,19.62,-6.67
010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,4435,435.23,0.0,ATTACK,True,True,False,4435,4020,5260,5786.000000000001,71.3,100.0,64.1,60.7,60.7,58.3,71.9000015258789,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,17.02,-5.84,-3.89,-31.73,-60.56,1,0.99,0.93,0.39,1.0,0.14,0.35,0.71,70.4,83.1,11.1,15.34,0,0,12.42,11.71,5.85,-5.44,3.23,1,1,1.52,0.79,1,1,3654.0,4241,4.57,0.0681,8.2,2.62,False,O,▲,4031,▲,O,X,7.377666666666667,14.425583333333332,7.0,6,63.7,14.3,1.9879518072289157,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,180,799030,180.0,79.9,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),4,2,20260119,20260119,26.29,10.15,-5.44,-31.73
192650,드림텍,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,7380,68.67,0.0,ARMED,True,False,False,7380,6930,8270,9097.0,70.9,100.0,63.6,60.5,60.5,57.6,70.9000015258789,0.0,특이사항 없음,,ARMED,④ 바닥 반등 시도,6.49,19.61,-14.42,-7.45,-35.11,5,0.99,0.6,0.94,1.0,0.18,0.06,0.85,59.6,73.8,4.5,7.46,1,1,2.5,5.73,3.36,18.84,0.29,1,1,1.23,0.83,1,1,6741.0,7175,2.85,0.118,3.29,1.82,False,O,▲,7047,▲,O,X,9.837341772151898,18.689113924050634,4.0,6,60.3,17.5,1.9777777777777779,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,102,754157,102.0,75.4,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),4,3,20260119,20260119,26.29,10.15,18.84,-7.45
373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,398500,1605.05,0.0,WAIT,False,False,True,398500,370500,454000,499400.00000000006,70.1,77.3,68.3,66.3,66.3,64.1,73.0999984741211,0.0,특이사항 없음,🚀급등시동,WAIT,④ 바닥 반등 시도,-4.09,19.49,-25.0,-38.61,-35.23,0,0.99,0.7,0.81,1.0,0.27,1.0,0.56,57.4,52.9,4.71,11.6,0,0,1.92,5.15,7.27,-12.32,0.7,1,0,1.21,0.94,1,-1,402450.0,391376,1.82,0.1627,1.15,0.84,False,X,▲,387358,▲,O,X,4.885714285714286,-17.97142857142857,15.0,6,46.7,27.0,1.9821428571428572,0.0,🚀 단기 모멘텀 가속. ,2,1110855,2.0,111.1,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),4,4,20260119,20260119,26.29,10.15,-12.32,-38.61
079370,제우스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,15500,71.45,0.0,ATTACK,True,True,False,15500,14230,18030,19833.0,69.5,92.1,63.8,58.3,58.3,66.0,76.69999694824219,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,14.81,24.8,8.52,-11.74,5.69,0,0.99,0.82,0.6,1.0,0.18,0.06,0.6,65.0,69.0,6.6,20.35,0,0,2.65,8.09,-0.32,-1.59,5.36,1,0,1.44,0.84,1,-1,16018.0,14843,4.43,0.1525,2.13,1.07,False,O,▲,14815,▲,O,X,17.209594594594595,32.596756756756754,2.0,5,55.9,18.0,1.9921259842519685,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,50,779446,50.0,77.9,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),4,5,20260119,20260119,26.29,10.15,-1.59,-11.74
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,11410,1080.52,0.0,OVERHEAT,False,False,False,11410,9630,14960,16456.0,68.5,86.0,64.1,55.2,55.2,53.1,85.0,0.0,특이사항 없음,,OVERHEAT,③ 박스 / 중립,24.97,146.97,4.06,1.34,92.25,0,0.99,1.0,0.0,1.0,0.57,0.87,0.6,50.2,67.0,12.29,29.9,0,0,12.52,21.38,14.79,27.63,4.69,0,0,2.48,0.68,1,-1,11891.0,11018,3.56,0.3474,4.63,1.57,False,O,▲,10051,▲,O,X,26.005714285714284,35.19914285714286,1.0,5,29.4,56.8,1.9943820224719102,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,70,803563,70.0,80.4,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),3,6,20260119,20260119,26.29,10.15,27.63,1.34
033160,엠케이전자,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,9180,575.17,0.0,ARMED,True,False,False,9180,8430,10670,11737.000000000002,68.4,90.0,63.0,56.8,56.8,48.7,77.4000015258789,0.0,특이사항 없음,,ARMED,⑤ 하락 / 약세,11.27,12.09,4.98,-18.62,-7.02,0,0.99,0.81,0.61,1.0,0.06,0.46,0.75,70.8,87.4,8.08,13.62,0,0,8.25,5.88,5.76,-8.47,2.86,1,1,3.92,0.51,1,1,8048.0,9190,-0.11,-0.0059,13.46,1.43,False,O,▲,8781,▲,O,X,9.837341772151898,18.689113924050634,4.0,5,43.7,6.1,1.9866666666666666,0.0,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,77,715436,77.0,71.5,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),5,7,20260119,20260119,26.29,10.15,-8.47,-18.62
281740,레이크머티리얼즈,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,16100,547.84,0.0,ATTACK,True,True,False,16100,14390,19510,21461.0,67.8,70.0,67.3,62.8,62.8,65.6,77.80000305175781,0.0,특이사항 없음,🚀급등시동,ATTACK,③ 박스 / 중립,11.03,22.99,4.74,-2.39,3.88,5,0.99,1.0,0.21,1.0,0.02,0.44,0.76,58.6,62.0,8.64,15.8,1,0,15.25,7.33,1.45,7.76,2.38,1,1,1.88,0.81,1,-1,16346.0,15147,6.29,0.0013,6.23,1.8,False,O,▲,14670,▲,O,X,7.139749999999999,-5.23775,11.0,6,63.0,1.7,1.9941520467836258,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,64,1043636,64.0,104.4,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),3,8,20260119,20260119,26.29,10.15,7.76,-2.39
097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,영상 및 음향기기 제조업,기타,31550,52.78,0.0,WAIT,False,False,True,31550,29050,36500,40150.0,67.8,96.0,60.7,61.9,61.9,67.1,57.900001525878906,0.0,특이사항 없음,🚀급등시동,WAIT,⑤ 하락 / 약세,11.88,9.17,-9.03,-25.65,-45.55,0,0.99,0.78,0.65,1.0,0.12,0.04,0.64,57.1,48.8,7.12,14.27,0,0,4.64,5.87,11.09,0.64,3.64,1,1,1.66,0.96,1,1,27520.0,30567,3.21,-0.0363,1.73,2.35,False,O,▲,30594,▲,O,X,7.377666666666667,14.425583333333332,7.0,6,62.0,11.8,1.98,0.0,💪 매수세 장악(Power Buying). ⚠️ 단기 급등 조정 주의.,17,537525,17.0,53.8,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),5,9,20260119,20260119,26.29,10.15,0.64,-25.65
060280,큐렉소,KOSDAQ,기타 상품 전문 소매업,기타 상품 전문 소매업,유통·소비재,14360,231.45,0.0,ATTACK,True,True,False,14360,12870,17340,19074.0,66.7,82.5,62.7,57.6,57.6,56.6,74.5999984741211,0.0,특이사항 없음,,ATTACK,① 강한 상승 추세,16.75,61.35,10.46,14.29,42.24,0,1.0,1.0,0.24,1.0,0.44,0.19,0.45,60.4,79.6,8.93,19.23,0,0,4.21,9.87,8.71,24.44,2.7,0,1,1.62,0.92,1,1,12020.0,13878,3.47,0.2911,1.87,0.81,False,O,▲,13459,▲,O,X,8.767222222222223,-11.258888888888889,12.0,5,44.6,43.7,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,48,702500,48.0,70.2,78.6,78.4,78.7,🔥 과열,1.자동차·모빌리티(+31.5%) / 2.조선·기계·설비(+26.4%) / 3.반도체(+18.9%) / 4.IT/전기전자(+15.1%) / 5.인프라·에너지(+12.3%),1,10,20260119,20260119,26.29,10.15,24.44,14.29
