LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE,ABNORMAL_HISTORY_GUARD_FLAG,ABNORMAL_HISTORY_GUARD_LEVEL,ABNORMAL_HISTORY_GUARD_TYPE,ABNORMAL_HISTORY_GUARD_REASON,MARKET_WARNING_GUARD_FLAG,MARKET_CAUTION_GUARD_FLAG,LONG_HISTORY_COLLAPSE_FLAG,SPIKE_REVERSAL_GUARD_FLAG,LONG_HIGH_TO_CLOSE_RATIO_USED,ORIGINAL_CANDIDATE_TRIAGE_TYPE,ORIGINAL_BUY_NOW_PASS,ORIGINAL_BUY_NOW_GRADE,NO_BUY_BREAKER_RULE_ID,NO_BUY_BREAKER_VALIDATED,NO_BUY_BREAKER_N,NO_BUY_BREAKER_WIN_RATE_5D,NO_BUY_BREAKER_AVG_RET_5D,NO_BUY_BREAKER_ALPHA_5D,NO_BUY_BREAKER_DECISION,CARRY_FROM_CLOSE,CARRY_RET_PCT,CARRY_STALE_STAGE,CARRY_EXIT_SIGNAL,CARRY_STALE_REASON,GUARD_PASS_1,GUARD_PASS_2,GUARD_PASS_3,GUARD_PASS_4,GUARD_PASS_5,GUARD_PASS_6,GUARD_PASS_7,GUARD_PASS_8,GUARD_PENALTY_1,GUARD_PENALTY_2,GUARD_PENALTY_3,GUARD_PENALTY_4,GUARD_PENALTY_5,GUARD_PENALTY_6,GUARD_PENALTY_7,GUARD_PENALTY_8,GUARD_PENALTY_TOTAL,GUARD_RR_MULT,GUARD_BLOCK,GUARD_FORCE_EXIT_ALERT,GUARD_PRE_WARNING,GUARD_TRENDLINE_BROKEN,GUARD_ALL_PASS,GUARDED_ELITE_SCORE,GUARD_KELLY_MULT,GUARD_REASON,ELITE_LABEL,TOP_PICK_RAW,MOMENTUM_LANE,MOMENTUM_WATCH,MOMENTUM_LANE_TIER,MOMENTUM_LANE_SCORE,MOMENTUM_LANE_RANK,MOMENTUM_LANE_REASON,STOP_OVERRIDE_ACTIVE,STOP_OVERRIDE_PRICE,STOP_OVERRIDE_PCT,NEW_ENTRY_BLOCKED,STOP_OVERRIDE_REASON,ABNORMAL_SURGE_FLAG,DATA_INTEGRITY_OK,DATA_INTEGRITY_REASON,DATA_INTEGRITY_NBAD,JULY_PROFIT_DEFENSE_SCORE,PROFIT_RECOVERY_SCORE,JULY_PROFIT_PROFILE_PASS,JULY_PROFIT_BLOCK_FLAG,JULY_PROFIT_DEFENSE_LEVEL,JULY_PROFIT_DEFENSE_REASON,PROFIT_RECOVERY_TIER,PROFIT_RECOVERY_SETUP,PROFIT_RECOVERY_BLOCK_FLAG,PROFIT_RECOVERY_SIZE_MULT,PROFIT_RECOVERY_ACTION,PROFIT_RECOVERY_REASON,PMS_SCORE,PMS_AVAIL_FEATS,PMS_RANK,PMS_PROFIT_PICK,PMS_BLEND_SCORE,PMS_BLEND_RANK,PMS_REASON,D1_CHECKPOINT_PCT,D1_CHECKPOINT_PRICE,D1_CHECKPOINT_REASON,SRP_BASE_PROB_2D,SRP_NOTE,SRP_EDGE_STATUS,EXIT_ROUTE_RISK,EXIT_STOP_TIGHT,EXIT_TP_QUICK,EXIT_PLAN_NOTE,PRODUCTION_BUY,QUALITY_GUARD_SCORE,PRE_QUALITY_BUY_NOW_ELIGIBLE,QUALITY_GUARD_PASS,QUALITY_GUARD_REASON,QUALITY_POLICY_VERSION,ACTION_DECISION,RECOMMENDED_WEIGHT_PCT,등락률,CARRY_PRICE_REFRESHED,EXTENSION_BLOCK,MARKET_REGIME,REGIME_REASON,REGIME_SIZE_MULT,REGIME_ALLOW_ENTRY,ALPHA_SCORE,BE_TRIGGER_PRICE,ALPHA_WIN_PROB,ALPHA_VALIDATED,RECO_EVIDENCE,RECO_RISK,HONEST_PROB_PCT,ENTRY_RISK_GATE_OK,ROUTE_PREV,ROUTE_ALPHA_HEALED,ALPHA_ENTRY_THRESHOLD,ALPHA_GATE_ACTIVE,ALPHA_ENTRY_OK
1,352820,하이브,KOSPI,미디어·콘텐츠,208500,371.96,89868.2,0.0,0.0,WAIT,ATTACK,3,True,1,False,39.9,39.9,65.4,14.4,0.0,0.0,21.8,26.6,65.4,18.2,2.46,0.0,RR2.5 + 진입적정,0,208500.0,195900.0,239500.0,249000.0,⚡눌림회복,-1.0,0.52,226550,-16.21,특이사항 없음,0,15.69,63.3,0.48,STRUCT 강점,,,알파 상위 + MA20위·저점상승 확인 — 진입 우선,CAUTION,31.4,오디오물 출판 및 원판 녹음업,37195991160.0,73.3,27.18,0,0,0.24,-3.47,-2.34,-8.55,-20.57,-43.11,16.2,-30.72,-82.17,0.9,0.18,0,12.0,1,0,1.01,0.52,0,0,0,1,1,183565.0,-7.97,-0.3544,True,X,▼,219520,▼,X,X,-1.2,250,0,-1,-1,1,278000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.04,4.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,오디오물 출판 및 원판 녹음업,-3.47,16.2,8.0,67.1,0.0,0.07243919150393971,0.13248074585648947,0.3333333333333333,OK,0.0,UNVALIDATED_MODEL,21.993271804132377,21.993271804132377,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,60,20260717,20260717,,39.9,39.9,39.9,10.15,-32.32,FRESH,0.337,,False,0.3,True,MATURE,10152.0,2.46,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,14.9,,ELITE_SCORE,MATURE,10152,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=14<70 · S=65≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,False,True,False,3,False,0.0,0.0,G2RR×0.5 · G5추세붕괴3축,,0,0,0,,0.0,0,시장 위험회피(하락 전환) — 모멘텀 레인 비활성,False,0.0,0.0,True,risk_off: 추천손절 유지 + 신규진입 차단,False,True,,0,67.0,54.0,0,0,CAUTION,시장폭 약함 31.4,C,WATCH,0,0.2,관찰,시장폭 31.4 · 5일 -3.5%,61.17,6,92,0,72.15,66,모멘텀확인중(PMS61),-4.0,200160.0,"진입 후 D+1 종가 200,160원(-4%) 이탈 시 익일 조기청산 권고",35.8,"최근 20거래일 유니버스 실측 2일 상승률 35.8% (n=6,865) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,193905.0,229350.0,"손절 193,905(-7%)·본전전환 218,925(+5%)·1차익절 229,350(+10%)",0,100.0,0,0,진입 조건 미달 · 시장폭 31% (내부 약세) · 하락 레짐 (신규진입 차단),alpha_gate_v32,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 31% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입 차단 (실측: 이 구간 진입은 손실 우세)",0.3,0,94.3,218925.0,0.4274,1,이 점수 구간의 과거 실측 승률 34% (표본 10152건) · 거래량 밀집가 대비 -16.2% — 가치영역 근접 (실측 표본 적음) · 손익비 2.5 (손절 -6.0% / 1차목표 +14.9%) · 저점 상승 추세 16% (바닥이 높아지는 중) · AI 알파모델 예측 상위 6% (OOS 검증 통과 모델 — 이 구간 실측 승률 43%),하락 레짐 (시장폭 31%) — 신규 진입 차단 구간,33.7,True,WAIT,1,90.0,1,0
2,071050,한국금융지주,KOSPI,금융,229000,386.46,127612.5,0.0,0.0,WAIT,ARMED,3,True,1,False,55.5,55.5,80.4,30.6,0.0,0.0,30.3,37.0,80.4,0.0,1.86,0.0,RR1.9 + 진입적정,0,229000.0,210500.0,263500.0,273000.0,,-0.48,0.63,244396,-11.35,특이사항 없음,0,9.84,60.0,1.36,STRUCT 강점,,,알파 상위권 + 코일(스퀴즈/추세) — 진입 임박,CAUTION,31.4,기타 금융업,38646395750.0,56.2,23.69,0,0,-2.55,2.92,1.55,-0.65,-10.89,25.27,24.1,-21.04,-13.79,0.651,0.428,0,12.0,1,0,1.03,0.51,0,0,0,1,-1,249770.0,-6.3,-0.1858,False,X,▼,235986,▼,X,X,-2.34,250,0,-1,1,1,297000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.08,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,기타 금융업,4.281333333333333,18.320333333333334,3.0,85.6,0.0,0.09525888958203368,-0.03656724964358587,0.3888888888888889,OK,0.0,UNVALIDATED_MODEL,38.30558686818942,38.30558686818942,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,60,20260717,20260717,,55.5,55.5,55.5,10.15,-32.32,FRESH,0.337,,False,0.364,True,MATURE,10152.0,1.865,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,15.1,,ELITE_SCORE,MATURE,10152,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=31<70 · S=80≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,False,True,False,4,False,0.0,0.0,G2RR×0.5 · G5추세붕괴4축,,0,0,0,,0.0,0,시장 위험회피(하락 전환) — 모멘텀 레인 비활성,False,0.0,0.0,True,risk_off: 추천손절 유지 + 신규진입 차단,False,True,,0,75.0,51.0,0,0,CAUTION,시장폭 약함 31.4,C,WATCH,0,0.2,관찰,시장폭 31.4 · 5일 2.9%,69.72,6,63,0,79.45,37,모멘텀확인중(PMS70),-4.0,219840.0,"진입 후 D+1 종가 219,840원(-4%) 이탈 시 익일 조기청산 권고",35.8,"최근 20거래일 유니버스 실측 2일 상승률 35.8% (n=6,865) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,212970.0,251900.0,"손절 212,970(-7%)·본전전환 240,450(+5%)·1차익절 251,900(+10%)",0,100.0,0,0,알파 87점 (진입선 90점 미달) · 시장폭 31% (내부 약세) · 하락 레짐 (신규진입 차단),alpha_gate_v32,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 31% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입 차단 (실측: 이 구간 진입은 손실 우세)",0.3,0,87.3,240450.0,0.3604,1,이 점수 구간의 과거 실측 승률 34% (표본 10152건) · 거래량 밀집가 대비 -11.3% — 가치영역 근접 (실측 표본 적음) · 손익비 1.9 (손절 -8.1% / 1차목표 +15.1%) · 저점 상승 추세 10% (바닥이 높아지는 중) · AI 알파모델 예측 상위 13% (OOS 검증 통과 모델 — 이 구간 실측 승률 36%),하락 레짐 (시장폭 31%) — 신규 진입 차단 구간,33.7,True,WAIT,1,90.0,1,0
3,073240,금호타이어,KOSPI,화학·소재,5850,266.79,16804.7,0.0,0.0,WAIT,ARMED,3,True,1,False,27.2,27.2,30.9,23.6,0.0,0.0,18.4,18.2,30.9,61.4,4.23,0.0,RR4.2 + 진입적정,0,5850.0,5380.0,7840.0,8880.0,,0.68,0.48,5879,-7.53,특이사항 없음,0,6.64,55.8,5.33,저점추세 양호,,,알파 상위권 + 코일(스퀴즈/추세) — 진입 임박,CAUTION,31.4,고무제품 제조업,26678670325.0,74.3,73.92,0,0,-12.43,-2.5,24.34,22.38,-2.82,-3.78,47.13,-12.97,-42.84,0.557,0.349,0,12.0,1,0,0.59,0.45,0,0,0,1,1,4666.0,-0.49,-0.8027,False,O,▼,7133,▲,X,X,-7.04,250,0,-1,-1,1,10080.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.03,5.0,4.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,고무제품 제조업,1.7537037037037035,15.824444444444444,6.0,42.1,0.0,0.147985347985348,0.70739253782475,0.0851063829787234,OK,0.0,UNVALIDATED_MODEL,31.14140751931761,31.14140751931761,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,60,20260717,20260717,,27.2,27.2,27.2,10.15,-32.32,FRESH,0.337,,False,0.3,True,MATURE,10152.0,4.234,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,34.0,,ELITE_SCORE,MATURE,10152,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,전일 -12.4%,0,0,0,0,,0.0,T=24<70,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,False,2,False,9.2,0.5,G2RR×0.5,,0,0,0,,0.0,0,시장 위험회피(하락 전환) — 모멘텀 레인 비활성,False,0.0,0.0,True,risk_off: 추천손절 유지 + 신규진입 차단,False,True,,0,67.0,62.0,0,0,CAUTION,시장폭 약함 31.4,C,WATCH,0,0.2,관찰,시장폭 31.4 · 5일 -2.5%,60.96,6,94,0,70.13,78,모멘텀확인중(PMS61),-4.0,5616.0,"진입 후 D+1 종가 5,616원(-4%) 이탈 시 익일 조기청산 권고",35.8,"최근 20거래일 유니버스 실측 2일 상승률 35.8% (n=6,865) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,5440.0,6435.0,"손절 5,440(-7%)·본전전환 6,142(+5%)·1차익절 6,435(+10%)",0,100.0,0,0,알파 81점 (진입선 90점 미달) · 시장폭 31% (내부 약세) · 하락 레짐 (신규진입 차단),alpha_gate_v32,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 31% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입 차단 (실측: 이 구간 진입은 손실 우세)",0.3,0,81.2,6142.0,0.3604,1,이 점수 구간의 과거 실측 승률 34% (표본 10152건) · 거래량 밀집가 대비 -7.5% — 가치영역 근접 (실측 표본 적음) · 손익비 4.2 (손절 -8.0% / 1차목표 +34.0%) · 저점 상승 추세 7% (바닥이 높아지는 중) · AI 알파모델 예측 상위 19% (OOS 검증 통과 모델 — 이 구간 실측 승률 36%),하락 레짐 (시장폭 31%) — 신규 진입 차단 구간,33.7,True,WAIT,1,90.0,1,0
4,161890,한국콜마,KOSPI,화학·소재,107600,259.8,25399.1,0.0,0.0,WAIT,WAIT,3,False,1,True,74.0,74.0,99.3,48.8,0.0,0.0,41.4,49.4,99.3,0.0,1.95,0.0,RR1.9 + 진입적정,0,107600.0,98900.0,124600.0,140700.0,,0.36,0.53,97999,23.68,특이사항 없음,0,20.73,62.8,5.17,STRUCT 강점,,,추세 관망,CAUTION,31.4,기타 화학제품 제조업,25979553000.0,71.0,46.12,0,0,0.37,4.67,-5.36,22.55,23.96,67.86,47.3,13.81,28.8,0.093,0.093,1,12.0,1,0,1.64,0.6,0,0,0,1,1,95030.0,9.8,-0.3253,False,O,▲,113069,▼,X,X,2.15,250,0,1,1,1,154600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.09,5.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 화학제품 제조업,1.7537037037037035,15.824444444444444,6.0,38.0,0.0,0.08789166224110462,0.06661661538126804,0.13846153846153847,OK,0.0,UNVALIDATED_MODEL,31.947382573088838,31.947382573088838,0.0,6,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,60,20260717,20260717,,74.0,74.0,74.0,10.15,-32.32,FRESH,0.337,,False,0.512,False,MATURE,10152.0,1.954,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,15.8,,ELITE_SCORE,MATURE,10152,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=49<70 · S=99≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,58.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,2,True,41.4,1.0,,,0,0,0,,0.0,0,시장 위험회피(하락 전환) — 모멘텀 레인 비활성,False,0.0,0.0,True,risk_off: 추천손절 유지 + 신규진입 차단,False,True,,0,83.0,77.0,0,0,CAUTION,시장폭 약함 31.4,C,WATCH,0,0.2,관찰,시장폭 31.4 · 5일 4.7%,74.2,6,48,0,85.99,16,모멘텀확인중(PMS74),-4.0,103296.0,"진입 후 D+1 종가 103,296원(-4%) 이탈 시 익일 조기청산 권고",35.8,"최근 20거래일 유니버스 실측 2일 상승률 35.8% (n=6,865) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,100068.0,118360.0,"손절 100,068(-7%)·본전전환 112,980(+5%)·1차익절 118,360(+10%)",0,100.0,0,0,알파 70점 (진입선 90점 미달) · POC 확장 24% (추격 위험) · 시장폭 31% (내부 약세) · 하락 레짐 (신규진입 차단),alpha_gate_v32,WATCH,0.0,,,1,DOWN,"하락 레짐 — 시장폭 31% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입 차단 (실측: 이 구간 진입은 손실 우세)",0.3,0,70.1,112980.0,0.3358,1,이 점수 구간의 과거 실측 승률 34% (표본 10152건) · 손익비 1.9 (손절 -8.1% / 1차목표 +15.8%) · 저점 상승 추세 21% (바닥이 높아지는 중) · AI 알파모델 예측 상위 30% (OOS 검증 통과 모델 — 이 구간 실측 승률 34%),하락 레짐 (시장폭 31%) — 신규 진입 차단 구간 · 거래량 밀집가 대비 +23.7% 확장 (실측 승률 20% — 추격 위험),33.7,False,WAIT,1,90.0,1,0
5,011200,HMM,KOSPI,기타,20050,282.7,189119.2,0.0,0.0,WAIT,WAIT,3,False,1,True,69.4,69.4,90.7,48.0,0.0,0.0,39.0,46.2,90.7,0.0,1.96,0.0,RR2.0 + 진입적정,0,20050.0,18440.0,23200.0,24950.0,,0.65,1.03,20029,-5.16,특이사항 없음,0,4.47,67.8,3.75,STRUCT 강점,,,추세 관망,CAUTION,31.4,해상 운송업,28270016755.0,81.9,11.7,0,0,-0.25,3.78,4.97,-1.96,-4.98,0.8,22.79,-15.13,-38.26,0.611,0.529,0,8.2,0,0,1.06,0.83,9764,-602,9162,1,-1,21619.0,0.1,0.0458,False,X,▼,19958,▲,O,X,-0.8,250,0,-1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.03,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_60D,60,SWING_120D,45,,0,0.0,해상 운송업,2.879622641509434,12.29132075471698,7.0,12.6,0.0,0.04107588172426078,0.029024598955984207,0.6428571428571429,OK,0.0,UNVALIDATED_MODEL,61.16485780930323,61.16485780930323,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,60,20260717,20260717,,69.4,69.4,69.4,10.15,-32.32,FRESH,0.337,,False,0.475,False,MATURE,10152.0,1.957,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,15.7,,ELITE_SCORE,MATURE,10152,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=48<70 · S=91≥50,100.0,GREEN,,,0,False,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,58.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,2,True,39.0,1.0,,,0,0,0,,0.0,0,시장 위험회피(하락 전환) — 모멘텀 레인 비활성,False,0.0,0.0,True,risk_off: 추천손절 유지 + 신규진입 차단,False,True,,0,75.0,71.0,0,0,CAUTION,시장폭 약함 31.4,C,WATCH,0,0.2,관찰,시장폭 31.4 · 5일 3.8%,83.07,6,20,0,89.46,7,모멘텀확인강(PMS83),-4.0,19248.0,"진입 후 D+1 종가 19,248원(-4%) 이탈 시 익일 조기청산 권고",35.8,"최근 20거래일 유니버스 실측 2일 상승률 35.8% (n=6,865) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,18646.0,22055.0,"손절 18,646(-7%)·본전전환 21,052(+5%)·1차익절 22,055(+10%)",0,100.0,0,0,알파 32점 (진입선 90점 미달) · 시장폭 31% (내부 약세) · 하락 레짐 (신규진입 차단),alpha_gate_v32,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 31% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입 차단 (실측: 이 구간 진입은 손실 우세)",0.3,0,31.5,21052.0,0.2893,1,이 점수 구간의 과거 실측 승률 34% (표본 10152건) · 거래량 밀집가 대비 -5.2% — 가치영역 근접 (실측 표본 적음) · 손익비 2.0 (손절 -8.0% / 1차목표 +15.7%),하락 레짐 (시장폭 31%) — 신규 진입 차단 구간,33.7,True,WAIT,1,90.0,1,0
