종목코드,종목명,시장,종가
005420,코스모화학,KOSPI,16310
071950,코아스,KOSPI,3640
002020,코오롱,KOSPI,53000
138490,코오롱ENP,KOSPI,8180
003070,코오롱글로벌,KOSPI,9230
003075,코오롱글로벌우,KOSPI,15530
450140,코오롱모빌리티그룹,KOSPI,7290
45014K,코오롱모빌리티그룹우,KOSPI,12200
002025,코오롱우,KOSPI,27300
120110,코오롱인더,KOSPI,44700
120115,코오롱인더우,KOSPI,25100
021240,코웨이,KOSPI,90000
036420,콘텐트리중앙,KOSPI,9900
024720,콜마홀딩스,KOSPI,9980
192400,쿠쿠홀딩스,KOSPI,30500
284740,쿠쿠홈시스,KOSPI,25850
264900,크라운제과,KOSPI,9020
26490K,크라운제과우,KOSPI,9980
005740,크라운해태홀딩스,KOSPI,7090
005745,크라운해태홀딩스우,KOSPI,8300
259960,크래프톤,KOSPI,244000
020120,키다리스튜디오,KOSPI,3465
039490,키움증권,KOSPI,280500
014580,태경비케이,KOSPI,4855
015890,태경산업,KOSPI,5220
006890,태경케미컬,KOSPI,8560
003240,태광산업,KOSPI,809000
011280,태림포장,KOSPI,2020
004100,태양금속,KOSPI,2505
004105,태양금속우,KOSPI,3645
009410,태영건설,KOSPI,1775
009415,태영건설우,KOSPI,11190
001420,태원물산,KOSPI,3425
055490,테이팩스,KOSPI,15200
078000,텔코웨어,KOSPI,15390
214420,토니모리,KOSPI,8770
019180,티에이치엔,KOSPI,7230
217590,티엠씨,KOSPI,21800
363280,티와이홀딩스,KOSPI,2805
36328K,티와이홀딩스우,KOSPI,5240
091810,티웨이항공,KOSPI,1508
004870,티웨이홀딩스,KOSPI,543
034230,파라다이스,KOSPI,17480
005690,파미셀,KOSPI,15840
036580,팜스코,KOSPI,2470
004720,팜젠사이언스,KOSPI,4115
028670,팬오션,KOSPI,3985
010820,퍼스텍,KOSPI,3845
016800,퍼시스,KOSPI,50300
001020,페이퍼코리아,KOSPI,620
090080,평화산업,KOSPI,947
010770,평화홀딩스,KOSPI,3900
022100,포스코DX,KOSPI,26650
058430,포스코스틸리온,KOSPI,39100
047050,포스코인터내셔널,KOSPI,53000
003670,포스코퓨처엠,KOSPI,210000
017810,풀무원,KOSPI,12960
103140,풍산,KOSPI,100400
005810,풍산홀딩스,KOSPI,37200
950210,프레스티지바이오파마,KOSPI,13050
009810,플레이그램,KOSPI,262
086790,하나금융지주,KOSPI,92300
293480,하나제약,KOSPI,11610
039130,하나투어,KOSPI,48100
352820,하이브,KOSPI,296000
071090,하이스틸,KOSPI,3565
000080,하이트진로,KOSPI,18950
000087,하이트진로2우B,KOSPI,15420
000140,하이트진로홀딩스,KOSPI,10140
000145,하이트진로홀딩스우,KOSPI,12480
152550,한국ANKOR유전,KOSPI,211
036460,한국가스공사,KOSPI,41950
005430,한국공항,KOSPI,62600
071050,한국금융지주,KOSPI,164000
071055,한국금융지주우,KOSPI,126500
010040,한국내화,KOSPI,2090
025540,한국단자,KOSPI,69400
010100,한국무브넥스,KOSPI,4375
004090,한국석유,KOSPI,13790
002200,한국수출포장,KOSPI,3215
002960,한국쉘석유,KOSPI,462000
000240,한국앤컴퍼니,KOSPI,25500
123890,한국자산신탁,KOSPI,2540
015760,한국전력,KOSPI,50300
006200,한국전자홀딩스,KOSPI,660
027970,한국제지,KOSPI,739
023350,한국종합기술,KOSPI,4865
025890,한국주강,KOSPI,1704
000970,한국주철관,KOSPI,7310
104700,한국철강,KOSPI,10020
017960,한국카본,KOSPI,31850
161890,한국콜마,KOSPI,65100
161390,한국타이어앤테크놀로지,KOSPI,60400
034830,한국토지신탁,KOSPI,1306
007280,한국특강,KOSPI,1484
047810,한국항공우주,KOSPI,108600
123690,한국화장품,KOSPI,9670
003350,한국화장품제조,KOSPI,50100
011500,한농화성,KOSPI,15460
002390,한독,KOSPI,11320
053690,한미글로벌,KOSPI,18080
042700,한미반도체,KOSPI,116300
008930,한미사이언스,KOSPI,37500
128940,한미약품,KOSPI,436500
009240,한샘,KOSPI,46000
020000,한섬,KOSPI,15830
003680,한성기업,KOSPI,5810
105630,한세실업,KOSPI,13620
069640,한세엠케이,KOSPI,652
016450,한세예스24홀딩스,KOSPI,4280
009180,한솔로지스틱스,KOSPI,2920
213500,한솔제지,KOSPI,8480
014680,한솔케미칼,KOSPI,223000
004710,한솔테크닉스,KOSPI,5810
004150,한솔홀딩스,KOSPI,3155
025750,한솔홈데코,KOSPI,633
004960,한신공영,KOSPI,10630
011700,한신기계,KOSPI,3055
001750,한양증권,KOSPI,19360
001755,한양증권우,KOSPI,18770
018880,한온시스템,KOSPI,3325
009420,한올바이오파마,KOSPI,43500
014130,한익스프레스,KOSPI,3130
300720,한일시멘트,KOSPI,19930
002220,한일철강,KOSPI,4935
003300,한일홀딩스,KOSPI,17750
051600,한전KPS,KOSPI,52700
052690,한전기술,KOSPI,92800
130660,한전산업,KOSPI,10910
002320,한진,KOSPI,20950
003480,한진중공업홀딩스,KOSPI,4955
180640,한진칼,KOSPI,112800
18064K,한진칼우,KOSPI,35850
005110,한창,KOSPI,1254
009460,한창제지,KOSPI,532
372910,한컴라이프케어,KOSPI,3150
000880,한화,KOSPI,78800
00088K,한화3우B,KOSPI,36350
452260,한화갤러리아,KOSPI,1110
45226K,한화갤러리아우,KOSPI,2095
451800,한화리츠,KOSPI,4035
489790,한화비전,KOSPI,36550
088350,한화생명,KOSPI,3085
000370,한화손해보험,KOSPI,5250
009830,한화솔루션,KOSPI,27150
009835,한화솔루션우,KOSPI,21050
272210,한화시스템,KOSPI,50300
012450,한화에어로스페이스,KOSPI,875000
082740,한화엔진,KOSPI,42000
042660,한화오션,KOSPI,108700
003530,한화투자증권,KOSPI,4595
003535,한화투자증권우,KOSPI,7590
195870,해성디에스,KOSPI,49050
101530,해태제과식품,KOSPI,6890
143210,핸즈코퍼레이션,KOSPI,1370
000720,현대건설,KOSPI,69500
000725,현대건설우,KOSPI,56000
453340,현대그린푸드,KOSPI,16380
086280,현대글로비스,KOSPI,179400
064350,현대로템,KOSPI,181400
079430,현대리바트,KOSPI,6330
012330,현대모비스,KOSPI,357000
069960,현대백화점,KOSPI,91800
004560,현대비앤지스틸,KOSPI,11050
004310,현대약품,KOSPI,7030
017800,현대엘리베이터,KOSPI,91300
307950,현대오토에버,KOSPI,282000
011210,현대위아,KOSPI,67200
004020,현대제철,KOSPI,30850
005440,현대지에프홀딩스,KOSPI,8720
005380,현대차,KOSPI,286000
005387,현대차2우B,KOSPI,205500
005389,현대차3우B,KOSPI,199200
005385,현대차우,KOSPI,201500
001500,현대차증권,KOSPI,8020
011760,현대코퍼레이션,KOSPI,22250
227840,현대코퍼레이션홀딩스,KOSPI,12790
126560,현대퓨처넷,KOSPI,3210
001450,현대해상,KOSPI,29400
057050,현대홈쇼핑,KOSPI,55800
093240,형지엘리트,KOSPI,1285
003010,혜인,KOSPI,5330
111110,호전실업,KOSPI,8470
008770,호텔신라,KOSPI,45100
008775,호텔신라우,KOSPI,38150
378850,화승알앤에이,KOSPI,3255
241590,화승엔터프라이즈,KOSPI,5050
006060,화승인더,KOSPI,3805
013520,화승코퍼레이션,KOSPI,2230
010690,화신,KOSPI,8520
133820,화인베스틸,KOSPI,1697
010660,화천기계,KOSPI,5570
000850,화천기공,KOSPI,37150
016580,환인제약,KOSPI,11660
032560,황금에스티,KOSPI,6030
004800,효성,KOSPI,125600
094280,효성ITX,KOSPI,12920
298040,효성중공업,KOSPI,1898000
298020,효성티앤씨,KOSPI,230500
298000,효성화학,KOSPI,38900
093370,후성,KOSPI,7590
005870,휴니드,KOSPI,7600
079980,휴비스,KOSPI,2710
005010,휴스틸,KOSPI,4010
000540,흥국화재,KOSPI,3570
000545,흥국화재우,KOSPI,7240
003280,흥아해운,KOSPI,1604
060310,3S,KOSDAQ,1605
054620,APS,KOSDAQ,4045
265520,AP시스템,KOSDAQ,19010
211270,AP위성,KOSDAQ,11210
139050,BF랩스,KOSDAQ,2805
126600,BGF에코머티리얼즈,KOSDAQ,3720
083790,CG인바이츠,KOSDAQ,1501
035760,CJ ENM,KOSDAQ,61600
311690,CJ 바이오사이언스,KOSDAQ,9550
051500,CJ프레시웨이,KOSDAQ,28000
058820,CMG제약,KOSDAQ,1955
056730,CNT85,KOSDAQ,642
065770,CS,KOSDAQ,811
083660,CSA 코스믹,KOSDAQ,559
477760,DB금융스팩12호,KOSDAQ,2100
099520,DGI,KOSDAQ,1284
290120,DH오토리드,KOSDAQ,2400
025440,DH오토웨어,KOSDAQ,744
068790,DMS,KOSDAQ,6330
241520,DSC인베스트먼트,KOSDAQ,7020
180400,DXVX,KOSDAQ,1676
418620,E8,KOSDAQ,1621
245620,EDGC,KOSDAQ,415
037370,EG,KOSDAQ,5570
050120,ES큐브,KOSDAQ,3155
214270,FSN,KOSDAQ,1856
130500,GH신소재,KOSDAQ,2490
900290,GRT,KOSDAQ,3180
083450,GST,KOSDAQ,22900
297890,HB솔루션,KOSDAQ,2020
440290,HB인베스트먼트,KOSDAQ,2300
078150,HB테크놀러지,KOSDAQ,1853
225530,HC보광산업,KOSDAQ,2885
060560,HC홈센타,KOSDAQ,726
195940,HK이노엔,KOSDAQ,52200
028300,HLB,KOSDAQ,46150
278650,HLB바이오스텝,KOSDAQ,1480
067630,HLB생명과학,KOSDAQ,3750
024850,HLB이노베이션,KOSDAQ,1973
187420,HLB제넥스,KOSDAQ,2675
047920,HLB제약,KOSDAQ,14850
115450,HLB테라퓨틱스,KOSDAQ,2830
046210,HLB파나진,KOSDAQ,1649
196300,HLB펩,KOSDAQ,7060
403870,HPSP,KOSDAQ,28150
036640,HRS,KOSDAQ,5520
448760,IBKS제22호스팩,KOSDAQ,5570
467930,IBKS제23호스팩,KOSDAQ,2215
469480,IBKS제24호스팩,KOSDAQ,2200
095340,ISC,KOSDAQ,98500
950170,JTC,KOSDAQ,3935
067290,JW신약,KOSDAQ,1892
035900,JYP Ent.,KOSDAQ,68000
318000,KBG,KOSDAQ,4520
024840,KBI메탈,KOSDAQ,1752
024120,KB오토시스,KOSDAQ,3530
455250,KB제25호스팩,KOSDAQ,2095
464680,KB제27호스팩,KOSDAQ,2065
478390,KB제29호스팩,KOSDAQ,2050
486630,KB제30호스팩,KOSDAQ,2040
492220,KB제31호스팩,KOSDAQ,1990
0037T0,KB제32호스팩,KOSDAQ,1995
0072Z0,KB제33호스팩,KOSDAQ,1992
021320,KCC건설,KOSDAQ,5690
044180,KD,KOSDAQ,611
046440,KG모빌리언스,KOSDAQ,4860
151860,KG에코솔루션,KOSDAQ,5940
035600,KG이니시스,KOSDAQ,10720
226360,KH 건설,KOSDAQ,2555
111870,KH 미래물산,KOSDAQ,8910
060720,KH바텍,KOSDAQ,11140
058400,KNN,KOSDAQ,704
101000,KS인더스트리,KOSDAQ,859
089600,KT나스미디어,KOSDAQ,13120
418470,KT밀리의서재,KOSDAQ,13620
043610,KT지니뮤직,KOSDAQ,1909
122450,KX,KOSDAQ,3750
052900,KX하이텍,KOSDAQ,898
036560,KZ정밀,KOSDAQ,15370
061970,LB세미콘,KOSDAQ,3980
309960,LB인베스트먼트,KOSDAQ,5850
225190,LK삼양,KOSDAQ,1226
060370,LS마린솔루션,KOSDAQ,32750
417200,LS머트리얼즈,KOSDAQ,13050
078020,LS증권,KOSDAQ,4850
322180,LS티라유텍,KOSDAQ,7280
476080,M83,KOSDAQ,9740
086960,MDS테크,KOSDAQ,1316
160550,NEW,KOSDAQ,2020
053290,NE능률,KOSDAQ,1831
060250,NHN KCP,KOSDAQ,14650
104200,NHN벅스,KOSDAQ,2830
063570,NICE인프라,KOSDAQ,4275
222160,NPX,KOSDAQ,8040
024940,PN풍년,KOSDAQ,5670
332570,PS일렉트로닉스,KOSDAQ,4940
218410,RFHIC,KOSDAQ,31400
327260,RF머트리얼즈,KOSDAQ,20150
474610,RF시스템즈,KOSDAQ,4315
091340,S&K폴리텍,KOSDAQ,2325
419530,SAMG엔터,KOSDAQ,41550
019550,SBI인베스트먼트,KOSDAQ,718
246960,SCL사이언스,KOSDAQ,2500
099220,SDN,KOSDAQ,1117
036540,SFA반도체,KOSDAQ,3920
255220,SG,KOSDAQ,2695
040610,SG&G,KOSDAQ,1844
184230,SGA솔루션즈,KOSDAQ,667
016250,SGC E&C,KOSDAQ,15230
357880,SKAI,KOSDAQ,1719
048550,SM C&C,KOSDAQ,1275
063440,SM Life Design,KOSDAQ,1830
067160,SOOP,KOSDAQ,68500
289080,SV인베스트먼트,KOSDAQ,1722
013720,THE CUBE&,KOSDAQ,715
089230,THE E&M,KOSDAQ,1107
032540,TJ미디어,KOSDAQ,5500
048770,TPC,KOSDAQ,2530
246690,TS인베스트먼트,KOSDAQ,1340
317240,TS트릴리온,KOSDAQ,262
057030,YBM넷,KOSDAQ,3070
040300,YTN,KOSDAQ,4005
051390,YW,KOSDAQ,3930
052220,iMBC,KOSDAQ,3075
079940,가비아,KOSDAQ,32950
078890,가온그룹,KOSDAQ,4820
399720,가온칩스,KOSDAQ,46000
036620,감성코퍼레이션,KOSDAQ,6460
198440,강동씨앤엘,KOSDAQ,1121
217730,강스템바이오텍,KOSDAQ,1689
114190,강원에너지,KOSDAQ,15210
094480,갤럭시아머니트리,KOSDAQ,9250
039240,경남스틸,KOSDAQ,2805
053950,경남제약,KOSDAQ,702
011040,경동제약,KOSDAQ,6080
024910,경창산업,KOSDAQ,1495
049720,고려신용정보,KOSDAQ,11000
014570,고려제약,KOSDAQ,4300
348150,고바이오랩,KOSDAQ,6090
950190,고스트스튜디오,KOSDAQ,8950
098460,고영,KOSDAQ,24650
035290,골드앤에스,KOSDAQ,365
215000,골프존,KOSDAQ,60600
121440,골프존홀딩스,KOSDAQ,5440
366030,공구우먼,KOSDAQ,6160
029480,광무,KOSDAQ,2000
026910,광진실업,KOSDAQ,2615
456490,교보14호스팩,KOSDAQ,2090
465320,교보15호스팩,KOSDAQ,2335
482520,교보16호스팩,KOSDAQ,2095
489210,교보17호스팩,KOSDAQ,2080
0041B0,교보18호스팩,KOSDAQ,2055
0098T0,교보19호스팩,KOSDAQ,2010
053270,구영테크,KOSDAQ,2115
066620,국보디자인,KOSDAQ,23100
043650,국순당,KOSDAQ,4140
006050,국영지앤엠,KOSDAQ,1247
060480,국일신동,KOSDAQ,1596
078130,국일제지,KOSDAQ,354
307750,국전약품,KOSDAQ,3515
035080,그래디언트,KOSDAQ,11810
318060,그래피,KOSDAQ,21300
453450,그리드위즈,KOSDAQ,14970
204020,그리티,KOSDAQ,2310
0015G0,그린광학,KOSDAQ,16270
402490,그린리소스,KOSDAQ,7610
114450,그린생명과학,KOSDAQ,3150
186230,그린플러스,KOSDAQ,5850
900070,글로벌에스엠,KOSDAQ,426
204620,글로벌텍스프리,KOSDAQ,4800
019660,글로본,KOSDAQ,2620
053260,금강철강,KOSDAQ,4085
282720,금양그린파워,KOSDAQ,11800
036190,금화피에스시,KOSDAQ,30400
049080,기가레인,KOSDAQ,564
420770,기가비스,KOSDAQ,31250
035460,기산텔레콤,KOSDAQ,1915
407400,꿈비,KOSDAQ,4460
187790,나노,KOSDAQ,3790
121600,나노신소재,KOSDAQ,56900
286750,나노실리칸첨단소재,KOSDAQ,1642
247660,나노씨엠에스,KOSDAQ,5050
039860,나노엔텍,KOSDAQ,4430
091970,나노캠텍,KOSDAQ,603
417010,나노팀,KOSDAQ,6530
405920,나라셀라,KOSDAQ,2320
051490,나라엠앤디,KOSDAQ,4000
137080,나래나노텍,KOSDAQ,3320
190510,나무가,KOSDAQ,17670
242040,나무기술,KOSDAQ,1394
293580,나우IB,KOSDAQ,1371
459510,나우로보틱스,KOSDAQ,23250
138610,나이벡,KOSDAQ,48150
130580,나이스디앤비,KOSDAQ,5930
036800,나이스정보통신,KOSDAQ,24550
267320,나인테크,KOSDAQ,3055
111710,남화산업,KOSDAQ,4485
091590,남화토건,KOSDAQ,3880
168330,내츄럴엔도텍,KOSDAQ,3150
094860,네오리진,KOSDAQ,1135
253590,네오셈,KOSDAQ,9390
212560,네오오토,KOSDAQ,6820
095660,네오위즈,KOSDAQ,25450
042420,네오위즈홀딩스,KOSDAQ,26450
950220,네오이뮨텍,KOSDAQ,665
311390,네오크레마,KOSDAQ,5880
085910,네오티스,KOSDAQ,8510
092730,네오팜,KOSDAQ,19910
290660,네오펙트,KOSDAQ,870
306620,네온테크,KOSDAQ,2145
153460,네이블,KOSDAQ,6860
007390,네이처셀,KOSDAQ,22900
033640,네패스,KOSDAQ,15930
330860,네패스아크,KOSDAQ,15670
351320,넥사다이내믹스,KOSDAQ,1306
089140,넥스턴앤롤코리아,KOSDAQ,2280
389650,넥스트바이오메디컬,KOSDAQ,88500
137940,넥스트아이,KOSDAQ,314
396270,넥스트칩,KOSDAQ,4000
348210,넥스틴,KOSDAQ,65700
225570,넥슨게임즈,KOSDAQ,12220
205500,넥써쓰,KOSDAQ,1968
217270,넵튠,KOSDAQ,4910
104620,노랑풍선,KOSDAQ,5130
473980,노머스,KOSDAQ,21900
194700,노바렉스,KOSDAQ,14550
285490,노바텍,KOSDAQ,20750
145170,노브랜드,KOSDAQ,4175
106520,노블엠앤비,KOSDAQ,411
376930,노을,KOSDAQ,2180
486990,노타,KOSDAQ,39750
142280,녹십자엠에스,KOSDAQ,4130
234690,녹십자웰빙,KOSDAQ,9580
054050,농우바이오,KOSDAQ,8300
069140,누리플랜,KOSDAQ,2560
040160,누리플렉스,KOSDAQ,3905
332290,누보,KOSDAQ,1280
348340,뉴로메카,KOSDAQ,31600
380550,뉴로핏,KOSDAQ,28300
060260,뉴보텍,KOSDAQ,1240
463020,뉴엔AI,KOSDAQ,17230
123840,뉴온,KOSDAQ,1000
012340,뉴인텍,KOSDAQ,592
462310,뉴키즈온,KOSDAQ,5940
270870,뉴트리,KOSDAQ,5340
144960,뉴파워프라즈마,KOSDAQ,4815
085670,뉴프렉스,KOSDAQ,5040
064260,다날,KOSDAQ,6550
340360,다보링크,KOSDAQ,1342
039560,다산네트웍스,KOSDAQ,3180
208860,다산디엠씨,KOSDAQ,1450
154040,다산솔루에타,KOSDAQ,1171
032190,다우데이타,KOSDAQ,20200
323350,다원넥스뷰,KOSDAQ,5370
068240,다원시스,KOSDAQ,2605
464580,닷밀,KOSDAQ,2500
020400,대동금속,KOSDAQ,5750
008830,대동기어,KOSDAQ,17210
048470,대동스틸,KOSDAQ,2850
004780,대륙제관,KOSDAQ,3595
017650,대림제지,KOSDAQ,7970
389260,대명에너지,KOSDAQ,18830
317850,대모,KOSDAQ,8390
290670,대보마그네틱,KOSDAQ,13970
078140,대봉엘에스,KOSDAQ,12370
065150,대산F&B,KOSDAQ,145
036480,대성미생물,KOSDAQ,7210
027830,대성창투,KOSDAQ,1593
104040,대성파인텍,KOSDAQ,699
129920,대성하이텍,KOSDAQ,3990
457630,대신밸런스제16호스팩,KOSDAQ,2075
471050,대신밸런스제17호스팩,KOSDAQ,2185
478780,대신밸런스제18호스팩,KOSDAQ,3110
482690,대신밸런스제19호스팩,KOSDAQ,2165
020180,대신정보통신,KOSDAQ,1039
045390,대아티아이,KOSDAQ,3860
108380,대양전기공업,KOSDAQ,28750
007680,대원,KOSDAQ,4385
048910,대원미디어,KOSDAQ,7970
005710,대원산업,KOSDAQ,14700
120240,대정화금,KOSDAQ,13260
003310,대주산업,KOSDAQ,2235
078600,대주전자재료,KOSDAQ,71200
393970,대진첨단소재,KOSDAQ,5010
096350,대창솔루션,KOSDAQ,2190
140520,대창스틸,KOSDAQ,2200
131220,대한과학,KOSDAQ,4870
010170,대한광통신,KOSDAQ,2445
054670,대한뉴팜,KOSDAQ,6980
023910,대한약품,KOSDAQ,30000
021040,대호특수강,KOSDAQ,1227
021045,대호특수강우,KOSDAQ,2820
067080,대화제약,KOSDAQ,18830
298540,더네이쳐홀딩스,KOSDAQ,9030
032860,더라미,KOSDAQ,1472
393890,더블유씨피,KOSDAQ,7140
299170,더블유에스아이,KOSDAQ,2475
462860,더즌,KOSDAQ,3815
224060,더코디,KOSDAQ,2630
043090,더테크놀로지,KOSDAQ,380
403850,더핑크퐁컴퍼니,KOSDAQ,27550
213420,덕산네오룩스,KOSDAQ,38250
317330,덕산테코피아,KOSDAQ,18520
077360,덕산하이메탈,KOSDAQ,5730
090410,덕신이피씨,KOSDAQ,1313
263600,덕우전자,KOSDAQ,4465
194480,데브시스터즈,KOSDAQ,29000
373160,데이원컴퍼니,KOSDAQ,5100
263800,데이타솔루션,KOSDAQ,5160
206560,덱스터,KOSDAQ,4165
261200,덴티스,KOSDAQ,4490
484120,도우인시스,KOSDAQ,22550
067990,도이치모터스,KOSDAQ,4785
006620,동구바이오제약,KOSDAQ,5670
100130,동국S&C,KOSDAQ,2080
005160,동국산업,KOSDAQ,2880
303810,동국생명과학,KOSDAQ,3710
075970,동국알앤에스,KOSDAQ,2345
086450,동국제약,KOSDAQ,18320
240550,동방메디컬,KOSDAQ,7310
099410,동방선기,KOSDAQ,4700
033500,동성화인텍,KOSDAQ,27250
025950,동신건설,KOSDAQ,17670
088130,동아엘텍,KOSDAQ,3940
041930,동아화성,KOSDAQ,6520
060380,동양에스텍,KOSDAQ,1531
079960,동양이엔피,KOSDAQ,25350
228340,동양파일,KOSDAQ,1764
088910,동우팜투테이블,KOSDAQ,2095
094170,동운아나텍,KOSDAQ,28550
013120,동원개발,KOSDAQ,2815
109860,동일금속,KOSDAQ,7960
032960,동일기연,KOSDAQ,15480
023790,동일스틸럭스,KOSDAQ,1502
005290,동진쎄미켐,KOSDAQ,35450
025900,동화기업,KOSDAQ,9060
131970,두산테스나,KOSDAQ,41100
073190,듀오백,KOSDAQ,1742
176750,듀켐바이오,KOSDAQ,8590
030350,드래곤플라이,KOSDAQ,973
203650,드림시큐리티,KOSDAQ,1572
223250,드림씨아이에스,KOSDAQ,5820
060570,드림어스컴퍼니,KOSDAQ,1590
362990,드림인사이트,KOSDAQ,1721
016670,디모아,KOSDAQ,4600
187870,디바이스,KOSDAQ,14210
489730,디비금융제13호스팩,KOSDAQ,1999
0004Y0,디비금융제14호스팩,KOSDAQ,2000
110990,디아이티,KOSDAQ,13540
263690,디알젬,KOSDAQ,5510
214680,디알텍,KOSDAQ,2070
347850,디앤디파마텍,KOSDAQ,96400
263720,디앤씨미디어,KOSDAQ,12120
376300,디어유,KOSDAQ,35900
109740,디에스케이,KOSDAQ,6710
031860,디에이치엑스컴퍼니,KOSDAQ,687
196490,디에이테크놀로지,KOSDAQ,203
066900,디에이피,KOSDAQ,1985
092070,디엔에프,KOSDAQ,12700
039840,디오,KOSDAQ,16900
219550,디와이디,KOSDAQ,819
310870,디와이씨,KOSDAQ,1355
104460,디와이피엔에프,KOSDAQ,13930
079810,디이엔티,KOSDAQ,5280
113810,디젠스,KOSDAQ,812
043360,디지아이,KOSDAQ,2245
197140,디지캡,KOSDAQ,2075
068930,디지털대성,KOSDAQ,8070
033130,디지틀조선,KOSDAQ,1539
105740,디케이락,KOSDAQ,9600
263020,디케이앤디,KOSDAQ,3125
290550,디케이티,KOSDAQ,7030
066670,디티씨,KOSDAQ,3290
187220,디티앤씨,KOSDAQ,2495
383930,디티앤씨알오,KOSDAQ,3430
131180,딜리,KOSDAQ,969
315640,딥노이드,KOSDAQ,3960
317120,라닉스,KOSDAQ,1996
462510,라메디텍,KOSDAQ,6800
042510,라온시큐어,KOSDAQ,9440
232680,라온테크,KOSDAQ,8900
418420,라온텍,KOSDAQ,4270
300120,라온피플,KOSDAQ,2165
171120,라이온켐텍,KOSDAQ,2255
388790,라이콤,KOSDAQ,2660
214260,라파스,KOSDAQ,13850
171010,램테크놀러지,KOSDAQ,3960
084650,랩지노믹스,KOSDAQ,1800
217500,러셀,KOSDAQ,1967
038390,레드캡투어,KOSDAQ,11780
294140,레몬,KOSDAQ,4825
443250,레뷰코퍼레이션,KOSDAQ,11520
228670,레이,KOSDAQ,6900
228850,레이언스,KOSDAQ,5040
412350,레이저쎌,KOSDAQ,1990
199550,레이저옵텍,KOSDAQ,6000
281740,레이크머티리얼즈,KOSDAQ,15040
277810,레인보우로보틱스,KOSDAQ,460000
215100,로보로보,KOSDAQ,7780
090360,로보스타,KOSDAQ,75500
108490,로보티즈,KOSDAQ,291500
900260,로스웰,KOSDAQ,1570
033290,로젠,KOSDAQ,2290
067730,로지시스,KOSDAQ,2705
071280,로체시스템즈,KOSDAQ,9050
376900,로킷헬스케어,KOSDAQ,80600
214610,롤링스톤,KOSDAQ,4300
328130,루닛,KOSDAQ,38650
038060,루멘스,KOSDAQ,659
474170,루미르,KOSDAQ,8060
141080,리가켐바이오,KOSDAQ,172200
058470,리노공업,KOSDAQ,59300
016100,리더스코스메틱,KOSDAQ,2105
012700,리드코프,KOSDAQ,3805
302550,리메드,KOSDAQ,3100
073570,리튬포어스,KOSDAQ,927
377450,리파인,KOSDAQ,13080
277070,린드먼아시아,KOSDAQ,4680
042500,링네트,KOSDAQ,4000
193250,링크드,KOSDAQ,403
474650,링크솔루션,KOSDAQ,56200
219420,링크제니시스,KOSDAQ,5040
439090,마녀공장,KOSDAQ,14050
195500,마니커에프앤지,KOSDAQ,2770
377480,마음AI,KOSDAQ,18550
305090,마이크로디지탈,KOSDAQ,8810
098120,마이크로컨텍솔,KOSDAQ,17570
424980,마이크로투나노,KOSDAQ,7560
038290,마크로젠,KOSDAQ,17060
267980,매일유업,KOSDAQ,35900
005990,매일홀딩스,KOSDAQ,11190
093520,매커스,KOSDAQ,21450
100590,머큐리,KOSDAQ,3180
067280,멀티캠퍼스,KOSDAQ,32950
072870,메가스터디,KOSDAQ,11580
215200,메가스터디교육,KOSDAQ,44550
133750,메가엠디,KOSDAQ,1811
446540,메가터치,KOSDAQ,3525
235980,메드팩토,KOSDAQ,6360
041920,메디아나,KOSDAQ,9440
014100,메디앙스,KOSDAQ,1851
054180,메디콕스,KOSDAQ,2295
086900,메디톡스,KOSDAQ,122600
078160,메디포스트,KOSDAQ,17530
0088D0,메리츠제1호스팩,KOSDAQ,1988
408920,메쎄이상,KOSDAQ,3265
021880,메이슨캐피탈,KOSDAQ,243
140410,메지온,KOSDAQ,97000
241770,메카로,KOSDAQ,20850
059210,메타바이오메드,KOSDAQ,5010
058110,멕아이씨에스,KOSDAQ,1917
434480,모니터랩,KOSDAQ,4010
080420,모다이노칩,KOSDAQ,1999
417970,모델솔루션,KOSDAQ,23900
080160,모두투어,KOSDAQ,10300
087260,모바일어플라이언스,KOSDAQ,1666
101330,모베이스,KOSDAQ,3140
012860,모베이스전자,KOSDAQ,1347
363260,모비데이즈,KOSDAQ,1627
348030,모비릭스,KOSDAQ,3250
250060,모비스,KOSDAQ,2975
288980,모아데이타,KOSDAQ,893
142760,모아라이프플러스,KOSDAQ,1845
033200,모아텍,KOSDAQ,3365
333050,모코엠시스,KOSDAQ,1340
118990,모트렉스,KOSDAQ,8800
463480,모티브링크,KOSDAQ,8220
006920,모헨즈,KOSDAQ,3290
001810,무림SP,KOSDAQ,1501
279600,미디어젠,KOSDAQ,7080
095500,미래나노텍,KOSDAQ,11130
254490,미래반도체,KOSDAQ,14420
218150,미래생명자원,KOSDAQ,3085
100790,미래에셋벤처투자,KOSDAQ,10390
448830,미래에셋비전스팩3호,KOSDAQ,3365
477380,미래에셋비전스팩4호,KOSDAQ,2060
477470,미래에셋비전스팩5호,KOSDAQ,2110
478440,미래에셋비전스팩6호,KOSDAQ,2020
482680,미래에셋비전스팩7호,KOSDAQ,2005
0093G0,미래에셋비전스팩8호,KOSDAQ,1982
0096D0,미래에셋비전스팩9호,KOSDAQ,1996
049950,미래컴퍼니,KOSDAQ,17900
207760,미스터블루,KOSDAQ,1316
059090,미코,KOSDAQ,13150
201490,미투온,KOSDAQ,3560
475460,미트박스,KOSDAQ,8820
452200,민테크,KOSDAQ,2325
