종목코드,종목명,시장,종가
004060,SG세계물산,KOSPI,362
001770,SHD,KOSPI,17930
002360,SH에너지화학,KOSPI,400
009160,SIMPAC,KOSPI,5600
033530,SJG세종,KOSPI,9440
123700,SJM,KOSPI,3820
025530,SJM홀딩스,KOSPI,3845
034730,SK,KOSPI,259000
011790,SKC,KOSPI,112200
018670,SK가스,KOSPI,240500
001740,SK네트웍스,KOSPI,4720
006120,SK디스커버리,KOSPI,60700
006125,SK디스커버리우,KOSPI,39900
210980,SK디앤디,KOSPI,12670
395400,SK리츠,KOSPI,5690
302440,SK바이오사이언스,KOSPI,53000
326030,SK바이오팜,KOSPI,134700
402340,SK스퀘어,KOSPI,292500
361610,SK아이이테크놀로지,KOSPI,29950
100090,SK오션플랜트,KOSPI,20200
03473K,SK우,KOSPI,196600
096770,SK이노베이션,KOSPI,112900
096775,SK이노베이션우,KOSPI,77200
475150,SK이터닉스,KOSPI,21950
001510,SK증권,KOSPI,658
001515,SK증권우,KOSPI,2130
285130,SK케미칼,KOSPI,74900
28513K,SK케미칼우,KOSPI,30700
017670,SK텔레콤,KOSPI,53600
000660,SK하이닉스,KOSPI,554000
003570,SNT다이내믹스,KOSPI,47150
064960,SNT모티브,KOSPI,34700
100840,SNT에너지,KOSPI,41350
036530,SNT홀딩스,KOSPI,60300
005610,SPC삼립,KOSPI,54900
011810,STX,KOSPI,3530
465770,STX그린로지스,KOSPI,6340
077970,STX엔진,KOSPI,38400
002820,SUN&L,KOSPI,2715
084870,TBH글로벌,KOSPI,1268
002710,TCC스틸,KOSPI,16800
069260,TKG휴켐스,KOSPI,19850
007980,TP,KOSPI,1948
002900,TYM,KOSPI,6540
024070,WISCOM,KOSPI,1906
037270,YG PLUS,KOSPI,6540
139130,iM금융지주,KOSPI,14270
000500,가온전선,KOSPI,86600
000860,강남제비스코,KOSPI,13150
035250,강원랜드,KOSPI,17930
011420,갤럭시아에스엠,KOSPI,1931
002100,경농,KOSPI,9470
009450,경동나비엔,KOSPI,57600
267290,경동도시가스,KOSPI,22100
012320,경동인베스트,KOSPI,52800
000050,경방,KOSPI,11990
214390,경보제약,KOSPI,6480
012610,경인양행,KOSPI,3665
009140,경인전자,KOSPI,20750
013580,계룡건설,KOSPI,21150
012200,계양전기,KOSPI,1559
012205,계양전기우,KOSPI,3295
002140,고려산업,KOSPI,2515
010130,고려아연,KOSPI,1592000
002240,고려제강,KOSPI,20600
009290,광동제약,KOSPI,6110
017040,광명전기,KOSPI,1289
017900,광전자,KOSPI,1811
037710,광주신세계,KOSPI,32250
030610,교보증권,KOSPI,9720
339770,교촌에프앤비,KOSPI,4405
007690,국도화학,KOSPI,32250
001140,국보,KOSPI,2110
002720,국제약품,KOSPI,4400
083420,그린케미칼,KOSPI,7030
014530,극동유화,KOSPI,3470
014280,금강공업,KOSPI,7130
014285,금강공업우,KOSPI,11400
008870,금비,KOSPI,52900
001570,금양,KOSPI,9900
002990,금호건설,KOSPI,4130
002995,금호건설우,KOSPI,22850
011780,금호석유화학,KOSPI,123400
011785,금호석유화학우,KOSPI,63100
214330,금호에이치티,KOSPI,552
001210,금호전기,KOSPI,610
073240,금호타이어,KOSPI,6050
092440,기신정기,KOSPI,2300
000270,기아,KOSPI,124000
024110,기업은행,KOSPI,20950
013700,까뮤이앤씨,KOSPI,1220
004540,깨끗한나라,KOSPI,1970
004545,깨끗한나라우,KOSPI,11150
001260,남광토건,KOSPI,8390
008350,남선알미늄,KOSPI,1047
008355,남선알미우,KOSPI,12480
004270,남성,KOSPI,893
003920,남양유업,KOSPI,50100
003925,남양유업우,KOSPI,34000
025860,남해화학,KOSPI,6750
005720,넥센,KOSPI,6460
005725,넥센우,KOSPI,4650
002350,넥센타이어,KOSPI,8060
002355,넥센타이어1우B,KOSPI,3805
092790,넥스틸,KOSPI,9680
251270,넷마블,KOSPI,49200
090350,노루페인트,KOSPI,8740
090355,노루페인트우,KOSPI,13480
000320,노루홀딩스,KOSPI,22700
000325,노루홀딩스우,KOSPI,31150
006280,녹십자,KOSPI,166900
005250,녹십자홀딩스,KOSPI,16840
005257,녹십자홀딩스2우,KOSPI,26500
004370,농심,KOSPI,430500
072710,농심홀딩스,KOSPI,93500
058730,다스코,KOSPI,3440
030210,다올투자증권,KOSPI,3560
023590,다우기술,KOSPI,40300
145210,다이나믹디자인,KOSPI,897
483650,달바글로벌,KOSPI,152800
019680,대교,KOSPI,1882
019685,대교우B,KOSPI,1253
006370,대구백화점,KOSPI,6400
008060,대덕,KOSPI,11110
00806K,대덕1우,KOSPI,9500
353200,대덕전자,KOSPI,45800
35320K,대덕전자1우,KOSPI,14500
000490,대동,KOSPI,10170
008110,대동전자,KOSPI,15040
005750,대림바스,KOSPI,5080
006570,대림통상,KOSPI,2230
001680,대상,KOSPI,21400
001685,대상우,KOSPI,17100
084690,대상홀딩스,KOSPI,9690
084695,대상홀딩스우,KOSPI,14550
128820,대성산업,KOSPI,7790
117580,대성에너지,KOSPI,8170
016710,대성홀딩스,KOSPI,8900
0030R0,대신밸류리츠,KOSPI,4530
003540,대신증권,KOSPI,27450
003547,대신증권2우B,KOSPI,20150
003545,대신증권우,KOSPI,20950
009190,대양금속,KOSPI,1358
014160,대영포장,KOSPI,1105
047040,대우건설,KOSPI,3765
003090,대웅,KOSPI,23800
069620,대웅제약,KOSPI,182700
000430,대원강업,KOSPI,3950
006340,대원전선,KOSPI,4075
006345,대원전선우,KOSPI,3790
003220,대원제약,KOSPI,12410
024890,대원화성,KOSPI,717
002880,대유에이텍,KOSPI,1127
012800,대창,KOSPI,1223
015230,대창단조,KOSPI,6760
001070,대한방직,KOSPI,6740
006650,대한유화,KOSPI,156000
001440,대한전선,KOSPI,24400
084010,대한제강,KOSPI,17950
001790,대한제당,KOSPI,3035
001795,대한제당우,KOSPI,2855
001130,대한제분,KOSPI,154200
439260,대한조선,KOSPI,76800
003490,대한항공,KOSPI,22400
003495,대한항공우,KOSPI,24450
005880,대한해운,KOSPI,1875
003830,대한화섬,KOSPI,122800
016090,대현,KOSPI,1781
069460,대호에이엘,KOSPI,1480
475560,더본코리아,KOSPI,26300
192080,더블유게임즈,KOSPI,53700
012510,더존비즈온,KOSPI,86500
004830,덕성,KOSPI,5040
004835,덕성우,KOSPI,7350
145720,덴티움,KOSPI,48500
002150,도화엔지니어링,KOSPI,6420
460850,동국씨엠,KOSPI,5530
460860,동국제강,KOSPI,8730
001230,동국홀딩스,KOSPI,7670
023450,동남합성,KOSPI,31900
004140,동방,KOSPI,2765
007590,동방아그로,KOSPI,6150
005960,동부건설,KOSPI,5860
005965,동부건설우,KOSPI,20000
026960,동서,KOSPI,28350
002210,동성제약,KOSPI,973
102260,동성케미컬,KOSPI,4635
000640,동아쏘시오홀딩스,KOSPI,122800
170900,동아에스티,KOSPI,57000
028100,동아지질,KOSPI,17580
001520,동양,KOSPI,834
001527,동양2우B,KOSPI,8670
084670,동양고속,KOSPI,79100
082640,동양생명,KOSPI,6690
001525,동양우,KOSPI,4925
018500,동원금속,KOSPI,1364
006040,동원산업,KOSPI,43650
030720,동원수산,KOSPI,6110
014820,동원시스템즈,KOSPI,27400
014825,동원시스템즈우,KOSPI,17960
111380,동인기연,KOSPI,14100
163560,동일고무벨트,KOSPI,6810
004890,동일산업,KOSPI,39900
002690,동일제강,KOSPI,1629
000020,동화약품,KOSPI,6320
000150,두산,KOSPI,846000
000157,두산2우B,KOSPI,456000
454910,두산로보틱스,KOSPI,84600
241560,두산밥캣,KOSPI,61500
034020,두산에너빌리티,KOSPI,77100
000155,두산우,KOSPI,514000
336260,두산퓨얼셀,KOSPI,31200
33626K,두산퓨얼셀1우,KOSPI,7530
33626L,두산퓨얼셀2우B,KOSPI,11180
016740,두올,KOSPI,3890
192650,드림텍,KOSPI,7130
024090,디씨엠,KOSPI,12640
003160,디아이,KOSPI,20400
092200,디아이씨,KOSPI,13940
377190,디앤디플랫폼리츠,KOSPI,3480
013570,디와이,KOSPI,4485
024900,디와이덕양,KOSPI,2220
210540,디와이파워,KOSPI,13830
032350,롯데관광개발,KOSPI,23600
089860,롯데렌탈,KOSPI,32050
330590,롯데리츠,KOSPI,3945
000400,롯데손해보험,KOSPI,1783
023530,롯데쇼핑,KOSPI,75700
020150,롯데에너지머티리얼즈,KOSPI,34950
280360,롯데웰푸드,KOSPI,120200
286940,롯데이노베이트,KOSPI,19860
004000,롯데정밀화학,KOSPI,47650
004990,롯데지주,KOSPI,28100
00499K,롯데지주우,KOSPI,29400
005300,롯데칠성,KOSPI,136500
005305,롯데칠성우,KOSPI,74700
011170,롯데케미칼,KOSPI,74100
071840,롯데하이마트,KOSPI,7820
027740,마니커,KOSPI,788
357430,마스턴프리미어리츠,KOSPI,1614
001080,만호제강,KOSPI,42600
088980,맥쿼리인프라,KOSPI,11670
094800,맵스리얼티,KOSPI,5090
138040,메리츠금융지주,KOSPI,110100
090370,메타랩스,KOSPI,1442
118000,메타케어,KOSPI,303
017180,명문제약,KOSPI,1826
009900,명신산업,KOSPI,9100
317450,명인제약,KOSPI,78600
012690,모나리자,KOSPI,2225
005360,모나미,KOSPI,2010
070960,모나용평,KOSPI,3545
009680,모토닉,KOSPI,11450
009580,무림P&P,KOSPI,2595
009200,무림페이퍼,KOSPI,2030
033920,무학,KOSPI,8960
008420,문배철강,KOSPI,2120
025560,미래산업,KOSPI,13040
007120,미래아이앤지,KOSPI,896
396690,미래에셋글로벌리츠,KOSPI,2655
357250,미래에셋맵스리츠,KOSPI,2675
085620,미래에셋생명,KOSPI,8930
006800,미래에셋증권,KOSPI,21450
00680K,미래에셋증권2우B,KOSPI,9980
006805,미래에셋증권우,KOSPI,11000
081660,미스토홀딩스,KOSPI,43350
002840,미원상사,KOSPI,151500
268280,미원에스씨,KOSPI,140100
107590,미원홀딩스,KOSPI,68000
134380,미원화학,KOSPI,94100
003650,미창석유,KOSPI,113700
377740,바이오노트,KOSPI,5600
003610,방림,KOSPI,5940
035150,백산,KOSPI,13500
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1786
002760,보락,KOSPI,1038
003850,보령,KOSPI,9130
000890,보해양조,KOSPI,428
003000,부광약품,KOSPI,3920
001270,부국증권,KOSPI,59700
001275,부국증권우,KOSPI,31100
026940,부국철강,KOSPI,2085
011390,부산산업,KOSPI,77700
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,857
002070,비비안,KOSPI,645
100220,비상교육,KOSPI,5000
090460,비에이치,KOSPI,18580
005180,빙그레,KOSPI,74400
003960,사조대림,KOSPI,38750
008040,사조동아원,KOSPI,1133
007160,사조산업,KOSPI,61400
014710,사조씨푸드,KOSPI,9000
006090,사조오양,KOSPI,9540
062040,산일전기,KOSPI,144800
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,25200
448730,삼성FN리츠,KOSPI,4510
006400,삼성SDI,KOSPI,303000
006405,삼성SDI우,KOSPI,184600
006660,삼성공조,KOSPI,14840
028260,삼성물산,KOSPI,246500
02826K,삼성물산우B,KOSPI,150800
207940,삼성바이오로직스,KOSPI,1772000
032830,삼성생명,KOSPI,152900
018260,삼성에스디에스,KOSPI,174100
0126Z0,삼성에피스홀딩스,KOSPI,709000
009150,삼성전기,KOSPI,263500
009155,삼성전기우,KOSPI,127200
005930,삼성전자,KOSPI,104800
005935,삼성전자우,KOSPI,81000
001360,삼성제약,KOSPI,1744
010140,삼성중공업,KOSPI,25700
016360,삼성증권,KOSPI,78600
068290,삼성출판사,KOSPI,11800
029780,삼성카드,KOSPI,54800
000810,삼성화재,KOSPI,489500
000815,삼성화재우,KOSPI,376500
006110,삼아알미늄,KOSPI,27300
0120G0,삼양바이오팜,KOSPI,74300
145990,삼양사,KOSPI,51600
145995,삼양사우,KOSPI,38250
003230,삼양식품,KOSPI,1230000
002170,삼양통상,KOSPI,55600
272550,삼양패키징,KOSPI,14150
000070,삼양홀딩스,KOSPI,61900
003720,삼영,KOSPI,6690
002810,삼영무역,KOSPI,16800
005680,삼영전자,KOSPI,10870
023000,삼원강재,KOSPI,2495
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1250
004440,삼일씨엔에스,KOSPI,4815
000520,삼일제약,KOSPI,10290
009770,삼정펄프,KOSPI,32050
005500,삼진제약,KOSPI,20450
004690,삼천리,KOSPI,132600
010960,삼호개발,KOSPI,3670
004450,삼화왕관,KOSPI,31700
009470,삼화전기,KOSPI,29000
011230,삼화전자,KOSPI,2780
001820,삼화콘덴서,KOSPI,32850
000390,삼화페인트,KOSPI,5940
001290,상상인증권,KOSPI,656
041650,상신브레이크,KOSPI,2765
075180,새론오토모티브,KOSPI,3390
007540,샘표,KOSPI,50500
248170,샘표식품,KOSPI,29900
007860,서연,KOSPI,9980
200880,서연이화,KOSPI,12940
017390,서울가스,KOSPI,66200
031210,서울보증보험,KOSPI,50600
004410,서울식품,KOSPI,153
004415,서울식품우,KOSPI,1224
021050,서원,KOSPI,1073
008490,서흥,KOSPI,21850
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,10030
014910,성문전자,KOSPI,1131
014915,성문전자우,KOSPI,4255
004980,성신양회,KOSPI,10250
004985,성신양회우,KOSPI,12250
011300,성안머티리얼스,KOSPI,361
000180,성창기업지주,KOSPI,1567
002420,세기상사,KOSPI,6370
004360,세방,KOSPI,15530
004365,세방우,KOSPI,9550
004490,세방전지,KOSPI,66700
001430,세아베스틸지주,KOSPI,48950
306200,세아제강,KOSPI,122300
003030,세아제강지주,KOSPI,140600
019440,세아특수강,KOSPI,16120
058650,세아홀딩스,KOSPI,125100
013000,세우글로벌,KOSPI,1185
021820,세원정공,KOSPI,12300
067830,세이브존I&C,KOSPI,3395
075580,세진중공업,KOSPI,18380
068270,셀트리온,KOSPI,187800
336370,솔루스첨단소재,KOSPI,8010
33637K,솔루스첨단소재1우,KOSPI,2065
33637L,솔루스첨단소재2우B,KOSPI,3670
248070,솔루엠,KOSPI,16970
004430,송원산업,KOSPI,9070
017550,수산세보틱스,KOSPI,1838
126720,수산인더스트리,KOSPI,21900
053210,스카이라이프,KOSPI,5470
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,10850
134790,시디즈,KOSPI,22000
462870,시프트업,KOSPI,37800
016590,신대양제지,KOSPI,13950
029530,신도리코,KOSPI,52900
004970,신라교역,KOSPI,9460
011930,신성이엔지,KOSPI,1609
004170,신세계,KOSPI,264500
035510,신세계 I&C,KOSPI,17310
031430,신세계인터내셔날,KOSPI,11240
031440,신세계푸드,KOSPI,47800
006880,신송홀딩스,KOSPI,7190
005800,신영와코루,KOSPI,18680
001720,신영증권,KOSPI,144500
009270,신원,KOSPI,1527
002700,신일전자,KOSPI,1336
002870,신풍,KOSPI,1126
019170,신풍제약,KOSPI,14180
019175,신풍제약우,KOSPI,24450
481850,신한글로벌액티브리츠,KOSPI,1303
404990,신한서부티엔디리츠,KOSPI,3500
293940,신한알파리츠,KOSPI,5580
055550,신한지주,KOSPI,77200
004080,신흥,KOSPI,13840
004770,써니전자,KOSPI,1574
403550,쏘카,KOSPI,11910
004920,씨아이테크,KOSPI,1125
112610,씨에스윈드,KOSPI,45500
480370,씨케이솔루션,KOSPI,8740
308170,씨티알모빌리티,KOSPI,4520
008700,아남전자,KOSPI,1247
090430,아모레퍼시픽,KOSPI,122700
090435,아모레퍼시픽우,KOSPI,44800
002790,아모레퍼시픽홀딩스,KOSPI,27200
00279K,아모레퍼시픽홀딩스3우C,KOSPI,21350
002795,아모레퍼시픽홀딩스우,KOSPI,12030
002030,아세아,KOSPI,352500
183190,아세아시멘트,KOSPI,12500
002310,아세아제지,KOSPI,8300
012170,아센디오,KOSPI,1786
267850,아시아나IDT,KOSPI,11620
020560,아시아나항공,KOSPI,8180
122900,아이마켓코리아,KOSPI,7920
010780,아이에스동서,KOSPI,22200
031820,아이티센씨티에스,KOSPI,584
139990,아주스틸,KOSPI,3480
009320,아진전자부품,KOSPI,939
001780,알루코,KOSPI,2020
018250,애경산업,KOSPI,13680
161000,애경케미칼,KOSPI,11220
011090,에넥스,KOSPI,626
137310,에스디바이오센서,KOSPI,9030
005850,에스엘,KOSPI,43550
010580,에스엠벡셀,KOSPI,2020
012750,에스원,KOSPI,74900
023960,에쓰씨엔지니어링,KOSPI,1324
298690,에어부산,KOSPI,1829
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,11200
015260,에이엔피,KOSPI,469
007460,에이프로젠,KOSPI,768
003060,에이프로젠바이오로직스,KOSPI,594
244920,에이플러스에셋,KOSPI,8820
278470,에이피알,KOSPI,251000
450080,에코프로머티,KOSPI,63100
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,197200
085310,엔케이,KOSPI,1273
900140,엘브이엠씨홀딩스,KOSPI,1598
066970,엘앤에프,KOSPI,127400
097520,엠씨넥스,KOSPI,28050
484870,엠앤씨솔루션,KOSPI,139900
014440,영보화학,KOSPI,5060
111770,영원무역,KOSPI,92400
009970,영원무역홀딩스,KOSPI,197800
003520,영진약품,KOSPI,1979
000670,영풍,KOSPI,67100
012280,영화금속,KOSPI,950
012160,영흥,KOSPI,547
007310,오뚜기,KOSPI,389500
002630,오리엔트바이오,KOSPI,620
271560,오리온,KOSPI,104700
001800,오리온홀딩스,KOSPI,21250
005320,온타이드,KOSPI,473
011690,와이투솔루션,KOSPI,3895
316140,우리금융지주,KOSPI,27400
006980,우성,KOSPI,16930
017370,우신시스템,KOSPI,6730
105840,우진,KOSPI,19960
010400,우진아이엔에스,KOSPI,3885
049800,우진플라임,KOSPI,1880
016880,웅진,KOSPI,2405
095720,웅진씽크빅,KOSPI,1357
005820,원림,KOSPI,14910
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,339
033270,유나이티드제약,KOSPI,19780
014830,유니드,KOSPI,68900
446070,유니드비티플러스,KOSPI,3450
000910,유니온,KOSPI,4420
047400,유니온머티리얼,KOSPI,1397
011330,유니켐,KOSPI,1303
077500,유니퀘스트,KOSPI,6250
002920,유성기업,KOSPI,2210
000700,유수홀딩스,KOSPI,6200
003470,유안타증권,KOSPI,3785
003475,유안타증권우,KOSPI,3820
072130,유엔젤,KOSPI,4960
000220,유유제약,KOSPI,4270
000225,유유제약1우,KOSPI,4890
000227,유유제약2우B,KOSPI,11370
001200,유진투자증권,KOSPI,3450
000100,유한양행,KOSPI,116700
000105,유한양행우,KOSPI,104300
003460,유화증권,KOSPI,2920
003465,유화증권우,KOSPI,2795
008730,율촌화학,KOSPI,30150
008250,이건산업,KOSPI,4865
025820,이구산업,KOSPI,5220
214320,이노션,KOSPI,19300
088260,이리츠코크렙,KOSPI,4750
139480,이마트,KOSPI,89400
457190,이수스페셜티케미컬,KOSPI,62800
007660,이수페타시스,KOSPI,130800
005950,이수화학,KOSPI,9890
015020,이스타코,KOSPI,585
074610,이엔플러스,KOSPI,511
102460,이연제약,KOSPI,11610
084680,이월드,KOSPI,1310
350520,이지스레지던스리츠,KOSPI,3960
334890,이지스밸류플러스리츠,KOSPI,4240
000760,이화산업,KOSPI,17640
014990,인디에프,KOSPI,884
101140,인바이오젠,KOSPI,10640
006490,인스코비,KOSPI,686
023800,인지컨트롤스,KOSPI,6380
034590,인천도시가스,KOSPI,26400
129260,인터지스,KOSPI,2615
023810,인팩,KOSPI,6870
249420,일동제약,KOSPI,40850
000230,일동홀딩스,KOSPI,14800
013360,일성건설,KOSPI,2660
003120,일성아이에스,KOSPI,22900
003200,일신방직,KOSPI,14000
007110,일신석재,KOSPI,1706
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,3180
081000,일진다이아,KOSPI,12720
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,56700
271940,일진하이솔루스,KOSPI,14610
015860,일진홀딩스,KOSPI,7440
226320,잇츠한불,KOSPI,11660
317400,자이에스앤디,KOSPI,4410
033240,자화전자,KOSPI,23450
000950,전방,KOSPI,41750
079900,전진건설로봇,KOSPI,51600
348950,제이알글로벌리츠,KOSPI,2950
194370,제이에스코퍼레이션,KOSPI,13790
030000,제일기획,KOSPI,23000
271980,제일약품,KOSPI,16530
001560,제일연마,KOSPI,9810
002620,제일파마홀딩스,KOSPI,8430
006220,제주은행,KOSPI,11820
089590,제주항공,KOSPI,5490
004910,조광페인트,KOSPI,5060
004700,조광피혁,KOSPI,69600
001550,조비,KOSPI,11490
462520,조선내화,KOSPI,14550
120030,조선선재,KOSPI,100900
018470,조일알미늄,KOSPI,1267
002600,조흥,KOSPI,152000
185750,종근당,KOSPI,86500
063160,종근당바이오,KOSPI,20950
001630,종근당홀딩스,KOSPI,49500
109070,주성코퍼레이션,KOSPI,831
044380,주연테크,KOSPI,442
013890,지누스,KOSPI,11870
013870,지엠비코리아,KOSPI,4030
071320,지역난방공사,KOSPI,112400
088790,진도,KOSPI,2015
003780,진양산업,KOSPI,7080
010640,진양폴리,KOSPI,3900
100250,진양홀딩스,KOSPI,3375
051630,진양화학,KOSPI,2900
272450,진에어,KOSPI,7010
011000,진원생명과학,KOSPI,2030
002780,진흥기업,KOSPI,729
002787,진흥기업2우B,KOSPI,8190
002785,진흥기업우B,KOSPI,3650
025620,차AI헬스케어,KOSPI,12300
009310,참엔지니어링,KOSPI,1128
000650,천일고속,KOSPI,421000
033250,체시스,KOSPI,1039
035720,카카오,KOSPI,59600
323410,카카오뱅크,KOSPI,21550
377300,카카오페이,KOSPI,46800
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,491
029460,케이씨,KOSPI,23850
281820,케이씨텍,KOSPI,36350
381970,케이카,KOSPI,16630
145270,케이탑리츠,KOSPI,963
417310,코람코더원리츠,KOSPI,8290
357120,코람코라이프인프라리츠,KOSPI,4410
007815,코리아써우,KOSPI,11030
007810,코리아써키트,KOSPI,36000
00781K,코리아써키트2우B,KOSPI,9290
003690,코리안리,KOSPI,11500
192820,코스맥스,KOSPI,161600
044820,코스맥스비티아이,KOSPI,13880
005070,코스모신소재,KOSPI,53000
005420,코스모화학,KOSPI,17170
071950,코아스,KOSPI,3795
002020,코오롱,KOSPI,54200
