시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,LG전자,066570,통신 및 방송 장비 제조업,224000,8462.32,364861.6,846231974500.0,53.9,56.6,-10.98,95.42,0,0,0,-9.68,-42.93,-6.47,42.95,96.49,134.55,44.12,58.03,,0.226,0.09,1,86.34,12.0,34.04,0,0,0.76,0.23,70560,-20608,49952,,0,-1,397100.0,221005,1.35,-2.3844,0.71,-1.92,True,O,▲,321322,▼,X,X,-4.84,250,0,1,1,1,224000.0,208500.0,438000.0,529000.0,645000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.92,4.0,13.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,IT/전기전자,-9.474,6.478769230769231,5.0,0.20899234693877553,0.065921730477875,0.43478260869565216,OK,40.9,OK,21.226411370632768,21.226411370632768,4,1,25.1,27.6,40.9,28.9,28.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,후성,093370,기초 화학물질 제조업,16240,5142.69,17418.3,514269188440.0,69.5,85.7,32.97,40.87,0,1,0,20.12,53.5,25.89,21.1,127.77,98.05,22.27,89.31,,0.0,0.0,1,47.03,12.0,-5.39,1,0,3.03,0.93,0,0,0,,1,1,10716.0,12415,30.81,0.77,8.63,3.3,False,O,▲,11948,▲,O,X,5.7,250,0,1,1,1,12820.0,10900.0,16670.0,17640.0,19450.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.98,5.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기초 화학물질 제조업,화학·소재,-2.3775,-6.0146875,10.0,0.0847554539057002,0.04273073233267446,0.15034965034965034,OK,78.4,OK,64.0,64.0,4,1,54.0,77.1,78.4,64.7,64.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,LG씨엔에스,064400,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",93800,1862.84,90879.0,186283714350.0,56.8,56.1,-1.85,90.25,0,0,0,-5.25,-30.88,13.15,33.05,37.54,43.64,34.22,-0.92,,0.111,0.031,1,35.49,12.0,15.07,1,0,1.52,0.29,20542,-750,19792,,0,-1,157210.0,94585,-0.83,-1.7952,0.46,-0.48,False,O,▲,124496,▼,X,X,-2.73,250,0,1,1,1,93800.0,79700.0,153300.0,180000.0,214000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,4.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,-9.474,6.478769230769231,5.0,0.17689613158696313,0.09081771765430566,0.544,OK,76.2,OK,15.370359673127954,15.370359673127954,6,1,58.1,27.6,76.2,54.1,54.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,테스,095610,특수 목적용 기계 제조업,173400,1762.77,33570.2,176276764450.0,73.1,72.5,38.08,53.62,0,1,0,7.43,65.77,36.75,64.83,168.42,353.93,86.01,185.55,,0.019,0.019,1,149.15,12.0,4.79,0,0,1.61,0.83,-4162,14045,9883,,1,1,111370.0,101756,70.41,0.6478,1.74,2.74,False,O,▲,139212,▲,O,X,-1.18,250,0,1,1,1,131900.0,112000.0,189100.0,200500.0,226000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,5.0,2.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,조선·기계·설비,-1.8229787234042552,3.935957446808511,4.0,0.11286867688251771,0.034548885809955444,0.5181518151815182,OK,52.5,OK,62.0,62.0,6,1,87.6,88.1,52.5,80.7,80.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,두산로보틱스,454910,특수 목적용 기계 제조업,106600,1561.68,69098.1,156167753700.0,52.2,47.1,-8.74,68.73,0,0,0,-8.58,-36.05,-0.28,2.11,13.04,30.16,3.28,-25.42,,0.363,0.126,1,3.06,12.0,3.23,1,0,1.08,0.18,0,0,0,,0,-1,172840.0,119720,-10.96,-1.5209,0.44,-0.89,False,O,▼,140027,▼,X,X,-0.86,250,0,-1,1,1,106600.0,90600.0,170000.0,195000.0,227000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,4.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,-1.8229787234042552,3.935957446808511,4.0,0.15846957920128651,-0.03821219209316087,0.21232876712328766,OK,35.6,OK,8.095029754524411,8.095029754524411,4,1,42.6,13.0,35.6,33.8,33.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,삼성에스디에스,018260,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",225000,1435.16,174100.0,143515983500.0,56.8,74.3,-0.75,94.12,0,0,0,-10.89,-25.12,11.66,29.53,38.89,27.19,30.7,0.43,,0.213,0.177,1,29.52,12.0,24.69,1,0,1.51,0.28,0,0,0,,0,-1,366290.0,227016,-0.89,-1.519,0.51,-0.37,False,O,▲,289959,▼,X,X,-5.94,250,0,1,1,1,225000.0,191200.0,388500.0,454500.0,539000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,4.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,-9.474,6.478769230769231,5.0,0.17787301587301588,0.2810473809088877,0.2857142857142857,OK,52.9,OK,18.52450978447952,18.52450978447952,6,1,63.1,24.6,52.9,51.4,51.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,SK오션플랜트,100090,1차 철강 제조업,16890,1297.08,10552.6,129708145975.0,42.1,73.4,-5.25,43.1,0,0,0,16.16,4.26,-10.4,-19.38,-13.65,-10.92,-18.21,-52.11,,0.923,0.111,0,-39.23,12.0,-19.67,0,0,3.01,0.36,0,0,0,,0,-1,17551.0,25189,-32.95,0.1047,8.77,-1.05,False,X,▼,15014,▼,O,X,22.76,250,0,-1,-1,1,17370.0,14800.0,21850.0,27800.0,31600.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,14.8,5.0,1.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,1차 철강 제조업,철강·금속,-3.7458333333333336,-16.81416666666667,14.0,0.07312018946121966,-0.008956613851781701,0.23809523809523808,OK,86.2,OK,9.5764534486472,9.5764534486472,4,1,5.4,0.0,86.2,20.2,20.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,HD현대에너지솔루션,322000,반도체 제조업,147800,1239.16,16553.6,123916093600.0,33.1,40.2,-19.76,55.5,0,0,0,2.64,-9.38,-25.77,-22.37,13.08,162.99,-21.2,-25.38,,0.288,0.02,1,78.45,12.0,-25.0,0,0,2.86,0.13,0,0,0,,0,-1,197900.0,166679,-11.33,-0.2389,1.33,-1.65,False,O,▲,149730,▼,X,X,23.06,250,0,1,1,1,147800.0,125600.0,256000.0,294500.0,343500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.02,5.0,4.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,2차전지,-12.871111111111112,-22.36,16.0,0.13396481732070364,-0.006588654349551193,0.006153846153846154,OK,52.0,OK,36.5,36.5,2,0,15.8,30.6,52.0,26.7,26.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,OCI홀딩스,010060,기타 금융업,263500,1033.14,49196.1,103314016250.0,44.3,46.6,-16.72,48.55,0,0,0,2.93,-16.75,-26.81,-17.53,58.93,158.84,-16.36,20.47,,0.409,0.086,1,75.87,12.0,-13.41,1,0,1.64,0.17,0,0,0,,0,-1,385950.0,286117,-7.9,-0.791,0.88,-1.89,False,O,▲,296578,▼,X,X,15.82,250,0,1,1,1,263500.0,223500.0,414000.0,484500.0,574000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.18,5.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,-2.234054054054054,-4.335675675675676,7.0,0.15776633233938736,-0.0029549652226020288,0.0375,OK,72.3,OK,28.287546623804467,28.287546623804467,2,0,14.3,21.4,72.3,27.7,27.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,브이엠,089970,특수 목적용 기계 제조업,80800,988.35,20015.8,98835487400.0,70.2,70.2,31.15,49.72,0,0,0,5.48,49.08,22.05,38.36,104.3,174.83,59.54,121.43,,0.0,0.0,1,170.18,12.0,8.96,1,0,1.52,0.9,-3474,12039,8565,,1,1,52300.0,54721,47.66,0.4595,2.0,2.65,False,O,▲,67856,▲,O,X,-2.22,250,0,1,1,1,64700.0,54900.0,84300.0,93600.0,96900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.15,5.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,조선·기계·설비,-1.8229787234042552,3.935957446808511,4.0,0.10192715700141443,0.00362621406608628,0.35,OK,71.7,OK,72.5,72.5,6,1,87.5,100.0,71.7,87.5,87.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,화신정공,126640,자동차 신품 부품 제조업,4430,948.7,1553.0,94869668154.0,88.2,95.1,105.67,122.61,0,0,0,29.91,131.33,140.89,171.61,188.04,236.37,192.79,205.17,,0.0,0.0,1,191.84,12.0,11.18,0,0,2.07,1.0,0,0,0,,1,1,2689.7,2812,57.5,1.1401,8.55,2.89,False,O,▲,2703,▲,O,X,5.43,250,3,1,1,1,2260.0,1922.0,4430.0,5250.0,6280.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,14.96,6.0,6.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자동차 신품 부품 제조업,자동차·모빌리티,-0.8035294117647059,6.7564705882352944,2.0,0.07447597549177686,0.10829998559823714,0.0,OK,44.8,OK,70.0,70.0,6,1,95.0,71.8,44.8,79.2,79.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
