종목코드,종목명,시장,종가
002140,고려산업,KOSPI,2530
010130,고려아연,KOSPI,1385000
002240,고려제강,KOSPI,20150
009290,광동제약,KOSPI,6120
017040,광명전기,KOSPI,1257
017900,광전자,KOSPI,1807
037710,광주신세계,KOSPI,32250
030610,교보증권,KOSPI,9650
339770,교촌에프앤비,KOSPI,4440
007690,국도화학,KOSPI,33200
001140,국보,KOSPI,2110
002720,국제약품,KOSPI,4460
083420,그린케미칼,KOSPI,6850
014530,극동유화,KOSPI,3495
014280,금강공업,KOSPI,6750
014285,금강공업우,KOSPI,10290
008870,금비,KOSPI,53200
001570,금양,KOSPI,9900
002990,금호건설,KOSPI,4400
002995,금호건설우,KOSPI,38600
011780,금호석유화학,KOSPI,125500
011785,금호석유화학우,KOSPI,63600
214330,금호에이치티,KOSPI,542
001210,금호전기,KOSPI,606
073240,금호타이어,KOSPI,6180
092440,기신정기,KOSPI,2295
000270,기아,KOSPI,121500
024110,기업은행,KOSPI,20900
013700,까뮤이앤씨,KOSPI,1201
004540,깨끗한나라,KOSPI,1965
004545,깨끗한나라우,KOSPI,11200
001260,남광토건,KOSPI,8310
008350,남선알미늄,KOSPI,1028
008355,남선알미우,KOSPI,12470
004270,남성,KOSPI,901
003920,남양유업,KOSPI,50500
003925,남양유업우,KOSPI,34850
025860,남해화학,KOSPI,6770
005720,넥센,KOSPI,6420
005725,넥센우,KOSPI,4665
002350,넥센타이어,KOSPI,8190
002355,넥센타이어1우B,KOSPI,3800
092790,넥스틸,KOSPI,9470
251270,넷마블,KOSPI,49250
090350,노루페인트,KOSPI,8610
090355,노루페인트우,KOSPI,13500
000320,노루홀딩스,KOSPI,22450
000325,노루홀딩스우,KOSPI,31000
006280,녹십자,KOSPI,165300
005250,녹십자홀딩스,KOSPI,16960
005257,녹십자홀딩스2우,KOSPI,26300
004370,농심,KOSPI,429000
072710,농심홀딩스,KOSPI,92500
058730,다스코,KOSPI,3390
030210,다올투자증권,KOSPI,3530
023590,다우기술,KOSPI,38950
145210,다이나믹디자인,KOSPI,868
483650,달바글로벌,KOSPI,155400
019680,대교,KOSPI,1925
019685,대교우B,KOSPI,1273
006370,대구백화점,KOSPI,6180
008060,대덕,KOSPI,10900
00806K,대덕1우,KOSPI,9370
353200,대덕전자,KOSPI,46850
35320K,대덕전자1우,KOSPI,14870
000490,대동,KOSPI,9720
008110,대동전자,KOSPI,15040
005750,대림바스,KOSPI,5130
006570,대림통상,KOSPI,2265
001680,대상,KOSPI,21250
001685,대상우,KOSPI,17060
084690,대상홀딩스,KOSPI,9610
084695,대상홀딩스우,KOSPI,14000
128820,대성산업,KOSPI,10430
117580,대성에너지,KOSPI,8110
016710,대성홀딩스,KOSPI,8860
0030R0,대신밸류리츠,KOSPI,4490
003540,대신증권,KOSPI,27200
003547,대신증권2우B,KOSPI,20150
003545,대신증권우,KOSPI,20900
009190,대양금속,KOSPI,1284
014160,대영포장,KOSPI,1091
047040,대우건설,KOSPI,3710
003090,대웅,KOSPI,23450
069620,대웅제약,KOSPI,182700
000430,대원강업,KOSPI,3875
006340,대원전선,KOSPI,3960
006345,대원전선우,KOSPI,3700
003220,대원제약,KOSPI,12340
024890,대원화성,KOSPI,705
002880,대유에이텍,KOSPI,1129
012800,대창,KOSPI,1198
015230,대창단조,KOSPI,6680
001070,대한방직,KOSPI,6720
006650,대한유화,KOSPI,157300
001440,대한전선,KOSPI,23000
084010,대한제강,KOSPI,18450
001790,대한제당,KOSPI,2965
001795,대한제당우,KOSPI,2730
001130,대한제분,KOSPI,153700
439260,대한조선,KOSPI,75200
003490,대한항공,KOSPI,22200
003495,대한항공우,KOSPI,24200
005880,대한해운,KOSPI,1863
003830,대한화섬,KOSPI,123300
016090,대현,KOSPI,1782
069460,대호에이엘,KOSPI,1515
475560,더본코리아,KOSPI,24900
192080,더블유게임즈,KOSPI,54300
012510,더존비즈온,KOSPI,83900
004830,덕성,KOSPI,4970
004835,덕성우,KOSPI,7470
145720,덴티움,KOSPI,46200
002150,도화엔지니어링,KOSPI,6400
460850,동국씨엠,KOSPI,5420
460860,동국제강,KOSPI,8650
001230,동국홀딩스,KOSPI,7600
023450,동남합성,KOSPI,32500
004140,동방,KOSPI,2710
007590,동방아그로,KOSPI,6200
005960,동부건설,KOSPI,5880
005965,동부건설우,KOSPI,33800
026960,동서,KOSPI,29250
002210,동성제약,KOSPI,973
102260,동성케미컬,KOSPI,4550
000640,동아쏘시오홀딩스,KOSPI,121000
170900,동아에스티,KOSPI,56200
028100,동아지질,KOSPI,16890
001520,동양,KOSPI,816
001527,동양2우B,KOSPI,8740
084670,동양고속,KOSPI,133600
082640,동양생명,KOSPI,6800
001525,동양우,KOSPI,5460
018500,동원금속,KOSPI,1348
006040,동원산업,KOSPI,46400
030720,동원수산,KOSPI,6140
014820,동원시스템즈,KOSPI,27000
014825,동원시스템즈우,KOSPI,17770
111380,동인기연,KOSPI,14000
163560,동일고무벨트,KOSPI,6900
004890,동일산업,KOSPI,39800
002690,동일제강,KOSPI,1628
000020,동화약품,KOSPI,6380
000150,두산,KOSPI,839000
000157,두산2우B,KOSPI,438000
454910,두산로보틱스,KOSPI,79600
241560,두산밥캣,KOSPI,60500
034020,두산에너빌리티,KOSPI,75500
000155,두산우,KOSPI,502000
336260,두산퓨얼셀,KOSPI,30600
33626K,두산퓨얼셀1우,KOSPI,7330
33626L,두산퓨얼셀2우B,KOSPI,11130
016740,두올,KOSPI,3830
192650,드림텍,KOSPI,6930
024090,디씨엠,KOSPI,12750
003160,디아이,KOSPI,20150
092200,디아이씨,KOSPI,12090
377190,디앤디플랫폼리츠,KOSPI,3435
013570,디와이,KOSPI,4435
024900,디와이덕양,KOSPI,2190
210540,디와이파워,KOSPI,13840
032350,롯데관광개발,KOSPI,21800
089860,롯데렌탈,KOSPI,32500
330590,롯데리츠,KOSPI,3935
000400,롯데손해보험,KOSPI,1797
023530,롯데쇼핑,KOSPI,75300
020150,롯데에너지머티리얼즈,KOSPI,34250
280360,롯데웰푸드,KOSPI,120400
286940,롯데이노베이트,KOSPI,20050
004000,롯데정밀화학,KOSPI,47650
004990,롯데지주,KOSPI,28800
00499K,롯데지주우,KOSPI,29000
005300,롯데칠성,KOSPI,133700
005305,롯데칠성우,KOSPI,74900
011170,롯데케미칼,KOSPI,78900
071840,롯데하이마트,KOSPI,7830
027740,마니커,KOSPI,795
357430,마스턴프리미어리츠,KOSPI,1611
001080,만호제강,KOSPI,41800
088980,맥쿼리인프라,KOSPI,11650
094800,맵스리얼티,KOSPI,5170
138040,메리츠금융지주,KOSPI,109300
090370,메타랩스,KOSPI,2025
118000,메타케어,KOSPI,321
017180,명문제약,KOSPI,1945
009900,명신산업,KOSPI,9320
317450,명인제약,KOSPI,75300
012690,모나리자,KOSPI,2220
005360,모나미,KOSPI,1983
070960,모나용평,KOSPI,3445
009680,모토닉,KOSPI,11420
009580,무림P&P,KOSPI,2585
009200,무림페이퍼,KOSPI,2040
033920,무학,KOSPI,8750
008420,문배철강,KOSPI,2085
025560,미래산업,KOSPI,12790
007120,미래아이앤지,KOSPI,962
396690,미래에셋글로벌리츠,KOSPI,2630
357250,미래에셋맵스리츠,KOSPI,2630
085620,미래에셋생명,KOSPI,8990
006800,미래에셋증권,KOSPI,20450
00680K,미래에셋증권2우B,KOSPI,9680
006805,미래에셋증권우,KOSPI,10670
081660,미스토홀딩스,KOSPI,46050
002840,미원상사,KOSPI,154300
268280,미원에스씨,KOSPI,142400
107590,미원홀딩스,KOSPI,67700
134380,미원화학,KOSPI,95100
003650,미창석유,KOSPI,119800
377740,바이오노트,KOSPI,5620
003610,방림,KOSPI,5930
035150,백산,KOSPI,13300
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1800
002760,보락,KOSPI,1048
003850,보령,KOSPI,9340
000890,보해양조,KOSPI,427
003000,부광약품,KOSPI,3900
001270,부국증권,KOSPI,59800
001275,부국증권우,KOSPI,30500
026940,부국철강,KOSPI,2070
011390,부산산업,KOSPI,76800
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,851
002070,비비안,KOSPI,631
100220,비상교육,KOSPI,4875
090460,비에이치,KOSPI,18070
005180,빙그레,KOSPI,76500
003960,사조대림,KOSPI,38000
008040,사조동아원,KOSPI,1137
007160,사조산업,KOSPI,59900
014710,사조씨푸드,KOSPI,8960
006090,사조오양,KOSPI,9570
062040,산일전기,KOSPI,140100
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,25200
448730,삼성FN리츠,KOSPI,4555
006400,삼성SDI,KOSPI,295000
006405,삼성SDI우,KOSPI,179400
006660,삼성공조,KOSPI,14330
028260,삼성물산,KOSPI,243000
02826K,삼성물산우B,KOSPI,149700
207940,삼성바이오로직스,KOSPI,1750000
032830,삼성생명,KOSPI,153600
018260,삼성에스디에스,KOSPI,172400
0126Z0,삼성에피스홀딩스,KOSPI,666000
009150,삼성전기,KOSPI,258500
009155,삼성전기우,KOSPI,122900
005930,삼성전자,KOSPI,107900
005935,삼성전자우,KOSPI,83900
001360,삼성제약,KOSPI,1650
010140,삼성중공업,KOSPI,24450
016360,삼성증권,KOSPI,78600
068290,삼성출판사,KOSPI,11690
029780,삼성카드,KOSPI,55400
000810,삼성화재,KOSPI,492000
000815,삼성화재우,KOSPI,378500
006110,삼아알미늄,KOSPI,25450
0120G0,삼양바이오팜,KOSPI,62300
145990,삼양사,KOSPI,50800
145995,삼양사우,KOSPI,38350
003230,삼양식품,KOSPI,1262000
002170,삼양통상,KOSPI,56900
272550,삼양패키징,KOSPI,14210
000070,삼양홀딩스,KOSPI,61800
003720,삼영,KOSPI,6500
002810,삼영무역,KOSPI,16880
005680,삼영전자,KOSPI,10790
023000,삼원강재,KOSPI,2505
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1256
004440,삼일씨엔에스,KOSPI,4805
000520,삼일제약,KOSPI,10060
009770,삼정펄프,KOSPI,32000
005500,삼진제약,KOSPI,20500
004690,삼천리,KOSPI,132200
010960,삼호개발,KOSPI,3635
004450,삼화왕관,KOSPI,31350
009470,삼화전기,KOSPI,28850
011230,삼화전자,KOSPI,2770
001820,삼화콘덴서,KOSPI,32500
000390,삼화페인트,KOSPI,6100
001290,상상인증권,KOSPI,640
041650,상신브레이크,KOSPI,2785
075180,새론오토모티브,KOSPI,3265
007540,샘표,KOSPI,50300
248170,샘표식품,KOSPI,29400
007860,서연,KOSPI,9810
200880,서연이화,KOSPI,12840
017390,서울가스,KOSPI,66600
031210,서울보증보험,KOSPI,50100
004410,서울식품,KOSPI,153
004415,서울식품우,KOSPI,1229
021050,서원,KOSPI,1054
008490,서흥,KOSPI,21750
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,9980
014910,성문전자,KOSPI,1091
014915,성문전자우,KOSPI,4270
004980,성신양회,KOSPI,10270
004985,성신양회우,KOSPI,12000
011300,성안머티리얼스,KOSPI,374
000180,성창기업지주,KOSPI,1534
002420,세기상사,KOSPI,6340
004360,세방,KOSPI,15370
004365,세방우,KOSPI,9650
004490,세방전지,KOSPI,66300
001430,세아베스틸지주,KOSPI,42850
306200,세아제강,KOSPI,119800
003030,세아제강지주,KOSPI,137300
019440,세아특수강,KOSPI,15880
058650,세아홀딩스,KOSPI,126500
013000,세우글로벌,KOSPI,1191
021820,세원정공,KOSPI,12210
067830,세이브존I&C,KOSPI,3125
075580,세진중공업,KOSPI,17260
068270,셀트리온,KOSPI,185000
336370,솔루스첨단소재,KOSPI,7740
33637K,솔루스첨단소재1우,KOSPI,2005
33637L,솔루스첨단소재2우B,KOSPI,3630
248070,솔루엠,KOSPI,16780
004430,송원산업,KOSPI,9210
017550,수산세보틱스,KOSPI,1786
126720,수산인더스트리,KOSPI,21800
053210,스카이라이프,KOSPI,5430
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,10400
134790,시디즈,KOSPI,22050
462870,시프트업,KOSPI,36700
016590,신대양제지,KOSPI,13180
029530,신도리코,KOSPI,52700
004970,신라교역,KOSPI,9440
011930,신성이엔지,KOSPI,1585
004170,신세계,KOSPI,265500
035510,신세계 I&C,KOSPI,17530
031430,신세계인터내셔날,KOSPI,11750
031440,신세계푸드,KOSPI,47850
006880,신송홀딩스,KOSPI,7130
005800,신영와코루,KOSPI,18600
001720,신영증권,KOSPI,142900
009270,신원,KOSPI,1534
002700,신일전자,KOSPI,1332
002870,신풍,KOSPI,1235
019170,신풍제약,KOSPI,14200
019175,신풍제약우,KOSPI,23500
481850,신한글로벌액티브리츠,KOSPI,1290
404990,신한서부티엔디리츠,KOSPI,3560
293940,신한알파리츠,KOSPI,5530
055550,신한지주,KOSPI,76400
004080,신흥,KOSPI,13860
004770,써니전자,KOSPI,1561
403550,쏘카,KOSPI,11780
004920,씨아이테크,KOSPI,1117
112610,씨에스윈드,KOSPI,44950
480370,씨케이솔루션,KOSPI,8490
308170,씨티알모빌리티,KOSPI,4500
008700,아남전자,KOSPI,1264
090430,아모레퍼시픽,KOSPI,121800
090435,아모레퍼시픽우,KOSPI,44400
002790,아모레퍼시픽홀딩스,KOSPI,27400
00279K,아모레퍼시픽홀딩스3우C,KOSPI,21700
002795,아모레퍼시픽홀딩스우,KOSPI,12020
002030,아세아,KOSPI,358000
183190,아세아시멘트,KOSPI,12720
002310,아세아제지,KOSPI,8430
012170,아센디오,KOSPI,1734
267850,아시아나IDT,KOSPI,11530
020560,아시아나항공,KOSPI,8170
122900,아이마켓코리아,KOSPI,7980
010780,아이에스동서,KOSPI,24700
031820,아이티센씨티에스,KOSPI,581
139990,아주스틸,KOSPI,3550
009320,아진전자부품,KOSPI,930
001780,알루코,KOSPI,1986
018250,애경산업,KOSPI,13650
161000,애경케미칼,KOSPI,10500
011090,에넥스,KOSPI,599
137310,에스디바이오센서,KOSPI,9090
005850,에스엘,KOSPI,43600
010580,에스엠벡셀,KOSPI,1935
012750,에스원,KOSPI,75800
023960,에쓰씨엔지니어링,KOSPI,1302
298690,에어부산,KOSPI,1781
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,12090
015260,에이엔피,KOSPI,455
007460,에이프로젠,KOSPI,767
003060,에이프로젠바이오로직스,KOSPI,592
244920,에이플러스에셋,KOSPI,9430
278470,에이피알,KOSPI,256500
450080,에코프로머티,KOSPI,59800
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,197300
085310,엔케이,KOSPI,1210
900140,엘브이엠씨홀딩스,KOSPI,1581
066970,엘앤에프,KOSPI,118600
097520,엠씨넥스,KOSPI,28200
484870,엠앤씨솔루션,KOSPI,130000
014440,영보화학,KOSPI,5060
111770,영원무역,KOSPI,90900
009970,영원무역홀딩스,KOSPI,202000
003520,영진약품,KOSPI,1975
000670,영풍,KOSPI,56000
012280,영화금속,KOSPI,932
012160,영흥,KOSPI,530
007310,오뚜기,KOSPI,390000
002630,오리엔트바이오,KOSPI,620
271560,오리온,KOSPI,104800
001800,오리온홀딩스,KOSPI,21400
005320,온타이드,KOSPI,466
011690,와이투솔루션,KOSPI,3965
316140,우리금융지주,KOSPI,27700
006980,우성,KOSPI,16950
017370,우신시스템,KOSPI,6450
105840,우진,KOSPI,18120
010400,우진아이엔에스,KOSPI,3870
049800,우진플라임,KOSPI,1919
016880,웅진,KOSPI,2290
095720,웅진씽크빅,KOSPI,1337
005820,원림,KOSPI,14840
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,323
033270,유나이티드제약,KOSPI,20250
014830,유니드,KOSPI,70000
446070,유니드비티플러스,KOSPI,3495
000910,유니온,KOSPI,4245
047400,유니온머티리얼,KOSPI,1367
011330,유니켐,KOSPI,1285
077500,유니퀘스트,KOSPI,6070
002920,유성기업,KOSPI,2210
000700,유수홀딩스,KOSPI,6260
003470,유안타증권,KOSPI,3705
003475,유안타증권우,KOSPI,3790
072130,유엔젤,KOSPI,5020
000220,유유제약,KOSPI,4610
000225,유유제약1우,KOSPI,5020
000227,유유제약2우B,KOSPI,11600
001200,유진투자증권,KOSPI,3405
000100,유한양행,KOSPI,114300
000105,유한양행우,KOSPI,102600
003460,유화증권,KOSPI,2900
003465,유화증권우,KOSPI,2785
008730,율촌화학,KOSPI,29150
008250,이건산업,KOSPI,4875
025820,이구산업,KOSPI,5080
214320,이노션,KOSPI,19230
088260,이리츠코크렙,KOSPI,4705
139480,이마트,KOSPI,89200
457190,이수스페셜티케미컬,KOSPI,58500
007660,이수페타시스,KOSPI,126000
005950,이수화학,KOSPI,9060
015020,이스타코,KOSPI,578
074610,이엔플러스,KOSPI,511
102460,이연제약,KOSPI,11380
084680,이월드,KOSPI,1312
350520,이지스레지던스리츠,KOSPI,3930
334890,이지스밸류플러스리츠,KOSPI,4205
000760,이화산업,KOSPI,16080
014990,인디에프,KOSPI,896
101140,인바이오젠,KOSPI,10220
006490,인스코비,KOSPI,674
023800,인지컨트롤스,KOSPI,6330
034590,인천도시가스,KOSPI,26600
129260,인터지스,KOSPI,2600
023810,인팩,KOSPI,6870
249420,일동제약,KOSPI,36600
000230,일동홀딩스,KOSPI,13650
013360,일성건설,KOSPI,2405
003120,일성아이에스,KOSPI,22500
003200,일신방직,KOSPI,13310
007110,일신석재,KOSPI,1681
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,2850
081000,일진다이아,KOSPI,12370
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,55500
271940,일진하이솔루스,KOSPI,14030
015860,일진홀딩스,KOSPI,7390
226320,잇츠한불,KOSPI,11730
317400,자이에스앤디,KOSPI,4600
033240,자화전자,KOSPI,22850
000950,전방,KOSPI,39200
079900,전진건설로봇,KOSPI,49350
348950,제이알글로벌리츠,KOSPI,2880
194370,제이에스코퍼레이션,KOSPI,13990
030000,제일기획,KOSPI,23050
271980,제일약품,KOSPI,16020
001560,제일연마,KOSPI,9930
002620,제일파마홀딩스,KOSPI,8150
006220,제주은행,KOSPI,11620
089590,제주항공,KOSPI,5400
004910,조광페인트,KOSPI,5040
004700,조광피혁,KOSPI,70400
001550,조비,KOSPI,11420
462520,조선내화,KOSPI,14500
120030,조선선재,KOSPI,98800
018470,조일알미늄,KOSPI,1237
002600,조흥,KOSPI,155700
185750,종근당,KOSPI,86500
063160,종근당바이오,KOSPI,21100
001630,종근당홀딩스,KOSPI,49550
109070,주성코퍼레이션,KOSPI,823
044380,주연테크,KOSPI,432
013890,지누스,KOSPI,12240
013870,지엠비코리아,KOSPI,3950
071320,지역난방공사,KOSPI,108200
088790,진도,KOSPI,2055
003780,진양산업,KOSPI,6760
010640,진양폴리,KOSPI,3730
100250,진양홀딩스,KOSPI,3330
051630,진양화학,KOSPI,2785
272450,진에어,KOSPI,7010
011000,진원생명과학,KOSPI,1965
002780,진흥기업,KOSPI,758
002787,진흥기업2우B,KOSPI,8600
002785,진흥기업우B,KOSPI,4550
025620,차AI헬스케어,KOSPI,11920
009310,참엔지니어링,KOSPI,1117
000650,천일고속,KOSPI,434000
033250,체시스,KOSPI,1019
035720,카카오,KOSPI,57000
323410,카카오뱅크,KOSPI,21250
377300,카카오페이,KOSPI,44900
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,496
029460,케이씨,KOSPI,24750
281820,케이씨텍,KOSPI,36750
381970,케이카,KOSPI,16690
145270,케이탑리츠,KOSPI,959
417310,코람코더원리츠,KOSPI,8220
357120,코람코라이프인프라리츠,KOSPI,4275
007815,코리아써우,KOSPI,10410
007810,코리아써키트,KOSPI,35900
00781K,코리아써키트2우B,KOSPI,9310
003690,코리안리,KOSPI,11730
192820,코스맥스,KOSPI,170500
044820,코스맥스비티아이,KOSPI,14170
005070,코스모신소재,KOSPI,49900
005420,코스모화학,KOSPI,16200
071950,코아스,KOSPI,3600
002020,코오롱,KOSPI,51000
