시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSPI,삼성화재우,000815,360000,146.53,11158.2,72.4,5.81,1162.1517,1549.98343,3.05,6.35,5.11,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",343630,355950,368270,331310
KOSDAQ,유일로보틱스,388720,82500,145.69,9649.9,53.6,0.2,383.8867,-589.78251,0.56,3.12,7.14,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",82500,85140,87770,79860
KOSPI,iM금융지주,139130,14060,142.56,22784.9,66.4,3.92,42.04,44.23506,1.58,3.92,2.11,5,초입,"MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",13670,14210,14750,13120
KOSDAQ,씨어스테크놀로지,458870,86800,138.66,10994.0,76.3,15.46,495.2345,138.14372,1.36,4.83,25.25,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",75930,78930,81940,72920
KOSPI,현대백화점,069960,88300,137.86,19981.2,73.3,7.76,358.6045,406.40549,1.67,8.34,7.81,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",82760,86040,89310,79480
KOSDAQ,샘씨엔에스,252990,7650,136.93,4466.7,59.5,3.79,24.7766,-27.41667,1.08,5.08,11.68,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",7440,7740,8030,7150
KOSDAQ,티에스이,131290,54200,132.25,5995.3,59.3,5.12,-220.3022,271.39632,2.39,6.07,8.51,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",52080,54140,56200,50020
KOSDAQ,에스티팜,237690,99500,127.45,20598.2,52.8,3.01,450.182,-131.79827,0.45,2.79,9.58,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",97560,101420,105280,93690
KOSPI,미래에셋증권2우B,00680K,10250,125.74,14093.8,58.9,0.04,-51.0039,-30.95662,1.51,-5.36,3.02,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",10250,10560,10870,9940
KOSPI,JB금융지주,175330,23750,125.09,45406.0,61.1,4.96,124.5361,77.86229,1.41,3.94,6.03,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",22850,23760,24660,21950
KOSDAQ,신성델타테크,065350,57500,119.28,15803.3,57.6,2.1,206.8655,78.7121,1.06,3.79,3.23,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",56880,59140,61390,54630
KOSPI,넷마블,251270,55400,113.77,47618.2,54.8,-0.1,194.4023,59.57744,0.99,1.09,-0.72,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",55400,57010,58620,53790
KOSPI,GS건설,006360,18660,111.69,15969.5,55.1,-0.19,-23.88,15.43406,1.29,1.19,-0.48,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",18660,19180,19710,18140
KOSPI,롯데쇼핑,023530,67400,102.11,19066.6,52.3,1.33,-72.8954,229.13475,2.07,2.9,-0.15,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",67180,69680,72170,64680
KOSPI,씨에스윈드,112610,44050,98.99,18576.5,50.2,0.11,41.8311,-75.21702,0.9,-0.79,1.85,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",44050,45420,46790,42680
KOSPI,SK케미칼,285130,69500,93.73,12022.6,65.7,8.13,455.2264,52.88878,1.21,8.26,2.06,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",64920,67490,70060,62350
KOSPI,신풍제약,019170,14280,90.88,7566.3,59.5,5.32,45.1604,0.76213,0.75,5.54,10.53,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",13690,14240,14780,13150
KOSPI,삼진제약,005500,19890,85.92,2764.7,62.2,1.15,-4.9167,13.55145,1.16,0.66,0.45,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",19860,20450,21050,19270
KOSPI,GS리테일,007070,18490,85.31,15459.0,73.4,6.94,80.6201,23.68379,2.27,3.41,7.19,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",17460,18150,18850,16770
KOSPI,HL만도,204320,37300,84.53,17515.0,57.9,3.63,61.705,-24.18334,0.79,2.33,3.18,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",36350,37790,39230,34910
KOSDAQ,DSC인베스트먼트,241520,7350,83.85,1984.5,56.0,0.77,-4.077,-5.99714,1.26,4.4,6.52,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",7350,7620,7900,7080
KOSDAQ,파크시스템스,140860,241500,83.77,16893.8,54.8,-0.84,398.8301,105.93424,0.9,-1.83,2.55,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",241500,246760,252010,236240
KOSDAQ,젬백스,082270,46900,83.02,19881.1,56.7,1.76,218.049,63.55192,0.66,7.57,1.74,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",46550,48390,50240,44700
KOSPI,녹십자,006280,132700,81.46,15508.0,61.3,1.69,314.214,98.15605,1.14,2.87,3.03,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",131800,137020,142240,126580
KOSPI,한화생명,088350,3130,77.74,27185.0,52.8,0.73,-1.9948,8.7212,1.82,2.45,0.97,5,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, 과열아님",3130,3250,3360,3010
KOSDAQ,제룡전기,033100,38400,77.53,6168.0,60.7,2.69,113.3135,-114.35611,0.82,-0.65,3.5,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",37770,39260,40760,36270
KOSDAQ,비나텍,126340,54500,71.16,3495.4,53.6,3.21,22.5026,-194.50456,0.62,-4.22,9.55,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",53340,55450,57560,51220
KOSPI,대웅제약,069620,144900,67.79,16788.9,63.4,4.88,730.0878,172.04914,1.08,6.0,6.62,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",139540,145060,150590,134010
KOSDAQ,셀비온,308430,17410,66.83,2231.8,57.5,3.11,341.7754,15.4636,1.13,8.95,4.5,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",17050,17730,18410,16380
KOSPI,현대위아,011210,56300,65.08,15310.8,62.4,3.3,24.4922,-111.07985,0.82,0.36,-0.53,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",55050,57230,59410,52870
KOSPI,부국증권,001270,69800,65.07,7238.2,62.6,4.78,-31.1126,205.42591,1.71,4.18,2.5,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",67280,69950,72610,64620
KOSPI,한화3우B,00088K,40800,59.93,7917.0,62.7,4.51,-68.5801,31.5225,1.88,-1.33,2.26,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",39430,40990,42550,37870
KOSDAQ,씨앤지하이테크,264660,16040,59.67,1559.3,52.1,-0.1,-70.2401,5.16072,0.88,6.44,5.74,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",16040,16510,16970,15570
KOSPI,삼성카드,029780,51000,58.3,59088.0,66.7,2.59,124.3826,93.09144,1.69,2.72,3.24,5,초입,"MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",50210,51580,52950,48840
KOSDAQ,케어젠,214370,63800,55.71,34270.2,57.6,1.5,-249.9356,59.09193,0.67,2.08,1.59,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",63480,66000,68510,60970
KOSPI,JW중외제약,001060,25200,54.76,5868.1,80.6,10.43,212.994,53.54388,2.73,8.86,9.57,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",23050,23960,24870,22140
KOSDAQ,큐로셀,372320,41550,51.97,5996.8,63.7,6.44,251.1366,159.01047,1.62,11.39,7.23,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",39430,40990,42550,37870
KOSPI,BGF리테일,282330,105600,51.53,18251.8,51.3,0.93,259.8224,196.45839,0.95,1.44,0.76,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",105600,109100,112610,102100
KOSPI,삼성전자,005930,99200,28793.96,5872280.8,51.8,-0.24,-637.4858,-465.05373,1.04,-4.71,2.8,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",99200,101940,104690,96460
KOSDAQ,고영,098460,20100,12560.7,13799.6,72.8,19.96,166.9985,216.10255,12.8,23.46,20.72,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",16920,17590,18260,16250
KOSDAQ,에코프로,086520,93200,5434.0,126543.4,66.7,18.29,520.3207,-457.74733,1.57,4.48,14.36,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",79580,82730,85880,76420
KOSDAQ,알테오젠,196170,547000,4175.64,292676.7,78.2,15.99,10251.079,598.22476,1.68,15.89,20.75,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",476290,495150,514020,457430
KOSPI,미래에셋증권,006800,23650,3916.08,134879.8,57.0,-1.56,-111.9687,-180.70749,3.67,-7.98,3.05,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",23650,24000,24340,23300
KOSDAQ,로보티즈,108490,216000,3118.79,28556.4,57.0,4.21,1211.7419,-2907.89766,0.75,-2.92,15.51,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",209350,217640,225930,201060
KOSPI,카카오,035720,60700,2658.65,268487.1,55.1,-1.34,128.0895,-266.50944,1.21,-4.41,2.88,4,초입,"RSI 45~65, 거래량증가, MACD>sig, 과열아님",60700,61720,62740,59680
KOSDAQ,뉴로핏,380550,23900,2454.16,2781.1,61.7,11.74,163.2401,-2.98489,2.37,10.14,14.08,4,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig",21600,22460,23310,20750
KOSPI,HD현대일렉트릭,267260,875000,2385.83,315412.4,75.6,13.33,7461.0517,-4553.65112,1.23,-1.13,17.29,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",779770,810650,841530,748890
KOSPI,효성중공업,298040,2255000,2314.23,210268.6,87.4,21.18,36392.8433,-7335.79548,1.54,7.38,21.83,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",1879460,1953890,2028330,1805020
KOSPI,삼성중공업,010140,26150,2157.78,230120.0,64.6,2.25,-13.9759,-246.48565,0.9,-13.7,9.41,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",25830,26850,27880,24810
KOSPI,LG전자,066570,91700,2067.41,149366.8,67.4,5.32,-122.351,188.63044,2.21,4.68,1.66,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",87940,91420,94910,84460
KOSPI,현대차,005380,269000,1848.35,550798.4,63.3,6.32,1297.6152,-1020.54964,0.53,1.51,6.75,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",255530,265650,275770,245410
KOSPI,SK스퀘어,402340,270000,1735.06,357860.3,53.9,2.82,-2985.3509,-251.35361,0.96,-3.91,6.72,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",265230,275730,286230,254720
KOSPI,HD한국조선해양,009540,418500,1682.17,296185.5,49.4,-5.37,-3914.8941,-2634.78366,1.37,-9.32,-6.17,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",418500,408020,397540,428980
KOSPI,한올바이오파마,009420,47350,1550.57,24735.9,77.0,29.87,1192.6402,293.38933,3.45,40.09,41.77,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",36820,38280,39740,35370
KOSPI,대덕전자,353200,44650,1509.22,22064.7,83.7,24.44,715.9932,158.23257,1.37,20.19,27.39,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",36240,37670,39110,34800
KOSPI,셀트리온,068270,174700,1218.94,403450.7,49.4,-0.21,-248.6704,-52.94131,1.12,-0.23,1.22,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",174700,179580,184450,169820
