종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,59400,808.88,0.0,ATTACK,True,True,False,59400,53600,71000,78100.0,76.7,100.0,70.9,70.3,70.3,68.2,72.4000015258789,0.0,특이사항 없음,🚀급등시동,ATTACK,① 강한 상승 추세,5.69,50.57,1.49,12.56,34.4,3,1.0,0.98,0.32,1.0,0.34,0.64,0.63,60.5,57.0,7.88,14.4,1,0,4.39,9.8,12.71,21.97,3.94,1,0,1.58,0.83,1,1,49390.0,57514,3.28,0.1473,2.89,0.74,False,O,▲,56389,▲,O,X,10.194109589041096,22.042739726027396,3.0,7,53.6,33.6,2.0,0.0,🌪️ 에너지 응축 시작 (3일차). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,22,1317500,22.0,131.8,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),1,1,20260116,20260116,26.59,9.41,21.97,12.56
015760,한국전력,KOSPI,전기업,전기업,기타,54700,2016.54,0.0,ATTACK,True,True,False,54700,51000,62100,68310.0,60.6,64.4,59.7,72.3,72.3,69.9,30.399999618530273,0.0,특이사항 없음,🚀급등시동,ATTACK,③ 박스 / 중립,8.75,47.24,-12.29,-1.85,-3.52,0,1.0,0.68,0.86,1.0,0.46,1.0,0.41,68.8,48.0,9.29,20.63,0,0,1.67,10.73,17.63,24.74,2.84,1,0,1.51,0.89,1,1,48220.0,53698,1.86,0.1989,1.08,1.17,False,O,▲,53540,▲,O,X,5.1128813559322035,10.365847457627119,6.0,7,51.7,45.9,2.0,0.0,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),3,2,20260116,20260116,26.59,9.41,24.74,-1.85
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,5830,646.75,0.0,WAIT,False,False,True,5830,5230,7020,7722.000000000001,75.6,100.0,69.5,67.2,67.2,64.5,75.0,0.0,특이사항 없음,🚀급등시동,WAIT,③ 박스 / 중립,16.6,76.67,12.4,-0.03,60.5,0,0.99,1.0,0.25,1.0,0.1,0.51,0.79,65.4,78.7,9.06,16.91,0,0,8.36,8.16,7.76,9.38,6.78,1,0,1.82,0.92,1,1,4875.5,5617,3.78,-0.0032,5.58,2.35,False,O,▲,5528,▲,O,X,5.1128813559322035,10.365847457627119,6.0,6,56.5,9.7,1.9833333333333334,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,206,1201890,206.0,120.2,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),3,3,20260116,20260116,26.59,9.41,9.38,-0.03
457550,우진엔텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,23400,123.44,0.0,ATTACK,True,True,False,23400,21550,27050,29755.000000000004,73.7,98.8,67.4,60.1,60.1,58.5,84.4000015258789,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,9.86,-13.97,5.66,-13.51,-30.14,0,0.98,0.78,0.66,1.0,0.22,0.1,0.72,66.9,71.2,9.44,15.16,0,0,6.85,8.08,13.59,-4.1,2.24,1,1,1.7,0.75,1,1,20250.0,22925,2.07,0.0381,6.83,1.44,False,O,▼,22324,▲,O,X,8.99521739130435,-5.879130434782609,12.0,6,60.4,21.6,1.972972972972973,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,44,1036986,44.0,103.7,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),4,4,20260116,20260116,26.59,9.41,-4.1,-13.51
204320,HL만도,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,64200,1967.53,0.0,WAIT,False,False,True,64200,54900,82800,91080.00000000001,72.0,67.2,73.2,67.9,67.9,70.6,85.5999984741211,0.0,특이사항 없음,🚀급등시동,WAIT,① 강한 상승 추세,22.99,83.95,1.95,47.39,33.19,0,1.0,1.0,0.01,1.0,0.33,1.0,0.37,64.6,54.3,11.53,26.95,0,0,2.72,12.83,-1.83,73.98,9.31,1,0,1.16,0.77,1,1,50340.0,61870,3.77,0.2775,1.88,0.82,False,O,▲,60812,▲,O,X,19.29558823529412,27.982941176470586,1.0,6,59.7,33.3,2.0,0.0,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,23,1490000,23.0,149.0,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),1,5,20260116,20260116,26.59,9.41,73.98,47.39
011500,한농화성,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,15600,547.05,0.0,ATTACK,True,True,False,15600,14440,17910,19701.0,69.0,76.8,67.1,59.7,59.7,59.9,84.30000305175781,0.0,특이사항 없음,⚡눌림회복,ATTACK,④ 바닥 반등 시도,0.91,1.3,-20.13,-23.69,-49.46,5,0.99,0.74,0.74,1.0,0.23,0.44,0.68,54.0,64.2,2.6,9.08,1,1,0.13,4.91,8.26,2.9,2.43,1,0,3.0,0.61,1,-1,15912.0,15392,1.35,0.1019,1.1,1.65,False,O,▲,15397,▲,O,X,7.76725,-4.6450000000000005,11.0,5,38.4,22.6,1.9913793103448276,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,65,1026774,65.0,102.7,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),4,6,20260116,20260116,26.59,9.41,2.9,-23.69
094820,일진파워,KOSDAQ,전기 및 통신 공사업,전기 및 통신 공사업,기타,13900,101.67,0.0,WAIT,False,False,True,13900,12240,17210,18931.0,68.3,96.0,61.4,50.4,50.4,51.0,87.19999694824219,0.0,특이사항 없음,,WAIT,① 강한 상승 추세,23.78,17.6,19.58,16.61,1.43,0,0.99,1.0,0.09,1.0,0.29,0.08,0.59,59.1,68.3,7.88,24.99,0,0,4.59,9.62,9.11,26.02,9.56,0,0,1.27,0.7,1,-1,14264.0,13484,3.08,0.149,1.68,1.71,False,O,▲,13119,▲,O,X,5.1128813559322035,10.365847457627119,6.0,5,37.9,29.3,1.9939759036144578,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,43,600574,43.0,60.1,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),1,7,20260116,20260116,26.59,9.41,26.02,16.61
127120,제이에스링크,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,19890,91.43,0.0,ARMED,True,False,False,19890,17030,25600,28160.000000000004,68.1,100.0,60.1,56.1,56.1,65.0,69.4000015258789,0.0,특이사항 없음,,ARMED,④ 바닥 반등 시도,16.93,48.1,12.73,-13.09,31.93,5,1.0,1.0,0.01,1.0,0.28,0.07,0.35,60.8,48.2,11.34,19.85,1,0,8.99,6.36,15.64,-3.68,17.89,1,0,0.84,0.89,1,1,16158.0,18546,7.25,0.0691,1.32,1.11,False,O,▲,18041,▲,O,X,5.1128813559322035,10.365847457627119,6.0,5,73.7,27.9,1.9965034965034965,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,25,504877,25.0,50.5,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),4,8,20260116,20260116,26.59,9.41,-3.68,-13.09
051600,한전KPS,KOSPI,전기 및 통신 공사업,전기 및 통신 공사업,기타,55500,245.16,0.0,ATTACK,True,True,False,55500,52900,60700,66770.0,67.3,100.0,59.1,64.4,64.4,59.4,46.599998474121094,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,5.31,5.51,-15.73,-18.82,-45.25,0,1.0,0.47,1.0,1.0,0.51,0.2,0.84,60.7,61.2,7.6,13.81,0,0,4.72,11.33,13.5,7.77,0.41,1,0,1.32,0.89,1,1,50340.0,53388,3.96,0.2834,3.62,2.9,False,O,▲,51943,▲,O,X,5.1128813559322035,10.365847457627119,6.0,6,48.1,50.9,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),4,9,20260116,20260116,26.59,9.41,7.77,-18.82
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,5290,1050.87,0.0,ATTACK,True,True,False,5290,4380,7110,7821.000000000001,66.6,70.0,65.8,53.7,53.7,43.8,94.19999694824219,0.0,특이사항 없음,,ATTACK,① 강한 상승 추세,9.07,63.78,4.87,58.53,47.61,3,1.0,1.0,0.0,1.0,0.19,0.84,0.69,59.0,79.1,9.48,17.34,1,0,11.96,13.64,-0.19,67.94,1.93,0,0,1.45,0.68,1,-1,5686.5,4989,6.03,0.1547,3.12,1.92,False,O,▲,4722,▲,O,X,5.1128813559322035,10.365847457627119,6.0,5,25.3,18.6,2.0,0.0,🌪️ 에너지 응축 시작 (3일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,176,935000,176.0,93.5,73.8,73.3,74.3,🔥 과열,1.자동차·모빌리티(+24.5%) / 2.반도체(+19.8%) / 3.조선·기계·설비(+17.3%) / 4.IT/전기전자(+12.1%) / 5.철강·금속(+12.0%),1,10,20260116,20260116,26.59,9.41,67.94,58.53
