LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CONFIG_SNAPSHOT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,DATA_FRESHNESS_OK,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE
1,402490,그린리소스,KOSDAQ,반도체,12970,151.76,10000.0,234,250.0,ATTACK,ATTACK,1,True,True,False,94.8,94.8,93.6,100.0,87.0,0.0,10660.0,9050.0,13480.0,14580.0,🚀급등시동,0.51,1.53,10462,17.25,특이사항 없음,0,14.99,68.5,27.8,TIMING 강점,STRUCT 보조,5일 급등,기술적 돌파 조건 충족,NORMAL,64.9,반도체 제조업,15176000000.0,87.2,50.23,0,0,2.77,19.98,33.03,52.23,65.86,10.38,49.67,43.33,,0.0,0.0,1,12.0,1,0,2.0,0.91,15160.0,SWING_20D,80.0,ATR_3.5x,45.0,FIBO_1.272,40.0,v1_sl_first_gap_at_open,15.1,5.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,9527.0,23.97,0.1488,False,O,▲,11724,▲,O,X,0,0,0,4.44,250.0,0.0,1.0,1.0,1.0,0.0,반도체 제조업,15.44,24.633333333333336,3.0,87.0,90.0,90.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70.0,20260311,20260311,,94.8,94.8,94.8,35.02,22.53,0.748,,False,FALLBACK,3.0,2500000,234.0,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
2,417500,제이아이테크,KOSDAQ,화학·소재,4910,62.55,10000.0,543,226.6,ARMED,ARMED,2,True,False,False,86.2,86.2,92.9,81.1,82.9,0.0,4170.0,3540.0,5190.0,5810.0,🚀급등시동,0.69,1.71,4225,2.23,특이사항 없음,0,11.54,68.0,23.64,STRUCT 강점,AI 보조,5일 급등,스퀴즈/품질 대기,NORMAL,64.9,기타 화학제품 제조업,6255000000.0,83.3,52.94,0,0,6.97,22.75,34.34,42.73,51.78,58.13,40.17,29.25,,0.0,0.0,1,12.0,1,0,2.36,0.86,6550.0,SWING_20D,80.0,ATR_3.5x,45.0,FIBO_1.618,25.0,v1_sl_first_gap_at_open,15.11,5.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,3991.0,16.2,-0.1612,False,O,▲,4732,▲,O,X,0,0,0,2.72,250.0,0.0,1.0,1.0,1.0,0.0,기타 화학제품 제조업,15.3625,-0.6762499999999998,8.0,82.9,55.0,55.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70.0,20260311,20260311,,86.2,86.2,86.2,35.02,22.53,0.662,,False,FALLBACK,3.0,2266176,543.0,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
3,304360,에스바이오메딕스,KOSDAQ,바이오·의약품,37700,70.27,10000.0,0,,ARMED,ARMED,2,True,False,False,73.8,73.8,94.4,53.3,73.6,0.0,37900.0,32200.0,41250.0,49700.0,🚀급등시동,1.46,1.76,35109,48.55,특이사항 없음,1,7.8,57.6,6.91,STRUCT 강점,AI 보조,5일 급등,스퀴즈/품질 대기,NORMAL,64.9,의약품 제조업,7027000000.0,65.9,24.86,1,0,6.94,19.2,0.92,19.2,25.41,85.1,16.64,2.88,,0.041,0.041,1,12.0,1,0,1.3,0.77,51300.0,SWING_20D,80.0,ATR_3.5x,45.0,FIBO_1.618,25.0,v1_sl_first_gap_at_open,15.04,5.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,31165.0,9.66,0.0426,False,O,▲,35725,▼,O,X,0,0,0,5.14,250.0,0.0,1.0,1.0,1.0,0.0,의약품 제조업,17.91,20.134999999999998,6.0,73.6,31.427691200299897,31.427691200299897,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,72.7,5.0,70.0,20260311,20260311,,73.8,73.8,73.8,35.02,22.53,0.538,,False,FALLBACK,3.0,0,,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
4,388050,지투파워,KOSDAQ,인프라·에너지,11060,106.81,10000.0,108,118.2,ARMED,ARMED,2,True,False,False,73.6,73.6,100.0,49.2,69.4,0.0,10890.0,9250.0,13430.0,14800.0,,1.15,1.13,10128,16.66,특이사항 없음,0,4.59,58.2,6.12,STRUCT 강점,,5일 급등,스퀴즈/품질 대기,NORMAL,64.9,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10681000000.0,78.4,36.25,0,0,3.17,22.35,-9.49,21.01,35.71,26.69,18.45,13.18,,0.1,0.1,1,12.0,0,0,2.9,0.52,17070.0,SWING_20D,80.0,ATR_3.5x,45.0,FIBO_1.618,25.0,v1_sl_first_gap_at_open,15.06,5.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,12946.0,9.2,0.0531,False,O,▲,10532,▼,O,X,0,0,0,2.15,250.0,0.0,1.0,1.0,1.0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",32.425,12.19,4.0,69.4,37.098728744864125,37.098728744864125,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70.0,20260311,20260311,,73.6,73.6,73.6,35.02,22.53,0.536,,False,FALLBACK,3.0,1182047,108.0,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
5,322310,오로스테크놀로지,KOSDAQ,조선·기계·설비,27100,79.38,10000.0,0,,ARMED,ARMED,2,True,False,False,64.5,64.5,52.9,75.0,66.9,0.0,27100.0,23000.0,30600.0,37100.0,,0.58,1.1,26465,1.4,특이사항 없음,4,-1.06,54.7,2.74,TIMING 강점,,5일 급등,스퀴즈/품질 대기,NORMAL,64.9,특수 목적용 기계 제조업,7938000000.0,65.5,25.0,1,0,-2.52,15.07,6.9,5.45,22.62,27.83,2.89,0.09,,0.398,0.398,1,12.0,1,0,1.34,0.52,,SWING_20D,80.0,ATR_3.5x,45.0,,0.0,v1_sl_first_gap_at_open,15.13,5.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,23500.0,2.4,-0.0233,False,O,▲,27796,▲,X,X,0,0,0,1.08,250.0,0.0,1.0,1.0,1.0,0.0,특수 목적용 기계 제조업,16.365,-3.5611764705882356,9.0,66.9,54.03109126953414,54.03109126953414,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70.0,20260311,20260311,,64.5,64.5,64.5,35.02,22.53,0.445,fallback_wr_0.45,True,FALLBACK,3.0,0,,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
6,420770,기가비스,KOSDAQ,조선·기계·설비,75600,162.56,10000.0,0,,WAIT,WAIT,3,False,False,True,88.6,88.6,92.0,93.2,72.8,0.0,69100.0,58700.0,79000.0,94000.0,,1.43,1.19,54518,127.67,특이사항 없음,0,14.44,66.2,17.58,TIMING 강점,STRUCT 보조,5일 급등,추세 관망,NORMAL,64.9,특수 목적용 기계 제조업,16256000000.0,86.4,36.71,0,0,4.59,19.63,12.66,29.43,132.43,185.61,26.87,109.9,,0.0,0.0,1,12.0,0,0,1.64,0.94,109500.0,SWING_20D,80.0,ATR_3.5x,45.0,FIBO_1.618,25.0,v1_sl_first_gap_at_open,15.05,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,56900.0,41.97,-0.0388,False,O,▲,72707,▲,O,X,0,0,0,2.57,250.0,0.0,1.0,1.0,1.0,0.0,특수 목적용 기계 제조업,16.365,-3.5611764705882356,9.0,72.8,69.4476589972019,69.4476589972019,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70.0,20260311,20260311,,88.6,88.6,88.6,35.02,22.53,0.686,,False,FALLBACK,3.0,0,,"{""lookback_days"": 250, ""bench_lookback_days"": 60, ""top_n"": 600, ""min_turnover_eok"": 50, ""min_mcap_eok"": 1000, ""max_workers"": 4, ""pass_ebs"": 4, ""cache_format"": ""parquet"", ""rsi_low"": 45.0, ""rsi_high"": 65.0, ""rsi_overheat"": 75.0, ""vol_quality_min"": 1.1, ""rsi_penalty_threshold"": 75.0, ""gap_pct_penalty_threshold"": 5.0, ""timing_attack_threshold"": 60.0, ""vol_quality_attack"": 1.3, ""bb_period"": 20, ""bb_std"": 2.0, ""bb_squeeze_bw"": 10.0, ""kc_period"": 20, ""kc_atr_period"": 20, ""kc_mult"": 1.5, ""bonus_bb_squeeze_score"": 3.0, ""bonus_bb_squeeze_entry"": 4.0, ""trigger_dist_wick_high"": 0.35, ""trigger_dist_wick_mid"": 0.25, ""trigger_ret_pct_dist"": 5.0, ""trigger_ret_pct_weak"": 3.0, ""trigger_range_pos_weak"": 0.6, ""trigger_vol_ratio_spike"": 3.0, ""mtf_struct_bonus"": 10.0, ""mtf_struct_penalty"": 15.0, ""mtf_min_weekly_bars"": 26, ""mtf_min_monthly_bars"": 12, ""w_rr"": 0.25, ""w_t1"": 0.18, ""w_sl"": 0.12, ""w_near"": 0.12, ""w_mom"": 0.1, ""w_liq"": 0.13, ""w_tec"": 0.1, ""w_sector"": 0.05, ""p_overheat_5d"": 6.0, ""p_overheat_10d"": 6.0, ""p_rsi_out"": 4.0, ""p_macd_neg"": 4.0, ""p_near_far"": 4.0, ""p_liq_low"": 4.0, ""p_vol_spike"": 2.0, ""p_big_sl"": 3.0, ""fx_caution"": 1470.0, ""fx_critical"": 1490.0, ""nasdaq_caution"": -1.5, ""nasdaq_critical"": -2.5, ""rec_limit_default"": 5, ""rec_limit_caution"": 3, ""ml_low"": 5.0, ""ml_high"": 25.0, ""ml_max_weight"": 0.2, ""ml_cov_gate"": 0.2, ""trim_pct"": 0.1, ""ebs_pass_threshold"": 3, ""macro_weights"": {""CRITICAL"": [0.55, 0.25], ""HIGH"": [0.5, 0.3], ""NORMAL"": [0.4, 0.4]}, ""slippage_base_bps"": 10.0, ""slippage_low_liq_mult"": 3.0, ""slippage_liq_threshold_eok"": 20.0, ""liq_penalty_very_low_eok"": 5.0, ""liq_penalty_very_low_pts"": 8.0, ""liq_penalty_low_eok"": 10.0, ""liq_penalty_low_pts"": 4.0, ""time_stop_days"": 7, ""time_stop_min_move_pct"": 2.0, ""time_stop_extend_if_profit"": true, ""config_version"": ""2.0.0"", ""_snapshot_ts"": ""2026-03-11T18:59:21.533438""}",2.0.0,OK,,True,True,True,True,,,,,100.0,ATTACK
