종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,켈리_수량,켈리_금액(원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
290650,엘앤씨바이오,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,60500,202.66,,60500,56800,69500,78500,68.5,74.3,83.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-9.84,93.29,-11.59,11.53,75.35,0,1.0,0.88,0.92,1.0,0.31,0.1,0.59,23.7,32.8,-6.95,61397,-1.46,,-1101.6095,0.0404,0.46,-0.18,56850,1,21.59,0,0,0,0,True,-0.98,-9.7,21.24,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA돌파, MACD상승, 정배열(단), 장기추세(120↑)",2.0,19,118.3,59809,▼,O,X,5.833684210526316,4.6078947368421055,7.0,2.4324324324324325,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,59.70000076293945,65.9,19,1182944,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,68,20260108,20260108,27.0,9.71,21.24,11.53
000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업",기타,4380,129.63,,4380,3940,5170,5960,68.5,68.1,78.2,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.34,-8.08,-9.23,-53.14,-51.43,0,0.74,1.0,0.36,1.0,0.47,0.04,0.52,52.2,85.3,1.47,4959,-11.69,,37.7703,0.3178,2.79,0.49,5414,-1,16.37,0,0,0,1,False,4.78,2.34,-26.14,X,▼,6,★,"주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,336,147.3,4358,▲,O,O,8.62061403508772,18.731754385964912,2.0,1.7954545454545454,0.0,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,89.0999984741211,74.7,336,1473481,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,69,20260108,20260108,27.0,9.71,-26.14,-53.14
001040,CJ,KOSPI,기타 금융업,기타 금융업,금융,174300,301.67,,174300,166200,186500,198600,68.5,60.7,73.2,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-6.29,9.62,-15.86,-25.54,-33.73,1,0.62,0.41,0.54,1.0,0.38,0.19,0.69,50.2,46.1,-0.53,175345,-0.6,,317.8993,0.1605,1.96,0.61,166220,1,9.74,1,1,1,0,False,1.34,0.69,1.46,X,▲,7,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,14,244.0,173618,▲,O,X,-0.528,-7.927142857142857,14.0,1.5061728395061729,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,36.70000076293945,59.0,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,70,20260108,20260108,27.0,9.71,1.46,-25.54
267250,HD현대,KOSPI,기타 금융업,기타 금융업,금융,196500,316.98,,196500,184000,221500,246500,68.4,77.5,82.0,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-5.3,44.27,-14.87,-1.52,0.92,0,0.82,0.75,0.96,1.0,0.43,0.21,1.0,45.9,55.1,-0.16,191083,2.83,,103.4,0.2566,1.01,2.06,184045,1,15.88,0,0,0,0,False,4.24,0.67,25.48,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,3,59.8,188517,▲,O,X,-0.528,-7.927142857142857,14.0,2.0,0.0,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,44.70000076293945,61.3,3,597500,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),3,71,20260108,20260108,27.0,9.71,25.48,-1.52
032830,삼성생명,KOSPI,보험업,보험업,금융,159200,567.91,,159200,150700,176200,193200,68.4,72.2,75.9,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,2.18,20.97,-7.39,-25.66,-22.38,0,0.82,0.63,0.74,1.0,0.31,0.44,0.77,59.7,57.4,0.82,160310,-0.69,,289.6161,0.0208,1.39,0.45,150700,1,11.35,0,0,0,1,True,1.02,-0.69,1.34,O,▲,9,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,4,73.2,162979,▲,X,X,-0.528,-7.927142857142857,14.0,2.0,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,50.599998474121094,63.1,4,732500,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,72,20260108,20260108,27.0,9.71,1.34,-25.66
003230,삼양식품,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,1179000,1440.03,,1179000,1096000,1298000,1417000,68.4,63.2,71.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-8.75,-19.8,-18.32,-44.49,-63.15,7,0.59,0.6,1.0,1.0,0.0,1.0,0.52,42.0,40.1,-6.09,1208480,-2.44,,-5418.1309,-0.1701,2.02,-1.2,1315700,-1,11.4,0,1,1,0,True,-4.22,-8.18,-17.49,X,▼,-2,,"주봉역배열주의, 거래량↑",1.8,2,235.8,1233082,▼,X,X,-3.855,1.942142857142857,9.0,1.4337349397590362,0.0,-1,🌪️ 7일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,54.900001525878906,64.4,0,281008,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,73,20260108,20260108,27.0,9.71,-17.49,-44.49
014620,성광벤드,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,26500,67.31,,26500,24750,28600,30700,68.4,58.8,65.0,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-3.64,-10.62,-5.39,-30.01,-28.56,1,0.49,0.47,0.98,1.0,0.33,0.0,0.7,51.3,57.8,0.41,26015,1.86,장악형,72.7721,0.0665,1.92,0.56,28040,-1,9.8,1,1,1,1,False,2.91,-0.38,-20.3,X,▼,5,★,"주봉역배열주의, HMA돌파, RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회, 패턴(장악형)",1.8,16,42.6,25879,▼,O,X,7.494,21.919999999999998,1.0,1.2,0.0,-1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,73.9000015258789,70.1,16,425833,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,74,20260108,20260108,27.0,9.71,-20.3,-30.01
108490,로보티즈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,242000,947.52,,242000,226000,278500,315000,68.2,80.0,80.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,-15.83,249.03,-17.58,16.27,231.09,0,0.94,0.89,0.98,1.0,0.14,0.78,0.52,26.5,38.8,-12.03,256215,-5.55,,-6363.9048,-0.1298,0.59,-1.6,226350,1,26.24,0,0,0,0,True,-7.28,-13.73,25.98,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,5,132.5,252273,▼,X,X,6.351186440677966,18.93271186440678,3.0,2.28125,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대. (매수 유효),70.69999694824219,68.9,5,1325000,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,75,20260108,20260108,27.0,9.71,25.98,16.27
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,23950,160.95,,23950,22250,26500,29050,68.1,57.0,74.6,0.0,,↩️ PULL (눌림),③ 박스 / 중립,-9.45,7.16,-11.2,-0.35,-10.78,10,0.62,0.63,1.0,1.0,0.1,0.07,0.53,40.1,44.3,-8.08,25805,-7.19,,-172.5365,-0.0317,1.77,-1.54,28605,-1,11.48,0,1,1,0,True,-5.34,-9.62,9.36,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,4,10.0,25667,▼,X,X,7.801304347826086,15.787681159420288,4.0,1.5,0.0,-1,🌪️ 10일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,45.0,61.2,4,100000,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),3,76,20260108,20260108,27.0,9.71,9.36,-0.35
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,4590,91.77,,4590,4265,5700,6800,68.0,72.2,84.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,48.3,40.58,46.55,35.31,22.64,0,1.0,1.0,1.0,1.0,0.21,0.0,0.61,44.2,47.6,-2.37,5062,-9.33,,-70.0587,-0.5641,0.14,-0.37,5799,-1,49.42,0,0,0,0,True,-8.02,-4.08,45.02,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,472,216.9,4955,▼,X,X,8.62061403508772,18.731754385964912,2.0,3.4153846153846152,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,95.19999694824219,76.2,472,2168783,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,77,20260108,20260108,27.0,9.71,45.02,35.31
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,26350,2658.74,,25850,23450,31550,37200,67.9,81.9,73.3,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,1.74,50.23,-7.83,-8.57,6.88,0,0.74,1.0,0.56,0.78,0.44,1.0,0.69,58.9,70.0,5.0,25206,4.54,,141.059,0.2375,2.32,2.1,26685,-1,14.49,0,0,0,1,False,9.34,6.04,18.43,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,83,214.6,24580,▲,O,O,6.351186440677966,18.93271186440678,3.0,1.793103448275862,1.9342359767891684,-1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속.  (매수 유효),35.70000076293945,58.2,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,78,20260108,20260108,27.0,9.71,18.43,-8.57
017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,31400,229.55,,31400,29200,34950,38450,67.6,69.7,75.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,8.84,40.18,-0.73,-36.9,-3.17,0,0.66,0.67,1.0,1.0,0.29,0.13,0.75,48.6,47.3,1.39,29695,5.74,,-46.4341,0.1836,1.27,0.23,33250,-1,22.42,0,0,0,1,False,5.19,-4.85,-9.9,X,▲,4,,"주봉추세우상향, 주봉역배열주의, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), VWAP상회",2.0,16,53.0,29627,▼,O,X,8.62061403508772,18.731754385964912,2.0,1.6136363636363635,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,58.29999923706055,64.8,16,529577,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,79,20260108,20260108,27.0,9.71,-9.9,-36.9
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,5360,81.77,,5360,4980,6120,6870,67.6,75.3,72.7,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.49,64.67,0.74,-12.26,46.73,0,0.82,0.84,1.0,1.0,0.39,0.0,0.79,58.0,65.2,1.45,5554,-3.5,,32.1886,0.1045,0.77,0.5,4875,1,16.69,0,0,0,1,False,2.88,-1.11,-2.55,O,▲,10,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, MACD상승, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,177,95.0,5497,▲,X,O,8.62061403508772,18.731754385964912,2.0,2.0,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,62.400001525878906,66.0,177,950000,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,80,20260108,20260108,27.0,9.71,-2.55,-12.26
105560,KB금융,KOSPI,기타 금융업,기타 금융업,금융,123500,1115.56,,123500,121000,128400,133300,67.2,65.8,68.2,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-3.44,5.29,-13.01,-16.34,-38.06,3,0.81,0.23,0.06,1.0,0.31,0.94,0.74,49.4,43.7,-1.27,125013,-1.21,,-238.4455,0.0233,1.25,-0.95,121190,1,3.37,1,1,1,0,True,-0.96,-2.37,10.66,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,20,247.0,125239,▼,X,X,-0.528,-7.927142857142857,14.0,1.96,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,33.099998474121094,57.0,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,81,20260108,20260108,27.0,9.71,10.66,-16.34
039200,오스코텍,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,47500,221.21,,47500,44150,54200,60800,66.8,69.9,83.4,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-10.88,50.32,-12.63,-2.24,32.38,0,0.82,0.83,1.0,1.0,0.43,0.12,0.72,33.3,25.1,-4.8,45629,4.1,,-316.1456,0.5869,0.63,0.68,51525,-1,50.3,0,0,0,0,False,5.09,2.15,7.47,O,▲,7,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,20,95.7,42826,▲,O,X,5.833684210526316,4.6078947368421055,7.0,2.0,0.0,-1,🚀 단기 모멘텀 가속. ,64.4000015258789,66.1,20,957499,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),3,82,20260108,20260108,27.0,9.71,7.47,-2.24
082740,한화엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,45550,492.35,,44850,41700,51200,57500,66.8,72.7,72.7,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,4.11,70.92,-5.46,-30.5,27.57,0,0.6,0.73,1.0,0.83,0.41,0.37,0.86,61.6,67.2,4.57,43430,4.88,,216.0863,0.1508,0.99,1.42,46545,-1,16.03,0,0,0,1,False,6.05,5.07,-3.5,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.0,11,51.2,43182,▲,O,X,6.351186440677966,18.93271186440678,3.0,1.4675324675324675,1.560758082497213,-1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,44.099998474121094,60.0,11,511811,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,83,20260108,20260108,27.0,9.71,-3.5,-30.5
327260,RF머트리얼즈,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,23600,53.33,,23250,21600,27900,32550,66.7,73.0,72.4,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,31.4,303.42,29.65,41.38,285.48,0,0.88,1.0,1.0,0.83,0.48,0.0,0.7,60.2,72.4,4.55,25126,-6.08,,5.4264,-0.2403,0.9,-0.83,18472,1,39.69,0,0,0,1,False,3.28,-10.27,51.09,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,78,181.6,25237,▼,X,X,7.801304347826086,15.787681159420288,4.0,2.15,1.5053763440860215,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,87.80000305175781,73.0,78,1816129,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,84,20260108,20260108,27.0,9.71,51.09,41.38
024060,흥구석유,KOSDAQ,기타 전문 도매업,기타 전문 도매업,기타,12430,141.4,,12340,11540,13930,15510,66.6,68.2,74.9,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,2.64,-4.68,0.89,-8.49,-22.62,0,0.69,0.71,0.97,0.92,0.33,0.05,0.75,66.2,82.2,3.78,12835,-3.16,,103.7043,0.22,1.28,0.67,11544,1,11.19,0,0,0,1,False,4.81,5.43,1.22,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",1.8,78,96.4,12301,▲,O,O,8.62061403508772,18.731754385964912,2.0,1.6853932584269662,0.7293354943273906,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,65.69999694824219,66.3,78,964056,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,85,20260108,20260108,27.0,9.71,1.22,-8.49
086790,하나금융지주,KOSPI,기타 금융업,기타 금융업,금융,91900,694.86,,91900,88900,97900,103900,66.4,60.4,69.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.23,-1.39,-11.8,-19.26,-44.74,5,0.82,0.38,0.21,1.0,0.2,0.55,0.72,48.7,46.2,-1.32,93615,-1.83,,-157.508,-0.0381,1.34,-0.24,88920,1,4.87,1,1,1,0,True,-2.34,-2.34,7.74,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,27,248.1,94338,▼,X,O,-0.528,-7.927142857142857,14.0,2.0,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,29.799999237060547,55.4,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,86,20260108,20260108,27.0,9.71,7.74,-19.26
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,53100,288.52,,53100,49350,60400,67600,66.3,74.3,80.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.76,43.32,-0.99,-16.88,25.38,0,0.8,0.81,1.0,1.0,0.3,0.18,0.63,43.0,26.4,-3.29,55990,-5.16,,-322.6972,0.1515,0.36,-1.18,49320,1,22.1,0,0,0,0,True,1.53,-4.15,-7.17,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑)",2.0,20,106.4,54389,▲,X,X,6.351186440677966,18.93271186440678,3.0,1.9466666666666668,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,72.0,68.0,20,1064383,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,87,20260108,20260108,27.0,9.71,-7.17,-16.88
123410,코리아에프티,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,8030,56.25,,8030,7460,8880,9720,66.3,61.2,69.0,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-4.63,59.33,-6.38,27.09,41.39,4,0.61,0.62,1.0,1.0,0.32,0.0,0.69,40.1,40.4,-3.19,8288,-3.12,,-100.8944,0.0358,1.31,-0.34,7406,1,8.42,1,1,1,0,True,-2.43,-7.27,36.8,O,▲,6,★,"주봉20선↑, 주봉추세우상향, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,63,50.6,8124,▼,X,X,10.924545454545454,9.236818181818181,6.0,1.4912280701754386,0.0,1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.0999984741211,66.2,63,506117,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,88,20260108,20260108,27.0,9.71,36.8,27.09
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,9230,92.84,,9230,8580,10580,11930,65.9,69.0,82.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,-9.24,94.32,-18.81,30.78,50.97,0,0.85,0.86,1.0,1.0,0.32,0.0,0.64,50.9,73.7,-6.4,10036,-8.04,,-135.805,-0.4283,0.7,-1.54,12268,-1,31.27,0,0,0,0,False,-8.16,-8.7,57.78,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,125,116.3,10400,▼,X,O,10.924545454545454,9.236818181818181,6.0,2.076923076923077,0.0,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대.,73.5999984741211,68.2,125,1162962,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,89,20260108,20260108,27.0,9.71,57.78,30.78
208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,5910,652.49,,5800,5220,7200,8600,65.8,70.9,71.8,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,41.9,34.32,40.15,46.23,16.38,0,0.77,1.0,0.37,0.79,0.43,0.51,0.49,53.2,86.7,4.87,5914,-0.08,,-33.6615,-0.1558,2.93,0.97,4503,1,33.79,0,0,0,1,False,1.72,1.72,55.94,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입",2.5,302,175.4,5892,▼,O,X,8.62061403508772,18.731754385964912,2.0,1.8695652173913044,1.896551724137931,1,💰 외국인/기관 수급 집중. ,93.30000305175781,74.1,302,1754214,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,90,20260108,20260108,27.0,9.71,55.94,46.23
