시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,휴림로봇,090710,특수 목적용 기계 제조업,10300,1557.51,12304.1,155750634515.0,36.3,60.4,-19.88,37.36,0,0,0,-15.16,-25.47,-23.36,-20.77,57.49,211.18,-29.81,30.1,161.87,0.363,0.037,1,70.1,12.0,1.9,1,0,3.85,0.06,10300.0,9880.0,15450.0,26600.0,32200.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,4.08,5.0,12.3,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,14988.0,13102,-21.39,-0.8264,1.22,-2.89,True,X,▲,13277,▼,X,X,3760,52,3812,-0.33,248,0,1,1,1,0.0,특수 목적용 기계 제조업,조선·기계·설비,-7.582954545454545,-13.59909090909091,14.0,29.3,OK,29.5,29.5,4,1,47.6,32.8,29.3,40.2,40.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,애경케미칼,161000,기초 화학물질 제조업,13740,1549.48,6684.3,154948072850.0,70.3,98.6,34.57,58.9,0,0,0,-7.29,48.54,41.36,36.85,40.63,39.07,27.81,13.24,-10.24,0.0,0.0,1,15.98,12.0,1.24,0,0,2.14,0.52,10720.0,9110.0,18200.0,20900.0,24250.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,5.0,4.6,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,12304.0,12289,11.8,1.1539,6.6,1.1,False,O,▲,11030,▲,O,X,0,0,0,14.71,250,0,1,1,1,0.0,기초 화학물질 제조업,화학·소재,1.8290909090909089,-8.229772727272728,5.0,39.8,OK,52.5,52.5,6,1,64.3,68.3,39.8,60.4,60.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,기가레인,049080,전자부품 제조업,1211,1150.92,1027.9,115092190777.0,76.7,99.2,87.99,176.48,0,0,0,-13.62,81.02,137.45,163.83,143.66,155.49,154.79,116.27,106.18,0.0,0.0,1,29.4,12.0,17.0,1,0,1.24,0.58,676.0,574.0,1800.0,2195.0,2695.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,6.0,11.0,NORMAL+WARN:ATR%=20.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,813.5,985,22.88,1.2452,5.98,0.13,False,O,▲,1018,▲,O,X,0,0,0,17.69,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,-3.226086956521739,5.8652173913043475,4.0,64.5,OK,41.37063468160905,41.37063468160905,6,1,79.2,36.0,64.5,65.5,65.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,피노,033790,통신 및 방송 장비 제조업,7780,579.61,5293.3,57961185050.0,67.5,84.8,36.44,75.36,0,0,0,-6.6,57.97,60.08,31.64,40.18,104.2,22.6,12.79,54.89,0.0,0.0,1,1.17,12.0,-4.86,1,0,1.14,0.67,5990.0,5080.0,9420.0,10760.0,12470.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.19,5.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,5533.0,7071,10.03,1.0968,2.24,0.73,False,O,▲,6789,▲,O,X,0,0,0,-0.12,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,-3.226086956521739,5.8652173913043475,4.0,52.5,OK,52.0,52.0,4,1,39.3,81.8,52.5,52.6,52.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,강원에너지,114190,기타 전기장비 제조업,15610,551.77,4077.8,55176961890.0,63.0,87.7,18.88,24.37,0,0,0,26.29,22.43,18.26,10.32,17.9,46.02,1.28,-9.49,-3.29,0.619,0.352,0,-14.89,10.7,7.85,1,0,5.76,1.0,13790.0,11730.0,15620.0,18340.0,19360.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,14.94,6.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,🚀급등시동,1,1,11645.0,15942,-2.09,0.2494,11.67,1.82,False,O,▼,12944,▲,O,X,219,3903,4122,19.74,250,0,-1,1,1,0.0,기타 전기장비 제조업,IT/전기전자,-3.226086956521739,5.8652173913043475,4.0,37.8,OK,50.5,50.5,8,1,91.1,35.1,37.8,66.4,66.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,에이치브이엠,295310,1차 비철금속 제조업,73500,407.42,8840.1,40742198500.0,29.2,50.3,-21.2,56.05,0,0,0,-16.19,-29.53,-28.57,-4.3,23.74,189.37,-13.34,-3.65,140.06,0.505,0.137,0,-15.97,12.0,11.98,1,0,1.6,0.18,73500.0,69800.0,116600.0,119500.0,133400.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,5.03,5.0,11.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,113130.0,85303,-13.84,-1.1101,1.19,-1.25,True,O,▲,95667,▼,X,X,0,0,0,-3.99,250,0,1,1,1,0.0,1차 비철금속 제조업,철강·금속,5.858666666666666,0.18800000000000086,3.0,92.5,OK,29.87662139210509,29.87662139210509,4,1,55.3,26.2,92.5,55.5,55.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,셀레믹스,331920,기초 의약물질 제조업,12620,238.48,1030.3,23848182195.0,88.8,81.6,75.45,112.24,0,0,0,17.72,40.22,84.23,158.61,355.6,313.77,149.57,328.21,264.46,0.074,0.074,1,183.04,12.0,61.27,1,0,2.68,0.89,7550.0,6410.0,13640.0,16650.0,20500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.1,6.0,5.3,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,8475.0,6259,101.61,0.364,3.51,1.82,False,O,▲,9767,▲,O,X,0,0,0,15.39,250,0,1,1,1,0.0,기초 의약물질 제조업,기타,-3.6015517241379307,-10.038620689655172,9.0,19.0,OK,28.0,28.0,6,1,93.4,11.2,19.0,58.0,58.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,엠디바이스,226590,전자부품 제조업,23300,129.33,2477.0,12932660175.0,40.6,57.4,-19.37,60.96,0,0,0,-6.61,-29.92,-16.34,-13.22,86.7,6.39,-22.26,59.31,-42.92,0.249,0.011,1,34.17,12.0,1.35,0,0,1.56,0.07,23300.0,21800.0,38000.0,45000.0,53900.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,6.44,6.0,9.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,33790.0,24338,-4.27,-1.6102,0.88,-3.04,True,O,▲,30838,▼,X,X,0,0,0,-4.41,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,-3.226086956521739,5.8652173913043475,4.0,54.5,OK,20.157263408650323,20.157263408650323,4,1,33.8,27.4,54.5,36.3,36.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,헬릭스미스,084990,자연과학 및 공학 연구개발업,8320,72.21,3834.9,7220559945.0,74.2,92.1,32.67,61.24,0,0,0,-3.82,43.2,42.47,35.95,35.95,33.98,26.91,8.56,-15.33,0.073,0.073,1,39.61,12.0,4.03,1,0,2.64,0.78,6580.0,5590.0,9220.0,10320.0,11700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,6.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,6426.0,6708,24.03,1.046,1.31,2.35,False,O,▲,7218,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,자연과학 및 공학 연구개발업,기타,-3.6015517241379307,-10.038620689655172,9.0,78.1,OK,73.5,73.5,6,1,91.7,91.7,78.1,89.0,89.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,모티브링크,463480,전자부품 제조업,8780,70.54,1087.9,7054477980.0,68.7,88.0,22.42,25.74,0,0,0,29.88,23.14,19.95,11.28,11.99,1.39,2.24,-15.4,-47.92,0.696,0.299,0,-18.25,10.0,5.35,1,0,1.18,1.0,7530.0,6460.0,8780.0,10750.0,11860.0,SWING_20D,80,VP_RESISTANCE,65,SWING_120D,45,v1_sl_first_gap_at_open,14.21,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,🚀급등시동,1,1,6925.0,8887,-1.21,0.2473,9.65,3.29,False,O,▼,7144,▲,O,X,0,0,0,20.56,250,1,-1,1,1,0.0,전자부품 제조업,IT/전기전자,-3.226086956521739,5.8652173913043475,4.0,36.9,OK,51.09871031793429,51.09871031793429,6,1,79.8,35.8,36.9,60.2,60.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
