종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
011790,SKC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,116100,777.58,0.0,ATTACK,True,True,False,116100,108300,131600,144760.0,69.5,99.7,62.0,70.2,70.2,70.5,42.70000076293945,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,7.1,10.26,-13.52,-19.48,-44.7,2,0.99,0.67,0.86,1.0,0.33,0.54,0.62,67.0,69.0,8.65,12.6,0,0,6.61,10.05,11.31,3.02,0.89,1,1,1.67,0.93,1,1,100620.0,111160,4.44,0.1949,3.0,1.79,False,O,▲,109260,▲,O,X,9.774313725490197,-0.37078431372549026,8.0,7,59.8,33.0,1.9871794871794872,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,5,640645,5.0,64.1,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),4,1,20260122,20260122,22.5,7.49,3.02,-19.48
267320,나인테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,3310,393.57,0.0,ATTACK,True,True,False,3310,2960,4010,4411.0,74.2,100.0,67.7,68.5,68.5,72.2,65.80000305175781,0.0,특이사항 없음,🚀급등시동/📦박스돌파,ATTACK,④ 바닥 반등 시도,7.82,-5.83,3.38,-31.57,-26.08,4,1.0,1.0,0.21,1.0,0.4,0.27,0.7,60.7,79.8,11.35,14.75,0,0,12.2,14.14,12.39,-24.08,0.54,1,1,2.07,0.82,1,1,2575.0,3148,5.13,0.2446,6.97,2.42,False,O,▼,2971,▲,O,X,11.293764705882353,20.261058823529414,1.0,6,60.8,39.7,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,325,1077500,325.0,107.8,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),4,2,20260122,20260122,22.5,7.49,-24.08,-31.57
126730,코칩,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,16600,127.22,0.0,WAIT,False,False,True,16600,14970,19850,21835.0,73.8,100.0,67.3,64.7,64.7,70.0,73.4000015258789,0.0,특이사항 없음,🚀급등시동/📦박스돌파,WAIT,③ 박스 / 중립,13.23,38.22,8.79,4.9,17.97,4,0.99,0.98,0.31,1.0,0.24,0.09,0.6,66.4,85.2,10.22,15.42,0,0,7.3,8.78,10.15,12.39,2.49,1,1,1.25,0.77,1,1,13850.0,16067,3.32,0.1277,3.74,1.62,False,O,▲,15663,▲,O,X,9.826941176470587,13.445647058823528,4.0,6,62.8,24.2,1.9938650306748467,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,62,1043446,62.0,104.3,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),3,3,20260122,20260122,22.5,7.49,12.39,4.9
010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,2760,81.43,0.0,ATTACK,True,True,False,2760,2245,3790,4169.0,73.5,82.0,71.4,62.6,62.6,79.8,92.0,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,40.32,70.16,19.7,-28.78,15.2,0,1.0,1.0,0.0,1.0,0.23,0.06,0.25,56.2,80.8,11.1,32.1,0,0,7.18,7.18,16.7,-6.28,22.8,1,0,4.26,0.87,1,1,2186.5,2696,2.36,0.0622,0.56,1.07,False,O,▲,2632,▲,O,X,7.9,21.204,2.0,6,87.9,23.1,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,490,1355000,490.0,135.5,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),4,4,20260122,20260122,22.5,7.49,-6.28,-28.78
003230,삼양식품,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,1235000,1483.8,0.0,ATTACK,True,True,False,1235000,1147000,1410000,1551000.0000000002,73.0,96.0,67.3,65.1,65.1,60.6,72.5,0.0,특이사항 없음,⚡눌림회복,ATTACK,④ 바닥 반등 시도,-3.82,-7.7,-24.44,-24.48,-62.66,0,0.99,0.71,0.8,1.0,0.2,1.0,0.65,43.1,42.0,1.08,11.98,0,0,2.92,3.61,4.75,-1.98,3.63,1,0,1.39,0.61,1,-1,1315700.0,1212054,1.89,0.1319,1.86,1.41,False,X,▼,1191409,▲,O,X,5.071333333333333,-5.503333333333333,11.0,6,41.7,19.5,1.9886363636363635,0.0,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,1039971,,,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),4,5,20260122,20260122,22.5,7.49,-1.98,-24.48
336570,원텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,8540,119.1,0.0,WAIT,False,False,True,8540,7880,9860,10846.0,71.0,96.0,64.7,62.4,62.4,69.9,70.0,0.0,특이사항 없음,🚀급등시동,WAIT,⑤ 하락 / 약세,13.41,-35.55,8.97,-10.22,-55.8,0,1.0,0.77,0.69,1.0,0.04,0.08,0.56,60.7,48.2,7.31,20.3,0,0,4.53,3.52,4.66,-2.73,13.57,1,0,1.16,0.91,1,1,7436.0,8234,3.72,-0.0352,2.05,1.22,False,O,▼,8281,▲,O,X,8.399774436090226,9.719624060150377,6.0,6,72.6,4.5,2.0,0.0,⚠️ 단기 급등 조정 주의.,99,852500,99.0,85.2,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),5,6,20260122,20260122,22.5,7.49,-2.73,-10.22
446540,메가터치,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,4130,292.07,0.0,ATTACK,True,True,False,4130,3710,4970,5467.0,70.8,100.0,63.5,55.8,55.8,72.8,81.4000015258789,0.0,특이사항 없음,📦박스돌파,ATTACK,④ 바닥 반등 시도,14.72,-2.36,10.28,-9.85,-22.61,4,1.0,1.0,0.26,1.0,0.44,0.2,0.64,70.1,95.3,13.74,16.97,0,0,10.28,14.88,15.69,-2.36,2.06,1,1,6.78,0.73,1,1,3396.0,4046,2.06,0.2585,15.14,2.41,False,O,▲,3743,▲,O,X,10.620714285714286,-2.405714285714286,9.0,5,59.9,44.4,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,184,762500,184.0,76.2,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),4,7,20260122,20260122,22.5,7.49,-2.36,-9.85
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,23750,202.19,0.0,ATTACK,True,True,False,23750,21550,28100,30910.000000000004,70.7,84.4,67.3,69.1,69.1,75.0,63.0,0.0,특이사항 없음,🚀급등시동,ATTACK,③ 박스 / 중립,3.04,39.21,-17.58,3.23,-15.75,0,0.99,0.92,0.4,1.0,0.54,0.14,0.52,58.5,51.0,8.57,16.83,0,0,3.49,12.56,12.83,25.73,0.74,1,1,1.3,0.91,1,1,20085.0,21979,8.05,0.3682,1.28,2.22,False,O,▲,21597,▲,O,X,2.3404166666666666,-8.390833333333333,14.0,6,60.3,54.1,1.9772727272727273,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,43,1032356,43.0,103.2,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),3,8,20260122,20260122,22.5,7.49,25.73,3.23
001440,대한전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,28150,3844.5,0.0,ATTACK,True,True,False,28150,25050,34300,37730.0,69.7,73.0,68.9,63.6,63.6,63.1,81.30000305175781,0.0,특이사항 없음,,ATTACK,⑤ 하락 / 약세,20.56,77.94,-0.06,25.97,22.98,0,0.99,1.0,0.16,1.0,0.17,1.0,0.46,72.5,80.5,10.95,28.43,0,0,4.65,8.69,8.48,48.47,14.19,1,0,2.25,0.81,1,1,23375.0,27611,1.95,0.0783,3.14,0.89,False,O,▲,27180,▲,O,X,8.399774436090226,9.719624060150377,6.0,6,74.3,17.0,1.9838709677419355,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,41,1157113,41.0,115.7,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),5,9,20260122,20260122,22.5,7.49,48.47,25.97
192820,코스맥스,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,193000,356.41,0.0,WAIT,False,False,True,193000,178700,222000,244200.00000000003,69.2,92.0,63.5,63.6,63.6,69.5,63.400001525878906,0.0,특이사항 없음,🚀급등시동,WAIT,⑤ 하락 / 약세,14.0,-18.57,-6.62,-28.35,-73.53,0,1.0,0.75,0.75,1.0,0.11,0.25,0.51,68.6,65.0,9.79,18.9,0,0,4.78,6.28,11.43,-5.85,4.35,1,1,1.59,0.85,1,1,168000.0,186313,3.59,-0.0204,2.1,1.98,False,O,▼,186695,▲,O,X,9.774313725490197,-0.37078431372549026,8.0,6,68.2,11.0,2.027972027972028,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,4,781982,4.0,78.2,81.2,81.7,80.7,🔥 과열,1.조선·기계·설비(+16.7%) / 2.자동차·모빌리티(+15.9%) / 3.반도체(+15.6%) / 4.IT/전기전자(+12.0%) / 5.인프라·에너지(+11.2%),5,10,20260122,20260122,22.5,7.49,-5.85,-28.35
