종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
475960,토모큐브,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,51100,144.12,0.0,WAIT,False,False,True,51100,45400,62500,68750.0,68.5,70.0,67.9,65.8,65.8,76.6,72.69999694824219,0.0,,🚀급등시동/📦박스돌파,WAIT,③ 박스 / 중립,3.23,101.98,-18.1,2.16,59.34,3,1.0,1.0,0.15,1.0,0.62,0.11,0.43,63.9,62.1,8.37,17.74,0,0,1.19,7.69,17.74,33.25,1.43,1,1,1.93,0.77,1,-1,51505.0,48230,5.95,0.2765,1.47,0.76,False,O,▲,48059,▲,O,X,11.743076923076924,8.984965034965034,7.0,6,60.5,61.9,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,21,1092500,21.0,109.2,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),3,11,20260204,20260204,35.85,31.09,33.25,2.16
008830,대동기어,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,19700,247.38,0.0,ARMED,True,False,False,19700,17720,23650,26015.000000000004,68.5,70.5,67.7,59.0,59.0,57.6,87.9000015258789,0.0,,,ARMED,⑤ 하락 / 약세,18.32,6.72,-3.01,6.87,-35.92,2,0.99,1.0,0.28,1.0,0.6,0.19,0.49,64.6,77.9,11.19,22.01,0,0,-5.29,10.8,12.83,37.96,4.69,1,0,2.37,0.56,1,1,16895.0,19984,-1.42,0.2916,2.15,2.04,False,O,▲,18536,▲,O,X,6.771923076923078,11.300897435897436,8.0,5,38.7,60.4,1.994949494949495,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,54,1074189,54.0,107.4,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),5,12,20260204,20260204,35.85,31.09,37.96,6.87
041440,현대에버다임,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,8930,87.99,0.0,ARMED,True,False,False,8930,8240,10310,11341.000000000002,67.5,66.0,68.1,55.8,55.8,53.1,96.9000015258789,0.0,,,ARMED,④ 바닥 반등 시도,11.21,5.93,-10.12,-7.92,-36.71,2,1.0,0.77,0.69,1.0,0.33,0.07,0.6,64.2,75.6,7.94,14.43,0,0,-2.08,6.56,10.66,23.17,1.9,1,1,2.55,0.49,1,1,7878.0,9018,-0.98,0.1411,2.03,1.82,False,O,▲,8557,▲,O,X,6.771923076923078,11.300897435897436,8.0,5,41.3,32.9,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,124,1107499,124.0,110.7,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),4,13,20260204,20260204,35.85,31.09,23.17,-7.92
439260,대한조선,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,74600,243.2,0.0,ARMED,True,False,False,74600,67500,88700,97570.00000000001,67.2,83.0,60.4,58.5,58.5,60.3,64.9000015258789,0.0,,🚀급등시동,ARMED,⑤ 하락 / 약세,13.72,-31.37,-4.3,-9.84,-97.78,2,0.99,0.95,0.36,1.0,0.08,0.19,0.61,59.6,52.1,6.69,12.85,1,0,3.18,4.78,10.03,26.01,0.62,1,0,2.29,0.76,1,1,63050.0,70373,6.01,-0.0225,1.13,2.36,False,O,▼,71812,▲,O,X,6.771923076923078,11.300897435897436,8.0,5,46.7,8.3,1.9859154929577465,0.0,🌪️ 에너지 응축 시작 (2일차). 💪 매수세 장악(Power Buying). ⚠️ 단기 급등 조정 주의.🌪️ 에너지 응축 시작 (2일차). ⚠️ 단기 급등 조정 주의.,6,519432,6.0,51.9,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),5,14,20260204,20260204,35.85,31.09,26.01,-9.84
017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,10410,105.91,0.0,WAIT,False,False,True,10410,9340,12540,13794.000000000002,66.7,61.4,69.0,59.5,59.5,68.4,91.0,0.0,,🚀급등시동,WAIT,⑤ 하락 / 약세,13.89,10.98,-7.44,-37.47,-31.66,0,0.99,1.0,0.25,1.0,0.03,0.08,0.44,67.1,85.8,8.65,18.14,0,0,3.79,4.94,3.27,-6.38,6.04,1,1,1.76,0.82,1,1,8621.0,10039,3.69,-0.0843,1.52,0.91,False,O,▲,10043,▲,O,X,11.743076923076924,8.984965034965034,7.0,5,69.7,2.7,1.9906542056074767,0.0,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,112,1169014,112.0,116.9,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),5,15,20260204,20260204,35.85,31.09,-6.38,-37.47
008350,남선알미늄,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,1318,68.14,0.0,ARMED,True,False,False,1318,1193,1567,1723.7,65.9,60.5,68.2,55.7,55.7,56.7,97.30000305175781,0.0,,,ARMED,④ 바닥 반등 시도,3.78,12.07,-14.24,-7.26,-54.34,5,0.99,0.94,0.37,1.0,0.41,0.05,0.42,70.1,84.7,6.26,9.61,1,1,2.49,7.86,8.75,28.59,2.12,1,0,3.56,0.71,1,1,1154.0,1288,2.28,0.1974,1.02,-0.32,False,O,▲,1260,▲,O,X,7.805,16.776666666666667,2.0,5,46.2,40.9,1.992,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.🌪️ 5일 연속 응축 중! 폭발 임박 (Hot Zone). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,842,1109799,842.0,111.0,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),4,16,20260204,20260204,35.85,31.09,28.59,-7.26
441270,파인엠텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,10050,91.53,0.0,WAIT,False,False,True,10050,8940,12270,13497.000000000002,65.0,70.0,62.8,56.7,56.7,51.1,77.0,0.0,,,WAIT,④ 바닥 반등 시도,-5.46,-2.43,-26.79,-23.72,-45.07,0,1.0,1.0,0.16,1.0,0.59,0.07,0.64,58.5,44.4,4.57,21.95,0,0,-3.55,6.24,14.07,7.37,4.34,0,0,1.4,0.6,1,1,8293.5,9801,2.54,0.2764,1.8,1.01,False,O,▼,9650,▲,O,X,9.414186046511627,15.234767441860466,3.0,5,23.2,58.8,2.0,0.0,🚀 단기 모멘텀 가속. 🚀 단기 모멘텀 가속. ,70,709999,70.0,71.0,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),4,17,20260204,20260204,35.85,31.09,7.37,-23.72
033790,피노,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,6030,76.78,0.0,WAIT,False,False,True,6030,5120,7850,8635.0,64.1,73.5,60.1,54.8,54.8,68.4,72.5999984741211,0.0,,🚀급등시동,WAIT,① 강한 상승 추세,14.2,26.42,-7.13,30.14,-16.22,4,1.0,1.0,0.01,1.0,0.39,0.06,0.42,63.8,78.9,12.38,22.15,0,0,2.55,11.05,25.1,61.23,3.52,1,0,1.21,0.76,1,1,4405.0,5724,5.34,0.1064,2.28,1.47,False,O,▲,5584,▲,O,X,9.414186046511627,15.234767441860466,3.0,5,51.5,39.0,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,84,507500,84.0,50.8,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),1,18,20260204,20260204,35.85,31.09,61.23,30.14
105560,KB금융,KOSPI,기타 금융업,기타 금융업,금융,142100,2034.22,0.0,WAIT,False,False,True,142100,132600,161000,177100.0,63.9,66.0,63.0,61.5,61.5,55.1,66.4000015258789,0.0,,,WAIT,⑤ 하락 / 약세,13.95,23.57,-4.07,-20.98,-42.84,0,0.99,0.67,0.87,1.0,0.03,1.0,0.44,65.9,49.3,6.53,16.07,0,0,2.38,3.05,3.87,14.87,8.09,1,0,0.85,0.87,1,1,126100.0,137884,3.06,-0.0859,1.41,-1.97,False,O,▲,139422,▲,O,X,10.336136363636363,0.8988636363636363,10.0,6,61.2,3.2,1.9894736842105263,0.0,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.⚠️ 단기 급등 조정 주의.,5,717460,5.0,71.7,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),5,19,20260204,20260204,35.85,31.09,14.87,-20.98
010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,4840,111.79,0.0,WAIT,False,False,True,4840,4275,5970,6567.000000000001,63.7,57.7,66.2,56.9,56.9,71.1,87.80000305175781,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,19.65,8.76,1.63,-19.22,-57.65,0,1.0,1.0,0.11,1.0,0.23,0.09,0.25,69.1,84.9,11.56,28.48,0,0,2.11,11.01,5.1,16.63,11.23,1,0,1.86,0.81,1,1,4092.0,4634,4.43,0.1119,0.87,0.85,False,O,▲,4622,▲,O,X,11.743076923076924,8.984965034965034,7.0,5,66.1,23.3,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,199,965000,199.0,96.5,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),4,20,20260204,20260204,35.85,31.09,16.63,-19.22
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,96500,11844.83,0.0,WAIT,False,False,True,96500,87600,114200,125620.00000000001,63.4,60.5,64.7,56.8,56.8,44.4,83.0999984741211,0.0,,,WAIT,⑤ 하락 / 약세,14.88,47.55,-3.14,-11.97,-18.86,0,0.99,0.92,0.41,1.0,0.05,1.0,0.56,58.8,63.3,6.13,16.32,0,0,5.81,4.89,5.7,23.88,2.52,0,0,1.17,0.89,1,1,83470.0,92419,4.41,-0.1156,1.51,0.94,False,O,▲,91627,▼,O,X,6.771923076923078,11.300897435897436,8.0,5,33.7,4.7,1.9887640449438202,0.0,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,8,844689,8.0,84.5,88.0,85.6,90.1,🔥 과열,1.인프라·에너지(+15.6%) / 2.철강·금속(+13.2%) / 3.IT/전기전자(+12.9%) / 4.유통·소비재(+12.6%) / 5.반도체(+10.8%),5,21,20260204,20260204,35.85,31.09,23.88,-11.97
