시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,현대약품,004310,의약품 제조업,6830,944.88,2185.6,94487530285.0,58.2,86.6,16.32,68.31,0,0,0,9.81,46.1,36.6,-16.91,-17.71,-42.41,9.06,-23.34,-79.84,0.844,0.015,0,-20.24,12.0,-9.65,0,0,1.29,0.53,0,0,0,,1,1,5172.0,7781,-12.23,0.9338,3.17,-0.05,False,X,▼,6136,▲,O,X,0.0,250,0,-1,-1,1,6170.0,5670.0,8960.0,9680.0,15960.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.1,6.0,5.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,바이오·의약품,10.24846153846154,9.565384615384614,5.0,44.6,0,0.12769295126542562,0.06156690814451843,0.5338345864661654,OK,0.0,UNVALIDATED_MODEL,20.36197198012047,20.36197198012047,0.0,6,1,17.8,16.6,0.0,17.2,17.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,JW신약,067290,의약품 제조업,2145,518.04,1202.0,51803737847.0,57.3,68.9,13.23,97.45,0,0,0,6.19,55.89,43.67,-21.43,4.63,6.45,0.78,40.74,27.26,0.488,0.434,1,4.01,12.0,-10.81,0,0,2.46,0.38,0,0,0,,1,1,1312.1,2276,-5.79,1.3871,1.49,1.63,False,O,▲,1668,▲,O,X,-0.25,250,0,1,1,1,2115.0,1943.0,3465.0,4070.0,4840.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.13,6.0,7.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,의약품 제조업,바이오·의약품,10.24846153846154,9.565384615384614,5.0,38.0,0,0.12783882783882783,0.1575651527652725,0.6060606060606061,OK,0.0,UNVALIDATED_MODEL,42.0,42.0,0.0,6,1,52.1,55.7,0.0,53.9,53.9,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,스모트로닉,066590,자동차 신품 부품 제조업,3185,452.54,1231.9,45254082261.0,87.2,99.5,41.46,54.23,0,0,0,30.0,33.82,42.83,52.76,20.19,-18.33,74.97,56.3,2.48,0.12,0.12,1,8.62,12.0,19.3,1,0,1.17,0.94,0,0,0,,1,1,2147.9,2707,17.65,0.2241,10.19,2.61,False,O,▲,2619,▲,O,X,-4.08,250,1,1,1,1,2365.0,2170.0,3280.0,3950.0,4210.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.25,6.0,4.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_120D,45,FIBO_1.618,25,0.0,자동차 신품 부품 제조업,자동차·모빌리티,2.947777777777778,19.11111111111111,3.0,25.3,0,0.08232787620542723,-0.06210820674632043,0.0,OK,0.0,UNVALIDATED_MODEL,53.5,53.5,0.0,6,1,83.7,59.6,0.0,71.6,71.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,로킷헬스케어,376900,의료용품 및 기타 의약 관련제품 제조업,53100,423.37,8429.0,42336781400.0,57.3,78.5,22.41,65.12,0,0,0,-13.52,44.69,37.92,32.75,-42.47,-15.04,54.96,-6.36,5.77,0.86,0.183,0,-17.16,12.0,-9.62,1,0,1.2,0.69,0,0,0,,1,1,36305.0,57571,-7.77,0.9334,2.19,1.22,False,X,▼,48412,▲,O,X,-6.35,250,0,-1,-1,1,45550.0,41900.0,62000.0,64200.0,93900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.01,5.0,4.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,의료용품 및 기타 의약 관련제품 제조업,기타,-0.6910416666666667,15.723333333333334,6.0,74.9,0,0.11548291633037396,0.00794470507612162,0.45054945054945056,OK,0.0,UNVALIDATED_MODEL,66.16165203462911,66.16165203462911,0.0,6,1,15.4,67.5,0.0,41.4,41.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,금호건설,002990,건물 건설업,10290,314.08,3834.1,31407671070.0,53.3,75.2,-3.54,153.45,0,0,0,-5.25,-26.34,8.32,145.0,94.89,145.29,170.97,89.26,107.86,0.648,0.229,0,-24.17,12.0,133.47,1,0,1.27,0.42,0,0,0,,0,1,8375.5,12343,-16.63,-2.4183,0.23,-1.12,False,O,▲,14071,▼,X,X,1.29,249,0,1,1,1,10290.0,9460.0,19380.0,23000.0,23700.0,enter,100.0,NORMAL+WARN:ATR%=28.3% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,8.07,6.0,11.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=28.3% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,건물 건설업,건설·부동산,-2.9225,43.3325,1.0,36.6,0,0.42246286269609884,-0.1345945136854156,0.2,OK,0.0,UNVALIDATED_MODEL,11.0,11.0,0.0,6,1,62.2,5.2,0.0,33.7,33.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,씨피시스템,413630,플라스틱제품 제조업,3375,302.86,1229.7,30285979787.0,59.4,92.7,24.6,72.07,0,0,0,0.9,40.62,44.54,32.61,-17.28,-38.97,54.82,18.83,-18.16,0.611,0.267,0,-0.19,12.0,-12.31,0,0,2.35,0.73,0,0,0,,1,1,2253.6,3142,7.39,1.2368,1.69,0.51,False,O,▼,2788,▲,O,X,4.63,250,0,-1,-1,1,2845.0,2615.0,3915.0,4500.0,5800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.08,6.0,4.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,플라스틱제품 제조업,기타,-0.6910416666666667,15.723333333333334,6.0,77.0,0,0.12725925925925927,0.028536815871887188,0.5565217391304348,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,26.0,66.8,0.0,46.4,46.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,181100,238.38,29959.6,23837876400.0,40.2,46.5,-19.21,75.19,0,0,0,4.02,-26.83,-36.01,-3.72,109.72,267.02,22.25,104.09,229.59,0.453,0.202,1,237.95,12.0,8.48,0,0,1.54,0.14,0,0,0,,0,-1,277170.0,202911,-10.75,-1.1661,0.54,-2.25,False,O,▲,207279,▼,X,X,4.31,250,0,1,1,1,178400.0,165400.0,326000.0,353000.0,426000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.29,5.0,11.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,기타,-0.6910416666666667,15.723333333333334,6.0,39.8,0,0.20623964660408614,-0.01263967449356266,0.5964912280701754,OK,0.0,UNVALIDATED_MODEL,1.5,1.5,0.0,4,1,52.5,5.7,0.0,29.1,29.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,코오롱,002020,기타 금융업,23600,228.15,3046.2,22815400050.0,16.7,19.5,-44.86,60.32,0,0,0,-28.27,-41.29,-49.57,-50.78,-60.6,-45.5,-24.81,-66.23,-82.93,1.0,0.089,0,-63.86,12.0,-47.37,0,0,1.6,0.02,0,0,0,,0,-1,38335.0,54429,-56.64,-1.1794,9.96,0.54,True,X,▼,34466,▼,X,X,-28.88,250,0,-1,-1,1,23600.0,22350.0,50800.0,55800.0,88200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.3,6.0,21.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,기타 금융업,금융,-4.690740740740741,17.265925925925927,9.0,90.4,0,0.19975786924939468,-0.0187190678750257,0.26666666666666666,OK,0.0,UNVALIDATED_MODEL,26.0,26.0,0.0,2,0,0.0,13.9,0.0,7.0,7.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,파세코,037070,가정용 기기 제조업,6110,77.53,1222.0,7752622340.0,49.6,61.5,-9.66,65.14,0,0,0,-12.59,-30.25,-31.12,-1.61,-34.79,-17.32,20.6,1.32,3.49,0.988,0.124,0,-27.6,12.0,21.64,1,0,0.88,0.23,0,0,0,,0,1,5555.0,7942,-23.07,-0.8545,0.32,-1.72,True,X,▼,7849,▼,X,X,-1.29,250,0,-1,-1,1,6110.0,5880.0,9770.0,9980.0,10840.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.76,6.0,15.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,가정용 기기 제조업,기타,-0.6910416666666667,15.723333333333334,6.0,61.9,0,0.220949263502455,0.19642391211549984,0.09782608695652174,OK,0.0,UNVALIDATED_MODEL,11.0,11.0,0.0,4,1,26.3,6.2,0.0,16.2,16.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,HLB제약,047920,자연과학 및 공학 연구개발업,8670,75.68,2843.7,7568118865.0,35.5,66.3,-18.27,78.93,0,0,0,7.57,40.52,-28.23,-31.79,-51.54,-47.74,-9.58,-15.43,-26.93,0.975,0.158,0,-47.9,12.0,-45.9,0,0,0.61,0.38,0,0,0,,0,-1,10245.0,11063,-21.63,0.9042,2.67,-1.88,False,X,▼,7544,▼,O,X,21.71,250,0,-1,-1,1,9240.0,8500.0,13100.0,14800.0,16640.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.01,6.0,5.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,BB_UPPER,75,VP_RESISTANCE,65,0.0,자연과학 및 공학 연구개발업,바이오·의약품,10.24846153846154,9.565384615384614,5.0,70.9,0,0.16773768330861755,0.12936777731403237,0.014388489208633094,OK,0.0,UNVALIDATED_MODEL,21.42688702261982,21.42688702261982,0.0,2,0,0.0,2.8,0.0,1.4,1.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
