시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,아난티,025980,일반 및 생활 숙박시설 운영업,5510,1466.23,5361.3,146623322310.0,90.2,89.2,36.73,62.52,0,0,0,5.56,40.92,41.46,46.15,3.57,-36.0,44.67,35.18,-4.82,0.455,0.157,1,3.39,12.0,19.68,1,0,2.86,0.81,0,0,0,,1,1,4166.5,4961,11.05,0.6958,4.48,1.34,False,O,▼,4826,▲,O,X,-1.34,250,0,-1,-1,1,4230.0,3890.0,5290.0,6050.0,8860.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.04,5.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,SWING_120D,2,0.0,일반 및 생활 숙박시설 운영업,기타,-3.8640983606557375,5.219016393442623,8.0,58.1,0,0.07227119522945294,0.38173763205709366,0.5118483412322274,OK,0.0,UNVALIDATED_MODEL,34.0,34.0,0.0,6,1,67.2,22.8,0.0,45.0,45.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,코스맥스,192820,기타 화학제품 제조업,271000,529.12,30757.2,52911595250.0,88.6,83.3,26.93,57.07,0,0,0,4.03,8.84,34.16,53.11,49.39,40.49,55.7,63.49,26.86,0.0,0.0,1,39.85,12.0,15.3,1,0,1.64,0.97,0,0,0,,1,1,208470.0,195460,38.65,-0.0511,1.32,2.43,False,O,▲,260384,▲,O,X,0.0,250,0,1,1,1,224000.0,206000.0,274000.0,283000.0,310500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.04,5.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,12,ATR_3.5x,12,FIBO_1.272,2,0.0,기타 화학제품 제조업,화학·소재,-6.140384615384615,4.222307692307693,10.0,29.7,0,0.06191354770690564,0.0879640848731721,0.17647058823529413,OK,0.0,UNVALIDATED_MODEL,69.89302087526389,69.89302087526389,0.0,4,1,90.0,73.7,0.0,81.8,81.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,코미코,183300,특수 목적용 기계 제조업,27700,437.59,14227.6,43758763700.0,100.0,100.0,23.56,28.46,0,0,0,27.06,27.06,27.06,1.06,-26.85,22.27,-0.42,4.76,53.45,0.62,0.0,0,-6.98,6.0,2.65,0,0,7.92,0.92,0,0,0,,1,1,25100.0,37147,-25.43,0.3508,10.02,1.6,False,X,▲,22316,▲,O,X,23.39,250,0,1,1,1,23550.0,21900.0,24500.0,28300.0,55800.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,7.01,5.0,0.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,특수 목적용 기계 제조업,조선·기계·설비,-4.886764705882353,2.570294117647059,11.0,46.5,0,0.016761217122227952,0.008957466154390008,0.24,OK,0.0,UNVALIDATED_MODEL,53.5,53.5,0.0,6,1,89.1,19.4,0.0,54.2,54.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,쿠콘,294570,기타 정보 서비스업,26850,178.73,2709.6,17873007325.0,90.3,92.9,37.73,52.03,0,0,0,23.17,28.78,31.62,42.52,3.87,-15.57,41.04,35.48,15.61,0.518,0.318,0,-8.41,11.4,46.23,1,0,1.72,0.94,0,0,0,,1,1,21124.0,22253,20.66,0.12,10.43,0.82,False,O,▲,22405,▲,O,X,19.72,250,0,1,-1,1,20450.0,18830.0,24600.0,27800.0,29350.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,7.92,6.0,2.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,12,SWING_20D,5,VP_RESISTANCE,2,0.0,기타 정보 서비스업,서비스 기타,0.22111111111111115,5.538333333333333,3.0,11.5,0,0.057116254322958235,0.005473034126340465,0.2159090909090909,OK,0.0,UNVALIDATED_MODEL,64.5785078380722,64.5785078380722,0.0,6,1,85.6,34.8,0.0,60.2,60.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,엔켐,348370,기초 화학물질 제조업,17770,146.73,3893.6,14673240375.0,50.7,48.0,-14.18,70.62,0,0,0,-15.98,-25.8,-15.18,-11.02,-52.61,-77.51,-12.5,-21.0,-46.33,1.0,0.04,0,-52.8,12.0,24.82,1,0,0.93,0.27,0,0,0,,0,1,17528.0,25228,-29.56,-1.4691,2.37,-2.21,True,X,▼,23776,▼,X,X,-3.31,250,0,-1,-1,1,17770.0,16970.0,22950.0,27900.0,40650.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.5,6.0,6.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,기초 화학물질 제조업,화학·소재,-6.140384615384615,4.222307692307693,10.0,67.8,0,0.14567087386445854,0.030081976227027418,0.06349206349206349,OK,0.0,UNVALIDATED_MODEL,39.895649214086866,39.895649214086866,0.0,4,1,22.4,34.3,0.0,28.4,28.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,에이프릴바이오,397030,자연과학 및 공학 연구개발업,19840,112.43,5457.8,11242967255.0,44.8,44.4,-21.76,53.88,0,0,0,-6.64,-31.94,-30.14,-25.27,-65.79,-70.74,-26.75,-34.18,-39.56,1.0,0.063,0,-68.66,12.0,-1.24,1,0,0.91,0.06,0,0,0,,0,-1,28416.0,37206,-46.68,-1.6896,2.18,-2.86,True,X,▼,26888,▼,X,X,-1.41,250,0,-1,-1,1,19840.0,18550.0,25250.0,31850.0,70500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.5,5.0,4.2,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,자연과학 및 공학 연구개발업,기타,-3.8640983606557375,5.219016393442623,8.0,81.5,0,0.1356206797235023,-0.009449552855163402,0.07614213197969544,OK,0.0,UNVALIDATED_MODEL,28.0,28.0,0.0,0,0,0.0,16.1,0.0,8.0,8.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,아주IB투자,027360,기타 금융업,3285,100.46,3979.6,10045807321.0,54.2,34.6,-2.55,56.98,0,0,0,-10.61,-28.35,3.14,-5.6,-80.1,-28.28,-7.08,-48.49,2.9,1.0,0.029,0,-64.24,12.0,22.69,1,0,1.04,0.36,0,0,0,,0,1,2918.0,6806,-51.73,-1.1992,0.7,-2.97,False,X,▼,3996,▼,X,X,-3.27,250,0,-1,-1,1,3285.0,3020.0,4710.0,16790.0,19950.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.07,6.0,5.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,SWING_120D,2,0.0,기타 금융업,금융,-0.7767741935483874,4.996774193548387,4.0,86.9,0,0.13992172211350296,-0.014567678395196947,0.03278688524590164,OK,0.0,UNVALIDATED_MODEL,22.886355105691834,22.886355105691834,0.0,4,1,20.1,19.4,0.0,19.8,19.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,리파인,377450,기타 정보 서비스업,16200,84.4,2807.5,8439910795.0,88.5,75.1,20.32,49.34,0,0,0,0.5,19.21,19.91,37.06,56.98,23.48,35.58,88.59,54.66,0.0,0.0,1,0.61,8.6,29.26,1,0,0.73,0.88,0,0,0,,1,1,13891.0,13800,17.38,0.2678,2.65,-1.1,False,O,▲,15749,▲,O,X,-0.12,250,0,1,1,1,14140.0,13000.0,15540.0,17000.0,19340.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.06,6.0,1.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,ATR_2x,23,SWING_20D,5,FIBO_1.272,2,0.0,기타 정보 서비스업,서비스 기타,0.22111111111111115,5.538333333333333,3.0,17.7,0,0.04312169312169312,1.1966929696268984,0.15789473684210525,OK,0.0,UNVALIDATED_MODEL,63.0,63.0,0.0,4,1,50.9,78.0,0.0,64.4,64.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,리브스메드,491000,의료용 기기 제조업,33450,81.35,8447.9,8135358825.0,44.5,45.8,-18.17,57.99,0,0,0,-9.84,-29.43,-28.53,-12.89,-54.92,-62.29,-14.37,-23.31,-31.11,1.0,0.105,0,-50.19,12.0,9.87,1,0,1.09,0.16,0,0,0,,0,-1,48040.0,43054,-22.31,-1.4134,1.14,-3.09,True,X,▼,41991,▼,X,X,-2.29,160,0,-1,0,0,33450.0,31850.0,42350.0,51500.0,52800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.78,5.0,5.6,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,BB_UPPER,5,0.0,의료용 기기 제조업,기타,-3.8640983606557375,5.219016393442623,8.0,87.5,0,0.13292761050608584,-0.016672091734585077,0.10526315789473684,OK,0.0,UNVALIDATED_MODEL,34.70085709435779,34.70085709435779,0.0,2,0,36.9,23.6,0.0,30.2,30.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,위더스제약,330350,의약품 제조업,8870,78.65,1170.8,7865256940.0,95.1,91.7,25.42,41.4,0,0,0,10.32,17.17,27.44,41.92,19.86,-25.71,40.44,51.47,5.47,0.056,0.052,1,1.08,8.9,17.6,1,0,1.05,0.97,0,0,0,,1,1,7272.0,8022,10.56,0.1048,5.68,2.85,False,O,▲,8062,▲,O,X,0.75,250,0,1,-1,1,7430.0,6830.0,8540.0,8950.0,9740.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.08,6.0,1.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,SWING_60D,2,0.0,의약품 제조업,바이오·의약품,-0.1836363636363636,14.885454545454547,1.0,14.2,0,0.044532130777903044,0.006133641211585083,0.08421052631578947,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,4,1,77.7,80.5,0.0,79.1,79.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
