종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
001450,현대해상,KOSPI,보험업,보험업,금융,29800,147.91,0.0,WAIT,False,False,True,29800,27850,33650,37015.0,77.1,55.74434996690975,77.1,78.4,78.4,,80.30000305175781,0.0,,,WAIT,,9.36,13.09,-1.6,-20.46,-45.61,0,,,,,,,,71.7,66.4,6.98,16.1,0,0,-1.16,5.86,6.62,3.47,0.156,0.156,1,7.17,7.1,3.83,1,0,0.91,0.69,1,1,26700.0,29279,1.78,0.2359,0.9,1.93,False,O,▲,29244,▲,O,X,0.0,0.0,0.0,0.0,5.019736842105263,8.838157894736844,8.0,55.74434996690975,4,78.4,72.7,80.3,137,20260206,20260206,23.93,22.22,3.47,-20.46
234340,헥토파이낸셜,KOSDAQ,기타 정보 서비스업,기타 정보 서비스업,서비스 기타,23550,444.45,0.0,WAIT,False,False,True,21000,16340,30300,33330.0,76.6,50.590354887322114,76.6,81.2,81.2,,74.30000305175781,0.0,,,WAIT,,48.96,30.91,34.95,32.21,-2.21,0,,,,,,,,70.3,84.4,17.81,90.2,0,0,-11.13,-2.28,20.77,54.43,0.073,0.073,1,0.78,12.0,40.7,1,0,3.85,0.6,1,1,18641.0,25372,-7.18,-0.2153,0.89,-0.05,False,O,▲,26809,▲,X,X,0.0,0.0,0.0,0.0,3.354054054054054,11.341351351351351,7.0,50.590354887322114,4,81.2,70.3,74.3,138,20260206,20260206,23.93,22.22,54.43,32.21
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,98800,318.7,0.0,WAIT,False,False,True,87900,72500,118800,130680.00000000001,76.5,51.82031966799381,76.5,79.6,79.6,,74.0999984741211,0.0,,,WAIT,,34.42,94.11,20.41,114.71,60.99,0,,,,,,,,70.9,72.8,17.96,69.8,0,0,3.35,-5.99,30.52,136.93,0.019,0.019,1,105.63,12.0,6.88,1,0,1.8,0.67,1,1,80250.0,102008,-3.15,-0.4041,1.1,0.17,False,O,▲,107566,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,51.82031966799381,4,79.6,72.8,74.1,139,20260206,20260206,23.93,22.22,136.93,114.71
094940,푸른기술,KOSDAQ,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,IT/전기전자,10930,185.31,0.0,WAIT,False,False,True,10930,8330,16130,17743.0,75.4,43.5,75.4,79.4,79.4,,91.9000015258789,0.0,,⚡눌림회복,WAIT,,25.2,32.81,11.19,14.41,-0.31,0,,,,,,,,38.3,82.5,0.55,41.93,0,0,1.67,1.96,-4.37,36.62,0.089,0.089,1,19.92,12.0,10.33,0,0,1.18,0.31,1,1,9324.0,10872,0.53,-0.0822,1.27,0.93,False,O,▲,10875,▼,O,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,43.5,4,79.4,57.8,91.9,140,20260206,20260206,23.93,22.22,36.62,14.41
027360,아주IB투자,KOSDAQ,기타 금융업,기타 금융업,금융,4690,534.88,0.0,WAIT,False,False,True,3995,3205,5580,6138.000000000001,75.3,46.43760612757162,75.3,79.0,79.0,,92.9000015258789,0.0,,,WAIT,,49.13,107.52,35.12,109.96,74.4,0,,,,,,,,70.9,79.9,23.23,77.27,0,0,1.19,-2.09,39.17,132.18,0.181,0.181,1,29.81,12.0,9.06,1,0,1.93,0.66,1,1,3698.0,4981,-5.85,-0.1307,1.06,0.12,False,O,▲,5015,▲,X,X,0.0,0.0,0.0,0.0,5.019736842105263,8.838157894736844,8.0,46.43760612757162,4,79.0,57.4,92.9,141,20260206,20260206,23.93,22.22,132.18,109.96
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,109700,245.86,0.0,WAIT,False,False,True,109700,91000,147100,161810.0,75.2,47.69568956772933,75.2,79.5,79.5,,82.5999984741211,0.0,,,WAIT,,20.55,12.98,6.54,36.31,-20.14,0,,,,,,,,64.5,67.7,5.8,62.07,0,0,-1.97,-15.62,17.08,58.53,0.069,0.069,1,27.48,12.0,12.36,1,0,1.08,0.51,1,1,101960.0,117687,-6.79,-0.7274,0.88,-1.68,False,O,▲,129164,▼,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,47.69568956772933,4,79.5,63.2,82.6,142,20260206,20260206,23.93,22.22,58.53,36.31
122640,예스티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,22100,77.41,0.0,WAIT,False,False,True,22100,19450,27400,30140.000000000004,75.0,52.41131425119485,75.0,80.5,80.5,,65.19999694824219,0.0,,,WAIT,,15.95,22.37,1.94,4.07,-10.75,0,,,,,,,,73.5,81.3,13.93,37.31,0,0,6.76,1.84,20.63,26.29,0.048,0.048,1,18.79,12.0,7.41,1,0,1.37,0.82,1,1,17982.0,21862,1.09,-0.1239,1.37,0.2,False,O,▲,22299,▲,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,52.41131425119485,4,80.5,72.3,65.2,143,20260206,20260206,23.93,22.22,26.29,4.07
211270,AP위성,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,20300,295.22,0.0,WAIT,False,False,True,20300,16530,27850,30635.000000000004,74.8,31.722918737767934,74.8,88.4,88.4,,77.69999694824219,0.0,,,WAIT,,34.08,64.91,20.07,50.84,31.79,0,,,,,,,,74.8,85.8,12.71,51.43,0,0,6.01,0.5,12.09,73.06,0.028,0.028,1,35.04,12.0,22.11,1,0,4.34,0.74,1,1,14856.0,20497,-0.96,-0.3294,0.69,0.68,False,O,▲,21218,▼,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,31.722918737767934,4,88.4,50.1,77.7,144,20260206,20260206,23.93,22.22,73.06,50.84
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,139000,362.98,0.0,WAIT,False,False,True,139000,115600,185700,204270.00000000003,74.8,36.558725786882405,74.8,83.6,83.6,,91.0,0.0,,,WAIT,,49.62,281.34,35.61,72.19,248.22,0,,,,,,,,70.8,75.5,9.25,103.16,0,0,-6.59,-19.37,17.7,94.41,0.105,0.079,1,53.35,12.0,41.85,1,0,1.54,0.57,1,1,130030.0,154362,-9.95,-1.1658,0.81,-1.84,False,O,▲,173482,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,36.558725786882405,4,83.6,49.4,91.0,145,20260206,20260206,23.93,22.22,94.41,72.19
019210,와이지-원,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,9850,441.48,0.0,OVERHEAT,False,False,False,7290,6040,9770,10747.0,74.6,53.0,74.6,83.6,83.6,,81.4000015258789,0.0,,,OVERHEAT,,89.42,72.81,75.41,72.44,39.69,0,,,,,,,,81.0,82.8,41.94,89.76,0,0,12.96,9.81,61.48,94.66,0.0,0.0,1,12.8,12.0,19.41,1,0,4.25,0.91,1,1,6986.0,8966,9.85,-0.1131,4.17,1.24,False,O,▲,9366,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,53.0,4,83.6,54.9,81.4,146,20260206,20260206,23.93,22.22,94.66,72.44
290550,디케이티,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,10560,104.88,0.0,OVERHEAT,False,False,False,8890,7610,11440,12584.000000000002,74.6,60.0,74.6,81.6,81.6,,76.80000305175781,0.0,,,OVERHEAT,,54.84,34.52,40.83,5.01,1.4,0,,,,,,,,76.2,82.8,24.72,78.12,0,0,-4.0,6.88,46.67,27.23,0.032,0.032,1,23.56,12.0,7.75,1,0,2.64,0.77,1,1,8117.0,10774,-2.0,-0.0079,1.37,1.45,False,O,▲,11163,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,60.0,4,81.6,61.4,76.8,147,20260206,20260206,23.93,22.22,27.23,5.01
002020,코오롱,KOSPI,기타 금융업,기타 금융업,금융,62600,73.1,0.0,OVERHEAT,False,False,False,55300,47850,70100,77110.0,74.6,53.246119122517335,74.6,71.7,71.7,,81.5,0.0,,,OVERHEAT,,46.95,55.53,35.99,9.97,-3.17,0,,,,,,,,75.0,79.3,18.93,70.74,0,0,-5.72,3.64,27.37,33.9,0.006,0.006,1,30.39,12.0,15.91,1,0,1.22,0.69,1,1,53985.0,65677,-4.69,-0.1103,1.06,0.84,False,O,▲,68307,▲,X,X,0.0,0.0,0.0,0.0,5.019736842105263,8.838157894736844,8.0,53.246119122517335,4,71.7,74.9,81.5,148,20260206,20260206,23.93,22.22,33.9,9.97
003620,KG모빌리티,KOSPI,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,3965,202.35,0.0,WAIT,False,False,True,3965,3495,4905,5395.5,74.0,68.41303237604708,74.0,53.9,53.9,,99.0,0.0,,,WAIT,,14.27,16.62,3.31,-9.99,-42.08,0,,,,,,,,67.1,75.8,8.37,19.83,0,0,1.15,2.06,12.48,13.94,0.054,0.054,1,1.7,12.0,0.44,1,1,3.15,0.43,1,1,3347.0,3852,2.91,-0.006,1.1,0.98,False,O,▲,3890,▲,O,X,0.0,0.0,0.0,0.0,-8.096666666666668,-4.978,15.0,68.41303237604708,8,53.9,90.9,99.0,149,20260206,20260206,23.93,22.22,13.94,-9.99
417010,나노팀,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,12440,794.07,0.0,OVERHEAT,False,False,False,9560,7050,14580,16038.000000000002,73.9,46.0,73.9,82.8,82.8,,86.0,0.0,,,OVERHEAT,,62.83,131.23,48.82,138.03,98.11,0,,,,,,,,75.5,96.0,36.61,88.23,0,0,12.58,12.58,45.5,160.25,0.0,0.0,1,5.74,12.0,26.88,1,0,3.68,0.85,1,1,7511.0,11775,5.64,-0.0349,2.42,1.73,False,O,▲,12265,▲,O,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,46.0,4,82.8,51.1,86.0,150,20260206,20260206,23.93,22.22,160.25,138.03
067000,조이시티,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,3115,244.88,0.0,WAIT,False,False,True,2585,2085,3585,3943.5000000000005,73.3,32.034714080502674,73.3,82.6,82.6,,82.5999984741211,0.0,,,WAIT,,57.4,62.41,43.39,59.31,29.29,0,,,,,,,,74.5,87.7,26.48,54.22,0,0,7.41,4.88,39.69,81.53,0.0,0.0,1,41.22,12.0,10.74,1,0,3.09,0.84,1,1,2406.9,2941,5.88,-0.0052,2.74,0.61,False,O,▲,2975,▲,O,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,32.034714080502674,4,82.6,51.6,82.6,151,20260206,20260206,23.93,22.22,81.53,59.31
168360,펨트론,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,19160,64.73,0.0,OVERHEAT,False,False,False,19160,16630,24250,26675.000000000004,73.2,55.0,73.2,78.7,78.7,,70.30000305175781,0.0,,,OVERHEAT,,15.42,77.41,1.41,-22.12,44.29,0,,,,,,,,75.0,74.1,12.29,30.49,0,0,2.62,1.97,17.62,0.1,0.264,0.239,1,24.97,12.0,8.11,1,0,1.26,0.68,1,1,15948.0,18706,2.43,-0.0316,1.68,0.93,False,O,▲,18958,▲,O,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,55.0,4,78.7,66.1,70.3,152,20260206,20260206,23.93,22.22,0.1,-22.12
253590,네오셈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,16890,307.58,0.0,WAIT,False,False,True,14120,11700,18960,20856.0,73.0,40.643438606944436,73.0,81.1,81.1,,71.4000015258789,0.0,,,WAIT,,46.49,98.47,32.48,19.71,65.35,0,,,,,,,,71.1,82.5,25.61,84.51,0,0,0.06,7.92,49.6,41.93,0.016,0.016,1,36.69,12.0,7.14,0,0,2.16,0.74,1,1,13242.0,17537,-3.69,-0.0254,0.83,2.68,False,O,▲,18069,▲,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,40.643438606944436,4,81.1,60.5,71.4,153,20260206,20260206,23.93,22.22,41.93,19.71
219130,타이거일렉,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,35700,82.53,0.0,WAIT,False,False,True,35700,31850,43350,47685.00000000001,73.0,47.872962599145055,73.0,74.4,74.4,,77.5,0.0,,,WAIT,,63.76,96.26,49.75,63.23,63.14,0,,,,,,,,72.4,59.4,10.89,65.52,0,0,-3.12,1.13,4.69,85.45,0.042,0.042,1,106.04,12.0,50.35,1,0,1.1,0.7,1,1,28852.5,37269,-4.21,-0.3511,0.83,0.15,False,O,▲,38820,▼,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,47.872962599145055,4,74.4,67.5,77.5,154,20260206,20260206,23.93,22.22,85.45,63.23
080220,제주반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,42200,1229.59,0.0,WAIT,False,False,True,36000,29800,48450,53295.00000000001,72.9,33.875960221536346,72.9,81.7,81.7,,80.4000015258789,0.0,,,WAIT,,37.46,185.71,23.45,84.64,152.59,0,,,,,,,,70.7,82.2,23.03,65.42,0,0,0.72,-2.54,40.9,106.86,0.011,0.011,1,43.4,12.0,4.78,1,0,2.15,0.78,1,1,31980.0,42120,0.19,-0.0351,0.73,0.4,False,O,▲,43423,▲,X,X,0.0,0.0,0.0,0.0,5.601428571428571,17.63190476190476,3.0,33.875960221536346,4,81.7,53.2,80.4,155,20260206,20260206,23.93,22.22,106.86,84.64
068270,셀트리온,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,220000,2138.33,0.0,WAIT,False,False,True,220000,204500,250500,275550.0,72.8,70.0,72.8,51.8,51.8,,93.80000305175781,0.0,,,WAIT,,1.38,27.17,-9.58,3.38,-31.53,0,,,,,,,,61.7,59.9,3.88,9.63,0,1,1.15,4.76,3.77,27.31,0.0,0.0,1,22.83,7.1,0.5,0,1,1.4,0.76,1,1,197525.0,213811,2.89,0.1428,1.27,0.01,False,O,▲,213159,▲,O,X,0.0,0.0,0.0,0.0,-0.31700000000000006,0.1490000000000002,12.0,70.0,10,51.8,93.8,93.8,156,20260206,20260206,23.93,22.22,27.31,3.38
458870,씨어스테크놀로지,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,153100,229.16,0.0,WAIT,False,False,True,153100,147400,164400,180840.00000000003,72.6,51.7964792912086,72.6,75.8,75.8,,71.0,0.0,,,WAIT,,39.06,375.47,25.05,44.37,342.35,0,,,,,,,,62.7,59.4,3.5,49.15,0,0,-8.65,-6.7,-1.86,66.59,0.055,0.055,1,25.05,12.0,40.52,1,0,0.74,0.65,1,1,128630.0,163079,-6.12,-0.3874,1.1,-0.7,True,O,▲,170472,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,51.7964792912086,4,75.8,68.4,71.0,157,20260206,20260206,23.93,22.22,66.59,44.37
950160,코오롱티슈진,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,94300,609.4,0.0,WAIT,False,False,True,94300,79200,124500,136950.0,72.2,55.64501035440192,72.2,72.3,72.3,,72.4000015258789,0.0,,,WAIT,,28.12,139.34,14.12,75.89,106.22,0,,,,,,,,67.5,53.0,7.85,61.92,0,0,-5.61,-10.19,13.48,98.11,0.076,0.076,1,109.63,12.0,20.89,1,0,1.0,0.6,1,1,80695.0,101058,-6.69,-0.6204,1.03,-1.06,False,O,▲,108425,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,55.64501035440192,4,72.3,71.8,72.4,158,20260206,20260206,23.93,22.22,98.11,75.89
252990,샘씨엔에스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,10720,289.28,0.0,OVERHEAT,False,False,False,8990,7440,12090,13299.000000000002,71.8,58.45311222000846,71.8,81.4,81.4,,71.9000015258789,0.0,,,OVERHEAT,,71.25,130.29,57.24,29.19,97.17,0,,,,,,,,82.4,92.8,25.22,82.51,0,0,-7.67,12.84,28.85,51.41,0.054,0.054,1,48.3,12.0,31.11,1,0,2.0,0.76,1,1,8404.5,10755,-0.33,-0.007,1.14,1.62,False,O,▲,11322,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,58.45311222000846,4,81.4,55.8,71.9,159,20260206,20260206,23.93,22.22,51.41,29.19
218410,RFHIC,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,46100,174.75,0.0,WAIT,False,False,True,46100,39900,58500,64350.00000000001,71.1,40.29391516001859,71.1,81.6,81.6,,68.5999984741211,0.0,,,WAIT,,21.8,73.63,7.79,16.43,40.51,0,,,,,,,,74.2,67.0,12.73,58.46,0,0,0.11,-3.66,31.9,38.65,0.064,0.064,1,37.03,12.0,7.03,1,0,1.6,0.7,1,1,39780.0,48036,-4.03,-0.4317,0.77,0.27,False,O,▲,50747,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,40.29391516001859,4,81.6,55.2,68.6,160,20260206,20260206,23.93,22.22,38.65,16.43
009470,삼화전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,52100,94.38,0.0,WAIT,False,False,True,43900,34600,62600,68860.0,70.4,25.0,70.4,81.4,81.4,,83.5999984741211,0.0,,,WAIT,,76.31,87.75,65.35,27.3,29.05,0,,,,,,,,73.8,83.3,24.59,95.13,0,0,0.0,-4.4,25.69,51.23,0.01,0.01,1,46.16,12.0,33.68,1,0,2.86,0.76,1,1,37140.0,53454,-2.53,-0.3896,0.33,-0.4,False,O,▲,57051,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,25.0,4,81.4,43.4,83.6,161,20260206,20260206,23.93,22.22,51.23,27.3
092870,엑시콘,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,28100,216.81,0.0,OVERHEAT,False,False,False,21850,17660,30300,33330.0,70.1,45.7626510568584,70.1,83.2,83.2,,72.5,0.0,,,OVERHEAT,,71.66,168.9,57.65,60.13,135.78,0,,,,,,,,88.0,90.7,34.93,89.05,0,0,2.0,14.69,54.82,82.35,0.0,0.0,1,76.64,12.0,17.08,1,0,2.05,0.88,1,1,19451.0,27135,3.55,-0.0208,0.97,2.1,False,O,▲,28321,▲,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,45.7626510568584,4,83.2,46.8,72.5,162,20260206,20260206,23.93,22.22,82.35,60.13
110990,디아이티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,20900,55.26,0.0,WAIT,False,False,True,20900,18520,25700,28270.000000000004,70.1,53.56308360477742,70.1,64.0,64.0,,78.69999694824219,0.0,,,WAIT,,21.37,65.35,7.36,14.47,32.23,0,,,,,,,,66.1,62.8,9.9,33.66,0,0,2.96,-4.57,18.41,36.69,0.025,0.025,1,33.11,12.0,2.2,1,0,1.05,0.61,1,1,18664.0,21005,-0.5,-0.1943,1.33,-0.53,False,O,▲,21646,▲,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,53.56308360477742,4,64.0,74.5,78.7,163,20260206,20260206,23.93,22.22,36.69,14.47
059090,미코,KOSDAQ,반도체 제조업,반도체 제조업,반도체,16980,117.29,0.0,OVERHEAT,False,False,False,16980,15070,20800,22880.000000000004,69.8,53.492436358734494,69.8,78.8,78.8,,70.4000015258789,0.0,,,OVERHEAT,,29.42,8.29,15.41,-13.02,-24.83,0,,,,,,,,76.4,75.5,14.09,56.27,0,0,0.12,-4.23,28.25,9.2,0.05,0.05,1,2.3,12.0,7.42,1,0,1.37,0.72,1,1,14680.0,17483,-2.88,-0.3582,1.14,0.43,False,O,▲,18386,▲,X,X,0.0,0.0,0.0,0.0,5.601428571428571,17.63190476190476,3.0,53.492436358734494,4,78.8,54.4,70.4,164,20260206,20260206,23.93,22.22,9.2,-13.02
095610,테스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,67400,374.11,0.0,WAIT,False,False,True,60700,51000,80000,88000.0,69.8,44.2287734261378,69.8,69.1,69.1,,79.9000015258789,0.0,,,WAIT,,28.87,163.28,14.86,27.56,130.16,0,,,,,,,,68.5,69.5,16.64,64.99,0,0,4.98,-6.65,41.3,49.78,0.024,0.024,1,47.88,12.0,3.88,1,0,0.97,0.59,1,1,58160.0,67433,-0.05,-0.479,0.95,-0.28,False,O,▲,72668,▲,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,44.2287734261378,4,69.1,64.2,79.9,165,20260206,20260206,23.93,22.22,49.78,27.56
101330,모베이스,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,6650,106.82,0.0,WAIT,False,False,True,6650,4635,10680,11748.000000000002,69.4,38.5,69.4,74.0,74.0,,97.80000305175781,0.0,,,WAIT,,87.32,100.3,73.31,100.56,67.18,0,,,,,,,,52.1,67.9,9.6,72.36,0,0,-7.38,-4.32,35.03,122.78,0.243,0.243,1,89.38,12.0,35.58,0,0,0.87,0.57,1,-1,8474.0,7026,-5.35,-0.0462,0.36,-0.19,False,O,▲,6884,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,38.5,4,74.0,42.8,97.8,166,20260206,20260206,23.93,22.22,122.78,100.56
396270,넥스트칩,KOSDAQ,반도체 제조업,반도체 제조업,반도체,4045,80.27,0.0,WAIT,False,False,True,3665,3015,4970,5467.0,69.3,78.74682677343333,69.3,41.9,41.9,,96.5999984741211,0.0,,,WAIT,,24.46,4.17,10.45,40.88,-28.95,2,,,,,,,,60.0,68.0,15.84,31.48,0,0,5.75,18.62,25.23,63.1,0.096,0.096,1,56.91,12.0,0.16,1,0,1.51,0.83,1,1,3054.6,3856,4.88,0.3937,1.57,1.56,False,O,▲,3827,▲,O,X,0.0,0.0,0.0,0.0,5.601428571428571,17.63190476190476,3.0,78.74682677343333,8,41.9,96.7,96.6,167,20260206,20260206,23.93,22.22,63.1,40.88
206650,유바이오로직스,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,13100,50.56,0.0,WAIT,False,False,True,13100,11980,15330,16863.0,69.2,54.245546209795016,69.2,72.5,72.5,,97.0,0.0,,,WAIT,,16.65,3.15,2.64,-17.75,-29.97,0,,,,,,,,74.5,70.5,9.86,30.19,0,0,-1.21,4.63,14.41,4.47,0.535,0.535,0,-3.89,10.4,4.84,1,0,0.74,0.49,1,1,12517.0,13877,-5.61,0.0771,1.01,-2.52,False,O,▼,13388,▲,X,X,0.0,0.0,0.0,0.0,-0.31700000000000006,0.1490000000000002,12.0,54.245546209795016,4,72.5,45.3,97.0,168,20260206,20260206,23.93,22.22,4.47,-17.75
161890,한국콜마,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,69100,138.94,0.0,WAIT,False,False,True,69100,64900,77400,85140.0,69.1,50.85357080005061,69.1,86.8,86.8,,36.5,0.0,,,WAIT,,9.16,-14.27,-1.8,-15.28,-72.97,0,,,,,,,,70.5,81.1,3.95,13.12,0,0,0.73,-1.14,3.6,8.65,0.511,0.055,1,7.3,6.6,6.59,1,0,1.22,0.77,1,1,64110.0,68538,0.82,-0.0867,0.94,-0.62,True,O,▼,69615,▲,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,50.85357080005061,4,86.8,61.5,36.5,169,20260206,20260206,23.93,22.22,8.65,-15.28
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,7620,131.74,0.0,WAIT,False,False,True,7620,7150,8560,9416.0,69.0,25.0,69.0,78.0,78.0,,94.0,0.0,,,WAIT,,41.37,128.49,27.36,21.28,95.37,0,,,,,,,,65.3,74.6,5.95,61.64,0,0,-2.93,-2.93,-1.8,43.5,0.086,0.086,1,90.06,12.0,38.78,1,0,0.83,0.57,1,1,6695.5,7899,-3.54,-0.3056,0.15,-0.52,True,O,▲,8135,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,25.0,4,78.0,37.3,94.0,170,20260206,20260206,23.93,22.22,43.5,21.28
010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업",기타,27250,78.33,0.0,OVERHEAT,False,False,False,24600,21700,30450,33495.0,68.8,84.0,68.8,47.7,47.7,,91.0,0.0,,,OVERHEAT,,19.52,36.87,8.56,25.8,-21.83,3,,,,,,,,75.3,83.9,16.24,24.28,0,0,0.55,15.96,21.38,49.73,0.0,0.0,1,12.75,11.6,0.0,1,0,2.16,0.93,1,1,21165.0,25136,8.41,0.4465,2.27,2.28,False,O,▲,24850,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,84.0,4,47.7,89.3,91.0,171,20260206,20260206,23.93,22.22,49.73,25.8
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,137300,271.61,0.0,OVERHEAT,False,False,False,137300,128500,154800,170280.0,68.2,35.17907319829291,68.2,92.7,92.7,,65.19999694824219,0.0,,,OVERHEAT,,15.18,8.45,4.22,-13.11,-50.25,0,,,,,,,,76.8,85.3,6.01,26.93,0,0,-1.72,-1.08,3.0,10.82,0.073,0.073,1,12.72,7.6,12.11,1,0,1.75,0.79,1,1,126340.0,138690,-1.0,-0.167,0.59,0.24,True,O,▲,142773,▲,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,35.17907319829291,4,92.7,29.2,65.2,172,20260206,20260206,23.93,22.22,10.82,-13.11
