시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,일진전기,103590,절연선 및 케이블 제조업,119600,1507.66,58414.6,150765906550.0,97.7,91.3,37.18,61.18,0,0,0,7.17,36.69,37.79,59.04,84.57,88.05,51.55,61.89,47.22,0.0,0.0,1,92.85,10.5,22.69,1,0,1.05,0.97,23920,1316,25236,,1,1,96340.0,82737,44.55,0.5474,1.78,1.12,False,O,▲,104224,▲,O,X,0.0,250,0,1,1,1,91500.0,79300.0,121400.0,138400.0,160000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.33,4.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,7.5329411764705885,10.005210084033612,10.0,24.3,OK,90.0,90.0,4,1,82.7,96.0,24.3,76.3,76.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,LS머트리얼즈,417200,전자부품 제조업,31250,1296.9,20329.6,129689646050.0,87.5,92.2,36.95,58.13,0,0,0,16.39,24.25,37.67,50.6,88.25,101.61,43.11,65.57,60.78,0.0,0.0,1,39.54,12.0,11.44,1,0,2.31,0.89,10531,7250,17781,,1,1,22865.0,21808,43.29,0.2159,4.54,1.35,False,O,▲,27504,▲,O,X,2.05,250,0,1,1,1,23950.0,20350.0,32750.0,38100.0,44900.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.03,5.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,2.5103370786516854,19.41247191011236,8.0,43.4,OK,51.57471753245651,51.57471753245651,6,1,93.4,53.3,43.4,67.4,67.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,세명전기,017510,기타 금속 가공제품 제조업,14080,1294.43,2210.7,129443368545.0,88.2,87.6,35.99,58.91,0,0,0,10.43,33.84,38.04,50.43,38.72,16.94,42.94,16.04,-23.89,0.0,0.0,1,6.6,12.0,16.76,1,0,2.58,0.81,0,0,0,,1,1,10377.0,11656,20.79,0.4888,5.51,1.61,False,O,▲,12431,▲,O,X,0.0,250,0,1,1,1,10870.0,9240.0,15380.0,17390.0,19930.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.0,6.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금속 가공제품 제조업,기타,7.5329411764705885,10.005210084033612,10.0,34.0,OK,34.0,34.0,6,1,92.2,37.8,34.0,58.8,58.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,폴라리스AI,039980,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",9630,1029.15,1353.7,102915192125.0,100.0,100.0,28.14,26.55,0,0,0,29.96,29.96,29.96,19.04,1.41,-19.64,11.55,-21.27,-60.47,0.719,0.266,0,-4.22,6.0,3.22,1,0,65.96,1.0,0,0,0,,1,1,8414.0,9994,-3.64,0.3389,5.65,4.68,False,O,▼,7645,▲,O,X,16.06,250,1,-1,-1,1,7890.0,7350.0,9630.0,10060.0,12460.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,6.84,6.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,2.5103370786516854,19.41247191011236,8.0,74.8,OK,53.5,53.5,6,1,70.0,14.4,74.8,48.7,48.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSPI,HD건설기계,267270,일반 목적용 기계 제조업,196000,1033.5,88224.4,103350414350.0,85.8,76.7,16.56,42.27,0,0,0,1.03,8.71,22.65,34.06,78.18,96.39,26.57,55.5,55.56,0.03,0.03,1,55.16,9.5,13.43,1,0,1.01,0.73,0,0,0,,1,1,175170.0,142326,37.71,0.0373,0.87,-0.88,False,O,▲,195156,▲,O,X,1.39,250,0,1,1,1,176600.0,157000.0,217500.0,248500.0,288000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.1,4.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,일반 목적용 기계 제조업,조선·기계·설비,8.74876712328767,23.237945205479452,6.0,42.8,OK,46.91449600283194,46.91449600283194,4,1,82.0,50.9,42.8,61.7,61.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,제룡전기,033100,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",66100,1011.67,11307.9,101166835850.0,90.7,96.8,28.68,45.03,0,0,0,10.35,27.12,28.6,40.64,48.54,62.41,33.15,25.86,21.58,0.0,0.0,1,3.65,10.1,15.94,1,0,1.84,0.99,0,0,0,,1,1,52590.0,55660,18.76,0.3342,3.65,1.1,False,O,▲,58875,▲,O,X,0.17,250,0,1,1,1,53900.0,47650.0,66300.0,70100.0,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,11.6,5.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,,0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,13.898125,28.106875,3.0,45.3,OK,64.59371497144289,64.59371497144289,6,1,92.8,79.8,45.3,78.1,78.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK,034730,기타 금융업,425000,987.28,308136.5,98727745500.0,89.0,85.7,16.54,39.13,0,0,0,2.66,11.4,15.02,32.4,31.17,67.98,24.91,8.49,27.15,0.0,0.0,1,68.18,7.3,19.44,1,0,0.66,0.93,17425,425,17850,,1,1,376850.0,355443,19.57,0.0375,1.23,2.02,False,O,▲,414453,▲,O,X,-0.48,250,0,1,1,1,383000.0,350500.0,433500.0,471000.0,518000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.49,4.0,1.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,7.927,17.384999999999998,7.0,74.9,OK,63.21303954308542,63.21303954308542,4,1,53.4,66.2,74.9,62.8,62.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,DB하이텍,000990,반도체 제조업,152600,926.06,68954.8,92605729700.0,86.5,92.1,34.47,90.3,0,0,0,-1.36,19.31,54.77,77.24,50.94,159.08,69.75,28.26,118.25,0.036,0.036,1,135.07,12.0,16.46,1,0,1.17,0.85,0,0,0,,1,1,123990.0,103194,47.88,0.1295,1.01,0.55,False,O,▲,155203,▲,X,X,-3.49,250,0,1,1,1,119200.0,101200.0,164500.0,188900.0,220000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.1,4.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,11.74551724137931,41.896206896551725,1.0,77.8,OK,48.1250970647028,48.1250970647028,6,1,82.4,56.0,77.8,70.9,70.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",58600,890.12,39820.2,89011963600.0,86.9,92.4,35.62,63.41,0,0,0,11.41,21.45,33.49,60.99,68.39,33.64,53.5,45.71,-7.19,0.0,0.0,1,62.09,12.0,21.57,1,0,1.51,0.93,10021,4395,14416,,1,1,44945.0,41973,39.61,0.2032,2.24,1.37,False,O,▲,52658,▲,O,X,2.66,250,0,1,1,1,45350.0,38550.0,60500.0,68500.0,78700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,14.99,5.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,13.898125,28.106875,3.0,38.5,OK,79.5,79.5,6,1,87.8,92.3,38.5,79.7,79.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,STX엔진,077970,일반 목적용 기계 제조업,66500,506.25,24731.2,50625192400.0,96.2,89.6,54.53,104.05,0,0,0,12.52,31.68,95.59,105.25,89.46,86.01,97.76,66.78,45.18,0.0,0.0,1,81.75,12.0,6.33,1,0,2.62,0.97,0,0,0,,1,1,47425.0,43683,52.23,0.2322,1.86,2.07,False,O,▲,60656,▲,O,X,-2.03,250,0,1,1,1,45200.0,38400.0,67700.0,79300.0,94100.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.04,5.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,일반 목적용 기계 제조업,조선·기계·설비,8.74876712328767,23.237945205479452,6.0,67.8,OK,76.40947614832501,76.40947614832501,6,1,94.6,84.9,67.8,85.4,85.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,LS에코에너지,229640,기타 금융업,90900,496.61,26674.3,49661178350.0,96.4,93.8,66.27,93.33,0,0,0,25.03,51.5,79.64,104.96,117.46,93.61,97.47,94.78,52.78,0.0,0.0,1,102.12,11.8,22.27,1,0,1.83,0.95,0,0,0,,1,1,65430.0,52485,73.19,0.4018,3.9,1.65,False,O,▲,71939,▲,O,X,5.36,250,0,1,1,1,57400.0,48750.0,93300.0,108600.0,128000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.07,5.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,7.927,17.384999999999998,7.0,45.7,OK,76.0,76.0,6,1,92.1,70.4,45.7,74.1,74.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,나노엔텍,039860,의료용 기기 제조업,7350,490.33,2609.4,49032832915.0,93.0,84.0,38.86,41.36,0,0,0,29.86,39.2,43.0,34.62,40.54,133.33,27.13,17.86,92.5,0.0,0.0,1,70.4,9.1,6.97,1,0,3.39,1.0,0,0,0,,1,1,5252.0,6568,11.9,0.4318,8.22,2.66,False,O,▲,5814,▲,O,X,-0.71,250,1,1,1,1,5560.0,4910.0,7350.0,9390.0,10750.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,11.69,6.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,의료용 기기 제조업,기타,7.5329411764705885,10.005210084033612,10.0,16.7,OK,70.0,70.0,6,1,95.0,73.8,16.7,70.9,70.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,송원산업,004430,기타 화학제품 제조업,14800,481.95,3804.0,48195407240.0,96.2,99.6,44.74,64.55,0,0,0,1.65,43.27,54.01,61.57,61.57,56.95,54.08,38.89,16.12,0.0,0.0,1,10.16,10.0,9.58,1,0,5.71,0.93,0,0,0,,1,1,11642.0,12027,23.06,0.6859,5.35,3.4,False,O,▲,12025,▲,O,X,0.07,250,0,1,1,1,10740.0,9530.0,15260.0,17110.0,19460.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.27,6.0,3.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 화학제품 제조업,화학·소재,6.607777777777778,16.62351851851852,9.0,73.7,OK,70.0,70.0,6,1,94.0,77.8,73.7,83.5,83.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,포스코스틸리온,058430,1차 철강 제조업,9010,403.25,5034.0,40325245140.0,97.3,100.0,67.67,101.56,0,0,0,-1.31,87.71,87.71,93.56,117.37,132.52,86.07,94.69,91.69,0.0,0.0,1,83.0,11.3,5.15,1,0,2.3,0.75,0,0,0,,1,1,7495.0,6713,34.21,1.3386,7.0,2.04,False,O,▲,6650,▲,O,X,2.19,250,0,1,1,1,5640.0,4860.0,10500.0,12300.0,14580.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.83,5.0,6.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 철강 제조업,철강·금속,16.06222222222222,30.944074074074074,2.0,46.3,OK,52.5,52.5,6,1,91.2,62.3,46.3,70.7,70.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,키스트론,475430,절연선 및 케이블 제조업,5860,399.86,1045.9,39986492615.0,89.9,98.1,27.01,32.64,0,0,0,20.08,26.29,26.7,36.44,20.58,27.11,28.95,-2.1,-13.72,0.0,0.0,1,2.54,9.8,10.36,1,0,9.82,0.79,0,0,0,,1,1,4663.0,5358,9.35,0.1811,17.0,3.2,False,O,▲,5015,▲,O,X,-0.2,223,0,1,0,0,4845.0,4365.0,6310.0,6950.0,7750.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,9.91,6.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,7.5329411764705885,10.005210084033612,10.0,27.3,OK,40.1065760632376,40.1065760632376,6,1,81.8,44.6,27.3,56.0,56.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,217000,337.47,39951.6,33746858750.0,89.9,91.9,49.7,127.46,0,0,0,0.0,20.56,69.53,108.25,147.15,138.46,100.76,124.47,97.63,0.026,0.026,1,148.2,12.0,33.78,1,0,1.08,0.85,0,0,0,,1,1,158590.0,128681,68.63,0.0219,1.24,0.12,False,O,▲,220592,▲,X,X,0.0,250,0,1,1,1,152200.0,129300.0,238500.0,282500.0,337500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.05,5.0,3.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,7.5329411764705885,10.005210084033612,10.0,65.8,OK,60.0,60.0,4,1,81.2,61.6,65.8,70.3,70.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,와이씨켐,112290,기타 화학제품 제조업,15240,335.31,2841.1,33530633620.0,100.0,100.0,29.01,28.58,0,0,0,29.92,29.92,29.92,28.01,29.1,19.48,20.52,6.42,-21.35,0.0,0.0,1,26.92,6.0,12.47,0,0,6.78,1.0,0,0,0,,1,1,13917.0,12719,19.81,0.2955,8.03,2.59,False,O,▲,12141,▲,O,X,27.54,250,1,1,1,1,12400.0,11510.0,15240.0,16550.0,18220.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,7.18,6.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 화학제품 제조업,화학·소재,6.607777777777778,16.62351851851852,9.0,46.1,OK,56.5,56.5,6,1,95.0,48.8,46.1,66.7,66.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSPI,롯데에너지머티리얼즈,020150,전자부품 제조업,68300,319.67,34927.8,31967409950.0,86.1,94.2,29.31,74.21,0,0,0,1.34,9.98,47.84,61.08,66.99,159.2,53.59,44.31,118.37,0.005,0.005,1,68.69,12.0,19.48,1,0,1.87,0.92,0,0,0,,1,1,54260.0,47821,42.82,-0.0085,0.59,1.02,False,O,▲,68502,▲,X,X,1.34,250,0,1,1,1,55500.0,47100.0,70900.0,72500.0,81200.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.14,5.0,1.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,2.5103370786516854,19.41247191011236,8.0,39.4,OK,36.621577267781944,36.621577267781944,4,1,92.2,36.5,39.4,59.4,59.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,서울바이오시스,092190,반도체 제조업,6650,305.66,3963.0,30565687160.0,86.8,82.3,53.94,96.9,0,0,0,-1.19,51.14,58.33,92.75,134.98,195.56,85.26,112.3,154.73,0.0,0.0,1,161.13,12.0,19.6,1,0,0.5,0.76,0,0,0,,1,1,4913.5,5141,29.33,0.8085,2.93,-2.0,False,O,▲,5677,▲,O,X,-6.09,250,0,1,1,1,4535.0,3855.0,7740.0,9110.0,10840.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.99,6.0,4.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,11.74551724137931,41.896206896551725,1.0,34.1,OK,52.11739951712944,52.11739951712944,4,1,49.8,61.9,34.1,51.5,51.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기우,009155,기타,351000,278.56,10116.3,27855686500.0,89.4,78.8,39.68,100.64,0,0,0,1.59,8.17,42.11,105.5,188.89,229.89,98.01,166.21,189.06,0.0,0.0,1,196.6,12.0,56.78,1,0,1.15,0.98,0,0,0,,1,1,271075.0,204259,71.84,-0.1739,1.11,0.4,False,O,▲,345367,▲,O,X,-0.14,250,0,1,1,1,264000.0,225500.0,354500.0,378000.0,420500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.58,5.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,기타,기타,7.5329411764705885,10.005210084033612,10.0,80.5,OK,61.44440375611414,61.44440375611414,4,1,84.1,64.3,80.5,75.5,75.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,앤로보틱스,138360,특수 목적용 기계 제조업,3995,273.35,2902.6,27334532096.0,85.7,96.1,62.72,98.04,0,0,0,4.99,87.56,83.26,118.9,53.65,328.65,111.41,30.97,287.82,0.014,0.014,1,17.61,12.0,9.78,1,0,4.04,0.78,0,0,0,,1,1,2903.0,2816,41.86,1.3238,1.02,2.68,False,O,▲,3049,▲,O,X,0.39,249,0,1,1,1,2580.0,2190.0,4590.0,5410.0,6450.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.12,6.0,5.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,8.74876712328767,23.237945205479452,6.0,87.9,OK,50.98464245001672,50.98464245001672,6,1,91.7,56.1,87.9,76.7,76.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,드림시큐리티,203650,소프트웨어 개발 및 공급업,2890,251.77,2620.3,25177092205.0,63.6,72.4,11.69,134.57,0,0,0,-4.78,-26.46,5.86,75.68,66.0,72.64,68.19,43.32,31.81,0.471,0.309,0,-3.72,12.0,69.79,1,0,0.81,0.49,0,0,0,,1,1,2571.6,3104,-6.9,-1.685,0.23,-2.84,False,O,▲,3676,▼,X,X,0.0,250,0,1,1,1,2890.0,2455.0,4290.0,4765.0,5080.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,IT/전기전자,2.5103370786516854,19.41247191011236,8.0,62.9,OK,25.0,25.0,4,1,80.8,12.8,62.9,50.0,50.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,한선엔지니어링,452280,기타 금속 가공제품 제조업,21300,249.28,4234.2,24927625650.0,87.8,84.9,33.02,63.66,0,0,0,11.0,13.9,31.56,46.49,96.68,102.66,39.0,74.0,61.83,0.0,0.0,1,31.05,12.0,31.2,1,0,3.24,0.92,0,0,0,,1,1,15029.0,15190,40.22,0.0248,2.44,0.95,False,O,▲,19623,▲,O,X,4.74,250,0,1,1,1,16810.0,14290.0,22100.0,23600.0,26000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,14.99,6.0,2.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금속 가공제품 제조업,기타,7.5329411764705885,10.005210084033612,10.0,28.7,OK,61.5,61.5,6,1,93.8,64.3,28.7,69.0,69.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
