종목코드,종목명
460860,동국제강
234030,싸이닉솔루션
302440,SK바이오사이언스
356680,엑스게이트
348340,뉴로메카
397030,에이프릴바이오
358570,지아이이노베이션
322310,오로스테크놀로지
254490,미래반도체
462860,더즌
125020,티씨머티리얼즈
348370,엔켐
425420,티에프이
259960,크래프톤
464080,에스오에스랩
462350,이노스페이스
321370,센서뷰
329180,HD현대중공업
160190,하이젠알앤엠
318060,그래피
483650,달바글로벌
022100,포스코DX
112290,와이씨켐
090460,비에이치
389500,에스비비테크
012210,삼미금속
100090,SK오션플랜트
373220,LG에너지솔루션
328130,루닛
456010,아이씨티케이
394280,오픈엣지테크놀로지
440110,파두
460930,현대힘스
450080,에코프로머티
380550,뉴로핏
298830,슈어소프트테크
388720,유일로보틱스
456040,OCI
475150,SK이터닉스
034230,파라다이스
125490,한라캐스트
399720,가온칩스
389470,인벤티지랩
417840,저스템
389140,포바이포
195940,HK이노엔
403870,HPSP
474650,링크솔루션
062040,산일전기
383310,에코프로에이치엔
232680,라온로보틱스
295310,에이치브이엠
278470,에이피알
457190,이수스페셜티케미컬
417010,나노팀
252990,샘씨엔에스
475960,토모큐브
451760,컨텍
376900,로킷헬스케어
432470,케이엔에스
383220,F&F
456160,지투지바이오
475830,오름테라퓨틱
466100,클로봇
499790,GS피앤엘
354320,알멕
453450,그리드위즈
474170,루미르
079900,전진건설로봇
452260,한화갤러리아
309710,아이티켐
357880,SKAI
257720,실리콘투
308080,바이젠셀
476060,온코닉테라퓨틱스
413630,씨피시스템
468530,프로티나
323410,카카오뱅크
347850,디앤디파마텍
361390,제노코
489500,엘케이켐
108320,LX세미콘
402340,SK스퀘어
388050,지투파워
424980,마이크로투나노
226590,엠디바이스
377300,카카오페이
107640,한중엔시에스
458870,씨어스테크놀로지
066970,엘앤에프
376300,디어유
454910,두산로보틱스
445680,큐리옥스바이오시스템즈
489790,한화비전
437730,삼현
484870,엠앤씨솔루션
168360,펨트론
484590,삼양컴텍
290560,파라택시스이더리움
287840,인투셀
417200,LS머트리얼즈
443060,HD현대마린솔루션
347700,스피어
417500,제이아이테크
420770,기가비스
064400,LG씨엔에스
457550,우진엔텍
