시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,대우건설,047040,건물 건설업,14870,16097.28,61803.1,1609728266470.0,75.5,90.3,55.45,82.69,0,0,0,22.79,49.45,96.95,93.12,294.95,291.32,84.28,268.18,243.13,0.0,0.0,1,88.58,12.0,12.45,0,0,2.63,0.94,10040.0,8530.0,15350.0,18560.0,22650.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,4.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,9285.0,8852,67.97,0.5038,3.62,2.51,False,O,▲,11955,▲,O,X,0,0,0,1.73,250,0,1,1,1,0.0,건물 건설업,건설·부동산,22.032857142857146,27.95,1.0,84.6,OK,60.53607837450974,60.53607837450974,6,1,94.1,71.3,84.6,83.1,83.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,메지온,140410,자연과학 및 공학 연구개발업,80400,3122.17,24426.5,312217239750.0,28.4,15.3,-36.07,53.48,0,0,0,-9.87,-33.17,-30.51,-46.0,5.37,39.34,-54.84,-21.4,-8.85,0.73,0.279,0,-1.47,12.0,-37.39,1,0,0.66,0.1,80400.0,68300.0,152400.0,159400.0,179900.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,15.05,5.0,6.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,125450.0,108525,-25.92,-0.9209,8.48,-1.82,False,X,▲,108177,▼,X,X,0,0,0,-1.91,250,0,1,1,1,0.0,자연과학 및 공학 연구개발업,기타,5.314251968503937,7.762125984251968,6.0,91.2,OK,0.0,0.0,0,0,0.0,0.0,91.2,18.2,18.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,신세계 I&C,035510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",23950,3088.9,3348.4,308889517425.0,68.8,96.1,35.89,51.58,0,0,0,5.97,49.59,61.06,31.3,38.36,53.53,22.46,11.59,5.34,0.0,0.0,1,50.21,12.0,1.64,0,0,5.2,0.64,18510.0,15810.0,29300.0,33300.0,38400.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.59,6.0,4.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,20487.0,21425,11.78,0.9894,12.85,0.91,False,O,▲,17864,▲,O,X,0,0,0,3.1,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,9.891643835616438,13.033698630136987,3.0,81.8,OK,28.0,28.0,6,1,71.5,55.1,81.8,67.0,67.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,비츠로셀,082920,일차전지 및 이차전지 제조업,27900,1589.87,12649.7,158987022325.0,64.3,83.6,24.68,44.69,0,1,0,10.71,26.24,45.31,33.81,43.37,96.05,24.97,16.6,47.86,0.0,0.0,1,93.84,12.0,4.11,0,0,0.7,0.65,23500.0,19970.0,32750.0,37200.0,42850.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,5.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,21508.5,22758,22.59,0.4492,7.85,-1.98,False,O,▲,25521,▲,O,X,0,0,0,29.96,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,8.472999999999999,1.357,7.0,59.9,OK,39.0,39.0,6,1,48.8,49.3,59.9,51.2,51.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,큐리옥스바이오시스템즈,445680,의료용 기기 제조업,139600,1454.85,23899.3,145484707050.0,58.9,69.1,31.12,48.55,0,0,0,27.96,53.74,55.46,20.76,39.32,162.41,11.92,12.55,114.22,0.0,0.0,1,94.16,12.0,-4.45,1,0,1.33,0.96,111800.0,95000.0,141800.0,158000.0,176500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,5.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,88420.0,110980,25.79,0.7926,6.43,3.14,False,O,▲,95871,▲,O,X,38250,21080,59330,14.85,250,0,1,1,1,0.0,의료용 기기 제조업,기타,5.314251968503937,7.762125984251968,6.0,55.4,OK,70.0,70.0,6,1,45.7,87.8,55.4,64.5,64.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,폴라리스오피스,041020,소프트웨어 개발 및 공급업,5630,1314.2,2799.5,131420236665.0,65.8,94.6,30.45,53.18,0,0,0,10.61,46.23,69.58,23.74,22.66,-1.92,14.9,-4.11,-50.11,0.017,0.017,1,7.92,12.0,3.85,1,0,1.82,0.88,4530.0,3850.0,5950.0,6150.0,6310.0,SWING_20D,80,SWING_120D,45,ATR_3.5x,45,v1_sl_first_gap_at_open,15.01,6.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,🚀급등시동,1,1,3855.0,4979,13.07,0.9205,4.62,0.03,False,O,▲,4603,▲,O,X,0,0,0,1.57,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,9.891643835616438,13.033698630136987,3.0,45.0,OK,29.0,29.0,6,1,91.0,59.5,45.0,69.2,69.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,SK이터닉스,475150,건물 건설업,42600,1156.83,14379.2,115682760050.0,69.1,86.8,37.73,73.4,0,0,0,4.8,48.17,97.68,84.02,94.08,76.03,75.18,67.31,27.84,0.0,0.0,1,100.13,12.0,8.83,0,0,1.92,0.95,32500.0,27600.0,43700.0,45500.0,50500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.08,5.0,2.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,30095.0,30701,38.75,0.4925,0.74,1.8,False,O,▲,37944,▲,O,X,0,0,0,6.03,250,0,1,1,1,0.0,건물 건설업,건설·부동산,22.032857142857146,27.95,1.0,52.5,OK,69.993512581576,69.993512581576,6,1,93.2,91.8,52.5,84.5,84.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,삼화콘덴서,001820,전자부품 제조업,61500,1024.54,6392.9,102453936400.0,54.4,70.9,22.97,54.97,0,0,0,14.1,24.12,53.37,65.32,87.21,90.11,56.48,60.44,41.92,0.162,0.162,1,86.94,12.0,16.25,0,0,0.75,0.79,52500.0,44600.0,68400.0,70700.0,79400.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,5.0,2.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,-1,62210.0,48307,27.31,0.3265,2.82,0.28,False,O,▲,51044,▲,O,X,0,0,0,15.77,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,9.891643835616438,13.033698630136987,3.0,73.5,OK,11.710640139499022,11.710640139499022,6,1,50.1,12.5,73.5,39.7,39.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,폴라리스AI,039980,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2220,993.17,1615.7,99317417158.0,69.1,99.0,37.76,73.36,0,0,0,0.23,64.44,79.18,30.05,13.03,-9.39,21.21,-13.74,-57.58,0.173,0.147,1,1.13,12.0,4.13,1,0,4.96,0.79,1692.0,1438.0,2490.0,2970.0,3300.0,SWING_20D,80,SWING_120D,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.01,6.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,🚀급등시동,1,1,1473.6,2012,10.31,0.9939,2.54,1.24,False,O,▼,1872,▲,O,X,0,0,0,0.0,250,0,-1,-1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,9.891643835616438,13.033698630136987,3.0,90.5,OK,66.0,66.0,6,1,66.8,91.4,90.5,81.4,81.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,나무기술,242040,소프트웨어 개발 및 공급업,7130,580.01,2467.4,58001276960.0,64.4,76.9,47.86,91.63,0,0,0,3.33,48.39,115.41,81.42,409.65,387.69,72.58,382.88,339.5,0.07,0.07,1,375.65,12.0,22.57,0,0,2.66,0.83,5060.0,4300.0,7970.0,8880.0,9790.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,6.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,4533.5,3876,83.94,0.8265,1.03,1.98,False,O,▲,5835,▲,O,X,0,0,0,2.03,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,9.891643835616438,13.033698630136987,3.0,51.7,OK,63.370163048233046,63.370163048233046,8,1,92.4,88.6,51.7,82.7,82.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,오르비텍,046120,기타 과학기술 서비스업,9920,579.79,3263.3,57978845065.0,70.3,91.9,46.21,93.21,0,0,0,5.42,57.96,113.1,83.7,130.97,187.54,74.86,104.2,139.35,0.0,0.0,1,136.41,12.0,9.21,0,0,2.89,0.88,7120.0,6050.0,10650.0,12520.0,14890.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,3.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,6753.0,6518,52.18,0.8394,0.8,2.65,False,O,▲,8616,▲,O,X,0,0,0,0.21,250,0,1,1,1,0.0,기타 과학기술 서비스업,서비스 기타,4.465757575757576,9.967272727272729,5.0,63.7,OK,46.27938592936397,46.27938592936397,6,1,93.2,71.4,63.7,78.6,78.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
