시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK스퀘어,402340,기타 금융업,1270000,18160.4,1675871.5,1816040060500.0,36.0,56.2,-20.93,52.31,0,0,0,-6.34,-27.72,-29.41,7.35,126.79,195.01,13.61,101.37,137.0,0.26,0.088,1,137.14,12.0,14.14,0,0,0.96,0.18,113030,29210,142240,,0,-1,1926900.0,1319061,-3.72,-0.9004,1.0,-0.79,True,O,▲,1511613,▼,X,X,-6.64,250,0,1,1,1,1270000.0,1190000.0,2189000.0,2637000.0,3205000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.3,4.0,11.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,-4.276470588235294,-0.05411764705882363,8.0,0.1761529808773903,0.003017867800503034,0.7189542483660131,OK,65.7,OK,28.942565650213268,28.942565650213268,2,0,49.5,32.2,65.7,48.4,48.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,삼성전기,009150,전자부품 제조업,1479000,18756.54,1104719.8,1875653627609.0,25.6,39.9,-25.18,41.17,0,0,0,-10.25,-32.93,-24.69,-18.06,186.63,456.02,-11.8,161.21,398.01,0.357,0.026,1,252.02,12.0,-13.54,0,0,1.2,0.02,91698,72471,164169,,0,-1,2200500.0,1513018,-2.25,-0.9656,1.04,-1.87,True,O,▲,1863809,▼,X,X,-6.31,250,0,1,1,1,1479000.0,1418000.0,2417000.0,2931000.0,3584000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.12,4.0,15.4,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,-16.946590909090908,-11.353863636363636,14.0,0.14179464889404036,0.013605694277681615,0.6113744075829384,OK,59.5,OK,30.01665535018909,30.01665535018909,2,0,4.0,33.4,59.5,22.5,22.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",183500,3051.66,275250.0,305165952450.0,36.3,41.9,-21.02,36.02,0,1,0,-10.92,-30.36,-18.26,-22.25,16.43,92.75,-15.99,-8.99,34.74,0.555,0.071,1,73.41,12.0,-16.68,0,0,1.45,0.03,0,0,0,,0,-1,262300.0,245331,-25.2,-0.6732,1.29,-3.1,True,X,▲,219304,▼,X,X,-5.05,250,0,1,1,1,183500.0,175300.0,276500.0,335000.0,383500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.47,4.0,11.3,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-22.98125,-8.09,15.0,0.13409887115609187,-0.015482848855219186,0.13953488372093023,OK,68.5,OK,30.176857002823347,30.176857002823347,2,0,8.0,33.5,68.5,26.5,26.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2689000,2730.95,250737.1,273094507500.0,30.4,30.5,-21.77,39.24,0,0,0,-7.34,-27.68,-19.8,-21.76,-6.7,42.65,-15.5,-32.12,-15.36,0.595,0.156,1,16.7,12.0,-15.63,0,0,1.07,0.03,16134,0,16134,,0,-1,3667300.0,3625660,-25.83,-0.6303,1.49,-2.35,True,X,▲,3110837,▼,X,X,-5.82,250,0,1,1,1,2689000.0,2560000.0,4169000.0,4742000.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.8,4.0,11.5,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-22.98125,-8.09,15.0,0.12197843064336185,-0.05508397917584767,0.4,OK,65.5,OK,37.91410524157901,37.91410524157901,0,0,0.0,42.1,65.5,23.6,23.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,제주반도체,080220,반도체 제조업,75400,1387.09,25969.9,138708838500.0,29.6,54.0,-26.31,51.79,0,0,0,-8.38,-27.01,-33.22,-19.36,83.01,145.6,-1.85,110.05,162.79,0.302,0.029,1,67.15,12.0,-17.77,0,0,1.75,0.04,18548,-7842,10706,,0,-1,111810.0,85190,-11.49,-0.4096,0.45,-1.75,True,O,▲,85800,▼,X,X,-4.01,250,0,1,1,1,75400.0,70900.0,138000.0,164800.0,198900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.97,5.0,13.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,-17.970000000000002,-5.160714285714286,11.0,0.1860553239863585,-0.0026477413766282827,0.33707865168539325,OK,64.6,OK,5.0,5.0,2,0,16.5,5.6,64.6,23.4,23.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,대덕전자,353200,전자부품 제조업,105700,1032.31,52233.7,103230875300.0,20.9,21.7,-27.24,53.43,0,0,0,-9.43,-31.54,-23.46,-28.77,20.94,151.67,-22.51,-4.48,93.66,0.341,0.055,1,69.03,12.0,-21.67,0,0,0.94,0.02,20612,-3382,17230,,0,-1,159510.0,134478,-21.4,-0.4703,0.88,-1.95,True,X,▲,122822,▼,X,X,-5.06,250,0,1,1,1,105700.0,100900.0,188500.0,198000.0,229000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.54,4.0,17.2,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,-16.946590909090908,-11.353863636363636,14.0,0.15083119340451412,-0.026537708385375152,0.44166666666666665,OK,61.2,OK,26.769248269271884,26.769248269271884,0,0,0.0,29.7,61.2,19.7,19.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,이수페타시스,007660,전자부품 제조업,87800,857.99,64453.3,85798505750.0,32.1,41.5,-22.77,36.97,0,4,0,-10.41,-33.94,-18.17,-22.3,-25.53,-19.74,-16.04,-50.95,-77.75,1.0,0.012,0,-25.22,12.0,-16.57,0,0,1.46,0.01,0,0,0,,0,-1,130920.0,130530,-32.74,-0.9448,0.71,-2.92,True,X,▼,107167,▼,X,X,-4.49,250,0,-1,-1,1,87800.0,84400.0,135200.0,164400.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.87,4.0,13.9,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,전자부품 제조업,IT/전기전자,-16.946590909090908,-11.353863636363636,14.0,0.14033517735112266,0.004338190889609588,0.4036697247706422,OK,87.2,OK,16.28127409285209,16.28127409285209,2,0,0.0,3.1,87.2,18.2,18.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,산일전기,062040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",178200,799.81,54557.4,79980846550.0,31.5,33.1,-21.75,36.04,0,4,0,-7.86,-31.85,-20.09,-18.44,25.05,31.8,-12.18,-0.37,-26.21,0.48,0.045,1,18.8,12.0,-12.3,1,0,1.73,0.03,0,0,0,,0,-1,250550.0,241352,-26.17,-0.934,1.33,-2.83,True,X,▲,215202,▼,X,X,-6.31,250,0,1,1,1,178200.0,170100.0,272500.0,341000.0,394500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.55,4.0,11.6,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-22.98125,-8.09,15.0,0.13407888407888408,-0.01679576934833133,0.35555555555555557,OK,76.9,OK,34.254840874086014,34.254840874086014,2,0,8.2,38.1,76.9,29.4,29.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,SK이터닉스,475150,건물 건설업,41200,730.57,14035.6,73057395150.0,44.0,60.0,-11.29,52.36,1,2,0,-3.96,-30.64,9.14,-7.1,-30.05,100.49,-0.84,-55.47,42.48,0.665,0.133,0,-25.83,12.0,7.68,0,0,1.99,0.19,0,0,0,,0,1,32650.0,50540,-18.48,-1.2281,0.27,-1.86,True,X,▲,48901,▼,X,X,-0.93,250,0,1,1,1,41200.0,38050.0,62000.0,64200.0,67700.0,enter,100.0,SWING+WARN:ATR%=20.7% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.65,5.0,6.6,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=20.7% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,건물 건설업,건설·부동산,-4.618461538461538,30.486153846153847,1.0,0.18333911234396671,0.09929082771391422,0.379746835443038,OK,77.8,OK,5.333234705902569,5.333234705902569,6,1,64.0,13.9,77.8,54.2,54.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,하나마이크론,067310,반도체 제조업,34150,692.55,22703.1,69254513250.0,27.7,44.3,-27.77,47.1,0,0,0,-8.32,-33.43,-29.22,-19.36,14.6,26.48,-1.85,41.64,43.67,0.75,0.237,0,-33.37,12.0,-18.12,0,0,1.51,0.03,0,0,0,,0,-1,50580.0,45146,-24.36,-0.9252,0.73,-2.58,True,X,▼,40491,▼,X,X,-3.76,250,0,-1,-1,1,34150.0,32400.0,57000.0,58500.0,66300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.12,5.0,13.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,반도체 제조업,반도체,-17.970000000000002,-5.160714285714286,11.0,0.16544655929721816,0.010715847234311683,0.3333333333333333,OK,66.0,OK,15.443490586339534,15.443490586339534,2,0,0.0,0.0,66.0,13.2,13.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
