시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,645000,15523.51,519776.7,1552350939500.0,93.8,82.0,39.07,49.02,0,0,0,19.89,37.09,41.29,62.26,99.07,120.14,51.39,66.12,60.84,0.0,0.0,1,70.17,9.6,21.2,1,0,1.19,0.99,487000.0,428000.0,648000.0,736000.0,848000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.11,4.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,506200.0,415265,55.32,0.3828,2.86,3.29,False,O,▲,524671,▲,O,X,39990,52245,92235,5.95,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,21.091333333333335,26.70133333333333,1.0,48.5,OK,84.97525774195105,84.97525774195105,6,1,84.7,88.4,48.5,78.9,78.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기,009150,전자부품 제조업,772000,8157.34,576635.3,815734338000.0,91.7,94.6,46.36,79.55,0,0,0,13.53,32.19,68.93,76.66,175.71,247.75,65.79,142.76,188.45,0.0,0.0,1,169.54,11.1,23.2,1,0,0.96,0.98,554000.0,473500.0,779000.0,919000.0,1097000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.53,4.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,590300.0,417607,84.86,0.278,1.64,2.36,False,O,▲,687377,▲,O,X,99588,38600,138188,1.03,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,12.335428571428572,24.176761904761904,3.0,72.1,OK,80.24525795416224,80.24525795416224,4,1,81.7,93.2,72.1,84.4,84.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,드림시큐리티,203650,소프트웨어 개발 및 공급업,3800,2909.79,3634.0,290978766377.0,79.1,82.5,79.68,151.59,0,0,0,-2.06,80.95,140.96,135.59,141.42,120.42,124.72,108.47,61.12,0.209,0.209,0,-1.39,12.0,3.23,1,0,0.9,0.82,2220.0,1887.0,4290.0,5080.0,6080.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,6.2,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,2571.6,2994,26.91,0.8512,5.09,0.06,False,O,▲,3252,▲,O,X,0,0,0,7.47,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,12.335428571428572,24.176761904761904,3.0,31.3,OK,52.5,52.5,4,1,78.6,29.4,31.3,49.5,49.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,OCI홀딩스,010060,기타 금융업,298500,2793.93,55730.6,279393460000.0,70.3,73.6,38.31,71.76,0,0,0,9.34,58.69,49.4,68.07,161.38,176.39,57.2,128.43,117.09,0.0,0.0,1,157.29,12.0,6.2,0,0,1.89,0.89,226500.0,192600.0,314500.0,325000.0,370500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,14.97,4.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,203000.0,185888,60.58,0.6322,2.33,1.44,False,O,▲,261022,▲,O,X,0,0,0,0.18,250,0,1,1,1,0.0,기타 금융업,금융,7.8916666666666675,8.152222222222223,8.0,89.2,OK,66.5,66.5,6,1,92.0,89.9,89.2,90.6,90.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,STX엔진,077970,일반 목적용 기계 제조업,50500,2617.21,20274.8,261720510050.0,84.7,96.1,41.12,57.25,0,2,0,9.31,48.97,45.53,48.97,32.89,30.49,38.1,-0.06,-28.81,0.0,0.0,1,36.36,12.0,6.91,1,0,2.46,0.82,37550.0,31900.0,55000.0,63200.0,73500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,39475.0,38962,29.61,0.8867,6.84,2.19,False,O,▲,39928,▲,O,X,0,0,0,-1.84,250,0,1,1,1,0.0,일반 목적용 기계 제조업,조선·기계·설비,12.032162162162162,9.600810810810811,6.0,47.9,OK,20.5,20.5,6,1,92.3,22.8,47.9,55.6,55.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,한중엔시에스,107640,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",72500,1866.45,6572.1,186644824500.0,86.8,90.8,38.86,43.79,0,0,0,29.93,34.26,47.81,40.5,60.4,53.93,29.63,27.45,-5.37,0.0,0.0,1,41.21,10.9,8.05,1,0,2.12,1.0,54800.0,47650.0,72500.0,81600.0,93000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.05,5.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,53240.0,54374,33.33,0.3213,9.16,4.0,False,O,▲,58108,▲,O,X,0,0,0,4.66,250,1,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,6.392500000000001,9.034166666666666,9.0,34.5,OK,67.0,67.0,6,1,95.0,70.4,34.5,73.1,73.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,포스코퓨처엠,003670,일차전지 및 이차전지 제조업,256500,1865.19,228147.1,186518816250.0,85.7,79.2,18.35,24.1,0,0,0,8.46,20.42,22.73,30.6,27.93,5.99,19.73,-5.02,-53.31,0.0,0.0,1,32.1,8.7,10.82,1,0,0.9,0.99,227500.0,203000.0,257000.0,266500.0,277000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,10.77,4.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,218600.0,219054,17.09,0.2797,1.99,2.47,False,O,▲,230969,▲,O,X,32832,6156,38988,2.33,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,21.091333333333335,26.70133333333333,1.0,19.1,OK,84.45520149669825,84.45520149669825,4,1,82.8,97.8,19.1,76.1,76.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,케이씨에스,115500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",21700,1445.34,2604.0,144533702595.0,86.4,99.6,86.38,157.74,0,0,0,-6.06,106.08,139.78,140.31,127.23,87.07,129.44,94.28,27.77,0.067,0.067,1,21.72,12.0,6.23,1,0,0.28,0.69,12230.0,10390.0,27500.0,32900.0,39700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,8.3,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,14900.0,16869,28.63,1.271,5.24,-0.87,False,O,▲,17623,▲,O,X,0,0,0,18.61,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,12.335428571428572,24.176761904761904,3.0,69.6,OK,58.5,58.5,4,1,29.6,53.3,69.6,47.1,47.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,엑스게이트,356680,소프트웨어 개발 및 공급업,14760,1088.13,4213.0,108813212325.0,72.9,55.8,59.42,158.17,0,0,0,-10.22,47.75,110.86,112.68,103.03,52.95,101.81,70.08,-6.35,0.102,0.102,1,48.1,12.0,7.61,1,0,1.08,0.65,9720.0,8260.0,19120.0,22700.0,27200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,6.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,12476.0,13885,6.3,0.6812,2.21,-0.99,False,O,▲,14765,▲,X,X,0,0,0,1.22,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,12.335428571428572,24.176761904761904,3.0,66.6,OK,45.0,45.0,4,1,72.9,66.9,66.6,69.2,69.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,선익시스템,171090,특수 목적용 기계 제조업,118000,1053.64,11921.1,105364156250.0,71.8,79.0,30.97,38.67,0,0,0,16.95,40.81,43.03,26.61,114.94,136.24,15.74,81.99,76.94,0.148,0.148,1,98.39,12.0,1.26,1,0,2.07,0.87,94600.0,80400.0,124000.0,144000.0,168100.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,5.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,87820.0,95666,23.34,0.6445,4.61,0.68,False,O,▲,96528,▲,O,X,0,0,0,3.37,250,0,1,1,1,0.0,특수 목적용 기계 제조업,조선·기계·설비,12.032162162162162,9.600810810810811,6.0,42.7,OK,65.5,65.5,6,1,69.8,83.9,42.7,70.0,70.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
