시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSPI,하나투어,039130,47650,136.85,7381.0,50.0,1.85,228.0815,75.94712,3.75,1.71,4.61,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",47250,48940,50630,45560
KOSPI,GS건설,006360,19000,136.57,16260.5,55.7,1.57,32.7908,18.28884,1.48,0.53,4.57,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",18890,19640,20390,18150
KOSPI,강원랜드,035250,17560,112.45,37568.0,62.1,2.5,85.2016,7.8685,1.23,-0.4,5.28,6,초입,"RSI 45~65, MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",17300,17820,18340,16780
KOSDAQ,에스티아이,039440,24000,85.83,3799.2,51.4,2.24,142.1814,-84.30171,1.22,1.91,10.6,6,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",23710,24650,25590,22770
KOSDAQ,인터플렉스,051370,10100,82.82,2356.1,61.8,8.51,79.0394,44.07808,4.46,5.65,12.85,6,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",9400,9770,10150,9030
KOSDAQ,엘앤케이바이오,156100,10140,81.87,2104.6,60.4,8.84,55.1706,25.76396,2.98,9.27,12.04,6,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",9410,9780,10150,9040
KOSPI,이수페타시스,007660,127600,2641.6,93670.2,61.3,14.73,593.1753,41.14986,1.07,6.69,20.95,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",112330,116780,121230,107880
KOSPI,HD현대중공업,329180,574000,1641.69,509557.7,45.4,0.1,1414.3627,-944.6402,0.93,7.09,8.71,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",574000,591800,609600,556200
KOSPI,셀트리온,068270,185100,1523.12,427508.8,61.1,3.32,1062.6445,-355.2418,0.84,1.2,5.83,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",180950,188120,195280,173790
KOSPI,디아이씨,092200,6870,860.35,2671.6,67.9,17.75,10.3938,37.54585,2.2,4.57,-1.72,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",5890,6130,6360,5660
KOSDAQ,프로티나,468530,66800,826.14,7262.5,55.0,8.35,-755.6783,86.94465,1.21,-1.62,-1.33,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",62270,64730,67200,59800
KOSPI,KT&G,033780,144800,760.1,170830.2,71.2,5.09,798.4398,138.28591,1.69,2.7,6.55,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",139170,144550,149930,133790
KOSPI,S-Oil,010950,90000,696.41,101324.5,73.7,14.36,857.333,52.38865,1.67,2.86,20.16,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",79490,82640,85780,76340
KOSPI,하나금융지주,086790,92600,669.72,257729.7,61.6,2.5,111.0716,-129.83655,0.64,-3.94,6.56,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",91240,94860,98470,87630
KOSPI,농심,004370,469000,553.5,28527.6,64.6,7.33,4129.8631,1154.08832,2.58,8.69,7.82,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",441320,458800,476280,423840
KOSPI,고려아연,010130,1140000,460.05,220513.2,57.1,5.17,2335.4187,2661.70361,1.06,2.33,13.77,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",1094840,1138200,1181560,1051480
KOSDAQ,엔젤로보틱스,455900,27750,388.03,4213.3,45.2,-5.42,-561.8246,95.25396,3.81,-4.15,-7.81,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",27750,27040,26330,28460
KOSDAQ,ISC,095340,88300,382.56,18717.0,60.0,10.5,700.37,374.63558,1.63,12.06,19.32,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",80710,83910,87100,77510
KOSPI,디아이,003160,26200,350.85,7414.6,60.8,8.26,1.8401,22.47666,0.77,8.49,14.91,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",24440,25410,26380,23470
KOSPI,HL만도,204320,38900,344.94,18266.3,58.7,4.79,-23.7295,139.98389,3.4,4.01,7.61,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",37490,38980,40460,36010
KOSDAQ,고스트스튜디오,950190,8710,303.47,1133.8,58.4,5.39,74.5304,25.69239,13.05,2.71,10.67,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",8350,8680,9010,8020
KOSPI,CJ,001040,174800,297.28,51001.4,54.0,1.97,839.288,106.81314,1.06,2.52,7.24,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",173140,180000,186850,166280
KOSDAQ,한국비엔씨,256840,5530,293.74,3782.2,57.5,4.23,19.1799,2.14125,1.01,5.13,-1.25,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",5360,5570,5780,5150
KOSDAQ,대원산업,005710,13180,262.54,2641.0,68.2,10.29,77.5284,61.99667,14.84,5.52,15.92,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",12070,12550,13030,11590
KOSPI,기업은행,024110,20300,249.75,161877.5,64.6,2.41,56.5622,-21.81417,1.01,-2.17,5.07,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",20020,20760,21500,19280
KOSPI,현대엘리베이터,017800,80700,249.29,31547.6,60.8,3.01,722.0504,29.1364,0.71,5.35,12.24,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",79130,82260,85400,75990
KOSPI,호텔신라,008770,46900,198.81,18407.4,41.3,-0.69,179.3508,54.58097,1.84,2.74,3.65,5,초입,"MACD상승, MA20 근처, 거래량증가, MACD>sig, 과열아님",46900,47990,49080,45810
KOSPI,사조씨푸드,014710,9420,172.32,1622.0,60.0,8.83,56.998,61.0374,16.34,7.29,15.16,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",8740,9090,9440,8400
KOSDAQ,한양디지텍,078350,24450,158.06,3727.3,53.0,7.58,-170.7803,57.7023,1.35,9.64,8.19,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",22950,23860,24770,22040
KOSDAQ,싸이닉솔루션,234030,9370,136.45,2211.8,61.3,3.37,58.6593,-86.15504,0.31,-15.13,22.32,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",9160,9520,9880,8790
KOSDAQ,큐리옥스바이오시스템즈,445680,72800,125.12,12438.6,55.1,0.85,-853.8025,230.83848,0.62,0.83,-5.7,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",72800,75580,78360,70020
KOSDAQ,에스투더블유,488280,22400,124.73,2371.7,60.4,2.96,30.314,70.36806,0.91,-1.75,-11.29,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",21970,22840,23710,21100
KOSDAQ,슈어소프트테크,298830,5360,118.29,2820.4,60.4,6.75,9.0246,25.12916,2.69,10.74,0.37,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",5070,5270,5470,4870
KOSDAQ,이수앱지스,086890,5600,112.47,2221.5,60.4,8.61,46.6476,16.29547,3.18,5.66,9.8,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",5210,5410,5620,5000
KOSDAQ,파크시스템스,140860,242500,110.12,16963.8,48.4,1.86,1695.8809,128.41371,1.12,6.36,0.83,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",240460,249980,259500,230930
KOSDAQ,에스티팜,237690,98700,107.42,20432.6,53.9,0.18,37.6897,-287.7291,0.49,-1.5,-1.0,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",98700,101840,104970,95560
KOSDAQ,감성코퍼레이션,036620,5600,88.64,5068.2,58.0,5.34,37.6028,20.16878,2.16,1.27,8.53,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",5370,5580,5790,5160
KOSDAQ,에스비비테크,389500,24650,87.23,1561.3,51.2,-1.75,-229.4466,96.27586,2.39,-1.0,-1.99,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",24650,24960,25280,24340
KOSDAQ,수젠텍,253840,7090,75.83,1187.1,59.4,0.9,53.8896,-39.43597,0.88,-1.39,1.14,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",7090,7360,7640,6820
KOSPI,롯데지주,004990,30750,74.57,32259.6,53.7,0.71,83.1899,-107.52113,0.68,-8.89,8.47,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",30750,31880,33020,29620
KOSPI,SK디스커버리,006120,67200,74.54,12329.8,71.1,11.4,683.2519,43.24997,1.82,8.39,17.48,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",60930,63340,65750,58520
KOSDAQ,케어젠,214370,64900,73.87,34861.0,55.7,2.06,-9.1687,75.64218,0.76,2.53,3.84,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",64230,66770,69310,61680
KOSDAQ,아이티켐,309710,28050,69.83,3529.5,49.5,-3.01,-283.1666,208.35095,1.23,7.06,5.25,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",28050,28050,28050,28050
KOSPI,삼성카드,029780,53900,63.83,62447.9,82.0,5.42,373.201,2.17214,1.56,2.08,8.56,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",51640,53560,55470,49720
KOSDAQ,툴젠,199800,64300,63.21,5686.3,56.1,1.81,-342.9479,-437.47786,1.23,-8.4,-0.46,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",63790,66310,68840,61260
KOSPI,코오롱,002020,48450,59.61,6117.5,60.0,3.95,144.8014,-44.28777,0.54,0.94,7.67,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",47080,48940,50800,45210
KOSPI,에스엘,005850,35400,59.34,16442.8,49.7,0.76,-17.9657,65.37458,1.15,0.85,4.89,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",35400,36720,38040,34080
KOSPI,녹십자,006280,132400,53.06,15473.0,56.3,-0.15,328.0515,-363.06536,0.65,-3.29,0.61,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",132400,136180,139960,128620
KOSPI,종근당,185750,86200,51.57,11898.0,65.4,2.72,205.7218,-17.42091,1.31,0.35,1.41,5,초입,"MA20 근처, 거래량증가, 상승구조, MACD>sig, 과열아님",84750,88110,91470,81400
KOSDAQ,에스피지,058610,38350,2680.99,8505.0,66.1,18.84,60.2946,532.61814,8.76,22.92,15.34,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",32590,33880,35170,31300
KOSPI,삼성전기,009150,215000,2498.72,160591.4,44.6,-4.86,-3812.7424,388.00779,1.9,-5.08,-6.32,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",215000,210800,206610,219200
KOSPI,두산,000150,907000,1725.13,149871.2,46.6,-3.19,-16958.243,-3889.99854,1.35,-10.73,-2.47,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",907000,905210,903410,908790
KOSPI,효성중공업,298040,2018000,1699.99,188169.4,45.9,-5.07,-44565.8686,-10200.60654,1.21,-9.1,-9.06,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",2018000,1973930,1929850,2062070
KOSPI,SK스퀘어,402340,283000,1674.89,375090.6,50.5,-0.33,-2866.0173,-1301.91262,0.91,-12.25,8.85,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",283000,290590,298190,275410
KOSDAQ,노랑풍선,104620,6340,1673.12,1065.8,61.4,20.5,145.8902,62.53535,9.12,26.55,28.86,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",5310,5520,5730,5100
KOSDAQ,한라캐스트,125490,9740,1469.23,3555.3,28.5,-11.68,-363.9594,79.73212,2.86,-0.41,-8.54,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",9740,8780,7830,10700
KOSDAQ,레인보우로보틱스,277810,384000,1334.39,74495.5,55.6,-2.38,-7804.7055,219.22673,0.8,-2.54,-16.16,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",384000,386430,388850,381570
KOSPI,KB금융,105560,122200,1333.41,466146.7,59.1,-0.28,-320.4463,-472.27037,0.91,-9.28,0.49,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",122200,125540,128870,118860
KOSDAQ,온코닉테라퓨틱스,476060,15770,1232.69,7011.3,36.2,-0.48,-167.4534,144.35843,2.9,15.28,6.2,4,초입,"MACD상승, MA20 근처, 거래량증가, 상승구조",15770,16170,16570,15370
KOSDAQ,로킷헬스케어,376900,51400,1110.9,8050.0,70.2,31.21,1171.2787,149.61438,1.5,44.59,29.31,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",39570,41130,42700,38000
KOSPI,신한지주,055550,76700,816.8,372374.6,58.2,0.37,-244.8881,-160.01371,0.79,-5.77,1.86,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",76700,79270,81850,74130
KOSPI,HD현대미포,010620,227000,778.71,90668.7,44.1,-0.19,506.2908,-376.91556,0.76,7.33,7.33,4,초입,"MA20 근처, 상승구조, MACD>sig, 과열아님",227000,233400,239800,220600
KOSDAQ,실리콘투,257720,46500,741.09,28444.9,52.2,6.05,402.9891,145.07646,1.4,10.19,9.15,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",44290,46040,47790,42530
KOSPI,기아,000270,114500,708.56,450888.7,47.1,-0.66,-380.9154,-132.63483,0.56,-3.46,3.15,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",114500,117200,119910,111800
KOSDAQ,고영,098460,17950,671.07,12323.5,56.0,-0.6,-89.4516,-121.48656,0.35,-12.44,10.26,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",17950,18380,18820,17520
KOSDAQ,메드팩토,235980,7860,657.85,2694.0,89.4,43.86,258.8783,18.40974,4.5,16.44,52.62,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",5520,5740,5960,5300
KOSPI,CJ씨푸드,011150,3010,622.31,1081.5,69.6,10.23,22.102,20.27135,17.86,9.06,13.8,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",2760,2870,2980,2650
KOSPI,우리금융지주,316140,26100,554.59,191593.9,55.0,0.26,-9.093,-23.66345,0.91,-3.33,0.38,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",26100,26950,27800,25250
KOSPI,SK,034730,260000,528.18,188507.0,55.3,2.2,-538.9066,-697.01042,0.75,-6.98,9.47,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",256940,267120,277300,246770
KOSPI,LG이노텍,011070,240500,473.91,56919.4,58.0,1.08,-2408.7012,-331.87839,0.96,-4.56,2.56,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",240300,249820,259340,230790
KOSPI,일동제약,249420,28500,405.45,9016.9,64.0,7.31,283.4649,-150.1887,0.33,-0.87,0.35,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",26820,27890,28950,25760
KOSPI,HD현대,267250,209500,401.81,165490.5,49.8,-0.64,-1846.4836,-1030.23367,0.77,-6.68,3.2,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",209500,214470,219440,204530
KOSPI,삼양식품,003230,1375000,401.46,103579.0,56.1,4.37,14763.0862,735.35337,0.49,8.52,2.69,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",1330620,1383320,1436020,1277930
KOSDAQ,이오테크닉스,039030,274500,401.37,33817.2,61.2,4.58,24.2724,-941.85975,0.94,-3.85,0.55,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",265100,275600,286100,254600
KOSDAQ,온코크로스,382150,12230,386.23,1469.8,77.4,22.98,256.8046,-20.33152,2.52,-0.81,20.26,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",10040,10440,10840,9650
KOSPI,HD현대마린솔루션,443060,202500,374.41,90779.2,20.8,-11.81,-4562.6096,96.86513,1.47,-6.9,-13.46,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",202500,182260,162030,222740
KOSPI,SK텔레콤,017670,53400,374.29,114697.9,56.9,-0.07,39.1962,-5.96022,0.76,-1.29,1.33,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",53400,54600,55800,52200
KOSPI,삼영,003720,6630,344.69,2254.2,68.0,25.35,182.4245,12.65063,2.04,21.21,46.04,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",5340,5550,5770,5130
KOSPI,한화비전,489790,47850,323.9,24158.7,42.5,-2.28,88.9187,123.96508,1.21,-2.35,2.9,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",47850,48200,48560,47500
KOSPI,DB하이텍,000990,65700,319.44,28582.5,59.6,6.03,550.2989,-307.14818,0.47,-8.11,17.32,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",62580,65060,67540,60110
KOSPI,한올바이오파마,009420,43100,301.42,22515.7,62.9,6.66,79.7728,-177.03198,0.53,5.9,-2.93,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",40810,42430,44050,39200
KOSPI,삼성화재,000810,469000,290.04,215792.3,56.3,-0.42,-1321.0241,-1372.3996,0.65,-10.15,0.0,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",469000,481130,493260,456870
KOSPI,GS,078930,60500,275.56,56213.8,76.9,14.1,781.2939,-76.01323,1.3,-0.17,26.7,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",53550,55670,57790,51430
KOSPI,현대오토에버,307950,186500,274.75,51145.7,58.9,1.09,-1730.2007,-47.96772,0.62,-2.81,-10.12,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",186340,193720,201100,178960
KOSPI,삼성증권,016360,77800,270.87,69475.4,50.3,0.12,-25.9917,-158.30345,0.73,-6.6,5.99,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",77800,80220,82640,75380
KOSDAQ,오스코텍,039200,49300,254.92,18861.3,67.4,8.26,663.9907,-347.10042,1.21,-1.4,5.57,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",46000,47820,49640,44170
KOSPI,한국화장품,123690,10170,246.12,1634.1,20.3,-3.29,-94.2844,24.13301,2.17,-2.59,-1.55,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",10170,10140,10110,10200
KOSPI,두산우,000155,562000,223.61,22460.1,54.6,2.48,-3867.7748,-3287.63804,0.74,-8.17,6.04,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",553860,575790,597730,531920
KOSPI,오리온,271560,105200,202.13,41592.0,69.4,2.3,503.4017,-80.11723,1.38,-1.22,3.34,4,초입,"MA20 근처, 거래량증가, MACD>sig, 과열아님",103860,107540,111210,100190
KOSDAQ,하이젠알앤엠,160190,48600,200.45,15011.6,36.6,-8.52,-1214.1483,182.14994,1.32,-1.82,-8.99,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",48600,45670,42740,51530
KOSDAQ,에이비프로바이오,195990,357,199.94,1016.3,74.7,32.3,10.4754,-2.7303,1.94,-2.72,46.91,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",270,280,290,260
KOSDAQ,보로노이,310210,220500,198.9,40556.8,63.1,5.89,511.9977,-880.61351,0.58,-1.34,6.27,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",210320,218650,226980,201990
KOSPI,해성디에스,195870,55900,195.15,9503.0,58.7,7.28,-539.7428,30.44117,1.04,-0.53,2.01,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",52630,54710,56800,50540
KOSPI,아모레퍼시픽홀딩스,002790,29550,185.32,23479.9,68.7,12.03,317.1334,110.09262,3.49,6.68,18.91,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",26640,27700,28750,25590
KOSPI,현대백화점,069960,92500,183.54,20931.7,67.3,6.68,712.2645,-182.62036,1.62,-0.11,11.45,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",87570,91040,94510,84100
KOSPI,현대차2우B,005387,201000,163.09,70277.5,45.4,-0.19,-1324.6644,-170.77773,0.45,-2.66,0.5,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",201000,206670,212330,195330
KOSPI,NH투자증권,005940,20950,157.47,74654.1,54.9,0.62,-26.0171,-30.10227,0.72,-6.68,3.2,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",20950,21700,22460,20200
KOSPI,롯데에너지머티리얼즈,020150,33300,156.83,17437.7,63.4,9.4,515.8184,-375.10029,0.76,-17.16,30.59,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",30740,31960,33180,29520
KOSDAQ,미래나노텍,095500,13470,149.47,4177.0,66.5,12.85,150.7222,25.07998,0.93,6.82,22.12,4,초입,"MACD상승, 상승구조, MACD>sig, 과열아님",12060,12530,13010,11580
KOSPI,맥쿼리인프라,088980,11480,146.52,54980.2,74.7,2.2,41.5399,4.76175,0.84,1.5,3.89,4,초입,"MACD상승, MA20 근처, MACD>sig, 과열아님",11350,11550,11760,11140
KOSDAQ,모두투어,080160,10600,146.21,2003.4,36.9,-2.07,30.1975,11.76831,7.07,-0.93,-0.93,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",10600,10700,10800,10500
KOSPI,코오롱인더,120110,42600,141.57,11723.1,66.2,11.64,873.7606,-151.42962,1.22,3.52,23.48,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",38540,40070,41590,37020
KOSPI,KT,030200,49600,139.86,125002.8,51.7,0.44,149.3147,-13.73412,0.59,0.3,2.37,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",49600,50980,52350,48220
KOSPI,현대해상,001450,28150,133.19,25166.1,52.6,-0.17,-7.5544,-43.29625,0.88,-5.38,2.74,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",28150,28950,29750,27350
KOSDAQ,하나머티리얼즈,166090,41800,124.93,8267.1,51.3,2.54,63.1507,-15.40285,1.06,10.14,8.29,4,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig",41170,42800,44430,39540
KOSDAQ,테스,095610,43900,123.56,8678.3,49.0,-1.75,-175.9081,4.28614,0.85,-2.88,5.91,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",43900,44460,45020,43340
KOSDAQ,유일로보틱스,388720,80500,120.94,9415.9,50.5,-2.23,-856.5205,96.2429,0.66,1.26,-7.15,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",80500,81130,81760,79870
KOSPI,BNK금융지주,138930,14850,120.69,46692.1,62.6,1.5,34.9416,-31.13268,0.72,-4.93,2.77,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",14780,15360,15950,14190
KOSDAQ,조이시티,067000,2010,118.81,1405.1,57.2,10.53,-8.8712,31.7004,8.75,21.23,6.41,4,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조",1840,1910,1980,1760
KOSPI,에어부산,298690,1770,115.54,2064.5,42.1,-1.13,0.9142,4.02602,11.97,-0.62,2.02,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",1770,1800,1840,1740
KOSDAQ,큐리언트,115180,26000,112.19,9318.1,71.2,17.35,439.9389,-179.55614,1.25,5.05,24.7,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",22380,23260,24150,21490
KOSPI,영원무역,111770,84200,108.48,37310.3,91.2,32.23,2778.6069,392.78162,1.57,33.86,46.95,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",64310,66860,69410,61760
KOSDAQ,링크솔루션,474650,33600,106.77,1874.6,53.9,6.08,-334.8452,168.5912,0.86,7.35,0.0,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",31990,33260,34530,30720
KOSDAQ,씨피시스템,413630,4215,106.38,1535.8,52.5,0.14,-29.1264,-30.39652,0.22,-13.0,8.35,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",4220,4350,4480,4080
KOSDAQ,네이처셀,007390,27400,101.96,17655.2,64.8,6.39,72.4578,-25.6672,0.72,1.67,8.95,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",26010,27040,28070,24980
KOSDAQ,브이엠,089970,24800,98.37,5975.7,47.1,-0.14,-294.9974,-62.2369,0.74,-4.62,4.2,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",24800,25510,26220,24090
