시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,대우건설,047040,건물 건설업,24300,14420.14,99850.6,1442013746225.0,68.9,72.4,39.78,72.93,0,0,0,4.07,44.56,40.79,97.24,534.46,551.47,89.26,510.28,507.94,0.031,0.031,1,43.55,12.0,30.23,0,0,1.92,0.87,18250.0,15510.0,26100.0,27350.0,32200.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,4.0,2.9,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,16500.0,13883,75.02,0.7166,1.1,1.72,False,O,▲,20441,▲,O,X,0,0,0,9.85,250,0,1,1,1,0.0,건물 건설업,건설·부동산,16.595833333333335,25.065833333333334,1.0,61.9,OK,74.93089314193256,74.93089314193256,6,1,92.0,96.0,61.9,87.6,87.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,4920,2983.43,4802.3,298343419434.0,74.6,90.0,71.82,120.69,0,0,0,16.45,51.38,56.69,247.46,208.66,538.96,239.48,184.48,495.43,0.041,0.041,1,203.88,12.0,72.7,1,0,1.77,0.87,3005.0,2555.0,5450.0,6710.0,8300.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.98,6.0,5.4,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,3061.0,2396,105.31,0.3298,1.77,1.81,False,O,▲,3753,▲,O,X,0,0,0,6.98,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,14.227380952380951,21.88904761904762,2.0,85.8,OK,56.0,56.0,6,1,90.2,74.6,85.8,83.1,83.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,481000,2655.55,387616.4,265554794000.0,88.0,85.0,14.03,30.95,0,0,0,0.21,9.69,18.62,23.97,73.02,117.16,15.99,48.84,73.63,0.0,0.0,1,25.72,10.4,3.6,1,0,1.16,0.89,481000.0,436000.0,569000.0,628000.0,,ATR_3.5x,45,FIBO_1.618,25,,0,v1_sl_first_gap_at_open,9.36,4.0,2.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,405750.0,389804,23.4,0.1209,0.79,1.01,False,O,▲,472645,▲,O,X,0,0,0,0.63,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,1.299,20.490000000000002,3.0,47.6,OK,61.61382786942031,61.61382786942031,6,1,88.8,72.5,47.6,74.0,74.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,이노인스트루먼트,215790,통신 및 방송 장비 제조업,2925,1579.27,1178.3,157927227936.0,91.9,97.8,207.07,323.87,0,0,0,10.17,213.84,345.88,601.44,389.95,570.87,593.46,365.77,527.34,0.0,0.0,1,219.57,12.0,100.85,1,0,1.67,0.84,1000.0,850.0,3430.0,4295.0,5400.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,16.2,NORMAL+WARN:ATR%=23.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,1935.6,1308,123.57,1.4717,4.16,-0.22,False,O,▲,1965,▲,O,X,0,0,0,28.81,248,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,14.227380952380951,21.88904761904762,2.0,73.0,OK,37.5,37.5,6,1,88.5,35.7,73.0,64.3,64.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,머큐리,100590,통신 및 방송 장비 제조업,9290,1529.28,1470.6,152928049195.0,75.3,94.6,61.19,91.98,0,1,0,5.57,52.3,71.4,79.34,189.41,177.73,71.36,165.23,134.2,0.103,0.103,1,6.06,12.0,11.1,0,0,1.96,0.81,6050.0,5140.0,10460.0,12470.0,15010.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,4.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,5741.0,6432,44.43,0.9009,2.98,1.6,False,O,▲,7115,▲,O,X,0,0,0,8.3,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,14.227380952380951,21.88904761904762,2.0,76.7,OK,25.345475757217645,25.345475757217645,6,1,91.6,19.0,76.7,59.6,59.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,엘앤에프,066970,일차전지 및 이차전지 제조업,186800,1410.45,75327.3,141045024700.0,85.9,90.1,28.21,79.16,0,0,0,2.02,12.26,20.28,74.91,65.6,126.42,66.93,41.42,82.89,0.009,0.009,1,52.67,12.0,35.69,1,0,1.8,0.91,153000.0,130000.0,195300.0,203500.0,223500.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,15.03,4.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,145670.0,136430,36.92,-0.0489,0.66,-0.04,False,O,▲,187372,▲,X,X,15878,7285,23163,1.69,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,1.299,20.490000000000002,3.0,79.1,OK,34.85186002392524,34.85186002392524,4,1,91.2,42.4,79.1,69.3,69.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,KSS해운,044450,해상 운송업,12640,1353.0,2918.1,135299535570.0,90.2,93.5,15.35,19.39,0,3,0,10.39,11.66,20.38,19.7,45.12,37.24,11.72,20.94,-6.29,0.215,0.215,1,1.32,10.9,1.48,1,1,3.48,0.59,11510.0,10150.0,14400.0,16000.0,18030.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,11.82,6.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,📦박스돌파,1,1,10446.0,11644,8.55,0.1108,10.63,1.89,False,O,▲,11626,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,해상 운송업,기타,3.9327450980392156,-2.9183333333333334,12.0,21.3,OK,14.5,14.5,8,1,73.2,4.5,21.3,35.3,35.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,기가레인,049080,전자부품 제조업,2455,885.66,2083.9,88566157589.0,89.7,99.9,109.61,260.94,0,0,0,2.08,55.97,182.51,368.51,351.29,423.45,360.53,327.11,379.92,0.184,0.184,0,-0.84,12.0,49.57,1,0,0.69,0.84,1230.0,1045.0,2845.0,3525.0,4385.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,8.7,NORMAL+WARN:ATR%=21.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,1347.4,1678,46.28,0.2876,1.28,-0.49,False,O,▲,2412,▲,O,X,0,0,0,7.69,248,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,14.227380952380951,21.88904761904762,2.0,80.7,OK,49.5,49.5,4,1,50.6,31.9,80.7,49.1,49.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,삼아알미늄,006110,1차 비철금속 제조업,55200,746.21,8348.1,74620785925.0,79.3,89.7,54.47,76.04,0,0,0,12.65,53.33,91.33,63.07,136.91,144.25,55.09,112.73,100.72,0.0,0.0,1,48.94,12.0,9.98,1,0,1.63,0.94,37500.0,31850.0,57000.0,66300.0,78100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,5.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,,1,1,32505.0,36725,50.31,0.7147,1.49,2.13,False,O,▲,43065,▲,O,X,0,0,0,0.51,250,0,1,1,1,0.0,1차 비철금속 제조업,철강·금속,10.508260869565218,10.416956521739131,4.0,38.8,OK,82.5,82.5,6,1,89.5,91.7,38.8,80.2,80.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,코위버,056360,통신 및 방송 장비 제조업,10280,590.63,1007.1,59062959705.0,74.2,85.6,44.95,68.17,0,1,0,9.01,42.58,46.86,67.97,100.0,75.73,59.99,75.82,32.2,0.148,0.148,1,40.67,12.0,6.34,0,0,1.79,0.8,7450.0,6320.0,11420.0,13330.0,15760.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.17,6.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,,1,1,6923.0,7839,31.14,0.6793,4.53,-0.48,False,O,▲,8418,▲,O,X,0,0,0,8.7,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,14.227380952380951,21.88904761904762,2.0,61.3,OK,16.0,16.0,6,1,89.4,22.9,61.3,57.2,57.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
