시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,12740,9470.56,19808.9,947055707515.0,76.7,85.5,59.8,88.45,0,0,0,25.89,36.99,71.24,167.37,297.5,855.02,160.76,277.48,818.99,0.0,0.0,1,475.75,12.0,76.99,0,0,3.21,0.96,8370.0,7110.0,13100.0,15960.0,19600.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,3.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,7607.0,6016,111.76,0.3319,1.94,1.05,False,O,▲,9735,▲,O,X,5860,178,6038,15.22,250,0,1,1,1,0.0,절연선 및 케이블 제조업,기타,-1.49990099009901,2.709009900990099,6.0,75.6,OK,63.980404614206854,63.980404614206854,6,1,94.4,61.1,75.6,82.3,82.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,HD현대에너지솔루션,322000,반도체 제조업,191100,5906.64,21403.2,590663560200.0,79.9,89.2,46.82,55.59,0,1,0,30.0,55.11,45.88,63.19,230.05,314.98,56.58,210.03,278.95,0.0,0.0,1,43.59,12.0,17.51,0,0,2.15,1.0,136700.0,116100.0,191100.0,208000.0,229500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.07,5.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,104890.0,111486,71.41,0.4373,1.47,2.34,False,O,▲,143703,▲,O,X,0,0,0,-1.36,250,1,1,1,1,0.0,반도체 제조업,2차전지,8.78,21.73909090909091,2.0,68.4,OK,79.5,79.5,6,1,95.0,92.3,68.4,89.0,89.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,삼천당제약,000250,의약품 제조업,648000,3883.91,152004.4,388391040000.0,46.5,44.6,-24.28,78.39,0,0,0,6.4,-41.67,-28.56,-15.18,155.62,207.11,-21.79,135.6,171.08,0.251,0.043,1,189.96,12.0,-23.76,0,0,0.83,0.16,638000.0,542000.0,1233000.0,1505000.0,1851000.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,4.0,6.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,1090000.0,575087,12.68,-3.0905,1.52,-2.17,False,O,▲,934460,▼,X,X,0,0,0,5.09,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,-12.023125,-7.503749999999999,14.0,42.2,OK,28.100945055615213,28.100945055615213,2,0,3.2,22.2,42.2,15.8,15.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,우리로,046970,기타 전문 도매업,7700,1627.06,3374.5,162705835800.0,85.9,84.4,109.98,306.78,0,0,0,4.05,29.63,379.75,535.84,518.47,503.45,529.23,498.45,467.42,0.157,0.157,1,445.87,12.0,25.02,1,0,0.95,0.72,3850.0,3270.0,10150.0,12590.0,15680.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,10.9,NORMAL+WARN:ATR%=20.9% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6243.0,5707,34.91,-0.1373,1.53,-0.91,False,O,▲,8343,▲,X,X,0,0,0,6.08,248,0,1,1,1,0.0,기타 전문 도매업,기타,-1.49990099009901,2.709009900990099,6.0,64.5,OK,41.023133456922835,41.023133456922835,2,0,77.7,26.3,64.5,62.2,62.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,피노,033790,통신 및 방송 장비 제조업,10240,1126.99,6967.0,112699270490.0,84.7,87.2,63.24,106.71,0,0,0,9.52,41.24,111.13,82.21,92.48,177.51,75.6,72.46,141.48,0.0,0.0,1,34.05,12.0,-4.86,1,0,1.7,0.92,6590.0,5590.0,10750.0,12450.0,14620.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.17,5.0,4.2,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,6126.0,7681,33.31,0.384,2.31,2.36,False,O,▲,8642,▲,O,X,0,0,0,1.6,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,-0.4237096774193549,14.955645161290322,4.0,43.6,OK,56.0,56.0,4,1,50.0,62.2,43.6,51.8,51.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한올바이오파마,009420,의약품 제조업,47050,845.74,24579.2,84573910650.0,43.0,49.7,-15.99,26.93,0,0,0,-13.51,-25.67,-16.73,-15.07,-0.53,41.08,-21.68,-20.55,5.05,0.499,0.257,1,16.68,12.0,-10.69,1,0,1.11,0.09,47050.0,43700.0,66600.0,72600.0,80200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,7.12,5.0,5.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,63440.0,53521,-12.09,-0.6184,3.91,-1.27,True,X,▲,57530,▼,X,X,0,0,0,-12.32,250,0,1,1,1,0.0,의약품 제조업,바이오·의약품,-12.023125,-7.503749999999999,14.0,55.4,OK,10.317295053908678,10.317295053908678,2,0,7.6,11.5,55.4,18.1,18.1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,넥스틸,092790,1차 철강 제조업,14920,881.49,3879.5,88148935640.0,72.1,92.7,25.26,27.54,0,1,0,21.4,31.22,18.7,35.64,47.14,29.07,29.03,27.12,-6.96,0.0,0.0,1,19.84,11.9,3.84,0,0,3.24,0.9,12510.0,10880.0,15400.0,17130.0,19320.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.03,6.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,11264.0,12339,20.91,0.3915,9.33,0.89,False,O,▲,11837,▲,O,X,0,0,0,18.96,250,0,1,1,1,0.0,1차 철강 제조업,철강·금속,12.396315789473684,9.257368421052632,3.0,65.1,OK,38.5,38.5,6,1,93.5,56.8,65.1,78.6,78.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,큐리옥스바이오시스템즈,445680,의료용 기기 제조업,77400,331.31,13250.8,33130699100.0,44.9,63.0,-25.63,65.19,0,0,0,-0.13,-31.63,-36.4,-29.83,-34.3,7.95,-36.44,-54.32,-28.08,0.696,0.152,1,10.51,12.0,-16.43,1,0,0.59,0.07,77400.0,69500.0,149200.0,156700.0,,SWING_20D,80,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,10.21,5.0,9.1,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,116850.0,114395,-32.34,-1.561,1.2,-1.48,False,X,▲,96362,▼,X,X,0,0,0,-1.03,250,0,1,1,1,0.0,의료용 기기 제조업,기타,-1.49990099009901,2.709009900990099,6.0,89.7,OK,40.0,40.0,0,0,1.1,48.4,89.7,30.6,30.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,RF머트리얼즈,327260,전자부품 제조업,76400,260.29,6490.3,26029192300.0,57.4,49.9,17.74,42.26,0,0,0,10.89,12.35,3.38,47.21,201.38,383.54,40.6,181.36,347.51,0.009,0.009,1,322.55,12.0,35.1,0,0,1.41,0.84,68100.0,57900.0,82500.0,88800.0,104200.0,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,v1_sl_first_gap_at_open,14.98,5.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,hold,0.0,,1,1,46520.0,47813,59.79,-0.0176,0.73,-0.31,False,O,▲,70091,▲,O,X,0,0,0,16.4,250,0,1,1,1,0.0,전자부품 제조업,IT/전기전자,-0.4237096774193549,14.955645161290322,4.0,43.1,OK,29.509544555504977,29.509544555504977,6,1,79.9,42.4,43.1,63.2,63.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,오름테라퓨틱,475830,기초 의약물질 제조업,79800,201.28,16943.4,20127582150.0,19.2,29.3,-28.63,64.43,0,0,0,0.38,-29.0,-36.82,-31.97,-37.51,135.05,-38.58,-57.53,99.02,0.69,0.086,0,-32.32,12.0,-23.76,0,0,1.36,0.04,79800.0,74600.0,141400.0,147900.0,,SWING_20D,80,BB_UPPER,75,,0,v1_sl_first_gap_at_open,6.52,5.0,11.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,0,-1,110150.0,116695,-31.62,-0.6182,0.78,-2.48,True,X,▲,85911,▼,X,X,0,0,0,1.38,250,0,1,1,1,0.0,기초 의약물질 제조업,기타,-1.49990099009901,2.709009900990099,6.0,88.1,OK,31.947076503423855,31.947076503423855,2,0,0.0,24.5,88.1,23.7,23.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
