시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSPI,유진투자증권,001200,3865,53.86,3743.9,55.6,3.75,11.3274,8.3952,1.16,7.06,4.18,6,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, MACD>sig, 과열아님",3760,3910,4060,3610
KOSPI,삼성전자,005930,102800,21481.69,6085387.8,55.4,1.55,-839.3868,30.07558,0.81,3.63,-1.25,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",102250,106300,110350,98200
KOSPI,두산에너빌리티,034020,83100,6485.5,532306.3,52.5,0.19,-1384.5656,318.74298,1.1,4.79,-7.36,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",83100,85740,88390,80460
KOSPI,대한전선,001440,26850,2942.74,50061.1,77.9,21.09,250.1885,2.2448,1.42,9.59,27.55,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",22400,23280,24170,21510
KOSPI,LG화학,051910,419500,2789.97,296134.9,58.8,7.55,-1820.4262,1334.3816,1.22,8.82,3.58,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",393950,409550,425150,378350
KOSDAQ,이뮨온시아,424870,6190,2261.73,4590.8,56.9,5.24,-13.6309,46.86715,10.74,7.65,6.54,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",5940,6180,6410,5710
KOSPI,한화오션,042660,130500,2087.86,399869.5,45.8,0.75,-1176.9681,200.70067,0.45,6.1,-7.45,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",130500,135360,140210,125640
KOSPI,카카오,035720,63700,2060.89,281756.7,59.6,2.09,99.5742,-6.26277,0.67,4.94,0.31,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",63020,65510,68010,60520
KOSPI,삼성전자우,005935,79300,1993.47,647067.9,52.4,0.48,-803.1808,89.53179,0.63,3.26,-3.88,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",79300,82050,84800,76550
KOSPI,HD현대중공업,329180,568000,1925.12,504231.3,44.0,0.83,-5490.8714,2693.20466,1.35,8.19,-4.38,5,초입,"MACD상승, MA20 근처, 거래량증가, 상승구조, 과열아님",568000,589550,611100,546450
KOSPI,NAVER,035420,265500,1910.25,416443.8,60.3,2.1,-686.8869,70.47493,0.45,0.57,3.91,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",262650,273050,283450,252250
KOSPI,KB금융,105560,133500,1884.53,509251.9,82.5,10.59,1696.3507,1.26411,1.21,6.54,15.28,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",121920,126750,131580,117090
KOSDAQ,에이프릴바이오,397030,38150,1727.76,8761.2,70.2,17.08,167.9777,245.64006,3.85,9.78,25.08,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",32910,34210,35520,31610
KOSPI,일동제약,249420,29650,1488.16,9380.7,67.1,18.75,498.195,42.04049,1.22,-3.1,32.07,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",25220,26220,27210,24220
KOSPI,신한지주,055550,80700,1349.6,391794.4,68.9,6.68,485.1146,13.03428,1.22,1.89,10.1,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",76410,79430,82460,73380
KOSPI,삼양식품,003230,1368000,1291.66,103051.6,60.2,4.35,7378.4892,5864.82803,1.56,4.27,3.48,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",1324110,1376550,1428990,1271670
KOSPI,현대건설,000720,65200,1028.97,72604.0,47.6,1.62,-546.2643,159.56757,0.84,0.31,-5.37,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",64800,67370,69930,62240
KOSPI,미래에셋증권,006800,24550,982.76,140012.7,51.1,-0.2,-273.1134,49.18294,0.74,3.81,-4.47,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",24550,25240,25930,23860
KOSPI,기아,000270,118000,923.76,464671.3,55.4,2.51,-60.7849,135.0776,0.63,5.36,1.55,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",116260,120870,125470,111660
KOSDAQ,루닛,328130,39750,855.04,11608.8,51.1,-5.19,149.5155,-438.33362,4.42,-13.77,-1.12,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",39750,38830,37920,40670
KOSPI,DB하이텍,000990,67500,846.51,29365.6,61.8,12.46,1004.0586,57.62718,1.32,21.4,14.6,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",60620,63020,65420,58220
KOSPI,고려아연,010130,1200000,676.19,232119.2,53.3,8.74,538.5164,10980.08892,1.4,19.88,12.04,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",1114540,1158680,1202820,1070400
KOSPI,한국금융지주,071050,177000,669.48,98635.0,54.6,2.36,-899.0022,288.42668,0.92,3.51,-0.34,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",174650,181570,188480,167730
KOSPI,삼성화재,000810,500000,640.04,230055.8,64.8,7.46,6559.848,-1195.79979,1.3,1.32,11.98,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",469930,488540,507150,451320
KOSPI,SK바이오팜,326030,128400,636.48,100554.2,80.3,11.82,1161.4849,197.04285,1.41,7.45,13.23,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",115970,120570,125160,111380
KOSPI,KG케미칼,001390,5640,559.17,3861.7,63.8,12.18,48.1589,40.79717,13.28,16.29,13.94,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",5080,5280,5480,4880
KOSPI,삼성생명,032830,168400,556.32,336800.0,57.4,6.29,910.9782,535.626,0.88,7.95,6.99,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",160020,166360,172690,153680
KOSDAQ,인투셀,287840,57400,535.7,8522.5,64.1,9.44,-582.2199,83.53294,1.27,0.88,-4.17,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",52970,55070,57170,50870
KOSPI,삼성증권,016360,82200,476.98,73404.6,58.7,6.39,425.1694,205.09566,1.14,8.44,5.93,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",78030,81120,84210,74940
KOSPI,키움증권,039490,312500,459.53,82735.1,64.9,8.79,271.301,856.56073,0.9,7.39,4.34,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",290120,301610,313100,278630
KOSPI,한국항공우주,047810,103200,458.54,100594.3,52.2,1.21,-96.5427,106.9707,0.73,4.56,-2.18,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",102990,107070,111150,98910
KOSPI,SK텔레콤,017670,54100,456.55,116201.4,53.2,0.84,167.3959,15.68965,0.92,1.12,2.66,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",54100,55360,56630,52840
KOSPI,솔루스첨단소재,336370,10970,446.67,7702.8,60.5,17.26,172.2022,38.76935,4.4,22.57,19.24,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",9450,9820,10200,9070
KOSDAQ,오스코텍,039200,52300,439.2,20009.0,76.4,21.58,910.2862,238.96309,2.38,8.62,30.75,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",43450,45170,46890,41730
KOSPI,에코프로머티,450080,66700,413.15,46644.9,48.0,2.76,-544.8637,310.61965,0.64,3.89,3.73,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",65560,68160,70750,62960
KOSDAQ,셀트리온제약,068760,66600,395.21,29090.3,72.3,7.69,42.8849,149.49422,2.23,3.1,5.71,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",62460,64940,67410,59990
KOSPI,LG,003550,84700,336.47,130625.7,57.7,3.75,175.1908,-67.09814,0.94,-2.08,2.42,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",82460,85720,88990,79190
KOSPI,SKC,011790,122000,325.97,46199.3,56.5,3.68,-546.2465,36.04547,0.44,4.01,5.08,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",118850,123560,128270,114140
KOSPI,기업은행,024110,20750,311.32,165465.9,69.5,5.75,154.9802,18.77187,1.26,3.23,8.3,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",19820,20510,21210,19120
KOSPI,현대글로비스,086280,168200,308.83,126150.0,50.2,-0.1,100.8499,171.03851,0.83,3.57,-1.64,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",168200,173090,177980,163310
KOSPI,대한항공,003490,22300,265.95,82113.2,48.2,0.29,53.2269,20.8114,0.84,1.13,-0.89,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",22300,22930,23560,21670
KOSDAQ,네오셈,253590,11860,250.76,5202.9,50.8,0.03,-86.742,-2.83013,2.74,-0.25,-4.12,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",11860,12220,12580,11500
KOSPI,카카오페이,377300,53900,240.97,72840.3,60.0,3.1,321.3931,107.63809,0.75,5.27,2.86,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",52800,54890,56990,50710
KOSPI,KT,030200,50700,231.6,127775.0,58.7,2.38,197.8988,110.07696,1.2,2.74,2.74,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",50020,51260,52500,48770
KOSPI,포스코DX,022100,27550,215.88,41885.6,51.5,2.39,-202.0108,61.74337,0.52,4.36,2.61,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",27180,28250,29330,26100
KOSDAQ,피엔티,137400,45200,194.74,10731.9,45.7,3.82,-281.3434,228.42223,1.09,3.91,1.92,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",43970,45710,47460,42230
KOSDAQ,NHN KCP,060250,17130,192.23,6879.5,58.2,6.58,41.1615,101.63792,1.94,13.37,6.46,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",16230,16880,17520,15590
KOSPI,NH투자증권,005940,22250,187.62,79286.6,61.3,7.2,196.1179,25.32764,0.79,8.01,10.7,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",20960,21790,22620,20130
KOSPI,케이씨텍,281820,43550,187.1,9010.6,60.1,10.98,478.1185,105.91839,2.46,10.67,14.01,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",39630,41200,42770,38060
KOSPI,더존비즈온,012510,92800,185.76,28195.2,52.0,2.96,-240.4668,317.17117,0.57,-0.64,4.15,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",91040,94640,98250,87430
KOSPI,CJ제일제당,097950,229000,172.96,34474.1,45.6,-0.65,101.0863,-2.95699,1.24,0.88,-0.65,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",229000,234420,239830,223580
KOSDAQ,에스바이오메딕스,304360,26200,168.08,3129.5,59.5,9.8,1.2285,268.71168,4.16,13.91,13.42,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",24100,25060,26010,23150
KOSPI,한국가스공사,036460,42150,167.25,38909.9,46.8,0.31,-30.8405,-35.94001,1.28,-0.12,0.0,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",42150,43540,44930,40760
KOSPI,LG유플러스,032640,15380,158.82,66107.6,52.5,1.14,49.596,-25.30699,1.02,-0.06,3.71,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",15360,15970,16580,14750
KOSDAQ,노을,376930,2765,149.78,1021.6,62.3,15.64,56.6555,10.20805,1.54,24.55,20.48,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",2410,2510,2610,2320
KOSDAQ,HK이노엔,195940,50500,139.06,14306.6,57.5,2.22,-18.396,4.37765,1.0,-2.88,3.48,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",49900,51870,53850,47920
KOSDAQ,엑시콘,092870,16000,129.41,2088.1,49.6,4.79,-48.3726,58.16763,1.32,5.89,-0.06,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",15420,16030,16640,14810
KOSPI,농심,004370,434000,126.87,26398.7,52.9,0.38,-80.2925,330.48265,0.96,1.28,0.58,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",434000,448600,463190,419400
KOSDAQ,유바이오로직스,206650,13480,122.5,4940.1,64.1,6.68,105.2874,64.05191,3.92,8.45,8.62,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",12760,13270,13770,12260
KOSPI,씨에스윈드,112610,44850,115.5,18913.9,50.0,1.71,-48.1776,81.46139,0.99,1.82,1.01,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",44540,46300,48060,42770
KOSDAQ,티씨케이,064760,170000,108.58,19847.5,47.0,0.93,-1129.6214,605.88399,0.82,6.52,0.89,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",170000,176620,183240,163380
KOSPI,DL,000210,43000,107.56,9011.0,62.7,9.98,399.3895,161.09062,2.27,15.44,8.04,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, MACD>sig",39490,41050,42620,37920
KOSPI,코오롱,002020,49550,104.94,6256.4,58.5,7.01,229.067,136.38859,0.94,2.16,13.91,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",46770,48620,50470,44920
KOSPI,넷마블,251270,56400,102.63,48477.8,55.0,2.55,384.8018,108.65858,0.82,1.81,2.92,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",55540,57740,59940,53350
KOSPI,한솔케미칼,014680,226500,101.6,25674.2,61.5,3.76,-638.5395,158.29189,0.62,1.8,-1.95,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",220480,229220,237950,211750
KOSPI,GS건설,006360,18980,99.71,16243.4,49.4,1.66,38.2205,20.26595,1.13,1.71,2.93,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",18860,19600,20350,18110
KOSDAQ,제주반도체,080220,20700,97.54,7129.7,46.8,0.07,-131.1789,46.32992,0.69,3.92,1.22,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",20700,21340,21970,20060
KOSDAQ,뷰노,338220,24250,96.85,3395.4,55.7,1.27,-8.3329,-22.69181,2.76,-2.81,8.5,5,초입,"RSI 45~65, MA20 근처, 거래량증가, 상승구조, 과열아님",24180,25140,26100,23230
KOSPI,팬오션,028670,3775,95.85,20180.0,45.7,-0.64,6.3038,-0.74854,1.37,0.0,-1.56,5,초입,"RSI 45~65, MA20 근처, 거래량증가, MACD>sig, 과열아님",3780,3860,3950,3690
KOSDAQ,티에스이,131290,58200,91.13,6437.8,67.4,11.97,417.9662,220.58736,1.75,7.38,13.89,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",52500,54580,56660,50420
KOSPI,맥쿼리인프라,088980,11340,90.48,54309.8,51.9,0.99,32.1133,4.56902,0.52,0.71,2.62,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",11340,11550,11770,11130
KOSPI,강원랜드,035250,17440,89.26,37311.2,57.2,1.76,88.8892,11.68206,0.95,2.89,2.77,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",17310,17780,18260,16840
KOSPI,대신증권,003540,29950,88.97,15206.6,55.4,4.7,83.3261,51.46604,0.8,4.9,3.81,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",28890,30040,31180,27750
KOSDAQ,한국비엔씨,256840,5340,88.41,3652.3,55.9,2.92,-0.961,0.46456,0.6,-0.93,5.33,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",5240,5450,5660,5030
KOSDAQ,포스코엠텍,009520,16320,88.3,6796.1,45.2,3.44,-51.3319,43.79557,0.61,7.44,4.55,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",15940,16570,17200,15300
KOSPI,한화투자증권,003530,5410,85.37,11607.0,51.1,1.42,17.5119,14.5688,0.51,3.64,0.56,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",5390,5600,5810,5170
KOSDAQ,HLB생명과학,067630,4620,84.74,5632.6,52.6,10.31,6.5775,14.73513,1.17,9.09,11.33,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",4230,4400,4570,4060
KOSPI,GS피앤엘,499790,40100,84.2,7952.2,51.6,1.27,412.3268,78.23472,0.92,3.89,4.56,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",39990,41580,43160,38410
KOSDAQ,메디톡스,086900,127400,81.49,9298.3,64.6,5.35,718.2399,298.77446,1.82,7.15,4.77,5,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig, 과열아님",122140,126980,131810,117300
KOSPI,현대위아,011210,57500,80.85,15637.2,52.1,2.26,-117.5801,56.99993,1.0,2.13,2.5,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",56790,59040,61290,54540
KOSDAQ,솔브레인,357780,277500,73.75,21585.5,50.9,0.09,-1304.6067,480.739,0.61,3.54,-2.63,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",277500,286070,294640,268930
KOSDAQ,덕산하이메탈,077360,6900,65.85,3135.2,53.2,2.21,-28.8354,7.11099,0.7,-3.9,1.02,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",6820,7090,7360,6550
KOSDAQ,넥스트바이오메디컬,389650,63900,65.42,5242.3,56.2,3.36,320.9936,254.69695,1.07,-1.24,6.86,5,초입,"RSI 45~65, MACD상승, MA20 근처, MACD>sig, 과열아님",62440,64910,67380,59970
KOSDAQ,가비아,079940,30000,63.79,4060.7,66.4,10.4,179.7757,142.76498,2.24,9.09,4.71,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",27450,28530,29620,26360
KOSDAQ,박셀바이오,323990,10430,62.13,2425.7,67.5,9.51,80.1777,35.51525,2.83,3.47,13.37,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",9620,10000,10380,9240
KOSPI,신풍제약,019170,14520,60.94,7693.4,55.5,4.41,33.1378,6.7088,0.48,1.68,7.32,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",14050,14600,15160,13490
KOSPI,부국증권,001270,73400,60.36,7611.5,59.3,6.96,611.6179,74.04582,0.98,5.16,9.55,5,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig, 과열아님",69310,72060,74800,66570
KOSDAQ,피아이이,452450,8520,60.14,3056.8,53.5,-0.1,1.9157,-18.71104,0.25,-7.49,5.06,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",8520,8770,9010,8270
KOSPI,미래에셋증권2우B,00680K,10420,58.93,14327.5,52.6,0.42,-84.9881,24.10771,0.67,1.66,-3.79,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",10420,10780,11130,10060
KOSPI,종근당,185750,86800,58.87,11980.8,72.9,4.76,361.2293,109.76386,1.53,2.97,5.47,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",83680,86700,89730,80660
KOSDAQ,티움바이오,321550,7610,57.38,2065.7,62.5,7.22,22.0375,-50.66411,1.33,-9.08,21.37,5,초입,"RSI 45~65, 거래량증가, 상승구조, MACD>sig, 과열아님",7170,7450,7740,6880
KOSDAQ,대화제약,067080,17000,57.3,3164.8,62.5,4.18,-25.142,44.63859,2.24,1.74,2.97,5,초입,"RSI 45~65, MACD상승, 거래량증가, 상승구조, 과열아님",16480,17130,17790,15830
KOSDAQ,제룡전기,033100,37850,54.45,6079.6,47.3,0.07,-273.426,47.78426,0.6,-1.43,-2.07,5,초입,"RSI 45~65, MACD상승, MA20 근처, 상승구조, 과열아님",37850,39010,40170,36690
KOSPI,부광약품,003000,3960,53.8,3907.1,69.0,6.05,15.2905,7.50787,1.99,3.94,7.17,5,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig, 과열아님",3770,3920,4070,3620
KOSDAQ,유니셈,036200,10360,50.58,3176.8,52.0,1.95,1.6335,-3.62002,0.71,-1.05,3.5,5,초입,"RSI 45~65, MA20 근처, 상승구조, MACD>sig, 과열아님",10260,10670,11080,9860
KOSDAQ,에이비엘바이오,298380,163500,10651.12,90129.6,85.0,63.12,5349.4444,3143.98693,6.09,56.61,75.81,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",101240,105250,109260,97230
KOSPI,셀트리온,068270,195100,6558.73,450562.3,77.1,10.31,1334.3757,1162.21938,4.05,11.68,11.42,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",178640,185710,192790,171560
KOSDAQ,지투지바이오,456160,92200,3719.5,4996.8,82.6,43.51,3722.2725,443.77986,1.64,55.48,56.28,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",64890,67460,70030,62320
