시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,475150,475150,건물 건설업,55800,12494.46,19009.4,1249446355050.0,64.4,90.2,34.43,50.6,0,0,0,14.23,63.4,40.2,25.53,30.99,154.21,9.07,-16.29,,0.09,0.09,1,0.45,12.0,-19.95,0,0,5.05,0.81,2009,12555,14564,,1,1,32575.0,54046,3.24,0.8975,8.62,1.29,False,O,▲,41983,▲,O,X,0.0,250,0,1,1,1,43600.0,37000.0,61900.0,69300.0,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.14,5.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,,0,0.0,건물 건설업,건설·부동산,24.63888888888889,-12.338888888888889,5.0,0.11738351254480286,0.029593599370307443,0.4236111111111111,OK,84.6,OK,11.5,11.5,6,1,52.2,30.2,84.6,53.2,53.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,204320,204320,자동차 신품 부품 제조업,76900,3277.65,36110.0,327765432050.0,65.3,82.4,29.47,47.15,0,0,0,8.92,49.03,23.24,24.64,41.36,46.76,8.18,-5.92,,0.0,0.0,1,10.97,12.0,-6.31,0,0,1.68,0.97,0,0,0,,1,1,52780.0,61730,24.57,1.0517,3.82,2.7,False,O,▲,57987,▲,O,X,2.27,250,0,1,1,1,62400.0,53000.0,77900.0,83400.0,86300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,1.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,자동차 신품 부품 제조업,자동차·모빌리티,17.023125,5.9674999999999985,1.0,0.07793052201374698,0.09143476390124212,0.11627906976744186,OK,43.8,OK,56.5,56.5,4,1,50.6,90.8,43.8,59.3,59.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,093370,093370,기초 화학물질 제조업,19200,2302.23,20593.0,230223498920.0,66.5,82.4,41.82,96.74,0,0,0,-14.29,42.01,78.44,62.44,165.93,142.12,45.98,118.65,,0.0,0.0,1,73.79,12.0,-3.45,1,0,2.86,0.67,0,0,0,,1,1,14428.0,13794,39.18,1.0526,1.77,1.96,False,O,▲,17592,▲,O,X,0.0,250,0,1,1,1,14220.0,12080.0,23550.0,28250.0,34150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,4.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기초 화학물질 제조업,화학·소재,8.283823529411764,-6.943529411764706,6.0,0.1095610119047619,0.24678809745581037,0.0,OK,83.4,OK,61.80495318788283,61.80495318788283,4,1,50.0,88.7,83.4,66.4,66.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,SK오션플랜트,100090,1차 철강 제조업,21450,1491.55,13401.6,149155180625.0,58.5,81.6,24.81,40.11,0,0,0,26.92,47.52,27.53,11.08,13.25,6.19,-5.38,-34.03,,0.603,0.122,0,-22.76,12.0,-13.7,0,0,3.37,0.95,0,0,0,,1,1,13263.0,24720,-13.23,0.6494,5.87,1.03,False,O,▲,15750,▲,O,X,-0.53,250,0,1,1,1,18050.0,15330.0,21800.0,27800.0,31600.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.07,5.0,1.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,1차 철강 제조업,철강·금속,6.33,-27.519,16.0,0.07895437895437896,0.08555150199069443,0.06363636363636363,OK,87.3,OK,63.56010169467437,63.56010169467437,6,1,54.2,60.6,87.3,62.4,62.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,126640,126640,자동차 신품 부품 제조업,6830,1309.42,2394.3,130942371040.0,93.9,83.3,137.51,207.63,0,0,0,29.85,100.29,233.99,260.8,348.16,417.42,270.64,360.67,,0.0,0.0,1,382.63,12.0,6.18,0,0,0.94,1.0,0,0,0,,1,1,3875.2,4312,58.37,0.7714,2.73,-0.51,False,O,▲,4922,▲,O,X,29.85,250,1,1,1,1,3020.0,2565.0,6830.0,8300.0,10160.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.07,6.0,8.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자동차 신품 부품 제조업,자동차·모빌리티,17.023125,5.9674999999999985,1.0,0.0972704455134909,0.574689008464546,0.0,OK,55.3,OK,76.56525745529711,76.56525745529711,4,1,81.8,79.1,55.3,75.8,75.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSPI,씨에스윈드,112610,"구조용 금속제품, 탱크 및 증기발생기 제조업",56800,1241.09,23953.4,124108650000.0,59.3,51.9,20.82,41.13,0,0,0,29.83,40.77,21.5,7.58,-3.89,24.84,-8.88,-51.17,,0.42,0.165,1,40.02,12.0,-14.6,1,0,2.25,1.0,0,0,0,,1,1,36655.0,61140,-7.1,0.6957,5.2,1.96,False,O,▲,41277,▲,O,X,0.11,250,1,1,1,1,49350.0,41950.0,56800.0,79400.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.99,5.0,1.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,,0,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",기타,8.283333333333333,-7.747356321839081,7.0,0.07117706237424547,-0.054836317338937554,0.0,OK,85.7,OK,59.60239575808547,59.60239575808547,6,1,48.2,71.2,85.7,61.4,61.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,29800,856.25,15831.1,85624961625.0,20.3,19.9,-36.86,88.44,0,0,0,-3.09,-31.81,-32.04,-45.72,23.91,179.29,-35.88,36.42,,0.37,0.07,1,118.62,12.0,-32.8,0,0,2.74,0.01,0,0,0,,0,-1,50405.0,42586,-30.02,-0.0011,0.74,-1.02,True,X,▲,33832,▼,X,X,1.95,250,0,1,1,1,29800.0,28300.0,70200.0,84500.0,102100.0,enter,100.0,SWING+WARN:ATR%=24.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,5.03,5.0,26.9,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=24.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,8.722249999999999,-9.793000000000001,9.0,0.21836049856184084,-0.006306157007708038,0.12244897959183673,OK,82.4,OK,24.19376221508084,24.19376221508084,2,0,0.0,26.9,82.4,23.2,23.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,069960,069960,종합 소매업,198400,348.89,42784.8,34888855200.0,89.7,84.2,44.97,95.26,0,0,0,8.3,18.94,76.98,67.14,123.68,113.56,50.68,76.4,,0.0,0.0,1,113.72,12.0,7.16,1,0,1.87,0.99,0,0,0,,1,1,130060.0,121010,63.95,0.0611,0.76,0.93,False,O,▲,189533,▲,O,X,-0.98,250,0,1,1,1,143700.0,122100.0,199700.0,234000.0,277500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.03,5.0,2.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,종합 소매업,유통·소비재,9.281333333333333,-11.715333333333335,10.0,0.08255328341013825,0.2746047265970752,0.06914893617021277,OK,12.3,OK,46.66157361774114,46.66157361774114,6,1,93.2,47.8,12.3,65.7,65.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,비에이치,090460,전자부품 제조업,29100,326.07,9810.1,32607236450.0,22.9,38.1,-5.28,55.42,0,0,0,8.58,7.18,-3.8,-12.22,49.23,56.62,-28.68,1.95,,0.381,0.135,1,34.44,12.0,-19.39,0,0,1.42,0.27,0,0,0,,0,-1,32890.0,29969,-2.9,0.5721,1.32,-1.42,False,O,▲,24824,▲,O,X,19.59,250,0,1,1,1,30600.0,25950.0,43400.0,50100.0,58600.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.2,5.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,IT/전기전자,3.0371641791044777,3.9328358208955225,3.0,0.1018654884634266,-0.021113873334140595,0.0,OK,61.6,OK,29.0,29.0,4,1,9.8,30.2,61.6,25.3,25.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,298000,298000,기초 화학물질 제조업,51900,178.43,1967.9,17842785825.0,0.0,0.0,-31.14,39.87,0,0,0,-5.64,-33.29,-33.29,-33.29,-33.29,-33.29,-49.75,-80.57,,1.0,0.348,0,-19.86,10.7,-39.85,0,0,,0.14,0,0,0,,0,-1,63310.0,59932,-13.4,-1.2381,6.97,-3.12,False,X,▼,71023,▼,X,X,0.0,250,0,-1,-1,1,51900.0,48000.0,83400.0,90400.0,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.51,6.0,8.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,,0,0.0,기초 화학물질 제조업,화학·소재,8.283823529411764,-6.943529411764706,6.0,0.04737421961072347,0.06629366692952204,0.1891891891891892,OK,0.0,NO_DATA,9.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
